Gene = Commd2
index = 284
Annotated 5SS: [ 129  294 1025 1674]
Annotated 3SS: [ 215  941 1499 4838]
SMsplice 5SS: [ 129  294 1025]
SMsplice 3SS: [ 215  941 4838]
top_k =  1000
Partition function (log Z): -1.2421365474207016

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.9983480232320214
Position 294: 0.9862037296007028
Position 1025: 0.5257856087524934
Position 1674: 0.521652264815657
Position 953: 0.146849819778596
Position 2957: 0.10125733904497265
Position 5083: 0.09505225122136182
Position 2230: 0.043097806545020045
Position 3285: 0.03473351279280108
Position 5191: 0.03190206812539151
Position 724: 0.02542834403739047
Position 3431: 0.005097196104407722
Position 3178: 0.004692481896826445
Position 2450: 0.0044417749768762525
Position 4669: 0.0043451719307240864
Position 1214: 0.004185237173119262
Position 5176: 0.003609922396242969
Position 584: 0.0035228452824539367
Position 336: 0.0034245910864423657
Position 5033: 0.002467355273725499
Position 5044: 0.0022698672681047247
Position 1945: 0.0018325653481467757
Position 2600: 0.001443369221855711
Position 374: 0.0012962190461219942
Position 133: 0.0011639683009498991
Position 994: 0.0010447219885007337
Position 419: 0.0008234276335285065
Position 3850: 0.0007323627546218144
Position 2927: 0.0006302076304572618
Position 579: 0.0005338013659484928
Position 771: 0.0004434471336753897
Position 319: 0.00044130180560601404
Position 577: 0.00041501960124345425
Position 978: 0.00034592884515646143
Position 530: 0.00029434514877430066
Position 5465: 0.0002796699304202695
Position 1668: 0.0002746755550321724
Position 825: 0.00026249991146054546
Position 1166: 0.0002556569341624993
Position 1619: 0.0002457710303236353
Position 1374: 0.00022239537581888511
Position 1338: 0.00021872283698029627
Position 1048: 0.00019670923759030587
Position 801: 0.00019556621392785963
Position 636: 0.00015759713670950967
Position 2007: 0.00013254526467327714
Position 323: 0.0001274696044190642
Position 780: 0.00012410350461181712
Position 568: 0.00010588861525004205
Position 14: 9.047389521935097e-05
Position 1115: 8.23842290294133e-05
Position 798: 6.239196830116177e-05
Position 2664: 6.012167613744147e-05
Position 2799: 5.582216343406879e-05
Position 3769: 4.404227975530126e-05
Position 4560: 4.152030108649791e-05
Position 1258: 4.1306647964160166e-05
Position 639: 3.771517022825719e-05
Position 560: 3.475013783520461e-05
Position 1043: 3.4440405823272504e-05
Position 502: 3.258352856301615e-05
Position 465: 3.148979377562344e-05
Position 784: 2.9171731836297376e-05
Position 116: 2.914752691553454e-05
Position 651: 2.588427964695572e-05
Position 4: 2.337068004528828e-05
Position 467: 2.2699503954873848e-05
Position 648: 2.2275189417012917e-05
Position 642: 1.8904805972922673e-05
Position 423: 1.7998022426184065e-05
Position 382: 1.6462381794226885e-05
Position 1778: 1.635245477049741e-05
Position 364: 1.61620721357772e-05
Position 645: 1.3997278002892703e-05
Position 148: 1.3422981474798384e-05
Position 853: 1.0340535184805802e-05
Position 957: 8.940220237559348e-06
Position 247: 7.492439251050584e-06
Position 137: 5.138181007746232e-06
Position 708: 3.6887657371052894e-06
Position 830: 3.3914514390595373e-06
Position 712: 2.9398149759240435e-06
Position 226: 2.3596997244331505e-06
Position 716: 1.8028264032626722e-06
Position 730: 1.6084165662025612e-06
Position 735: 1.4782252548025817e-06
Position 4138: 1.2413581513918976e-06
Position 855: 1.1750665111428135e-06
Position 694: 8.081853321206112e-07
Position 44: 3.495602902993584e-07
Position 76: 3.2319231492296395e-07
Position 11: 3.2032528891265044e-07
Position 242: 2.057782658380736e-07
Position 36: 2.0290052450353874e-07
Position 387: 1.7402169327524523e-07
Position 394: 5.6031424145710145e-08
Position 218: 4.659998247223651e-08
Position 1139: 2.580080960107929e-08
Position 710: 6.081779891623679e-09
Position 2609: 5.8372617175180255e-09
Position 960: 1.389538045074897e-09
Position 215: 2.081525380931074e-12
Position 209: 6.723721834194936e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 215: 0.9921556087226063
Position 4838: 0.53164029085172
Position 941: 0.3959393327160004
Position 723: 0.21929544850342236
Position 1499: 0.1968395297530299
Position 1551: 0.16088861065730087
Position 2792: 0.11407063686305617
Position 1574: 0.10464529919940324
Position 5119: 0.06913705644296625
Position 1521: 0.047710185741153495
Position 830: 0.04721575040770135
Position 4003: 0.04712096758800287
Position 5059: 0.03699898074572441
Position 5620: 0.03119443108362886
Position 3568: 0.030437156049164714
Position 5595: 0.02780986217747172
Position 2097: 0.026745617470879633
Position 4934: 0.025258513625591898
Position 5769: 0.022462688931664577
Position 3110: 0.019640794115068996
Position 519: 0.019013790390294997
Position 3234: 0.018211799394101332
Position 5464: 0.018095183190069395
Position 361: 0.017762762940401185
Position 4588: 0.016683446304037425
Position 739: 0.013907067877078384
Position 6885: 0.013198576164363915
Position 3610: 0.012910964624742623
Position 2897: 0.012669400082918903
Position 1591: 0.012360399758067813
Position 5215: 0.012227334250087499
Position 414: 0.012166657855103754
Position 5011: 0.012046445762259632
Position 5190: 0.012005244105700556
Position 3583: 0.011973341565855075
Position 2229: 0.01181869686631772
Position 7187: 0.011637186047482847
Position 4627: 0.00994362381994606
Position 6256: 0.009580511921606008
Position 6666: 0.009250861318025471
Position 1433: 0.006941766959396022
Position 5397: 0.006847071849408639
Position 7154: 0.006592829993796311
Position 5986: 0.00651848948141172
Position 6205: 0.005950007591656013
Position 4323: 0.0056430750445279464
Position 1896: 0.005252512124543399
Position 3464: 0.0050359845546890224
Position 1058: 0.004809687539396704
Position 2133: 0.004114312624230199
Position 4802: 0.004052516137557004
Position 7141: 0.003958840403886174
Position 3526: 0.0038269537072077825
Position 3165: 0.00358795625475718
Position 841: 0.0032664239812968776
Position 2484: 0.003193475096025388
Position 2834: 0.0030711775814972744
Position 2078: 0.0026362168379409
Position 2065: 0.0024117343795891488
Position 3140: 0.0023719685501269894
Position 2326: 0.0023651998096942827
Position 4865: 0.002306807624895547
Position 2360: 0.002107885571491754
Position 4967: 0.002071228526591126
Position 2859: 0.0019923064663761986
Position 3759: 0.00197621846036003
Position 6356: 0.0018403424997924613
Position 192: 0.0017682481287438518
Position 1337: 0.0016788232379730806
Position 2150: 0.0016438148453923824
Position 6231: 0.001590177607395853
Position 621: 0.001564856344689534
Position 2166: 0.0015103429711469955
Position 4719: 0.001493295662656094
Position 4018: 0.0014811462796076264
Position 1830: 0.0014783767105684853
Position 5357: 0.0014018207527608001
Position 1222: 0.0013932345406006614
Position 2102: 0.0012793404821030505
Position 502: 0.0012593479962535808
Position 2805: 0.001226160170056765
Position 2174: 0.0012069403330762466
Position 2837: 0.0011999986677655198
Position 4662: 0.0010864552651761472
Position 7044: 0.0010457040905552885
Position 700: 0.001029798999025215
Position 4048: 0.0010168606312956512
Position 1115: 0.0009853846517425672
Position 1639: 0.0007915711176931557
Position 2024: 0.0007742623464637255
Position 4102: 0.0007544820226221856
Position 4362: 0.0007430586363573838
Position 4849: 0.0007186183761741874
Position 4775: 0.0007003288894197632
Position 1898: 0.0006906142321981283
Position 1369: 0.0006140433919565333
Position 2629: 0.0005490916624047876
Position 1444: 0.00047994678541699823
Position 3277: 0.00047008128659058944
Position 3134: 0.000459431727468932
Position 2471: 0.000389976829430946
Position 2740: 0.00033118651221511567
Position 4168: 0.00031423820093744094
Position 2301: 0.000302027500923094
Position 3702: 0.0003015340384914343
Position 1009: 0.00028825205380217877
Position 5139: 0.0002835565338051254
Position 4053: 0.0002804611837347203
Position 3999: 0.0002752582626291526
Position 2876: 0.000270580910177469
Position 4970: 0.0002499302366940389
Position 2390: 0.00024413722981069596
Position 3488: 0.0002415040879695266
Position 3356: 0.0002335375526975294
Position 465: 0.0002260789855244607
Position 1128: 0.00022186932019595374
Position 3050: 0.00022037785005605984
Position 1598: 0.0002145680559648354
Position 1595: 0.00020461377129316405
Position 602: 0.00020274477089205113
Position 373: 0.00019283198482780088
Position 1454: 0.00019227950488192043
Position 364: 0.00019158762273259312
Position 1401: 0.00018550898967370816
Position 3043: 0.0001655898818856149
Position 3359: 0.0001525889487209361
Position 4904: 0.00013492158598136752
Position 1471: 0.00013024841487530074
Position 3028: 0.00012158879080718054
Position 2863: 0.0001152725651153252
Position 3820: 9.720762131198409e-05
Position 1264: 8.68732265632352e-05
Position 2510: 8.36412216700883e-05
Position 2496: 8.156492189625567e-05
Position 775: 7.552846294329951e-05
Position 2977: 6.666575674206765e-05
Position 1603: 5.9341556747349686e-05
Position 759: 5.795681861681499e-05
Position 973: 5.5780585933185534e-05
Position 843: 5.0198468506251565e-05
Position 1386: 4.219215830321557e-05
Position 577: 3.365294206693562e-05
Position 1307: 2.660418197605582e-05
Position 226: 2.4683370275206154e-05
Position 960: 2.2965341943698665e-05
Position 1267: 2.1161178305988856e-05
Position 557: 1.9786303685210002e-05
Position 1944: 1.9311121946214938e-05
Position 416: 1.8020684258711544e-05
Position 656: 1.6956485913703427e-05
Position 2912: 1.5820903597059312e-05
Position 1018: 1.380187543276519e-05
Position 274: 1.2848611581091405e-05
Position 584: 1.2778797572319792e-05
Position 780: 1.2495361648806879e-05
Position 1623: 1.1109255286088355e-05
Position 1011: 9.906261689368193e-06
Position 1648: 9.720067113558953e-06
Position 986: 9.549189665789586e-06
Position 419: 9.352734795997195e-06
Position 1354: 8.750177127817861e-06
Position 1931: 8.426734031363063e-06
Position 662: 8.416764962156489e-06
Position 380: 8.283326677796329e-06
Position 1225: 8.07519894216696e-06
Position 560: 6.6370790972314884e-06
Position 2415: 6.623270957138181e-06
Position 751: 5.527499982626313e-06
Position 2839: 4.745567693244439e-06
Position 3398: 4.471718772600882e-06
Position 1746: 4.317558429620351e-06
Position 2764: 3.8841749613626065e-06
Position 2517: 3.8274810841099895e-06
Position 789: 3.6070415564883724e-06
Position 1816: 3.2355765750598664e-06
Position 2370: 2.9780483673613365e-06
Position 1905: 2.924964557251702e-06
Position 1981: 2.708585583183505e-06
Position 1781: 2.0864603577698872e-06
Position 85: 1.8350488283616927e-06
Position 116: 1.725363451455324e-06
Position 764: 1.6415871968398474e-06
Position 1407: 1.5982466833113264e-06
Position 234: 1.5554316115447798e-06
Position 798: 1.5413943943113805e-06
Position 792: 1.4486869090629206e-06
Position 1029: 1.3405573176487148e-06
Position 442: 1.2394147069530274e-06
Position 2176: 1.1204997188330964e-06
Position 247: 9.255730311199285e-07
Position 1778: 8.612329393088835e-07
Position 82: 8.546472327247153e-07
Position 91: 7.681532811372906e-07
Position 957: 6.244729520832322e-07
Position 284: 5.742510980766118e-07
Position 1665: 5.322829141862852e-07
Position 1460: 3.238743000722769e-07
Position 1619: 2.884395324982465e-07
Position 178: 2.2612335962204667e-07
Position 1721: 1.688853606488936e-07
Position 428: 1.1405978525606651e-07
Position 423: 7.666783019202981e-08
Position 94: 7.0215372712821e-08
Position 1992: 6.505670115211453e-08
Position 445: 4.181003482528865e-08
Position 128: 2.1390900146457486e-08
Position 801: 1.4713725245522296e-08
Position 1409: 1.3334325258919714e-08
Position 294: 5.213622091014795e-09
Position 1038: 4.308791037889459e-09
Position 328: 1.6424483260815e-09
Position 334: 9.631619678923635e-11
Position 2347: 8.593188095289987e-11
Position 133: 5.188172295908657e-11
Position 298: 3.592735802496949e-11
Position 137: 1.0150988241659131e-11
Position 308: 4.879938520030151e-12
Position 302: 4.1412113628511736e-12
Position 336: 3.952361327556113e-13
