Gene = Dmp1
index = 340
Annotated 5SS: [ 100 4538 5025 7318 7534]
Annotated 3SS: [4462 4976 7284 7488 9026]
SMsplice 5SS: [ 100 4538 5147 7318]
SMsplice 3SS: [4462 4976 7153 7488]
top_k =  1000
Partition function (log Z): -1.8798836894985658

Sorted 5' Splice Sites (High to Low Probability):
Position 7318: 0.9429623196773878
Position 100: 0.9310383206408531
Position 4538: 0.8699609877646712
Position 7534: 0.4811152851057322
Position 5147: 0.44054617614491387
Position 4365: 0.335835611728728
Position 5117: 0.2436771146699807
Position 5025: 0.20125819045093837
Position 5374: 0.17082911536377873
Position 4862: 0.15319160525494122
Position 297: 0.12094114008520714
Position 1653: 0.09249525237322337
Position 4878: 0.05897745286529261
Position 2219: 0.05382754318377479
Position 4884: 0.0529891900498759
Position 1234: 0.05182182309909329
Position 7493: 0.04760978210531613
Position 2624: 0.040970723385161084
Position 2166: 0.0357467798668023
Position 515: 0.029217043360335346
Position 9118: 0.02453273204046653
Position 3280: 0.023631883733766824
Position 8598: 0.02321284134585813
Position 4463: 0.023145842764788798
Position 5338: 0.021673544030829214
Position 4628: 0.019331192976604974
Position 589: 0.014697427489631196
Position 1205: 0.014200510635860284
Position 3595: 0.010934506037681823
Position 5548: 0.010115396085444038
Position 4905: 0.00979319140784385
Position 7689: 0.008759970273770895
Position 4610: 0.00792146540613985
Position 3300: 0.00781245150245647
Position 9545: 0.007697642659445328
Position 9670: 0.006733987245678975
Position 6743: 0.0064739792999558825
Position 9838: 0.0061217575891185675
Position 691: 0.0047923793133479425
Position 5392: 0.004457082092247146
Position 5029: 0.004228969493748349
Position 9817: 0.004081477084562574
Position 1191: 0.003976197371516443
Position 3462: 0.003935965510589368
Position 1450: 0.003818663423351462
Position 4618: 0.0037384098403348614
Position 6777: 0.0034254425786794454
Position 6736: 0.0029010895651974448
Position 4209: 0.002533138594117179
Position 4115: 0.002323422195511655
Position 6723: 0.0022913244050559427
Position 630: 0.0019801355358569353
Position 3288: 0.0018594842797876577
Position 315: 0.0017782041148919102
Position 1382: 0.0017259361139942853
Position 7586: 0.0017225419286727205
Position 1348: 0.001529945292981319
Position 326: 0.0013247652803165802
Position 59: 0.0011584053697624548
Position 4380: 0.0010561268048148841
Position 3366: 0.0010325539880876216
Position 6413: 0.0010095632314764454
Position 613: 0.000881591880213303
Position 2412: 0.000879313491239582
Position 7286: 0.0008643976781644809
Position 6145: 0.0008625287268132416
Position 5648: 0.000742736741213243
Position 7358: 0.0007021620185398368
Position 2046: 0.0007014884558064505
Position 4020: 0.0006284598434719197
Position 8715: 0.000577034773941952
Position 8571: 0.0005743462428477123
Position 4542: 0.0005346004838501649
Position 9340: 0.00037039838141337807
Position 5068: 0.00036830051227732555
Position 9391: 0.00034877658815868096
Position 5367: 0.00033802011311474025
Position 221: 0.0002958896440468785
Position 4334: 0.00028190566563182873
Position 5154: 0.00027684000809375357
Position 7399: 0.00023916488577954307
Position 5151: 0.0002296263238872159
Position 1224: 0.00022830530809034205
Position 2694: 0.00018778465288698013
Position 8559: 0.0001553648963231591
Position 6900: 0.00013625993083416678
Position 7322: 0.0001170325836456564
Position 1454: 0.00010564216139620809
Position 5904: 0.00010453228457124386
Position 4522: 7.313604808692893e-05
Position 5121: 6.808556708502116e-05
Position 7615: 3.561790215983344e-05
Position 5075: 3.065078413523966e-05
Position 1240: 2.4935975466165773e-05
Position 5091: 2.4017400910316437e-05
Position 2955: 2.199430513733187e-05
Position 1374: 1.837262071589245e-05
Position 1583: 1.6466827169398838e-05
Position 5327: 1.2936622463805151e-05
Position 5173: 1.2594081352229296e-05
Position 70: 1.1937285226464529e-05
Position 574: 1.0787867076881264e-05
Position 556: 5.029841306544871e-06
Position 215: 4.868319992724327e-06
Position 1033: 4.337349441756445e-06
Position 786: 4.231562572745589e-06
Position 252: 4.006019921042455e-06
Position 460: 3.1228789591175616e-06
Position 7644: 2.5053281542235526e-06
Position 348: 2.4425366413143764e-06
Position 975: 2.3085166513025864e-06
Position 860: 2.2241200534552758e-06
Position 1257: 1.6641744064213862e-06
Position 404: 1.4672383647221735e-06
Position 937: 1.4196030834458747e-06
Position 601: 1.2878540170213068e-06
Position 463: 1.1139661284150057e-06
Position 686: 1.0511938997204566e-06
Position 633: 1.0119237150219428e-06
Position 474: 9.918332160450882e-07
Position 301: 6.233785050995829e-07
Position 399: 5.011561888579804e-07
Position 1762: 4.543940879830533e-07
Position 6207: 4.3474058686335765e-07
Position 445: 4.187769973817472e-07
Position 603: 3.962712442479324e-07
Position 1621: 3.173706506999723e-07
Position 1280: 3.022124201235363e-07
Position 495: 2.634999002430709e-07
Position 410: 2.5058280571449645e-07
Position 674: 2.011477997819867e-07
Position 147: 1.8617718807888702e-07
Position 1657: 1.808333018641098e-07
Position 20: 1.595881270863904e-07
Position 572: 1.381546825462981e-07
Position 1395: 1.2237329329304212e-07
Position 317: 1.033700373249974e-07
Position 1437: 5.541784779883068e-08
Position 172: 1.5698962094291858e-08
Position 242: 1.3589145036005627e-08
Position 497: 1.3550755043477895e-08
Position 1577: 1.0713080201681908e-08
Position 258: 5.93291929685912e-09
Position 1154: 2.1714052981808977e-09
Position 1198: 1.9117707107455617e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4976: 0.8889896589176255
Position 4462: 0.8662293690308719
Position 7488: 0.8389845979185985
Position 7153: 0.6153713633760483
Position 4293: 0.37937808792079714
Position 7284: 0.2496445332802944
Position 9026: 0.23218810920442143
Position 5251: 0.19955203063361038
Position 8374: 0.16307961829538856
Position 10555: 0.12309053744005242
Position 4800: 0.09846764451823721
Position 4822: 0.09044035271426552
Position 2045: 0.07683736539356181
Position 1137: 0.07212939496341864
Position 193: 0.055100786905373914
Position 8987: 0.054832303217547215
Position 7131: 0.050816101528230385
Position 1519: 0.04639828416519132
Position 10574: 0.04130969157583008
Position 3205: 0.03888409282867791
Position 448: 0.03689241070826301
Position 7234: 0.03286925792681845
Position 1537: 0.02973322492359246
Position 2512: 0.02184881534703818
Position 4679: 0.018750964711935186
Position 4628: 0.01793559899879212
Position 7652: 0.017922156960920452
Position 6569: 0.015529330657935646
Position 4657: 0.015129517240929504
Position 9660: 0.014946919797897697
Position 4161: 0.011390732115238474
Position 7399: 0.010709157527711342
Position 7203: 0.010485086901990697
Position 2537: 0.010007847659340006
Position 10526: 0.00965296145109037
Position 4753: 0.009316735409082396
Position 9625: 0.008685013305104787
Position 9471: 0.00862920943690021
Position 9982: 0.006701655239164482
Position 5450: 0.006533780944852723
Position 2460: 0.006250813022575334
Position 8908: 0.006235367423282173
Position 4609: 0.0061730464866399755
Position 8669: 0.006013161680900793
Position 3406: 0.005879864146379881
Position 4436: 0.005855520835702512
Position 4741: 0.005817028094071732
Position 8348: 0.0050467601994411086
Position 4102: 0.004937534656719799
Position 9502: 0.004302040301913703
Position 4187: 0.004147598033398697
Position 1575: 0.003919919543678901
Position 5271: 0.0036926320755087234
Position 1651: 0.003688710959889844
Position 9007: 0.003341565922585508
Position 3859: 0.003340066887141032
Position 2077: 0.0030988826111743974
Position 9258: 0.0029792317362095375
Position 11274: 0.0029246860981144403
Position 2028: 0.0029036407850435452
Position 267: 0.0028815325541303167
Position 179: 0.002666157251833885
Position 8423: 0.0025484730618101797
Position 7493: 0.0025464466890602285
Position 1977: 0.0025312017865035037
Position 1361: 0.002465476976164295
Position 1539: 0.0023079994690200323
Position 2296: 0.0021321347687863353
Position 1761: 0.0020465011246050754
Position 8299: 0.002009199936544495
Position 1316: 0.002006096911795035
Position 4364: 0.00199861936289849
Position 1843: 0.0019241179097114556
Position 1233: 0.0019098048677336837
Position 195: 0.0018121926133222073
Position 4763: 0.0017952935388621323
Position 533: 0.0017536077160444944
Position 9479: 0.001703085931940066
Position 199: 0.0016710821649836374
Position 3338: 0.0016542328349126475
Position 510: 0.001633157009182088
Position 4772: 0.0014113899126048928
Position 9049: 0.0013693418172611232
Position 1110: 0.0013097647662623814
Position 11477: 0.0012984261043790825
Position 547: 0.0012898815183834428
Position 1113: 0.001288252817766197
Position 9198: 0.0012765333651910096
Position 9116: 0.001165441402134141
Position 6990: 0.0011091872628647042
Position 3142: 0.001087243306418376
Position 8456: 0.001054502844887711
Position 2540: 0.001043927445207278
Position 9694: 0.0010237758920898423
Position 6298: 0.0010066693047801202
Position 8353: 0.0008787509278634778
Position 6036: 0.0008629634674001046
Position 9987: 0.0008458742941726471
Position 10654: 0.0008323384217771962
Position 9544: 0.000804521276792051
Position 8503: 0.0007904375188334496
Position 9691: 0.0007531686060531587
Position 3952: 0.0007462715193446045
Position 4412: 0.0006858705733785227
Position 4661: 0.000680402277523407
Position 5485: 0.0006719418888528725
Position 9301: 0.0006709495113420096
Position 3479: 0.0006666488569939813
Position 4905: 0.0006572848226697925
Position 9241: 0.0006463273567701553
Position 2388: 0.0006184143236971058
Position 9269: 0.0006040712206982335
Position 9052: 0.0005853957572132089
Position 9082: 0.0005596148668304553
Position 9068: 0.0005346771379821202
Position 9622: 0.0005320205616440087
Position 341: 0.0005232426400937233
Position 1325: 0.0004928512376208258
Position 8303: 0.0004822275492589571
Position 9185: 0.00047447642808689237
Position 10765: 0.0004690382141855821
Position 1457: 0.00046786529847254473
Position 383: 0.0004546779435231984
Position 1556: 0.00044699800095737035
Position 4632: 0.00042975895694065923
Position 2013: 0.00042330176211959037
Position 1166: 0.00041606896003796104
Position 514: 0.0004130605474879413
Position 8968: 0.0004039653285673147
Position 10743: 0.00040166362922052396
Position 5465: 0.0003950822867509612
Position 365: 0.00039206570902182214
Position 3086: 0.0003889795335693964
Position 7455: 0.00033986632370821776
Position 3249: 0.00033028354551968044
Position 7899: 0.0003171595811078806
Position 8498: 0.0003001914879240341
Position 10011: 0.00028995179594688966
Position 7615: 0.00028931857010304024
Position 10187: 0.00027715845245619486
Position 5533: 0.0002743457909011232
Position 4936: 0.0002636716765880079
Position 7912: 0.0002486967364044027
Position 4828: 0.00023811259575192778
Position 4825: 0.00023721350882477215
Position 1141: 0.00019720407277386336
Position 588: 0.0001971586226787334
Position 4051: 0.00019006126099561422
Position 4489: 0.00017491819536356951
Position 3026: 0.00016099514158622626
Position 1979: 0.00015786454154061757
Position 9458: 0.00015461910725564723
Position 3121: 0.0001536269299761149
Position 1469: 0.0001497520104868671
Position 8534: 0.0001393885074228058
Position 9089: 0.0001384174579544249
Position 6755: 0.00013625993083416676
Position 4466: 0.00012866048807813556
Position 9587: 0.0001277237508026682
Position 1434: 0.00012425755847399878
Position 1611: 0.00012289017398648444
Position 1139: 0.00011909786216872118
Position 457: 0.00011256554825902464
Position 486: 0.00011247621441604732
Position 2058: 0.00010405780549601305
Position 2061: 0.00010287143428849835
Position 1437: 9.409511933043875e-05
Position 1492: 8.969105194232531e-05
Position 652: 8.966151588639721e-05
Position 2592: 8.898013266605702e-05
Position 4330: 8.556630291981772e-05
Position 8630: 8.333915449175277e-05
Position 7769: 7.200944116858962e-05
Position 139: 7.02492136296171e-05
Position 601: 7.024085769247102e-05
Position 2003: 5.9125567355780236e-05
Position 7678: 5.650108687978063e-05
Position 4984: 4.424851592645538e-05
Position 4538: 4.1625351163225094e-05
Position 5717: 3.617453895322444e-05
Position 5829: 3.6155381186308824e-05
Position 5775: 3.2202364431710504e-05
Position 2554: 2.9776428445848062e-05
Position 491: 2.920184319779918e-05
Position 2096: 2.8933446357736595e-05
Position 2165: 2.811508265076402e-05
Position 2082: 2.7671032234740535e-05
Position 7416: 2.509885643138287e-05
Position 5075: 2.429315281781146e-05
Position 8481: 2.1376768269990997e-05
Position 1075: 2.1285660092937284e-05
Position 5085: 1.8460994691188353e-05
Position 2821: 1.1346534037297468e-05
Position 2301: 9.280231267376022e-06
Position 1577: 7.653854116089915e-06
Position 1430: 7.576716816044557e-06
Position 1552: 7.454195680593069e-06
Position 4876: 7.158193006133479e-06
Position 1371: 5.997693950818142e-06
Position 215: 5.356230035128743e-06
Position 616: 5.061027456741338e-06
