Gene = Gm9125
index = 509
Annotated 5SS: [116]
Annotated 3SS: [4695]
SMsplice 5SS: [116]
SMsplice 3SS: [967]
top_k =  1000
Partition function (log Z): -9.560913934636238

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.9930867301021093
Position 3754: 0.13837728712515723
Position 5582: 0.06265646770762437
Position 4612: 0.04485626805777499
Position 4423: 0.028949593354398336
Position 5729: 0.021437836783273
Position 5210: 0.017151715181656178
Position 3263: 0.013650509780611988
Position 3408: 0.01268672363092221
Position 1578: 0.009767936127232951
Position 1138: 0.009625745677409958
Position 4547: 0.004953186753611696
Position 738: 0.0044685532882569245
Position 989: 0.004132198955048304
Position 4428: 0.00394872915518831
Position 806: 0.003673894030908191
Position 2289: 0.003512693593369187
Position 4037: 0.0030948182369424982
Position 6387: 0.001613218583783645
Position 120: 0.0015088440246126692
Position 5572: 0.0014509210373538585
Position 3335: 0.0011305743014605129
Position 4433: 0.001110979328144653
Position 3339: 0.0008563941726224356
Position 1371: 0.0007767816127808942
Position 561: 0.0007255955496041312
Position 3919: 0.0006520614450760509
Position 2231: 0.0004745943710957427
Position 1085: 0.000444028935872302
Position 43: 0.00039802604569807667
Position 985: 0.0003493749464080575
Position 1808: 0.0003484469845791377
Position 2303: 0.00034606513705511205
Position 3310: 0.0003082916268081178
Position 2713: 0.0002984883318106846
Position 2276: 0.00022879085013314537
Position 1414: 0.00022397584927925378
Position 1120: 0.0002140909842813059
Position 3443: 0.00016048695615577413
Position 1286: 0.00015452088872774833
Position 3191: 0.00014007708965650057
Position 3085: 0.00012797796945109027
Position 1541: 0.00012093121462141063
Position 356: 4.760331224372139e-05
Position 690: 4.6657585903613573e-05
Position 1122: 4.592804071271155e-05
Position 1124: 4.562638188182556e-05
Position 1235: 4.4960027859778717e-05
Position 969: 3.982905575201011e-05
Position 1025: 3.86990083626219e-05
Position 4239: 1.3502421806503156e-05
Position 370: 4.9188379294401624e-06
Position 361: 4.872797892729144e-06
Position 412: 3.5386588890640598e-06
Position 5941: 1.8886306218883468e-06
Position 365: 1.6433538765577214e-06
Position 213: 1.2079007086938635e-06
Position 246: 1.1551878796433128e-06
Position 138: 1.058764000110527e-06
Position 289: 9.62594061276438e-07
Position 602: 8.783498327600227e-07
Position 443: 4.807180891172699e-07
Position 166: 3.451607794204814e-07
Position 4209: 2.4337009690413813e-07
Position 305: 2.3694428048249502e-07
Position 264: 1.368810957307897e-07
Position 639: 1.3519125756340877e-07
Position 107: 1.1513431118618837e-07
Position 458: 1.1021045452473451e-07
Position 597: 1.0120804165891638e-07
Position 336: 7.372122345038682e-08
Position 453: 6.18323942338453e-08
Position 217: 5.339245963149653e-08
Position 650: 4.7664398916215234e-08
Position 448: 4.7642995331624636e-08
Position 262: 4.452358343553803e-08
Position 424: 3.9401444028438416e-08
Position 426: 3.183446855979544e-08
Position 215: 2.726088278208935e-08
Position 340: 2.72596989077769e-08
Position 436: 2.512738324787566e-08
Position 676: 2.1870545192907957e-08
Position 744: 2.0477547035626356e-08
Position 308: 1.831648906136603e-08
Position 844: 1.611923655993446e-08
Position 756: 1.4526134700401924e-08
Position 464: 4.09234809370943e-09
Position 889: 3.348514028615301e-09
Position 409: 2.836160867946762e-09
Position 642: 2.022410124398191e-09
Position 481: 7.308981236152987e-11
Position 701: 4.739920773501879e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3666: 0.14643649831259137
Position 6132: 0.0964788058602238
Position 967: 0.09217277855121048
Position 5619: 0.07429608885273596
Position 4731: 0.07112500688654802
Position 6172: 0.06376755586642603
Position 1559: 0.05469501885445768
Position 4695: 0.0534870982689953
Position 3004: 0.05130312597302882
Position 5477: 0.03958413812797633
Position 4532: 0.033436425070338636
Position 5186: 0.032931639281736584
Position 4238: 0.03227992188456231
Position 4484: 0.029562308723357477
Position 4763: 0.026527812635867558
Position 5815: 0.023826002514709416
Position 6145: 0.0229289421983259
Position 3209: 0.022872041162354435
Position 6186: 0.02256072934212449
Position 4402: 0.022433186568289614
Position 5119: 0.021225389057937683
Position 5882: 0.020430912849028163
Position 5532: 0.01830252202301213
Position 6582: 0.01498282206977209
Position 6602: 0.01147974376235815
Position 4760: 0.011410016513431548
Position 5406: 0.011183948595856962
Position 3190: 0.01034354300229341
Position 3228: 0.010332338312561798
Position 5147: 0.010302284848407799
Position 6433: 0.010237338247224904
Position 988: 0.009665367183566038
Position 2955: 0.00935053307627612
Position 5014: 0.008219227056425688
Position 5934: 0.007913314998512415
Position 2078: 0.007450954336795104
Position 5561: 0.00677834942317747
Position 2191: 0.005799469759877359
Position 4258: 0.005215654497270236
Position 5431: 0.0050476177497911345
Position 4718: 0.004553519773648324
Position 5330: 0.004431593703797366
Position 5673: 0.004421675925642788
Position 5399: 0.004210178143832167
Position 1270: 0.004081935656252306
Position 1678: 0.003944565633787958
Position 3617: 0.003900671561245411
Position 836: 0.003844303897477821
Position 5348: 0.003650240315667267
Position 6820: 0.0034171086225946324
Position 3634: 0.003239389030679523
Position 5455: 0.002909150764894319
Position 5191: 0.002815974067418385
Position 5728: 0.0028017491698169835
Position 1527: 0.0027949113208585227
Position 5908: 0.0027777388801466076
Position 474: 0.0026302499242964383
Position 3489: 0.002624323501501018
Position 2122: 0.00259265542521535
Position 1374: 0.0024687627116023597
Position 3639: 0.0024131610369383686
Position 278: 0.0024025152448360694
Position 717: 0.002331816911169816
Position 1473: 0.002259676966417041
Position 4075: 0.0022502825241461338
Position 1613: 0.002204710807662553
Position 2521: 0.002195366141096433
Position 3521: 0.0021843974716354636
Position 2915: 0.0021075118940825253
Position 5789: 0.002039261233920695
Position 1438: 0.0019856414266004488
Position 4056: 0.001970197904969974
Position 737: 0.0018164842695106724
Position 4702: 0.0017690260538098632
Position 5485: 0.0017322372246146647
Position 3836: 0.0017244523468027883
Position 5830: 0.0017232573790411931
Position 6881: 0.001677508895588094
Position 381: 0.0016204861062205998
Position 2588: 0.0014106922598816083
Position 5515: 0.0014061286245790965
Position 322: 0.0013787691102163735
Position 2485: 0.0013520934715578134
Position 3971: 0.001337102916140941
Position 2552: 0.0013099194297158411
Position 4331: 0.0012562925030263244
