Gene = Knop1
index = 608
Annotated 5SS: [ 166  632 3852 5634 7806]
Annotated 3SS: [  279  2913  5564  7679 10159]
SMsplice 5SS: [ 632 5634 7596 7806]
SMsplice 3SS: [ 5564  7466  7679 12501]
top_k =  1000
Partition function (log Z): -2.280545558844643

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.9942916346920923
Position 7806: 0.9007047844705983
Position 5634: 0.8455959526209437
Position 4702: 0.5797060346458557
Position 11554: 0.4623258079934285
Position 7596: 0.41725169706169785
Position 11015: 0.3628428324066205
Position 7440: 0.2632703376915966
Position 2070: 0.2295639544161451
Position 867: 0.2177892268061868
Position 3366: 0.2036232624167922
Position 4359: 0.20047715005036595
Position 11011: 0.19985691294923025
Position 2769: 0.15006735082084505
Position 3043: 0.14160933276096369
Position 12594: 0.11663047578804325
Position 8096: 0.11442439722252483
Position 12862: 0.10984566645087178
Position 13111: 0.09998966438480787
Position 4934: 0.09343480705487497
Position 5097: 0.0911889987099557
Position 8984: 0.08568155378692967
Position 2340: 0.0772364673272944
Position 2037: 0.073973341765242
Position 1789: 0.0655449712561343
Position 2725: 0.04984431197397232
Position 4389: 0.044261506563785566
Position 802: 0.040432874501216826
Position 10421: 0.02798423198629697
Position 7762: 0.024665591275433826
Position 11279: 0.023886426296673532
Position 9915: 0.023868178464903213
Position 13176: 0.023568084613845696
Position 4719: 0.022191878980009874
Position 6371: 0.021865576398890803
Position 3006: 0.02102885680908426
Position 7842: 0.020966485156516255
Position 11268: 0.02038796978883777
Position 8789: 0.020102100304343368
Position 3875: 0.018965610486933394
Position 2882: 0.01838344422369043
Position 11260: 0.01812164222296418
Position 7758: 0.017033449511513546
Position 3108: 0.016689379944924632
Position 798: 0.016442922779905247
Position 7205: 0.015383367458823148
Position 6397: 0.014863078979135955
Position 7558: 0.014739228499832559
Position 5087: 0.01390744662027319
Position 13083: 0.013654649487149097
Position 7810: 0.013590596687478283
Position 10375: 0.013196703351258594
Position 11589: 0.012158278081090969
Position 8343: 0.00982838118681824
Position 1072: 0.009132278978530608
Position 12408: 0.008409703271799195
Position 1448: 0.008107760032299467
Position 10291: 0.008091390070258352
Position 3856: 0.007587058301512192
Position 832: 0.007418822877828303
Position 1171: 0.0069295243100383494
Position 4627: 0.006580703855550278
Position 11825: 0.006244324056067138
Position 1136: 0.0054928580786505225
Position 890: 0.005100622024549627
Position 1893: 0.004897127064544589
Position 1299: 0.004441114318070115
Position 6403: 0.0040304297478996835
Position 2730: 0.0035401720099978375
Position 2994: 0.003362444881304689
Position 6401: 0.003302681263456773
Position 48: 0.0032971117419511777
Position 2997: 0.0027131080500282204
Position 9200: 0.002471898133149452
Position 3652: 0.0023806726422478134
Position 1771: 0.001897044505955835
Position 645: 0.0018404328058104229
Position 7714: 0.0015899577744104261
Position 11594: 0.0014319808982313957
Position 2570: 0.001408065247710518
