Gene = Prr33
index = 863
Annotated 5SS: [117]
Annotated 3SS: [3855]
SMsplice 5SS: [103]
SMsplice 3SS: [3855]
top_k =  1000
Partition function (log Z): -6.181275784267488

Sorted 5' Splice Sites (High to Low Probability):
Position 4064: 0.6774425928912974
Position 103: 0.583009732525463
Position 117: 0.390637114824486
Position 431: 0.09904677212169377
Position 3593: 0.06380834303577347
Position 3703: 0.038995382353309384
Position 816: 0.033698360443947445
Position 682: 0.02519943309121649
Position 862: 0.018153658382627103
Position 4019: 0.016803469333694584
Position 3051: 0.015286036524862413
Position 2152: 0.007652848172102785
Position 2904: 0.006817677674630787
Position 1344: 0.006266749641478606
Position 4889: 0.006169340736117291
Position 4068: 0.005880827485780357
Position 2363: 0.005643114048046972
Position 3494: 0.005507304573947545
Position 35: 0.005372381072747259
Position 838: 0.004162369476104057
Position 2774: 0.004081436484561275
Position 2055: 0.0034055385662392747
Position 74: 0.003310680152094063
Position 4349: 0.002364768618232938
Position 2367: 0.001772083342219272
Position 2720: 0.0017524866799798497
Position 794: 0.0016418131749879373
Position 1275: 0.001577723355112173
Position 4047: 0.001516560235433808
Position 131: 0.001285741514939587
Position 2577: 0.0009487728418020728
Position 714: 0.0009298895176203975
Position 4904: 0.0009275516368628505
Position 872: 0.0008421184805968932
Position 4225: 0.0006112116363299484
Position 4332: 0.0005942360769339578
Position 3681: 0.0005657414173665371
Position 2317: 0.0004595251929093903
Position 4490: 0.0004313826801642074
Position 1802: 0.0004310344524562877
Position 1185: 0.00039327098089986045
Position 4499: 0.00032061854942320116
Position 157: 0.00030672489671412025
Position 4012: 0.00023357800075829942
Position 4310: 0.00017962787307787383
Position 337: 0.00016185104067570601
Position 2942: 0.0001602384639196762
Position 3103: 9.493048693266285e-05
Position 3708: 9.448874795117687e-05
Position 3034: 9.201938057243484e-05
Position 3900: 8.797654636716992e-05
Position 652: 8.605095991246697e-05
Position 404: 8.583755209773562e-05
Position 110: 8.058407677002949e-05
Position 228: 7.435145294923398e-05
Position 2136: 7.35735280078373e-05
Position 4102: 6.617971011048538e-05
Position 1140: 5.507714945411212e-05
Position 2597: 5.002860719723653e-05
Position 1323: 4.974499008936136e-05
Position 1259: 4.794830492770825e-05
Position 1070: 4.664795094201741e-05
Position 2668: 4.3055557817836146e-05
Position 3073: 3.8779476825986474e-05
Position 1124: 3.810111536753215e-05
Position 2434: 3.0340980755859993e-05
Position 333: 1.5138693878681331e-05
Position 216: 1.2503344602583574e-05
Position 316: 1.0385623421378951e-05
Position 608: 3.0246166478601503e-06
Position 726: 2.8593913678619486e-06
Position 219: 2.8152006846229136e-06
Position 676: 2.567646181430597e-06
Position 222: 2.3111236542349515e-06
Position 225: 1.939200336604586e-06
Position 272: 1.3200095306749107e-06
Position 82: 1.2371473705824492e-06
Position 546: 1.2015479063326398e-06
Position 475: 1.1214258752694375e-06
Position 313: 1.10730000326159e-06
Position 3428: 1.0172563929543884e-06
Position 55: 9.619332403087163e-07
Position 4057: 7.133418772102857e-07
Position 709: 6.622502845977333e-07
Position 4104: 4.6510212314583316e-07
Position 451: 3.364391879674756e-07
Position 266: 1.2870712655959218e-07
Position 446: 1.2577279879917983e-07
Position 718: 9.892693257069e-08
Position 245: 8.209552893321338e-08
Position 297: 6.139400433924313e-08
Position 4097: 3.3612676802057536e-08
Position 406: 2.571524826047741e-08
Position 4: 2.3314272149377136e-08
Position 626: 1.735209303568958e-08
Position 3302: 5.6555086345463346e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3855: 0.5258209143561159
Position 4209: 0.3237182904278279
Position 3956: 0.31632062586723114
Position 4325: 0.14641693919776178
Position 3468: 0.061393678588261516
Position 4296: 0.053295179330278906
Position 3896: 0.05312955495371847
Position 283: 0.04501405258582542
Position 313: 0.03967402296223273
Position 4853: 0.03387436450140213
Position 4635: 0.031996556918492555
Position 4794: 0.028907789797900475
Position 4189: 0.026004791270480616
Position 4772: 0.02560868908218988
Position 3497: 0.020056257352136994
Position 3899: 0.019600252612300258
Position 642: 0.016955474904154267
Position 5080: 0.014627617433504662
Position 2881: 0.01370815295826332
Position 767: 0.0130727777241852
Position 4246: 0.01297935570783171
Position 4649: 0.012665722529163695
Position 430: 0.012073329887449876
Position 2843: 0.011418569223605466
Position 5086: 0.011302343522009206
Position 3610: 0.010838169220738672
Position 681: 0.00932234071269239
Position 1971: 0.009263502301133892
Position 3175: 0.008109371235899401
Position 4460: 0.008073944910942826
Position 2242: 0.007182235777014179
Position 814: 0.006810786520300698
Position 2554: 0.0068084215181275585
Position 3409: 0.006654933622250172
Position 3432: 0.005885564719456011
Position 709: 0.004670677701817128
Position 729: 0.004114802474023813
Position 4440: 0.0040624016557032645
Position 3860: 0.0037430331174443288
Position 623: 0.0035525872284182546
Position 4915: 0.003287778127953348
Position 485: 0.0032034880961737127
Position 4271: 0.0026459507359454155
Position 2220: 0.0026237810088601513
Position 4277: 0.0025864705707833676
Position 1179: 0.002532257555482308
Position 4257: 0.0023661915095373673
Position 568: 0.002325551730161942
Position 2040: 0.002180578120871555
Position 4219: 0.0020233460422989834
Position 4224: 0.0020216371804010484
Position 5146: 0.0019635324249265484
Position 5013: 0.0018443461789061518
Position 1213: 0.0018266070203493902
Position 320: 0.0016126067399819715
Position 1666: 0.0016044633610401687
Position 285: 0.0015984514742479175
Position 3472: 0.0014454462303840293
Position 996: 0.001424513008376018
Position 4736: 0.0013954440938096274
Position 2299: 0.0013382839214406339
Position 602: 0.001328446285026483
Position 4495: 0.0013192286227805606
Position 620: 0.0012532948308274275
Position 526: 0.0011924136282852314
Position 1073: 0.0011421483541849179
Position 4783: 0.001110023111430173
Position 3122: 0.0011037604166789874
Position 1147: 0.0010952255393146886
Position 3961: 0.0010604064455515016
Position 2570: 0.0009664638439160757
Position 4598: 0.0009236865645676685
Position 3684: 0.0009054593749712546
Position 4837: 0.0009015525563618897
Position 2901: 0.0008907598034589562
Position 375: 0.000888413428203371
Position 3351: 0.0008674949773089687
Position 2441: 0.00085203443073739
Position 333: 0.0008123429550300039
Position 4127: 0.0007931890957463972
Position 3302: 0.0007576730698646546
Position 2681: 0.0007017426268767787
Position 2966: 0.0006896798841815928
Position 3101: 0.0006418066316968608
Position 1122: 0.0006034626204603797
Position 563: 0.0006029949912706892
Position 4938: 0.0005627866308809292
Position 1256: 0.0005524474447316667
Position 370: 0.0005001648375704093
Position 4349: 0.00046743269976748267
Position 4658: 0.0004462087618122924
Position 4813: 0.00044029839088551167
Position 714: 0.0004392052957431939
Position 1100: 0.00043707001349389845
Position 458: 0.0004223646733139419
Position 4745: 0.00036127613498175906
Position 4401: 0.0003610582933362828
Position 5128: 0.000346282924131641
Position 5009: 0.00033790091458515465
Position 201: 0.00032561422386104906
Position 4670: 0.0003231034153748601
Position 3364: 0.00026781194889385733
Position 489: 0.00023558721259679002
Position 1225: 0.0002338239931861658
Position 441: 0.00021144360288914208
Position 2135: 0.00020578185303835535
Position 3119: 0.00019868996774462174
Position 5165: 0.00019250768238522026
Position 199: 0.00018695815327766273
Position 197: 0.0001849684206070577
Position 770: 0.00017613401684340887
Position 4545: 0.000166379360900508
