Gene = Izumo1
index = 598
Annotated 5SS: [ 190 1221 1558 2411 2872 3199 3412 3885 4471]
Annotated 3SS: [ 910 1482 2323 2850 3117 3310 3730 4211 5216]
SMsplice 5SS: [ 190 2411 2680 3199 3885]
SMsplice 3SS: [2323 2526 3117 3766 4211]
top_k =  1000
Partition function (log Z): -2.5007519653434875

Sorted 5' Splice Sites (High to Low Probability):
Position 2411: 0.8492330251555121
Position 3885: 0.8221440712164028
Position 3199: 0.7635870538839277
Position 190: 0.7564211933103708
Position 1221: 0.573914451574654
Position 2680: 0.5383266528468353
Position 1558: 0.5023421247731652
Position 2872: 0.20469269177155744
Position 2684: 0.16547035945505528
Position 3325: 0.1312410593387262
Position 1771: 0.10871501500476369
Position 254: 0.10264083678062119
Position 3622: 0.08139501690013078
Position 2429: 0.07527427662327628
Position 1869: 0.04126360342478502
Position 2421: 0.030525594463445667
Position 369: 0.029058011151136542
Position 652: 0.023543762859325353
Position 783: 0.021839522678726256
Position 3507: 0.021402689373731465
Position 4801: 0.017882168778035466
Position 4471: 0.015164066877654744
Position 2222: 0.014447105140384064
Position 702: 0.012857045751736533
Position 305: 0.012278978480181803
Position 2114: 0.010846216632209381
Position 1234: 0.009996972167341679
Position 1166: 0.009855472823960883
Position 740: 0.008728144500095009
Position 1154: 0.008269892322918552
Position 10: 0.007598205906630168
Position 1217: 0.007254377626690308
Position 1142: 0.005879860397803906
Position 22: 0.005870138281286761
Position 3937: 0.005387292873208846
Position 311: 0.005081943509448754
Position 938: 0.004963528723603899
Position 4067: 0.004896499921790957
Position 3412: 0.0040713824463514715
Position 380: 0.00405809622343009
Position 4357: 0.0038059862692767497
Position 4046: 0.003776152988822434
Position 4333: 0.0036995332264339173
Position 128: 0.0035755116873181655
Position 1755: 0.003330053999297934
Position 4548: 0.0028282010045078696
Position 4503: 0.0022105767961316785
Position 2504: 0.0020592086866936823
Position 970: 0.0018574550797396633
Position 4289: 0.001799546104548705
Position 1310: 0.0017120919373451247
Position 83: 0.001696619382862487
Position 2973: 0.0013287853388832022
Position 91: 0.0012431387607231617
Position 1810: 0.0010928041058938449
Position 1604: 0.0010876752058387189
Position 1805: 0.001070289364704552
Position 4623: 0.0010078413262500925
Position 3852: 0.0009258778981322932
Position 2731: 0.0009076826681861757
Position 3230: 0.0008903054980375593
Position 4027: 0.0008142262509601545
Position 3007: 0.0006531010127159839
Position 1314: 0.0006363360131626769
Position 2688: 0.0006166957244246535
Position 4354: 0.0006036924303073267
Position 4379: 0.0006030271246448279
Position 719: 0.0005843376823482476
Position 80: 0.0005815840443491405
Position 663: 0.0005397405804892661
Position 1622: 0.000533448571973125
Position 2633: 0.0005197422642800168
Position 2254: 0.00040095740968318296
Position 2154: 0.00038619610793678326
Position 4013: 0.0003798822878492191
Position 1298: 0.000333555839194665
Position 178: 0.0003283754289959397
Position 1181: 0.00031045688985112694
Position 1778: 0.000286602036040497
Position 3988: 0.00027460803696614263
Position 1546: 0.00027390376752868306
Position 1564: 0.000249978451766654
Position 2204: 0.0001979876009167839
Position 211: 0.00017248302033402835
Position 1059: 0.00015454314111377555
Position 1362: 0.00014023756412502608
Position 384: 0.00013480306919691184
Position 2580: 0.00013446184610339912
Position 797: 0.00011752944339308672
Position 26: 0.00011069639102187623
Position 1678: 8.736881476974596e-05
Position 476: 8.54784957296636e-05
Position 215: 8.349849023396106e-05
Position 333: 6.939844687505417e-05
Position 364: 6.783408936577638e-05
Position 1594: 6.417993755558938e-05
Position 3346: 6.386956084274579e-05
Position 3797: 4.988415103259698e-05
Position 1035: 4.979056297632694e-05
Position 1033: 4.792663867094482e-05
Position 632: 4.4000408778513574e-05
Position 1991: 4.2636532003909496e-05
Position 1534: 4.2077953801858726e-05
Position 639: 3.7170079388744525e-05
Position 227: 3.485981112462014e-05
Position 103: 3.278991712928511e-05
Position 957: 2.743602706764295e-05
Position 1726: 2.6137227191407598e-05
Position 1066: 2.4202937146451444e-05
Position 180: 2.3214022107749254e-05
Position 2397: 2.2030177513151172e-05
Position 791: 2.1817332628125935e-05
Position 905: 2.1717578931049193e-05
Position 1646: 2.1682029577931965e-05
Position 295: 1.7874920142404496e-05
Position 822: 1.767487771906596e-05
Position 546: 1.7366784860006145e-05
Position 674: 1.6555318267435847e-05
Position 811: 1.6032733288364666e-05
Position 693: 1.5784061570124074e-05
Position 246: 1.5274633314057328e-05
Position 2751: 1.2836405862408701e-05
Position 591: 1.2154551212630969e-05
Position 183: 8.993688989263463e-06
Position 54: 7.0833960167769865e-06
Position 575: 6.576306885774841e-06
Position 746: 6.327926105027822e-06
Position 706: 4.923237844068569e-06
Position 509: 1.9986141128988034e-06
Position 3228: 1.6131838034339071e-06
Position 3152: 7.704382785678439e-07
Position 555: 5.939802332999398e-07
Position 403: 4.920295863615542e-07
Position 616: 2.482114332546734e-07
Position 570: 2.3039172252798908e-07
Position 686: 1.6056563476386911e-07
Position 486: 1.29631616888705e-07
Position 450: 1.0001168551441497e-07
Position 489: 2.0408547460083662e-08
Position 579: 1.2085595619862686e-08
Position 608: 2.469640193310414e-09
Position 704: 1.1010177259093685e-09
Position 2717: 2.9978185841723703e-11
Position 2704: 2.721924947636577e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.9601485912124402
Position 3117: 0.873005955749924
Position 2526: 0.6445014768607997
Position 1482: 0.47477258756827495
Position 1016: 0.33438977683703436
Position 4211: 0.31653322769733805
Position 5216: 0.26544347394848045
Position 3766: 0.2433588074165762
Position 3730: 0.23009295027652907
Position 4300: 0.16876372101951848
Position 2747: 0.16401174256795503
Position 1673: 0.13167504367675398
Position 1076: 0.10017994121777728
Position 1040: 0.08622164424730366
Position 3836: 0.08088008096667858
Position 4622: 0.08055699229219072
Position 3310: 0.0770043866665533
Position 3527: 0.07137319793330703
Position 3700: 0.06918741610097577
Position 5231: 0.06528024819392927
Position 631: 0.04747981805783107
Position 3684: 0.047168954483045866
Position 4225: 0.03632075769253634
Position 2488: 0.03604771851268183
Position 3658: 0.03431665091597496
Position 3806: 0.031433075633923564
Position 3790: 0.027069673828056737
Position 3486: 0.02619044227406622
Position 2601: 0.025820915360714923
Position 910: 0.02467043839559631
Position 3744: 0.020652455655435314
Position 1066: 0.019938800456424217
Position 2583: 0.017553223206191057
Position 2028: 0.017188957968202096
Position 3773: 0.015723029161317847
Position 3884: 0.012954625643271982
Position 4184: 0.009982993403435763
Position 5319: 0.009640813390317905
Position 1044: 0.009335206569919435
Position 1376: 0.008222469507067016
Position 3441: 0.007898661431582755
Position 1759: 0.006502348107551437
Position 2850: 0.006241511331716439
Position 4232: 0.005968775526491204
Position 3071: 0.005866477588700578
Position 4011: 0.005272062069916672
Position 1455: 0.005092784755452473
Position 1712: 0.005017194900791921
Position 4167: 0.004978698644437783
Position 1378: 0.004906676044495738
Position 2503: 0.004578967033743617
Position 3152: 0.004559564562521606
Position 500: 0.003751497749070908
Position 4098: 0.003654190540417685
Position 1974: 0.003512978855779754
Position 4486: 0.003304782131141483
Position 2540: 0.002929696711069278
Position 4265: 0.002850821500510369
Position 2751: 0.0026103426075988955
Position 3504: 0.0025926507318961714
Position 1790: 0.0025759846465839135
Position 2846: 0.0024907148424286587
Position 822: 0.0023630866993759785
Position 4136: 0.0022428490466772357
Position 4458: 0.0020851991113919823
Position 1678: 0.0020097508806008056
Position 1523: 0.0018783523082073264
Position 1619: 0.0017791932647088483
Position 1372: 0.0017580701931395604
Position 2664: 0.001699878191251522
Position 3090: 0.0016890334847722895
Position 1087: 0.0016068626241775978
Position 450: 0.0015615538940464923
Position 3960: 0.001488066704659273
Position 2969: 0.001455993630331838
Position 575: 0.0014035355117068887
Position 3189: 0.001358707104045306
Position 4379: 0.0013562796688248696
Position 3281: 0.0013121717608463098
Position 3005: 0.0012966770773613755
Position 3549: 0.0012842492342276808
Position 4315: 0.001100446846466098
Position 1542: 0.0010727488994868046
Position 3002: 0.0009819965171948223
Position 2393: 0.000937094726683551
Position 2326: 0.0009232808515199545
Position 1933: 0.0008893482705319252
Position 1432: 0.0008866859036025669
Position 3719: 0.0008050425375727267
Position 3611: 0.0007588253388495921
Position 4783: 0.0007566614747792293
Position 5099: 0.0007001160720910901
Position 5253: 0.0006659021098488467
Position 2096: 0.0006236564343616452
Position 2175: 0.000583823572823443
Position 4661: 0.0005698529137675374
Position 3617: 0.0005646579874561125
Position 5152: 0.0005223632305730132
Position 4276: 0.0005153675931604955
Position 1891: 0.00048783540646931203
Position 3312: 0.00048619386097125214
Position 1838: 0.00048528027834064745
Position 5287: 0.0004760689843833294
Position 3506: 0.00047527694013843955
Position 2138: 0.0004749443293115885
Position 1149: 0.0004449409106144354
Position 3566: 0.0004364795651378806
Position 1726: 0.00039389876703871016
Position 2588: 0.0003842237947887392
Position 3410: 0.00038082569244731
Position 967: 0.0003805605123304854
Position 3394: 0.0003625501935466509
Position 944: 0.00035979214136607423
Position 2042: 0.00035685373149711437
Position 4045: 0.0003467603531472171
Position 2370: 0.0002933791637846124
Position 3365: 0.0002802828465522375
Position 3131: 0.00026727110546327274
Position 1166: 0.00026241573905258633
Position 1622: 0.00025213884986660873
Position 4497: 0.0002477922700934364
Position 2340: 0.0002291441819636508
Position 1766: 0.00022829010245732002
Position 2713: 0.00022814950791610563
Position 509: 0.0002253780437648203
Position 4267: 0.00021741609732606456
Position 1450: 0.0001812650914296099
Position 1304: 0.00018009613102810113
Position 3030: 0.00017929877595677094
Position 3587: 0.00017441888365987316
Position 3267: 0.00016308599696526332
Position 80: 0.00015669363164771277
Position 110: 0.00015512715676847583
Position 1313: 0.0001489178543136393
Position 1627: 0.00014764009275542142
Position 4927: 0.0001434523341746978
Position 3293: 0.00014231405211954706
Position 2181: 0.00014223364993484923
Position 2491: 0.00013884585067033999
Position 1343: 0.000136114360998852
Position 4513: 0.0001316744465070154
Position 1939: 0.00013100924257435935
Position 753: 0.0001286093772913212
Position 855: 0.00012845540856213568
Position 1184: 0.00012771863628776718
Position 555: 0.00012455366050660577
Position 637: 0.0001206325514922707
