Gene = Rpap2
index = 914
Annotated 5SS: [  126   833  4111  5890  6152  9259 20442 23021 26062 28234 35397 57576]
Annotated 3SS: [  786  3995  5790  6085  9169 20405 22086 25966 28152 35327 57421 63745]
SMsplice 5SS: [  126   833  4111  4247  5890  6152 20442 26062 28234 35397 44196 57576]
SMsplice 3SS: [  786  3995  4220  5790  6085 20405 25966 28152 35327 44047 57421 63745]
top_k =  1000
Partition function (log Z): -17.292652248001374

Sorted 5' Splice Sites (High to Low Probability):
Position 6152: 0.9963036064507641
Position 5890: 0.9425684591224045
Position 126: 0.8678149664195091
Position 4111: 0.7772531092185957
Position 833: 0.6662844704702738
Position 9259: 0.5467783575932629
Position 13690: 0.4562513802081287
Position 4247: 0.44105188699861586
Position 10792: 0.36013039169959676
Position 20442: 0.323224399347897
Position 5167: 0.22149794854443594
Position 15924: 0.18402222243710825
Position 4125: 0.17019183174613142
Position 4316: 0.16509096204315044
Position 5412: 0.15309278400284554
Position 3814: 0.14670597148985862
Position 20480: 0.1387500026669276
Position 16067: 0.12532627070176672
Position 9291: 0.12257546142332969
Position 4408: 0.09882758231652027
Position 8038: 0.09019581076064763
Position 1945: 0.08787699140687696
Position 15708: 0.08706314216634377
Position 6471: 0.07706151923586807
Position 328: 0.06878726019913504
Position 7368: 0.06246870987833763
Position 2518: 0.06213598669664631
Position 10: 0.053054922838488096
Position 20679: 0.05111844721228042
Position 3125: 0.05024699995546755
Position 1289: 0.04802311633314595
Position 5945: 0.04377761919922884
Position 5161: 0.04103981332488768
Position 5698: 0.03903671573794935
Position 19213: 0.027955777653688535
Position 1157: 0.027453830484188212
Position 9766: 0.026748323800288916
Position 19081: 0.025169167404102022
Position 4768: 0.02329199889061884
Position 843: 0.022766532256679194
Position 569: 0.021460958456589525
Position 12059: 0.0202491614070457
Position 8869: 0.02014351949152728
Position 20553: 0.017664274799181007
Position 13514: 0.01604956455493443
Position 361: 0.015364353929581576
Position 4107: 0.012467929445010762
Position 11377: 0.012127393807591313
Position 5348: 0.011961756019014686
Position 355: 0.009889213195668132
Position 1330: 0.008080429166569907
Position 3066: 0.0075810487085752115
Position 3098: 0.007346131248822066
Position 3419: 0.006822378902278777
Position 5201: 0.006528770282748527
Position 3876: 0.006334792986105292
Position 9852: 0.006212828345780309
Position 4928: 0.005861477954501243
Position 4493: 0.00539794195223586
Position 11739: 0.004902761958700019
Position 11134: 0.004787873187690467
Position 4838: 0.004699720280191401
Position 5894: 0.004666983128753179
Position 5127: 0.004433787621945926
Position 4514: 0.00421338806654869
Position 171: 0.0036126710390614147
Position 5702: 0.0029589649242050147
Position 4117: 0.0029581180763072526
Position 9770: 0.002900443430229238
Position 5037: 0.0028563052820916226
Position 562: 0.0028149533476220854
Position 3582: 0.0026765515991207444
Position 5231: 0.00236807781402985
Position 5887: 0.00235587292191762
Position 407: 0.002300132247170678
Position 4843: 0.002029016396208059
Position 2637: 0.0018780631245585158
Position 9113: 0.0017539686605340394
Position 177: 0.0015705790716589283
Position 2513: 0.0015430512456799147
Position 4320: 0.0014523547515840958
Position 787: 0.0011660675457384052
Position 5909: 0.00108932131828449
Position 1305: 0.0010832809375957867
Position 3143: 0.0010332250677601732
Position 90: 0.000940529481269193
Position 235: 0.0008929665813564435
Position 5639: 0.000877397668122626
Position 4109: 0.0008387755443770269
Position 6004: 0.000829291184813763
Position 3089: 0.0007620217144015265
Position 5995: 0.0006686142947158062
Position 3910: 0.0006144835287015465
Position 4115: 0.0006103380329032745
Position 4342: 0.0005600578825985334
Position 8984: 0.0005567458745511357
Position 1878: 0.0005555530332739776
Position 6623: 0.0005019385458534804
Position 5237: 0.0004991266789787681
Position 783: 0.00046424862628693134
Position 5723: 0.0004593464491662713
Position 5137: 0.00045106780862112105
Position 144: 0.0004299215637706385
Position 3862: 0.0004006018283396296
Position 2557: 0.0003958068116705124
Position 11620: 0.0003644022172836118
Position 3950: 0.00033817970886182474
Position 7577: 0.00032850687806317214
Position 1370: 0.0003054137425551
Position 895: 0.00029130995195451745
Position 4454: 0.0002906626620586186
Position 3922: 0.00028978894155853
Position 398: 0.0002773253977920497
Position 5002: 0.0002663546772563876
Position 3460: 0.000246560157798104
Position 7595: 0.00024135532202640138
Position 1382: 0.00021941855516413372
Position 4349: 0.00021548298213993396
Position 342: 0.00019419439367689823
Position 16: 0.00019218491643538383
Position 708: 0.0001529272899946343
Position 6282: 0.00012800282231570858
Position 551: 0.00012123888373554207
Position 7163: 0.00011491498113366236
Position 5949: 0.00011205614930219243
Position 4030: 0.00010467433222556468
Position 2533: 0.00010215013535689597
Position 1840: 8.985023434404584e-05
Position 5870: 8.734298124660475e-05
Position 268: 8.619668654709275e-05
Position 605: 8.555410016794843e-05
Position 1385: 8.296452487629638e-05
Position 4646: 8.084517875735168e-05
Position 8452: 7.648813271514424e-05
Position 68: 7.565048058165627e-05
Position 3053: 7.493843005236623e-05
Position 312: 7.050530183284454e-05
Position 4562: 6.97891930439825e-05
Position 5942: 6.66705893055399e-05
Position 5838: 6.334030635520351e-05
Position 1914: 6.230461965682106e-05
Position 6179: 6.059316988335916e-05
Position 690: 5.7842837073790525e-05
Position 358: 4.7246613213774e-05
Position 1848: 4.646613816217569e-05
Position 8838: 4.2820747286074905e-05
Position 4060: 3.908445420854977e-05
Position 4051: 3.6824520988568156e-05
Position 533: 3.6005751796611006e-05
Position 274: 3.367176557988594e-05
Position 11553: 3.103609019044608e-05
Position 7320: 3.0955575197813774e-05
Position 11597: 3.071755196710342e-05
Position 365: 2.9436483457661753e-05
Position 8062: 2.881554564915354e-05
Position 11109: 2.7012626312392633e-05
Position 21: 2.6819591201193332e-05
