Gene = Axdnd1
index = 155
Annotated 5SS: [   94  1190  2195 17598 20247 21937 22989 24997 27780 28516 32438 38053
 39649 42047 43942 54813 69071 71528 73733 78645 81684 85086 87244 88942]
Annotated 3SS: [ 1016  2090 17482 20160 21879 22885 24874 27638 28410 32316 37950 39484
 41970 43706 54610 68976 71318 73635 78533 81350 84983 87160 88702 89717]
SMsplice 5SS: [   94  1190  2195  9515 12660 17598 22989 24997 27780 28516 28762 32438
 39747 42047 43942 54064 54813 69071 71528 78645 81684 85086]
SMsplice 3SS: [ 1081  2090  9384 12567 17482 22885 24874 27638 28410 28635 32316 39484
 41970 43706 53982 54610 68976 71318 78533 81350 84983 85211]
top_k =  1000
Partition function (log Z): -3.3125952427740692

Sorted 5' Splice Sites (High to Low Probability):
Position 43942: 0.9950850801484028
Position 2195: 0.9822861437964341
Position 28516: 0.9726659860632635
Position 17598: 0.9695225241432459
Position 32438: 0.9446161148234027
Position 94: 0.9445611722507108
Position 54813: 0.9413075612110493
Position 27780: 0.9313127059090965
Position 1190: 0.8932655549167874
Position 12660: 0.8772884807407648
Position 22989: 0.8433048254248265
Position 28762: 0.6297889904801935
Position 9515: 0.6161547501228181
Position 54064: 0.5746996893583033
Position 42047: 0.5700825907820225
Position 24997: 0.5258879186598098
Position 26374: 0.4581475951987709
Position 39747: 0.3661367175908321
Position 9441: 0.36347602219458647
Position 39649: 0.339081177767285
Position 24950: 0.3134831729412187
Position 57515: 0.29331429649862234
Position 38053: 0.2893248145200939
Position 24106: 0.2883888628370664
Position 20247: 0.26986719905047407
Position 21937: 0.23762473815147483
Position 57320: 0.23416443993754188
Position 32690: 0.21279208155587603
Position 28681: 0.21134352053334762
Position 18516: 0.20812702549559087
Position 11302: 0.1720549851892419
Position 6698: 0.16341799753870834
Position 32633: 0.1577678100072337
Position 39698: 0.1507757316157238
Position 23021: 0.14859033887641565
Position 31337: 0.10011248445204662
Position 43621: 0.09761066731801454
Position 43454: 0.09284410166119829
Position 8213: 0.0874617054442857
Position 59213: 0.07422120825895662
Position 4348: 0.06725683349835083
Position 16297: 0.06502583545909679
Position 665: 0.06293464098656425
Position 28722: 0.06117413905873651
Position 20322: 0.05966697770698568
Position 42196: 0.05887057239059687
Position 5517: 0.05665524872745378
Position 39653: 0.04526166988432338
Position 17028: 0.04482423884186492
Position 39802: 0.03843879224801663
Position 12086: 0.03735012885611997
Position 17086: 0.037042856036742455
Position 24453: 0.036306189576614634
Position 33164: 0.03547774673750534
Position 30326: 0.03534075966450473
Position 43487: 0.03344367495815729
Position 20611: 0.030144132540271325
Position 42254: 0.029528757688211168
Position 10428: 0.027356129166243224
Position 20771: 0.025996816816219074
Position 2373: 0.025952155383741446
Position 28524: 0.025946555791529328
Position 19291: 0.024254731949309154
Position 34559: 0.02418115238362641
Position 6462: 0.022320260171727235
Position 2767: 0.021601414437331105
Position 23884: 0.020360402570464484
Position 20872: 0.01659020668013058
Position 5492: 0.016234418944215432
Position 27057: 0.015630340237085018
Position 28206: 0.015540333431375732
Position 20228: 0.01445994267774344
Position 404: 0.013949213868060325
Position 27760: 0.013826656609968305
Position 42223: 0.013690637759925751
Position 4270: 0.013653985314949685
Position 4187: 0.013124253698803384
Position 19746: 0.012671495706451538
Position 32699: 0.011639059106929752
Position 20579: 0.011312318061498128
Position 38080: 0.01114478368960136
Position 34818: 0.009833992175470875
