Gene = Arpc2
index = 140
Annotated 5SS: [  114   403  9618 11748 14803 18518 19555 26089 27347 27957]
Annotated 3SS: [  320  9582 11634 14756 18330 19460 25961 27245 27855 31273]
SMsplice 5SS: [  114   403 11748 14803 19555 26089 27347 27957]
SMsplice 3SS: [  320 11634 14756 19460 25961 27245 27855 31273]
top_k =  1000
Partition function (log Z): 5.013324578116757

Sorted 5' Splice Sites (High to Low Probability):
Position 403: 0.9989625362596655
Position 27957: 0.9916720181654928
Position 19555: 0.9864000024650476
Position 27347: 0.9702464627859931
Position 11748: 0.9604368719487185
Position 114: 0.7703505342109521
Position 26089: 0.5630789366539424
Position 14803: 0.4664845152676552
Position 26103: 0.29237449539234756
Position 13968: 0.24360758334045904
Position 9618: 0.22755690504879306
Position 55: 0.20649826586695666
Position 28160: 0.19119893229916726
Position 14948: 0.16770587705292955
Position 23128: 0.1130594643977697
Position 3331: 0.10051319802197456
Position 9072: 0.09146924425363667
Position 4471: 0.07695261321892514
Position 24120: 0.0632257145890355
Position 26114: 0.06272536625676864
Position 24082: 0.058947306740513426
Position 15596: 0.05591651338708178
Position 18518: 0.055124922966111684
Position 28275: 0.05510196924279396
Position 9526: 0.05018454398097938
Position 25881: 0.049522828618017586
Position 7955: 0.03930331627938784
Position 3834: 0.0345963861368493
Position 6404: 0.03254929782383939
Position 24743: 0.03112536516516007
Position 20706: 0.030294680345862773
Position 15008: 0.019342532898461256
Position 6211: 0.018659486918973005
Position 551: 0.01766855407808412
Position 6843: 0.017428300233136077
Position 13540: 0.01707952178693517
Position 27659: 0.01664970396009172
Position 1607: 0.01624630906162928
Position 28796: 0.01508928300476344
Position 6796: 0.014697614644405707
Position 15080: 0.014481556455067334
Position 18214: 0.013164868382128794
Position 29176: 0.01227585761190446
Position 30969: 0.009754171181003819
Position 13790: 0.009478905281347115
Position 26370: 0.00841863287767206
Position 26058: 0.00834075802514164
Position 30398: 0.007604272611375126
Position 22700: 0.007025869105306897
Position 30486: 0.006470066188006801
Position 12979: 0.005793809964922117
Position 165: 0.005618849589481219
Position 26004: 0.005581283713508282
Position 12319: 0.005428461071948567
Position 13964: 0.005381029117095698
Position 27725: 0.005247101933760433
Position 14400: 0.005194626097510669
Position 118: 0.00511648189041874
Position 21566: 0.004742042680344886
Position 26062: 0.004505023807444773
Position 30046: 0.004354186418643327
Position 15012: 0.004341063285844995
Position 13040: 0.004143390868244801
Position 30926: 0.003942897738862941
Position 23643: 0.003469208959130516
Position 29795: 0.002964933316294948
Position 11753: 0.00235449160964009
Position 21915: 0.002261221805189185
Position 26106: 0.002034620574370217
Position 19461: 0.002002552502926274
Position 19693: 0.001790499215592935
Position 29563: 0.0017588837952115669
Position 25079: 0.0017138992391951926
Position 26357: 0.001604025419989297
Position 26119: 0.0015755996509673048
Position 19543: 0.0015417449011069213
Position 24124: 0.0013641176934396562
Position 11694: 0.0012549939826766252
Position 1788: 0.0010620558493788835
Position 20683: 0.0009899258452139275
Position 123: 0.0009731296813869222
Position 13017: 0.0009012890945243804
Position 28645: 0.0008940668054155663
Position 1612: 0.0008900684222637723
Position 26800: 0.0008833244957836304
Position 12557: 0.0007954732534184015
Position 234: 0.0007429794412709577
Position 27904: 0.0007203468497527753
Position 1797: 0.0006167871732320271
Position 7655: 0.000614953107388694
Position 27337: 0.0005930251893824085
Position 27479: 0.0005903534301150268
Position 27819: 0.0005552106478740658
Position 167: 0.0005499789175797189
Position 2451: 0.0004816023813590692
Position 31390: 0.00045207080607334295
Position 21053: 0.0004514905907452803
Position 3333: 0.0004411919408073581
Position 29183: 0.00044021742345535907
Position 94: 0.00041020641445436236
Position 655: 0.0003716727203507381
Position 4115: 0.0003024633174291494
Position 169: 0.0002990464238108894
Position 2328: 0.0002808193257140735
Position 27961: 0.00022127394489674146
Position 2434: 0.0002162388075149932
Position 7023: 0.00019292984327735666
Position 195: 0.0001829618724853407
Position 1369: 0.0001755382101177549
Position 28433: 0.00017155098203653238
Position 2411: 0.00013896661459201804
Position 3597: 0.0001267268763335741
Position 3305: 0.0001182413227953169
Position 4626: 0.00011762531027633221
Position 29042: 0.00010668453683948392
Position 126: 0.00010334210273023673
Position 6897: 9.67783006997808e-05
Position 5193: 7.815895290532438e-05
Position 6864: 6.977610706108736e-05
Position 6822: 6.199798460546255e-05
Position 150: 6.076887293132938e-05
Position 5349: 6.0671128003633506e-05
Position 6912: 5.919603833625776e-05
Position 4936: 5.1024100441782575e-05
Position 5891: 4.809500933574556e-05
Position 5101: 4.6772909309388405e-05
Position 818: 4.358304666150819e-05
Position 28212: 3.229948794795785e-05
Position 28564: 2.3557500464845687e-05
Position 28885: 1.7345699538514457e-05
Position 50: 1.6157925266555033e-05
Position 28475: 1.5167380441347256e-05
Position 10: 1.4599490189925675e-05
Position 28142: 1.3605940969738738e-05
Position 29593: 1.0537583236325708e-05
Position 28555: 8.894010635505544e-06
Position 28184: 5.616548069861772e-06
Position 28387: 5.2994272208759935e-06
Position 261: 3.4915719333174907e-06
Position 29187: 3.30093982128365e-06
Position 28729: 3.1114281716380676e-06
Position 1363: 2.8914726086734017e-06
Position 935: 2.8237723219491807e-06
Position 382: 1.595712745050404e-06
Position 429: 9.408990185054435e-07
Position 648: 8.813528131045711e-07
Position 697: 7.205999287796682e-07
Position 451: 4.7541613242322536e-07
Position 344: 1.1358036759465159e-07
Position 456: 4.728643675353093e-08
Position 1760: 1.3126474673341872e-08
Position 1784: 1.1506535267166957e-08
Position 831: 8.179687794591022e-10
Position 295: 1.4671855667379636e-10
Position 677: 8.630117825406798e-11
Position 719: 7.692120861509394e-11
Position 511: 2.1373260222775253e-11
Position 627: 2.0184163709549908e-11
Position 531: 1.043321448073281e-11
Position 573: 6.761227474234477e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 320: 0.9687511743723703
Position 27245: 0.9641362476521254
Position 11634: 0.9640463575410352
Position 27855: 0.959860206755934
Position 25961: 0.9428804951545009
Position 19460: 0.7788365439152133
Position 14756: 0.662489502857621
Position 31273: 0.2737672723387871
Position 19401: 0.2124902110921769
Position 9582: 0.19009286553465524
Position 28039: 0.1785734111855138
Position 30837: 0.15998041102266833
Position 13754: 0.11772199287862974
Position 8963: 0.08908504646568237
Position 29497: 0.08905501493278692
Position 23010: 0.08721860075190843
Position 3224: 0.08699800970251345
Position 23919: 0.08309942358259298
Position 31389: 0.07770092431232072
Position 28644: 0.0746523685702341
Position 9302: 0.07294932676361068
Position 13789: 0.07008789588298323
Position 29732: 0.05764185600970487
Position 18330: 0.055124922966111684
Position 30131: 0.05438618633345135
Position 4292: 0.04914742408675336
Position 29286: 0.04906576362532631
Position 6127: 0.048304013211811325
Position 30448: 0.042373997856763976
Position 25766: 0.040871565744223126
Position 23831: 0.04043771544039564
Position 7806: 0.03930331627938785
Position 13841: 0.035252595528396685
Position 6748: 0.03260659315152171
Position 15438: 0.030935069858611476
Position 15339: 0.02498144352847029
Position 27815: 0.024576781296016374
Position 29072: 0.022861397539406816
Position 13762: 0.02156862374689492
Position 28621: 0.019911926498929217
Position 23067: 0.01857808170785852
Position 28154: 0.01785582327710587
Position 24657: 0.017544417969671294
Position 13441: 0.01707952178693517
Position 28050: 0.016911702001889416
Position 3742: 0.016358846568518593
Position 31050: 0.014997625641823577
Position 4323: 0.014849014339902586
Position 523: 0.014078372098977531
Position 28151: 0.013923267911293691
Position 24444: 0.013580947195488781
Position 28036: 0.013235149600477444
Position 20423: 0.013214890954641722
Position 18088: 0.01316486838212879
Position 20610: 0.01159550805612819
Position 13815: 0.010991755069375872
Position 3565: 0.010559870105571316
Position 30679: 0.010298675340888875
Position 1521: 0.009987160087262496
Position 30805: 0.00977476309968874
Position 343: 0.009392799272656375
Position 28502: 0.00903483700526188
Position 28467: 0.00873900264969953
Position 25716: 0.00865126287379446
Position 9329: 0.008251477314583058
Position 29780: 0.007514273251073574
Position 22960: 0.0072627819380027495
Position 27700: 0.006941292263977363
Position 12773: 0.006558655350471055
Position 238: 0.006496195731681633
Position 9341: 0.006447779416923521
Position 29679: 0.005960182311536848
Position 14870: 0.00591485807370165
