Gene = Zcchc8
index = 1199
Annotated 5SS: [  378  1609  4117  6476  7035 11719 11906 12529 13109 13832 16578 18108
 18538]
Annotated 3SS: [ 1565  4041  6369  6956 11614 11839 12467 12965 13688 16458 18020 18419
 19977]
SMsplice 5SS: [  378  1772  4117  6476  7035 11906 16578 18108 18538]
SMsplice 3SS: [ 1660  4041  6369  6956 11614 16458 18020 18419 19977]
top_k =  1000
Partition function (log Z): -1.4317118880375648

Sorted 5' Splice Sites (High to Low Probability):
Position 6476: 0.937938220276245
Position 18538: 0.8971354938504741
Position 7035: 0.8171451605263627
Position 16578: 0.7393187669224806
Position 4117: 0.7211649682316968
Position 13109: 0.5731462411842378
Position 18108: 0.5542673559978923
Position 11906: 0.4970850908488642
Position 735: 0.4037584984068344
Position 1772: 0.3958878281348979
Position 5520: 0.35767899110560303
Position 12335: 0.3470351391343586
Position 11719: 0.32225115139208005
Position 308: 0.31563841045656676
Position 12529: 0.27259893987091827
Position 1890: 0.2707393073340591
Position 12588: 0.2640812855614359
Position 13832: 0.22174114084678004
Position 20994: 0.20694982964289818
Position 10414: 0.1875090005358747
Position 16567: 0.1820658997675752
Position 1609: 0.15249762095933228
Position 2939: 0.11199677751189088
Position 9228: 0.09954426260867494
Position 20749: 0.070717747454504
Position 180: 0.06715553871145759
Position 16530: 0.05454878834916895
Position 11840: 0.04757068649868067
Position 3623: 0.04742918009193759
Position 16878: 0.039728489600290975
Position 4575: 0.03890296150216183
Position 5279: 0.03689132876314851
Position 1018: 0.036590582999669746
Position 16950: 0.033690521651927784
Position 3002: 0.032393905481915314
Position 10559: 0.031013151256863773
Position 5004: 0.030739526537643225
Position 1519: 0.030357603962692156
Position 20518: 0.025317023173054808
Position 14045: 0.024770229537086987
Position 21433: 0.020939187024257754
Position 12701: 0.020795859659749626
Position 520: 0.01920103826987125
Position 20811: 0.01901112245128677
Position 259: 0.018988117705984065
Position 17148: 0.018858236303234445
Position 5635: 0.017708335539342285
Position 723: 0.016070132468344513
Position 980: 0.015742060721699036
Position 19790: 0.014595927643935247
Position 16843: 0.013854366354303498
Position 6633: 0.013653670971811725
Position 14121: 0.013592755402478911
Position 8144: 0.012100677025642957
Position 16543: 0.01193333600220164
Position 13867: 0.011641807124025634
Position 2403: 0.011347862127238456
Position 2176: 0.010494013451297678
Position 953: 0.010336822262417186
Position 964: 0.010037235566866684
Position 403: 0.009195792439084194
Position 11523: 0.00900064369165772
Position 1454: 0.008545242721469611
Position 18193: 0.007864209383894311
Position 3608: 0.007594887631897527
Position 17054: 0.007556394222321488
Position 4836: 0.007332290267632542
Position 87: 0.007011964517860486
Position 2423: 0.006970612372636092
Position 18252: 0.006669829134602617
