Gene = Chek2
index = 262
Annotated 5SS: [   49  1544  8514  8778  9687 15834 18428 20925 23358 25609 26427 27054
 28094 32108]
Annotated 3SS: [ 1205  8388  8629  9595 15724 18373 20862 23257 25521 26262 26937 28007
 32026 33479]
SMsplice 5SS: [   49  8514  8778  9687 15834 20925 23358 23537 28157 32108]
SMsplice 3SS: [ 8388  8629  9595 15724 20862 23257 23429 28007 32026 33479]
top_k =  1000
Partition function (log Z): 12.376235891597426

Sorted 5' Splice Sites (High to Low Probability):
Position 8778: 0.9847758280827241
Position 49: 0.9720204194823917
Position 9687: 0.9543908995215887
Position 23358: 0.9471592860221902
Position 32108: 0.9384637799024911
Position 23537: 0.8821018605331787
Position 15834: 0.8642252950804216
Position 20925: 0.8220882159210988
Position 8514: 0.5524141059185327
Position 28157: 0.49573116784542215
Position 25609: 0.4494122448497402
Position 8518: 0.43695752851525926
Position 26427: 0.4359134908277799
Position 1544: 0.42461811192415233
Position 32581: 0.3910056814494665
Position 15246: 0.36386770471025826
Position 19723: 0.22702692555740847
Position 13923: 0.22042716026978923
Position 18672: 0.21193933069835372
Position 32867: 0.19510941064913287
Position 28094: 0.19339871625618554
Position 18428: 0.1744743174158769
Position 11126: 0.16740889512991677
Position 16937: 0.1430755768848866
Position 31917: 0.12907032642585056
Position 7238: 0.12403295648822713
Position 20299: 0.11335962596514874
Position 28152: 0.11253213250548227
Position 16178: 0.10217895049525844
Position 10835: 0.08072683475409086
Position 27054: 0.07233681991821934
Position 6479: 0.07157539741578808
Position 432: 0.051835561981573366
Position 5223: 0.05157199337233223
Position 33052: 0.051408235970255324
Position 541: 0.05004513131006169
Position 14661: 0.04862559538190171
Position 23320: 0.04750576671853099
Position 20736: 0.0436034801388184
Position 20723: 0.041050868191242706
Position 3937: 0.04062590866483129
Position 22378: 0.03588130290463293
Position 4052: 0.03571133651344754
Position 27622: 0.0334736984059801
Position 26376: 0.03164924083088942
Position 26468: 0.031007461999724047
Position 32189: 0.030087022804370728
Position 29442: 0.028929961498117832
Position 29454: 0.02723638559295807
Position 24485: 0.024949137635891964
Position 7262: 0.023812033197400155
Position 22465: 0.02369413519593629
Position 7246: 0.02302199994011386
Position 28098: 0.021828313020135756
Position 30139: 0.02146031959068916
Position 3943: 0.020618611880526504
Position 11886: 0.018831518089446546
Position 20957: 0.018502780039511245
Position 29367: 0.018109302882403224
Position 7714: 0.017237819727945525
Position 27079: 0.016530213847097283
Position 26666: 0.0159990734886689
Position 32897: 0.01547600857919577
Position 21057: 0.014400041896917029
Position 32570: 0.014363017791861832
Position 32394: 0.013524419584992042
Position 26324: 0.013415841183202475
Position 31940: 0.013142128151553481
Position 8006: 0.012113098913415842
Position 23031: 0.01138219322577181
Position 7478: 0.010994705842984556
Position 17770: 0.010366796210001895
Position 25940: 0.010360451059898234
Position 22418: 0.0098733541985329
Position 21444: 0.009698308432969018
Position 28194: 0.008899824047190011
Position 10936: 0.008003218135169346
Position 8141: 0.007579323177522682
Position 8792: 0.006692878713951267
Position 2745: 0.006679120043242092
Position 16811: 0.0065939887131204545
Position 462: 0.006557825832574082
Position 12079: 0.005807251531264271
Position 22522: 0.005794182362140077
