Gene = Amtn
index = 114
Annotated 5SS: [  76  250 2012 2813 4256 5529 6919 9051]
Annotated 3SS: [ 180 1924 2746 4168 5492 6891 8776 9508]
SMsplice 5SS: [  76  250 2012 4256]
SMsplice 3SS: [ 180 1924 4168 5976]
top_k =  1000
Partition function (log Z): 1.3051359278901362

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9816814321752104
Position 4256: 0.9775977209742999
Position 2012: 0.9384411389400099
Position 250: 0.9070047219040722
Position 5529: 0.2610592146813754
Position 2944: 0.15966021891301996
Position 2813: 0.12456968048639185
Position 5696: 0.08541333501272312
Position 3970: 0.08327284239084677
Position 9051: 0.062377541949376156
Position 393: 0.05854360917883325
Position 1421: 0.0377016241857457
Position 3428: 0.030671845711456112
Position 548: 0.02812070826554355
Position 919: 0.02708290141901742
Position 3482: 0.02518284998600588
Position 6085: 0.021198906540709092
Position 5710: 0.01807075413356793
Position 3789: 0.01335790903364918
Position 7054: 0.009893853203570075
Position 1979: 0.009438308449069566
Position 6670: 0.007215071142100929
Position 8733: 0.006322517133551631
Position 1974: 0.006209779496974799
Position 65: 0.005687619492707777
Position 9630: 0.005631169589365645
Position 1266: 0.00534697938114746
Position 7091: 0.005031785578666039
Position 8578: 0.004298532098043082
Position 2472: 0.003977833265845631
Position 3246: 0.0032622731434228465
Position 6377: 0.0028410336783139954
Position 3806: 0.0027761095211546465
Position 4839: 0.0026189313858949593
Position 101: 0.002576068856120249
Position 974: 0.002573907922859908
Position 3299: 0.00231706606049392
Position 4980: 0.0023047411989797206
Position 5778: 0.0021857340142174236
Position 2971: 0.0021823714195680615
Position 5636: 0.0021643028993587566
Position 6060: 0.0020284427178377668
Position 92: 0.0020249292768480228
Position 3796: 0.002011382458494486
Position 6127: 0.0020083736992305276
Position 1048: 0.0018930638194204165
Position 6292: 0.0016860937233461662
Position 5108: 0.001545016913968232
Position 5026: 0.0015085369414929392
Position 592: 0.0014940525696991306
Position 4024: 0.0014402251605170474
Position 4494: 0.0013999682537649348
Position 3268: 0.0013061214714854014
Position 907: 0.001157043365351261
Position 274: 0.0011188438777582654
Position 5569: 0.0010775726828321697
Position 5012: 0.0010370713825561795
Position 5017: 0.0010254709851754632
Position 3925: 0.0009621730844133849
Position 5423: 0.0009431104064153598
Position 2600: 0.0009037308691869139
Position 1335: 0.0008654840828355972
Position 3414: 0.0008176264819356151
Position 7343: 0.0008158049695555064
Position 6109: 0.0006388014202515909
Position 1240: 0.000624167846875326
Position 3215: 0.0006036723859395056
Position 3146: 0.0005872373188743783
Position 2979: 0.0005839849077680301
Position 6804: 0.0005520816485007087
Position 7034: 0.0005495580096312404
Position 1020: 0.0005416682330401256
Position 5893: 0.0004988806859546458
Position 9620: 0.00044700014097673736
Position 6919: 0.0004308172482054574
Position 4703: 0.0003815905346568608
Position 3934: 0.000350846053319678
Position 362: 0.00034906973044922116
Position 3270: 0.0003326221440802469
Position 21: 0.00031926823078471447
Position 1447: 0.00029406081201374727
Position 295: 0.0002486758848015183
Position 6251: 0.00023554977989402167
Position 254: 0.00023498207666871633
Position 1063: 0.00021280259069886553
Position 256: 0.00021120504276553935
Position 2331: 0.00020973942213268367
Position 876: 0.00020835169764273385
Position 1762: 0.00019973932787303416
Position 4100: 0.00019966806788884758
Position 2747: 0.00019508476818378516
Position 3917: 0.00019101334256827536
Position 1409: 0.00017951525793482844
Position 1205: 0.00017906245690142917
Position 2797: 0.00017627868085006462
Position 1873: 0.00017616584749170362
Position 4991: 0.00015506995340599852
Position 408: 0.00015025198350656355
Position 1043: 0.00014483257130170114
Position 344: 0.00014441046334256807
Position 2465: 0.0001321357104182821
Position 1522: 0.00012107098339480846
Position 5617: 0.00010697742535088018
Position 5788: 9.979842699281285e-05
Position 2817: 9.359209332002298e-05
Position 5223: 8.116815538458167e-05
Position 4020: 7.948856452768536e-05
Position 5371: 7.94046768693763e-05
Position 2188: 6.283788686981644e-05
Position 4953: 5.2290073864528517e-05
Position 4809: 5.143386354734008e-05
Position 521: 4.8383203649258224e-05
Position 34: 3.759456568072627e-05
Position 139: 3.6128738728123165e-05
Position 2355: 3.407899441448807e-05
Position 3008: 3.37574597039857e-05
Position 26: 3.3680942939606696e-05
Position 1863: 3.0445300769316547e-05
Position 3190: 3.017894048033837e-05
