Gene = Nudt9
index = 773
Annotated 5SS: [  278  3949  7499  8708 11350 12914 14890]
Annotated 3SS: [ 3708  7402  8620 11237 12766 14804 18067]
SMsplice 5SS: [  278  3949  7499  8708 11350 12914 14890]
SMsplice 3SS: [ 3708  7402  8620 11237 12766 14698 18067]
top_k =  1000
Partition function (log Z): 3.125512740108685

Sorted 5' Splice Sites (High to Low Probability):
Position 12914: 0.9768997477319761
Position 7499: 0.9463723263126296
Position 14890: 0.9333468004312937
Position 3949: 0.8307483837581401
Position 278: 0.7706243150726898
Position 11350: 0.5569612280482498
Position 8708: 0.5233751415874685
Position 12664: 0.4370731618000107
Position 11393: 0.41897655509757714
Position 515: 0.17943163680896537
Position 5737: 0.14605748938102842
Position 3854: 0.13662646772613293
Position 16425: 0.13475233398445155
Position 13922: 0.12991349354193843
Position 11627: 0.10535057361156952
Position 5433: 0.10121572765263513
Position 5963: 0.08601677732160595
Position 11146: 0.08533796745029658
Position 13683: 0.07159139126483234
Position 494: 0.06732622278869509
Position 15195: 0.06708652284622028
Position 735: 0.06612139491210083
Position 11092: 0.06479135697726345
Position 2720: 0.06427113502686718
Position 862: 0.05929653195023691
Position 9867: 0.05177979905462843
Position 7864: 0.050166602023718976
Position 4556: 0.0488942064091244
Position 5614: 0.04128173441034826
Position 9699: 0.041013127499384516
Position 11: 0.039877367980194124
Position 15830: 0.03853839792409151
Position 5468: 0.036920008043762706
Position 10165: 0.0356020421390316
Position 90: 0.03317570982448394
Position 12166: 0.031584652301391854
Position 2079: 0.031459837355673426
Position 10045: 0.0313942300623636
Position 6754: 0.030768058593724293
Position 12161: 0.03016272600515305
Position 5746: 0.027486207445402602
Position 5321: 0.026615001912540667
Position 16579: 0.02588634353916848
Position 16074: 0.02443245236366566
Position 5760: 0.02372034227508445
Position 5108: 0.02110719683242003
Position 11642: 0.020327381976459592
Position 1574: 0.01938062068746793
Position 12686: 0.01806302528545447
Position 17259: 0.017009721415755078
Position 198: 0.016517731826935906
Position 16160: 0.016170949563440458
Position 4321: 0.015464584388521153
Position 9893: 0.014211761951559966
Position 10169: 0.013261039556902613
Position 7573: 0.013128355226186997
Position 15794: 0.01263624070504686
Position 4842: 0.01245630695352372
Position 3456: 0.012105360098244438
Position 12141: 0.011351544530172059
Position 11015: 0.011253016758537852
Position 4038: 0.010514149821218717
Position 7674: 0.01041839560773463
Position 7655: 0.01010383503274524
Position 17468: 0.009152232940403323
Position 4455: 0.008705154881056583
Position 6339: 0.007922679050273461
Position 979: 0.007851118279883334
Position 10694: 0.007743619548617664
Position 2972: 0.007465307052872612
Position 15227: 0.007085242567572476
Position 11514: 0.006642080211901589
Position 353: 0.006614828474403878
Position 230: 0.005836252122555543
Position 16708: 0.005641999556893072
Position 3839: 0.005150446670415874
Position 10075: 0.004994964657407375
Position 697: 0.004892016864396349
Position 7947: 0.004338895325908199
Position 18118: 0.004251852476393684
Position 17093: 0.004014255696765027
Position 8383: 0.003682571920513843
Position 7333: 0.003657190325500108
Position 7503: 0.003645525824028356
Position 15731: 0.0035378862806886772
Position 4593: 0.0034791442711153307
Position 16688: 0.0032904698146033412
Position 5775: 0.0032579881748093795
Position 12237: 0.003149202882590598
Position 5437: 0.0028413413383436177
Position 7847: 0.002790331056745748
Position 18256: 0.002774887374273011
Position 1187: 0.002324170603223599
Position 16923: 0.002320744098641596
Position 2669: 0.002084517628380069
Position 7787: 0.0019131988651530135
Position 3235: 0.001876543084584647
Position 3816: 0.0017615438027938216
Position 6297: 0.0017072206242755915
Position 14816: 0.001611639707206636
Position 4435: 0.0014944113241026717
Position 7868: 0.0013676183987996826
Position 5872: 0.0012821967318420043
Position 358: 0.0012273440904378913
Position 8548: 0.001205669587795773
Position 373: 0.0009804460003998113
Position 890: 0.0009701341595252066
Position 319: 0.0008529721951132732
Position 8746: 0.0008310872179930202
Position 5488: 0.0008263944993998751
Position 11381: 0.0008091908124733579
Position 4181: 0.000792856830149144
Position 240: 0.0007730565265367879
Position 10508: 0.0007613482388888261
Position 9239: 0.0007580436269197585
Position 2031: 0.0007332993855745162
Position 3003: 0.0007330320142290744
Position 5679: 0.0007134046056161995
Position 4864: 0.0006506476526956779
Position 2154: 0.0006303465146891916
Position 234: 0.0005967685012465772
Position 2083: 0.0005918475810888413
Position 245: 0.0005911311838186475
Position 546: 0.0005851934474933315
Position 3295: 0.0005725332874923339
Position 5161: 0.0005527893899025762
Position 657: 0.0005396891210372377
Position 7816: 0.0005354349769792194
Position 304: 0.00048309586002089733
Position 7541: 0.0004478812704239868
Position 1744: 0.00042554568015106827
Position 11546: 0.0004241471579915542
Position 2075: 0.0004135669910293331
Position 219: 0.0004101351261052291
Position 15306: 0.0004082813666652214
Position 1226: 0.00037721522113320563
Position 11647: 0.000367332742666437
Position 1579: 0.0003350966464108944
Position 7921: 0.0003301362569680829
Position 7510: 0.00031543030429362427
Position 995: 0.00030501491744801013
Position 1433: 0.00028819331306837706
Position 264: 0.00026960732183177244
Position 525: 0.0002562877754793028
Position 7472: 0.00023814392810298142
Position 67: 0.00022824270407816174
Position 1063: 0.00022023303120005124
Position 6371: 0.00020658255284777813
Position 639: 0.0001918315767466501
Position 16350: 0.0001790667143534282
Position 11854: 0.00017064508300218868
Position 7558: 0.00017046598538399853
Position 15712: 0.00016804538521495178
Position 1437: 0.00015992873481320515
Position 5441: 0.00015294683174325508
Position 7860: 0.0001521166913920337
Position 506: 0.0001519801688527369
Position 559: 0.00013696790296033356
Position 3499: 0.00013269229755372497
Position 1289: 0.00013196543559469798
Position 1670: 0.00012930107451788946
Position 1283: 0.0001244259614419196
Position 2965: 0.00012268932405554476
Position 1350: 0.00011664215299277505
Position 1285: 0.00010635470875458737
Position 8781: 0.00010145295544003976
Position 4165: 9.741011062456392e-05
Position 4546: 7.652891936494615e-05
Position 8205: 6.791887343257711e-05
Position 8142: 6.686246598012849e-05
Position 209: 6.484384492539913e-05
Position 15170: 5.303662458100149e-05
Position 13416: 4.530603036779035e-05
Position 4564: 4.435180149672317e-05
Position 15142: 3.835239285046037e-05
Position 15312: 3.78892429269611e-05
Position 731: 3.549406999019976e-05
Position 15905: 2.550988940139769e-05
Position 15299: 2.4132229935991036e-05
Position 3277: 2.161546342238066e-05
Position 5141: 2.0391513328095788e-05
Position 3824: 1.7051077789257556e-05
Position 649: 1.5718135730273525e-05
Position 207: 1.5128612791380688e-05
Position 4509: 1.4714352130932554e-05
Position 637: 1.3319804290742792e-05
Position 621: 1.2816379933074624e-05
Position 4474: 1.1766928269077738e-05
Position 719: 1.1414207603284708e-05
Position 4868: 9.051439916646885e-06
Position 15265: 8.08840691524169e-06
Position 365: 7.677111042075631e-06
Position 1645: 6.004900476345324e-06
Position 15271: 5.780771487124201e-06
Position 498: 5.404918883804436e-06
Position 15839: 5.36974558869186e-06
Position 15124: 4.5424688641941466e-06
Position 588: 4.168789644756294e-06
Position 73: 4.018385703739749e-06
Position 476: 2.5220211540832142e-06
Position 15030: 2.3024460518580076e-06
Position 739: 2.1776415729927295e-06
Position 6: 1.8228791199462134e-06
Position 3834: 1.2452055698109165e-06
Position 3905: 1.1541590653805852e-06
Position 569: 1.0802881424428206e-06
Position 749: 9.451568442683984e-07
Position 15: 8.513676184986852e-07
Position 913: 7.311847630886748e-07
Position 671: 6.641328313448268e-07
Position 13771: 6.302782592249228e-07
Position 744: 6.164926089354229e-07
Position 1069: 3.8131139043757085e-07
Position 1065: 3.4755953350740934e-07
Position 932: 3.053652306792103e-07
Position 1304: 2.4564554389519356e-07
Position 983: 1.58566940170924e-07
Position 496: 1.5711928470957582e-07
Position 900: 1.25855270918186e-07
Position 18: 8.197039832132691e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7402: 0.9737144157043658
Position 11237: 0.9660392016036512
Position 12766: 0.8368581035223918
Position 3708: 0.6086441561100012
Position 8620: 0.5168211453337063
Position 18067: 0.39403842221552754
