Gene = Glyctk
index = 439
Annotated 5SS: [  98  650  994 1730]
Annotated 3SS: [ 233  841 1553 2030]
SMsplice 5SS: [ 98 364 650]
SMsplice 3SS: [233 463 841]
top_k =  1000
Partition function (log Z): -7.4869586578945295

Sorted 5' Splice Sites (High to Low Probability):
Position 994: 0.6229976237721021
Position 98: 0.5404845039813757
Position 364: 0.5244400752155189
Position 650: 0.45738072619055015
Position 1730: 0.273004199732878
Position 3215: 0.25633373582833335
Position 480: 0.17204351930212045
Position 1103: 0.1585982425762709
Position 3781: 0.12254372577054143
Position 2548: 0.11945385748769957
Position 4449: 0.1061099735375452
Position 3843: 0.09314928422491844
Position 88: 0.0817377947998797
Position 1089: 0.06868880244748246
Position 29: 0.06079978628592718
Position 139: 0.04968433396596101
Position 4190: 0.0414610507112688
Position 127: 0.03666371199406882
Position 2511: 0.027355879885653033
Position 4199: 0.01748808162195855
Position 408: 0.017412857566920903
Position 4457: 0.0162075625733987
Position 2298: 0.012041343098731802
Position 190: 0.011187501968154849
Position 291: 0.010472783712678155
Position 1695: 0.007249149180762161
Position 1066: 0.005582685079905084
Position 1082: 0.004902403811240483
Position 1042: 0.004759498061510732
Position 4006: 0.004626770457995662
Position 595: 0.003523670004782229
Position 3451: 0.003422181293528225
Position 981: 0.0033333512838059137
Position 606: 0.00322310549684801
Position 1855: 0.00306271850390526
Position 412: 0.0019404696002761107
Position 3109: 0.0015808979202257623
Position 200: 0.0015602232093353977
Position 147: 0.0012815567129161357
Position 52: 0.0012190136329109755
Position 540: 0.0011771992140240872
Position 3785: 0.0010664515398573955
Position 876: 0.0010586176726562414
Position 1024: 0.0008453041258237514
Position 36: 0.0007329066847942324
Position 1015: 0.0006802081029918767
Position 3935: 0.0005737586124241977
Position 301: 0.0005548710738813912
Position 735: 0.0004456594772648535
Position 522: 0.00043726466442960187
Position 86: 0.00043661769010055454
Position 155: 0.0003890695028815172
Position 1248: 0.0003820994085425285
Position 1154: 0.00036942881224187645
Position 322: 0.0003586704960953866
Position 1170: 0.0003160368716963775
Position 597: 0.00026042817011714075
Position 345: 0.0002473164040800403
Position 195: 0.0002261072348540913
Position 361: 0.00018153746754011132
Position 1047: 0.00015866294331807508
Position 14: 0.00014006527178938034
Position 16: 0.00012232991965905124
Position 656: 0.00012148418048697402
Position 686: 0.00011892302933481111
Position 395: 0.00011603809676751265
Position 174: 0.0001155689780333716
Position 588: 9.238994953861766e-05
Position 403: 8.622288955152722e-05
Position 417: 7.554479999891529e-05
Position 799: 6.65031079662773e-05
Position 204: 5.562020951975498e-05
Position 1148: 5.441649456038307e-05
Position 745: 4.8729315741867365e-05
Position 1462: 4.7546734055327246e-05
Position 1034: 4.598775325540208e-05
Position 3399: 3.9376992530750124e-05
Position 33: 3.629531868981736e-05
Position 31: 3.096030989802604e-05
Position 449: 2.272932290826466e-05
Position 757: 1.6729520752836315e-05
Position 254: 1.4361497142997716e-05
Position 764: 1.2508830397734757e-05
Position 1339: 1.0227996339063152e-05
Position 1750: 8.359220417044096e-06
Position 1681: 7.977863189476263e-06
Position 463: 1.5806596794257847e-06
Position 3184: 1.6645222258296635e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 841: 0.905294844940084
Position 233: 0.6002642811566614
Position 4332: 0.28629939822848033
Position 463: 0.2804534062009484
Position 3689: 0.2736229885891076
