Gene = Wdr6
index = 1189
Annotated 5SS: [ 246 4639 4835 5046 5251]
Annotated 3SS: [2156 4738 4928 5131 5325]
SMsplice 5SS: [ 246 4639 4835 5046 5251]
SMsplice 3SS: [4459 4738 4928 5131 5325]
top_k =  1000
Partition function (log Z): 3.573269577268014

Sorted 5' Splice Sites (High to Low Probability):
Position 4639: 0.990192744065618
Position 4835: 0.9710770676367529
Position 5046: 0.9520392099666514
Position 5251: 0.9437232205975973
Position 246: 0.7076056311338197
Position 2955: 0.3808424397876798
Position 2436: 0.27878009690662786
Position 2768: 0.23104798172054566
Position 4217: 0.2041986024255443
Position 1143: 0.18984224564477473
Position 2669: 0.10503052642802321
Position 3699: 0.09667151741996761
Position 506: 0.07080377088278546
Position 557: 0.0669252783644817
Position 5650: 0.06181872894980563
Position 213: 0.05150981245072351
Position 5755: 0.05109346678500446
Position 206: 0.029444152806542792
Position 4995: 0.017184747416751654
Position 5428: 0.014651859063703077
Position 393: 0.012278203409872986
Position 5780: 0.01101826911001639
Position 220: 0.010128234935907133
Position 2030: 0.008444749266894813
Position 2264: 0.008133823313516897
Position 2617: 0.006761677257789015
Position 5072: 0.006369981136112597
Position 2471: 0.005583263021905526
Position 3368: 0.0053032618922640735
Position 5063: 0.0047879629231465685
Position 706: 0.004252121131891102
Position 2846: 0.004233428671182696
Position 4830: 0.003807580102064413
Position 6174: 0.0037128689667841374
Position 2441: 0.0036069932504950394
Position 5718: 0.0032957968712096666
Position 2108: 0.002817838384241927
Position 972: 0.0027060732463396217
Position 4257: 0.0023433146379589474
Position 4622: 0.001928074085934858
Position 1246: 0.0017496761266017147
Position 1138: 0.0016326109107081726
Position 2002: 0.0015285211152985365
Position 2238: 0.0013606900921465318
Position 5042: 0.0012775385062036115
Position 1801: 0.0010241447868493602
Position 2213: 0.0009969677106344366
Position 143: 0.0009318086997765707
Position 2476: 0.0008687737420898911
Position 113: 0.0008233118527979817
Position 3505: 0.0007970685503025314
Position 770: 0.0007742271530834376
Position 2681: 0.0007004653152894348
Position 2783: 0.0006908498273866526
Position 1263: 0.0006540338401225026
Position 1292: 0.0006130336357203236
Position 4460: 0.0006116544631590664
Position 806: 0.0005965876722093446
Position 256: 0.0005925665632535923
Position 928: 0.000577881333252131
Position 369: 0.0004876552294666275
Position 2552: 0.0004660930276958441
Position 2336: 0.0004622912813582798
Position 1273: 0.00042882888731621597
Position 873: 0.0003871998059214811
Position 2468: 0.00038509614265552306
Position 2048: 0.0003795378099389522
Position 6185: 0.000374909546400885
Position 5255: 0.0003607028076458037
Position 1693: 0.00032002982353131426
Position 266: 0.00030869154269705146
Position 1750: 0.00030855357337990284
Position 5067: 0.00029243551508573493
Position 2025: 0.00028077753925780075
Position 401: 0.0002752021248568264
Position 620: 0.00026789432458366633
Position 167: 0.00023218160837661358
Position 800: 0.00022106167088485805
Position 978: 0.00020904071569803032
Position 824: 0.0001822316541633741
Position 2345: 0.0001753295736621492
Position 2196: 0.00017471393036321567
Position 2420: 0.0001428456790371059
Position 1242: 0.0001357335315126201
Position 1499: 0.00011311745290238515
Position 1810: 9.699138932815649e-05
Position 5508: 9.604499055247655e-05
Position 486: 9.517361038375387e-05
Position 6: 9.367811002047502e-05
Position 730: 8.793640022245664e-05
Position 1072: 8.455816244474036e-05
Position 4739: 7.656658911657849e-05
Position 85: 6.500849152006503e-05
Position 222: 6.434811542153001e-05
Position 4997: 5.893864126692347e-05
Position 5438: 5.768742239211545e-05
Position 1344: 5.6696219715972223e-05
Position 5008: 5.448068035825656e-05
Position 698: 5.411491880195683e-05
Position 38: 5.4076057790277475e-05
Position 302: 5.029554039214354e-05
Position 4669: 5.0069886931088e-05
Position 879: 4.77119855348762e-05
Position 1225: 3.700339259573842e-05
Position 1537: 3.504417637766125e-05
Position 224: 3.5029966168750195e-05
Position 4816: 3.121843369302378e-05
Position 1250: 2.6273533179538268e-05
Position 1010: 2.5993978927060612e-05
Position 1052: 2.4559926527810786e-05
Position 530: 2.4340721745637065e-05
Position 4819: 2.3214690365026574e-05
Position 4999: 2.2885862449474716e-05
Position 1901: 2.2289106454496107e-05
Position 1014: 2.1250173058986593e-05
Position 5463: 2.1119108943912287e-05
Position 1163: 2.07981756648447e-05
Position 1407: 1.866494361383472e-05
Position 1848: 1.69266204988269e-05
Position 4877: 1.5949707025425462e-05
Position 1970: 1.57979340355645e-05
Position 1539: 1.4768874875506877e-05
Position 2063: 1.371549296837656e-05
Position 1685: 1.2958301127335175e-05
Position 4722: 1.2377840132552508e-05
Position 4759: 1.1859577815810154e-05
Position 5448: 1.1330143736906544e-05
Position 1996: 1.1116311410661743e-05
Position 755: 8.216289734485221e-06
Position 4875: 7.711630153547808e-06
Position 774: 6.8207013600319e-06
Position 960: 6.806697408729879e-06
Position 845: 5.544582720467051e-06
Position 305: 5.412756720730317e-06
Position 5260: 5.237823600466002e-06
Position 831: 4.84154466648106e-06
Position 4977: 4.628913196028451e-06
Position 889: 4.443436811254044e-06
Position 5415: 2.256787724895058e-06
Position 2401: 2.152004565961043e-06
Position 5516: 1.7440270329768725e-06
Position 5521: 1.195532169707243e-06
Position 375: 4.4922796409544254e-07
Position 117: 2.6292764389973424e-07
Position 269: 2.288727387612389e-07
Position 5541: 1.3621305348573947e-07
Position 5523: 1.3342078037165821e-07
Position 448: 1.9060632926395166e-08
Position 4803: 1.8859631488453407e-08
Position 4086: 9.433547243457644e-09
Position 3687: 8.59092863193895e-09
Position 520: 2.205957812400211e-09
Position 508: 6.89542480961574e-10
Position 649: 2.028112873669443e-10
Position 3102: 2.19237181290293e-12
Position 622: 2.0239250209842108e-12
Position 2793: 1.3794681651822042e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5131: 0.9796441423435794
Position 4738: 0.9085743289085927
Position 4928: 0.5764201127473546
Position 4459: 0.49027102015936697
Position 4944: 0.4003017706436106
Position 5325: 0.392430677323548
Position 2156: 0.2759301009759992
Position 2697: 0.2208115300082743
Position 4421: 0.20254185622374407
Position 4112: 0.17360103865462753
Position 1052: 0.13444149609550113
Position 2543: 0.11470971301413088
Position 5571: 0.10615085973533049
Position 5754: 0.09594108565907955
Position 2829: 0.09088555335708452
Position 4340: 0.08603431555200357
Position 4524: 0.08378023347466909
Position 2845: 0.07336897006886163
Position 6255: 0.07048414403426924
Position 2879: 0.06607693329591295
Position 4322: 0.06370259951326744
Position 4707: 0.06342566484587486
Position 4432: 0.05954880540271106
