Gene = Bcas2
index = 172
Annotated 5SS: [ 211  386 1691 2847 4015 5765]
Annotated 3SS: [ 292 1619 2684 3963 5683 6699]
SMsplice 5SS: [ 211  386 1691 2847 5765]
SMsplice 3SS: [ 292 1619 2684 5683 6699]
top_k =  1000
Partition function (log Z): 8.093407985804628

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9835281536041547
Position 5765: 0.9688386304325967
Position 1691: 0.9558557843621746
Position 386: 0.926268931876485
Position 2847: 0.7203718747015871
Position 4015: 0.5360323462574006
Position 6485: 0.19287057376421163
Position 5075: 0.15950622717277235
Position 2836: 0.1059844166815193
Position 6895: 0.08018886644112747
Position 403: 0.07088924127069653
Position 6937: 0.05413773007323224
Position 2916: 0.039005830042577544
Position 6510: 0.0362783114735727
Position 4886: 0.028064623605494266
Position 1712: 0.02457525910726109
Position 5179: 0.02296568462709973
Position 5498: 0.015327326474456508
Position 2268: 0.012000015295590409
Position 4295: 0.011810774145351317
Position 6713: 0.011213421825370627
Position 5505: 0.011022044048493553
Position 6840: 0.011001244000083853
Position 4995: 0.01088051464122242
Position 5494: 0.00932721649137216
Position 977: 0.008314590233702481
Position 6592: 0.007076014237356307
Position 4709: 0.006536327751097134
Position 710: 0.005728065509993962
Position 148: 0.005459778019382957
Position 2955: 0.004423934753127668
Position 6358: 0.0033532103563313825
Position 6914: 0.003320090733362847
Position 3609: 0.0032843045085315693
Position 1864: 0.003104596427199415
Position 5141: 0.0029673662145809966
Position 6884: 0.0027421394894840676
Position 6352: 0.0027264772164284344
Position 1317: 0.0024018910300106877
Position 3387: 0.0022267954534726003
Position 3143: 0.0022101598237777224
Position 6519: 0.002143740710986376
Position 5220: 0.002095995423211853
Position 5769: 0.001997446809367737
Position 4570: 0.0019079610457160318
Position 1701: 0.0018936149377339285
Position 136: 0.001822840792188203
Position 5080: 0.0016855852893577663
Position 5327: 0.0016715930031326529
Position 2782: 0.0016229213518439813
Position 154: 0.0014735383408938042
Position 4250: 0.0014546990136403565
Position 1236: 0.0014308718271810314
Position 5790: 0.001401694832603358
Position 1332: 0.0013910780740708558
Position 4961: 0.0013621410738152689
Position 1764: 0.0012778974989067805
Position 6396: 0.0012406934411098196
Position 4931: 0.001231096671409609
Position 5128: 0.0011986966284722655
Position 6921: 0.0011696818950219995
Position 811: 0.0011319011932642894
Position 2838: 0.0010857911650724876
Position 628: 0.000961235813211693
Position 4511: 0.0009489043096959046
Position 6887: 0.000851910485999713
Position 2418: 0.0008344211051330337
Position 3938: 0.0008260461076268307
Position 660: 0.0008233481143281514
Position 1241: 0.0007976658926912678
Position 3193: 0.0007468861911695027
Position 3744: 0.0007201662376827233
Position 4143: 0.0006433272115671043
Position 626: 0.0006421874693303661
Position 6344: 0.0005981388364986549
Position 6881: 0.0005796801521218759
Position 3344: 0.0004560168886232309
Position 6150: 0.00044934982155017585
Position 2291: 0.00044432866951326494
Position 2662: 0.00040365331135921827
Position 226: 0.0004024530442808567
Position 437: 0.0003948475252648914
Position 6448: 0.00038854981294179127
Position 7208: 0.00038651919775148055
Position 2473: 0.0003708196309397433
Position 5218: 0.0003536131456075883
Position 390: 0.00034560638423737774
Position 518: 0.0003139803588421564
Position 2510: 0.0002967876692241777
Position 5387: 0.0002962017780074003
Position 6583: 0.0002600091479339904
Position 1310: 0.0002576167137853637
Position 512: 0.0002548356272810675
Position 7011: 0.0002472472906192255
Position 1214: 0.00024368655355524525
Position 6565: 0.00024198992950752554
Position 3944: 0.00023300311495132468
Position 1733: 0.00022335527110119296
Position 6300: 0.00022315981765893238
Position 614: 0.00022185372391488243
Position 616: 0.0002158913356375117
Position 1217: 0.000215400460295043
Position 1771: 0.00020612775056086816
Position 1058: 0.00020424742411844087
Position 634: 0.00020371057345937313
Position 1224: 0.00020077946232274565
Position 6349: 0.00019935171336882358
Position 632: 0.0001990044918935478
Position 6717: 0.00018932405781145608
Position 630: 0.00017856483575772464
Position 1051: 0.00017676266355505475
Position 2464: 0.0001746877367275852
Position 5773: 0.00017354451455863713
Position 4009: 0.00016896596513249013
Position 6285: 0.00016751950719770152
Position 636: 0.0001605421715674446
Position 2241: 0.00016005191652910877
Position 694: 0.00015993595310430728
Position 5352: 0.00015773595418990753
Position 1440: 0.00015739679476973215
Position 1170: 0.00014188756537783994
Position 1144: 0.00014022015891734481
Position 3796: 0.00013628238418110077
Position 592: 0.00013460107307893934
Position 5112: 0.00013124731419817258
Position 215: 0.00013108029563009327
Position 1221: 0.00012936788173700486
Position 638: 0.00012831252708279492
Position 2675: 0.00011246155953308136
Position 6327: 0.00010409033792237352
Position 2711: 0.00010240138597553137
Position 6458: 0.00010205455628092628
Position 4129: 0.00010183279185326869
Position 5783: 9.864157569922033e-05
Position 950: 9.822190377172943e-05
Position 3099: 9.637819043538619e-05
Position 199: 8.34201193555634e-05
Position 1760: 7.897062550100143e-05
Position 2486: 7.675154849824614e-05
Position 5792: 7.508440903680402e-05
Position 640: 7.412044247820905e-05
Position 6539: 7.260226070023612e-05
Position 990: 7.2050580598633e-05
Position 1166: 6.850924008284913e-05
Position 2377: 6.77404047218548e-05
Position 5771: 6.327882473877685e-05
Position 793: 6.259652562158149e-05
Position 6361: 6.221221608587568e-05
Position 561: 5.962769900426386e-05
Position 2326: 5.9408284016904685e-05
Position 151: 5.695993630680882e-05
Position 221: 5.4996797430013216e-05
Position 1270: 5.496679684357104e-05
Position 813: 5.440816851652305e-05
Position 477: 5.069525280022041e-05
Position 1108: 5.06197070538431e-05
Position 952: 4.9240038850456255e-05
Position 642: 4.875070210232099e-05
Position 993: 4.795972937369196e-05
Position 606: 4.773423914781176e-05
Position 2563: 4.733939129099343e-05
Position 1010: 4.632390844544707e-05
Position 2289: 4.314778157034973e-05
Position 1004: 4.193799004898349e-05
Position 516: 4.0474930920721076e-05
Position 2494: 3.545973378895855e-05
Position 235: 3.3885740131931795e-05
Position 4683: 3.118113939445143e-05
Position 6924: 2.967383620537089e-05
Position 5869: 2.93642407885458e-05
Position 1542: 2.8856656796662362e-05
Position 1444: 2.7799196303595086e-05
Position 4437: 2.582928218462812e-05
Position 746: 2.4844962512839984e-05
Position 2558: 2.4709423122080386e-05
Position 4341: 2.3545886263083947e-05
Position 1261: 2.3103022302693762e-05
Position 2597: 2.161090610778399e-05
Position 526: 2.136228323354583e-05
Position 4151: 1.948922609442766e-05
Position 1124: 1.9397560548231324e-05
Position 27: 1.776665917495405e-05
Position 1024: 1.6048537089014288e-05
Position 2194: 1.569428313067572e-05
Position 1744: 1.5508378998585134e-05
Position 4107: 1.534513793416989e-05
Position 1555: 1.4615890103008593e-05
Position 1089: 1.4096149172475216e-05
Position 1855: 1.3850497754350627e-05
Position 392: 1.3554553100371817e-05
Position 4019: 1.3011248392566828e-05
Position 4206: 1.2334837493591345e-05
Position 459: 1.2181638075837758e-05
Position 1219: 1.1739990378061149e-05
Position 3165: 1.1039998882967538e-05
Position 108: 1.0544218516409036e-05
Position 454: 9.005062583319694e-06
Position 1730: 7.947877366063773e-06
Position 786: 7.934908542282801e-06
Position 1155: 7.48051563810698e-06
Position 835: 7.372641645306294e-06
Position 2024: 7.326706420131608e-06
Position 2635: 7.241340884168577e-06
Position 858: 7.148589927588708e-06
Position 1454: 7.055429053102581e-06
Position 861: 6.5981753253781e-06
Position 2443: 6.520673841506345e-06
Position 803: 6.358529305379785e-06
Position 2546: 6.160672758581552e-06
Position 2570: 6.029251128060917e-06
Position 1496: 5.467322777747014e-06
Position 1346: 5.2208340584924376e-06
Position 1174: 5.215429750432614e-06
Position 498: 5.032095402630333e-06
Position 485: 4.6925434716430515e-06
Position 29: 4.614575283013279e-06
Position 2224: 4.232505180537461e-06
Position 873: 3.855135059532521e-06
Position 2166: 3.740857202433509e-06
Position 1438: 3.5867211850931376e-06
Position 2518: 3.547005442131221e-06
Position 36: 3.277179481401763e-06
Position 31: 2.4027659167342185e-06
Position 6314: 2.2307870839566637e-06
Position 2911: 2.0707406563990474e-06
Position 3774: 1.3236655254006897e-06
Position 2600: 3.472416625909577e-07
Position 57: 2.5240914464247485e-07
Position 752: 5.85118566381625e-08
Position 646: 2.239569897471664e-08
Position 522: 1.692137006514749e-08
Position 2270: 9.17118233854516e-09
Position 3170: 7.413568781185052e-09
Position 2272: 5.126855438309735e-09
Position 3158: 2.041132333227292e-09
Position 452: 1.595188241139619e-09
Position 305: 1.2878435719443424e-09
Position 505: 1.5703180545137868e-10
Position 279: 1.254516175471282e-11
Position 285: 4.495893305549927e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 292: 0.9887170763772404
Position 5683: 0.9727856212679582
Position 6699: 0.9447798633651332
Position 1619: 0.7910064498334773
Position 2684: 0.4522499957724641
Position 2710: 0.335086382749975
Position 3847: 0.1975008726911047
Position 4851: 0.1922816831823339
Position 1578: 0.18431179207470624
Position 6380: 0.15501194200570373
Position 3963: 0.15313695352123402
Position 3920: 0.11690928732841598
Position 6217: 0.09896593062141745
Position 2766: 0.05941590378229425
Position 7301: 0.03826669196532081
Position 3929: 0.03644205876368379
Position 7371: 0.03398226214254978
Position 5112: 0.029268553536272696
Position 7045: 0.029180816777974385
Position 7048: 0.024107710035973732
Position 5372: 0.021489421344686722
Position 7100: 0.021020669290896573
Position 6484: 0.016531859014366216
Position 7005: 0.01653178529544323
Position 2600: 0.015575113314581845
Position 7063: 0.014502553363624809
Position 2191: 0.01073368588714171
Position 3868: 0.008989149044752318
Position 4880: 0.008651694120364099
Position 858: 0.007233162899475004
Position 4165: 0.005961284849634143
Position 1155: 0.005816192281823318
Position 6270: 0.00552152839712611
Position 3905: 0.005272889668692127
Position 5440: 0.004895762806035793
Position 515: 0.0047248239004396165
