Gene = Tdo2
index = 1066
Annotated 5SS: [  544   879  1882  4566  6713  8118  9218 12281 13478 14770 15733]
Annotated 3SS: [  772  1790  4494  6584  7930  9109 12168 13419 14689 15641 17257]
SMsplice 5SS: [  544   879  1882  4566  6713  8118  9218 12281 13478 14770 15733]
SMsplice 3SS: [  772  1790  4494  6584  7930  9109 12168 13419 14689 15641 16840]
top_k =  1000
Partition function (log Z): 6.2311712710619735

Sorted 5' Splice Sites (High to Low Probability):
Position 8118: 0.9913290131797029
Position 6713: 0.98444754494092
Position 12281: 0.9401725393274251
Position 14770: 0.8998349153889055
Position 879: 0.8992174991339952
Position 4566: 0.8024226626856674
Position 1882: 0.76675302988795
Position 13478: 0.6977506885429761
Position 15733: 0.6917845639544589
Position 9218: 0.6717496842576752
Position 544: 0.5166202932945315
Position 1256: 0.3666308895651161
Position 4817: 0.3426100284647923
Position 381: 0.2784255968729173
Position 12612: 0.19841861531313632
Position 8932: 0.1205411884652999
Position 1895: 0.11427705811674903
Position 7436: 0.06766634748040427
Position 1909: 0.0469083831681818
Position 9887: 0.038424881855367445
Position 11750: 0.03613105205545439
Position 11552: 0.03215657585846207
Position 14145: 0.03135259050732444
Position 12526: 0.031091447430388372
Position 10938: 0.02921286744380769
Position 14017: 0.028344235995737817
Position 1319: 0.025039228509557934
Position 11832: 0.023970488437051025
Position 15755: 0.02165938258984597
Position 10722: 0.020946242546280268
Position 8906: 0.020090822803537915
Position 1354: 0.01939434715346755
Position 10269: 0.018138216813749584
Position 7473: 0.017358570668544356
Position 1481: 0.016740601426588692
Position 7477: 0.013259763827682342
Position 14057: 0.013096013294655293
Position 16678: 0.013066187694359877
Position 1192: 0.011560135480098767
Position 10542: 0.011207406818256731
Position 354: 0.00890379247016326
Position 11452: 0.008300610885480056
Position 17571: 0.006616836946408924
Position 15955: 0.005633709404107764
Position 14571: 0.005612091824414802
Position 2762: 0.005514517517313857
Position 1110: 0.0054604329730403535
Position 1958: 0.005410916940698101
Position 12229: 0.00492574771144679
Position 13952: 0.0048708422401391276
Position 6657: 0.004838261469659648
Position 4286: 0.00459796079872469
Position 15134: 0.004541087677604478
Position 1691: 0.004132637754564693
Position 13420: 0.004062485220563863
Position 7806: 0.004052536226265368
Position 17264: 0.0039336688425390285
Position 6180: 0.0036576396427461634
Position 9081: 0.003650223783775461
Position 883: 0.003643421582880631
Position 6946: 0.0034227403460653713
Position 16963: 0.0032621422830287515
Position 8776: 0.003058953825931744
Position 9685: 0.0030563446972231914
Position 16040: 0.002822904212737619
Position 7285: 0.002651088671671092
Position 7586: 0.002479725949408535
Position 2881: 0.002300141948823499
Position 13852: 0.0022769596621509446
Position 8701: 0.002271800006045708
Position 454: 0.0021856649448080685
Position 4297: 0.0019805294455822716
Position 266: 0.0019389680476667279
Position 442: 0.0016990676731434438
Position 1178: 0.0016475197664830574
Position 5999: 0.001619923696450863
Position 1328: 0.0016033027311348966
Position 15863: 0.0015922326404676367
Position 1105: 0.0015253360540370127
Position 180: 0.0013773187686145414
Position 513: 0.0013666044867542534
Position 12407: 0.0013167901930915282
Position 539: 0.0012552362997292805
Position 6779: 0.0011674271079597867
Position 390: 0.0011652684366492741
Position 12275: 0.001120976489892994
Position 109: 0.001099120314275181
Position 7106: 0.0010854518250106653
Position 190: 0.0010326294988388645
Position 49: 0.001031042706650495
Position 1458: 0.0009050762848701543
Position 6844: 0.0008683503208158673
Position 4229: 0.0008533209094238615
Position 1395: 0.0008465046517099896
Position 6147: 0.0008254172976012969
