Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  1000
Partition function (log Z): 10.181368753467723

Sorted 5' Splice Sites (High to Low Probability):
Position 35567: 0.9961810852966629
Position 14577: 0.9865258054262963
Position 22612: 0.9859160171593032
Position 17237: 0.9847901207163491
Position 25533: 0.9730048337472718
Position 6420: 0.9170329560051724
Position 20807: 0.8915173730034155
Position 38279: 0.866807095061205
Position 11657: 0.8417701265884606
Position 23352: 0.8413794411160179
Position 39492: 0.840964877256352
Position 205: 0.8101361815559601
Position 14243: 0.775265552483994
Position 38757: 0.6883657543846013
Position 17868: 0.649443763961976
Position 20515: 0.610808758420843
Position 4212: 0.5989483190002306
Position 22838: 0.4721293625021234
Position 24150: 0.38613259313175063
Position 16324: 0.3176922469631428
Position 28715: 0.27398215241486795
Position 26543: 0.2504704019466486
Position 9592: 0.20272060092258448
Position 17507: 0.17904444004498313
Position 16133: 0.1718277005411732
Position 15780: 0.16186382298038388
Position 14123: 0.15748220514183198
Position 22846: 0.15707591132656268
Position 284: 0.11864928952022573
Position 13312: 0.11588203422557072
Position 7624: 0.10167239726370615
Position 21376: 0.09074988983370813
Position 25227: 0.08263674629838504
Position 4912: 0.07684712886961786
Position 1584: 0.07601095925210608
Position 17782: 0.07078583612054823
Position 2915: 0.06168123807843203
Position 32158: 0.06093773146478297
Position 17897: 0.05752918045767873
Position 4839: 0.057103427523227814
Position 4110: 0.05433880243182255
Position 12261: 0.04904899619625068
Position 17803: 0.04740657814360468
Position 39410: 0.044536859247864345
Position 15026: 0.03825061729287787
Position 21877: 0.03783377784629813
Position 23792: 0.03773601037030403
Position 17607: 0.03218939739007015
Position 554: 0.02790940779789326
Position 469: 0.02762180830050791
Position 19698: 0.025965815779573707
Position 261: 0.02278688908571142
Position 244: 0.021773022103136114
Position 17581: 0.02028536361942571
Position 43466: 0.020014072224389275
Position 24926: 0.01971172002906946
Position 16511: 0.01968984795285391
Position 16517: 0.017074362863570284
Position 12441: 0.016765439772810524
Position 13183: 0.01622830571971581
Position 16993: 0.01574582828880878
Position 4135: 0.015092852886544677
Position 16857: 0.015044973007095322
Position 7634: 0.014743344604863947
Position 13247: 0.014378315822661166
Position 21286: 0.013703436137458998
Position 25204: 0.013398961392260893
Position 13190: 0.012176759577288605
Position 26459: 0.012133770926483718
Position 4991: 0.01157084956175275
Position 20832: 0.011568017430454887
Position 20562: 0.011367669569184237
Position 14222: 0.011268992902087572
Position 3925: 0.011089743594054088
Position 11884: 0.011077727831357445
Position 16087: 0.010840928689435666
Position 17220: 0.01009316234259077
Position 448: 0.009009700509878923
Position 19305: 0.008950324679316378
Position 27279: 0.008331076794888398
Position 4908: 0.008206731494867937
Position 16366: 0.008089373583759009
Position 40688: 0.007841660014796224
Position 25134: 0.007811773517006517
Position 25521: 0.007543994294245341
Position 21898: 0.007259304427976157
Position 16976: 0.007245605780603023
Position 5406: 0.006144506601374384
Position 42153: 0.006068591474256587
Position 2248: 0.0059940114099113085
Position 265: 0.005643974106015942
Position 4120: 0.005313179400164446
Position 16464: 0.00530085136706765
Position 38717: 0.0051369220505823295
Position 605: 0.0050702820986910984
Position 19943: 0.0050536980203887355
Position 935: 0.004745722973460821
Position 25542: 0.0046933174409956365
Position 13678: 0.004627843017398622
Position 881: 0.004574786925432084
Position 17611: 0.00444454359565319
Position 6055: 0.004366280223976062
Position 16444: 0.004147625774995597
Position 39549: 0.004056521526728295
Position 6081: 0.003900189585893026
Position 15263: 0.0038574229601139585
Position 6169: 0.0037043038672138827
Position 16418: 0.003680569220553038
Position 22303: 0.0036375140225425426
Position 4248: 0.0034338661641366798
Position 14274: 0.003426060357106466
Position 3504: 0.0030502841004965684
Position 13165: 0.002877413406268403
Position 20836: 0.0025472165928876467
Position 24177: 0.0024762325726632637
Position 593: 0.0023643487413966503
Position 4733: 0.0023524128354576123
Position 20917: 0.002327542664785949
Position 3672: 0.0023042072964394988
Position 3542: 0.002246461573258946
Position 15511: 0.0021981896608681993
Position 4887: 0.0021627588109219107
Position 21390: 0.0021329221339321538
Position 17193: 0.0021282826442773984
Position 3410: 0.0020864896812896358
Position 2773: 0.0020323933145825275
Position 24301: 0.0020098891680931114
Position 15550: 0.0019194274425649378
Position 2708: 0.0017182699387843716
Position 25238: 0.0016795815699082268
Position 24888: 0.0016697619705689313
Position 17855: 0.0016678112389413803
Position 21475: 0.0015461529107697013
Position 25657: 0.001531159914429164
Position 1864: 0.0012609166268889036
Position 487: 0.001241121159759188
Position 14143: 0.0012307255648671047
Position 27700: 0.0012181729609513309
Position 13529: 0.0011544768629994167
Position 16432: 0.0011137124955861914
Position 17878: 0.0010899304632555236
Position 7: 0.001085927206107804
Position 4231: 0.0010669567203681334
Position 3611: 0.001043646848259998
Position 25812: 0.0010130919172458837
Position 811: 0.0009750224239501765
Position 16317: 0.0009657241023751972
Position 6161: 0.0009431030992166242
Position 3694: 0.0009162053998046391
Position 19675: 0.0009137054219399564
Position 16136: 0.0009045982910114753
Position 14570: 0.0008963753738995049
Position 4322: 0.0008897611035906873
Position 4150: 0.0008846715328752502
