Gene = Chek1
index = 261
Annotated 5SS: [   96   862  2862  3898  4055  7155  8328 10233 12234 12976 13338 14617]
Annotated 3SS: [  779  2637  3832  3984  6965  8222 10136 12124 12797 13205 14514 16227]
SMsplice 5SS: [   96   862  7155 10233 12234 12976 13338 14617]
SMsplice 3SS: [  779  6965 10136 12124 12797 13205 14514 17409]
top_k =  1000
Partition function (log Z): 7.504504054286266

Sorted 5' Splice Sites (High to Low Probability):
Position 13338: 0.998065577272414
Position 7155: 0.9531334739081051
Position 12234: 0.9320111900353444
Position 14617: 0.9319474890032361
Position 10233: 0.8839241442870225
Position 12976: 0.8504787148893754
Position 96: 0.7584296808611808
Position 862: 0.6419408726972776
Position 4055: 0.40639161455902834
Position 3898: 0.37010652203096545
Position 8328: 0.36560799023244467
Position 14829: 0.2192614759407759
Position 7626: 0.21252888766165914
Position 2343: 0.20587016334884162
Position 15311: 0.15435852314138282
Position 12547: 0.15160206673165716
Position 8366: 0.14321579213689342
Position 993: 0.14307217064668937
Position 15273: 0.14072551202586342
Position 17516: 0.12687155781497741
Position 5417: 0.11778188590081544
Position 2862: 0.10052151858263458
Position 7680: 0.09417445286672049
Position 10560: 0.09221981794284638
Position 16303: 0.09148305430574208
Position 8502: 0.08009874032123562
Position 8059: 0.07677113997439856
Position 3946: 0.059976187635302665
Position 1187: 0.05502802752080221
Position 404: 0.05181095776955223
Position 10468: 0.05151338944285119
Position 3902: 0.04732660294377971
Position 648: 0.04608732359808478
Position 5809: 0.04192029441646694
Position 1398: 0.04136668904312691
Position 7372: 0.03565302805911375
Position 849: 0.031708562176390155
Position 6499: 0.02809438623907
Position 9685: 0.0268305019119232
Position 276: 0.026344366624589843
Position 665: 0.021840373512071323
Position 726: 0.02040187081020356
Position 5378: 0.01895898870022351
Position 8655: 0.018754625651784346
Position 2290: 0.018699500468022465
Position 15307: 0.017382012162537284
Position 14838: 0.01730487302335731
Position 16351: 0.015320015122954403
Position 11309: 0.014712062150714323
Position 12608: 0.014587749420093162
Position 2128: 0.014402342249463925
Position 9965: 0.013970511095836314
Position 13904: 0.013108973232844323
Position 17120: 0.012948971320393623
Position 17909: 0.01245573560078524
Position 4479: 0.011957451262654644
Position 3597: 0.010464418973110077
Position 10043: 0.010129546778923623
Position 10210: 0.010083136569851367
Position 14417: 0.009969033507130246
Position 10272: 0.009769107472018592
Position 202: 0.00948211109923564
Position 8362: 0.009197746319509292
Position 2552: 0.007902974003379004
Position 16506: 0.0075535064283227425
Position 8380: 0.007292272560167249
Position 644: 0.007279782199941138
Position 8351: 0.00692716794065074
Position 412: 0.006690340733692127
Position 8617: 0.006134143778071334
Position 7001: 0.0053866369631312295
Position 37: 0.004643748095121662
Position 4: 0.00454597609186103
Position 5847: 0.004248761382499044
Position 11107: 0.0037312977252691787
Position 12155: 0.003594995275510645
Position 1230: 0.003535857207169867
Position 16547: 0.0034429741147227895
Position 13871: 0.0032303689070142284
Position 12956: 0.0031929756335179965
Position 12944: 0.0030094437241601976
Position 938: 0.0029057139573479577
Position 1402: 0.0029029100654021788
Position 15035: 0.002493309342180084
Position 4516: 0.0022869651206223205
Position 10629: 0.0021729434805591056
Position 16137: 0.002171004388407634
Position 289: 0.002134447347443923
Position 367: 0.0020308732473086413
Position 7734: 0.0017183813651008427
Position 2812: 0.001580371971242338
Position 107: 0.0014754461154930026
Position 10084: 0.0014529242071765237
Position 2268: 0.0014283675211035852
Position 552: 0.0012176296231626964
Position 5412: 0.0011922843653671402
Position 391: 0.0009780451115678635
Position 629: 0.0009556572511910677
Position 16159: 0.0009239571092732055
Position 17541: 0.0008782232939893523
Position 7657: 0.0008021755321898942
Position 956: 0.0008006103307413556
Position 14380: 0.0006904369048904461
Position 3014: 0.0006545161672581541
Position 117: 0.00044504866249840853
Position 14213: 0.00043639773328658205
Position 634: 0.00035337514604525283
Position 315: 0.00033272435388839565
Position 657: 0.0002760718353461703
Position 14328: 0.0002760634824538194
Position 436: 0.0002507987105028621
Position 7648: 0.00023115458115823966
Position 12937: 0.00022481633700699113
Position 2256: 0.00021302367915538832
Position 13327: 0.00021024413411873118
Position 681: 0.00020620831935578586
Position 15049: 0.00019932058789520448
Position 1973: 0.00019389206229721337
Position 13342: 0.0001843284485131542
Position 17552: 0.00017048449750269945
Position 17943: 0.00016715413475955923
Position 12217: 0.00015940973673219175
Position 13899: 0.0001576885646061998
Position 7630: 0.00015577802969650683
Position 13347: 0.00014229776324672922
Position 13985: 0.00013981448094023378
Position 14804: 0.00013459886360438675
Position 13039: 0.00012072614216222143
Position 623: 0.00011869153666581015
Position 13084: 0.00011538371623775494
Position 380: 0.00011165331074402217
Position 12877: 0.00011072347881987321
Position 2301: 0.00010932711359978396
Position 153: 0.0001027346589923061
Position 12918: 0.0001003481044476663
Position 12889: 9.490712688553737e-05
Position 13908: 8.955483016921625e-05
Position 830: 8.136476564222714e-05
Position 559: 7.765626579372304e-05
Position 604: 7.628129918211293e-05
Position 14813: 6.894036121492618e-05
Position 236: 6.514998095984213e-05
Position 184: 6.330323408305509e-05
Position 589: 5.968963623533733e-05
Position 445: 4.9701719675341846e-05
Position 1052: 4.439622957012419e-05
Position 14596: 4.1228406274412996e-05
Position 55: 4.1170553880458765e-05
Position 6: 3.6559327797933254e-05
Position 684: 3.3689338276051236e-05
Position 160: 3.3478053013416425e-05
Position 752: 3.111252144220458e-05
Position 16144: 2.7135027466110817e-05
Position 14957: 2.680156407656207e-05
Position 13958: 2.4326149059915138e-05
Position 13998: 2.3590047483921766e-05
Position 16288: 2.3015399845865008e-05
Position 14422: 2.1455915802113665e-05
Position 14352: 2.0828153064818356e-05
Position 13324: 1.8819378179068455e-05
Position 1224: 1.827193880400187e-05
Position 986: 1.759459725758579e-05
Position 13301: 1.5682571196648177e-05
Position 158: 1.3308949927167134e-05
Position 181: 1.1467357896782012e-05
Position 243: 1.1322062471911583e-05
Position 2272: 1.1183044021753364e-05
Position 14572: 1.0647002683363546e-05
Position 981: 1.0628407499140155e-05
Position 779: 1.0105066311021058e-05
Position 385: 6.767312537702769e-06
Position 872: 6.741845811717685e-06
Position 735: 5.593041489425985e-06
Position 803: 5.121201478470271e-06
Position 356: 4.3708565480902195e-06
Position 714: 4.07633939454421e-06
Position 794: 2.8531170806061338e-06
Position 866: 2.6427858530771636e-06
Position 897: 2.3841795036163192e-06
