Gene = Naa80
index = 730
Annotated 5SS: [  84 2049]
Annotated 3SS: [ 212 4248]
SMsplice 5SS: [84]
SMsplice 3SS: [1569]
top_k =  1000
Partition function (log Z): -8.92442695354398

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9469924873645421
Position 520: 0.22623252595109555
Position 2246: 0.22235552112504467
Position 2450: 0.2031842098270771
Position 2049: 0.09471664963127492
Position 3119: 0.06391415060896566
Position 3814: 0.04759048649626656
Position 2649: 0.024563245625885296
Position 2053: 0.0235406926226661
Position 473: 0.01938871690060103
Position 3479: 0.016484467045127474
Position 322: 0.00589869184680324
Position 1863: 0.005710742775114168
Position 2301: 0.0033925039214346697
Position 1643: 0.002672043033975775
Position 343: 0.0021339727733430793
Position 2741: 0.001711139739595922
Position 2761: 0.001697799275687539
Position 427: 0.0010666952364846271
Position 3093: 0.0008587995004953721
Position 328: 0.0007960697552405619
Position 76: 0.0007139335461883796
Position 330: 0.00048646158684018044
Position 2296: 0.00048423989217904784
Position 503: 0.00039102467078487476
Position 1828: 0.0003434022469362799
Position 2019: 0.000304157331624453
Position 1929: 0.00026112605635291244
Position 524: 0.00021964585821372852
Position 506: 0.00019543613967691067
Position 273: 0.00013030271515367697
Position 1769: 0.00010402861046927843
Position 102: 0.00010179400491529294
Position 1164: 9.786434799312575e-05
Position 2082: 8.737506442961942e-05
Position 1823: 5.82055817421582e-05
Position 1993: 4.6583140323816875e-05
Position 2752: 4.649018787669231e-05
Position 1957: 2.064732978847049e-05
Position 379: 1.773082768635795e-05
Position 187: 1.1324904558424746e-05
Position 310: 9.144410560665174e-06
Position 1776: 8.987835826526393e-06
Position 267: 8.412160639720247e-06
Position 184: 6.952583025207936e-06
Position 487: 6.5446559836887465e-06
Position 1348: 6.494639500402148e-06
Position 1831: 5.9657758829270785e-06
Position 857: 4.839761082608321e-06
Position 88: 4.4488377157032535e-06
Position 308: 4.271155149344023e-06
Position 293: 3.7456494715685723e-06
Position 2130: 3.379521650071246e-06
Position 1855: 1.969820376322826e-06
Position 2141: 1.9563700672126184e-06
Position 22: 1.274967033956173e-06
Position 280: 8.896971811623748e-07
Position 181: 8.265975470270798e-07
Position 48: 6.849385877058848e-07
Position 36: 3.4666181080328365e-07
Position 1410: 1.8317399309673232e-07
Position 1487: 1.52885522705425e-07
Position 508: 6.705595497786761e-08
Position 1010: 3.348065120570072e-08
Position 813: 1.060834940203171e-08
Position 1035: 4.4511426828387415e-09
Position 1576: 2.9176789143494957e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2157: 0.3101792936724996
Position 3722: 0.1513728359379681
Position 1922: 0.13732522498189464
Position 212: 0.10046808437222436
Position 3956: 0.0971362525162183
Position 4006: 0.09710980959234594
Position 1569: 0.08243812506275076
Position 3869: 0.06846798588701256
Position 443: 0.06444462782511348
Position 3752: 0.05669691011550567
Position 1548: 0.046992496349216345
Position 3787: 0.043084397413530574
Position 2220: 0.03957713786108553
Position 2293: 0.03945758502590006
Position 1929: 0.0330130844828348
