Gene = Smg9
index = 990
Annotated 5SS: [  273  3929  5983  6334  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
Annotated 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20956 21193 21500
 22680]
SMsplice 5SS: [  273  3929  5983  6205  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
SMsplice 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20967 21193 21500
 22221]
top_k =  1000
Partition function (log Z): 13.794399839954743

Sorted 5' Splice Sites (High to Low Probability):
Position 5983: 0.9909329419657817
Position 17388: 0.971589462982413
Position 16976: 0.9667644437755961
Position 6514: 0.964654916353184
Position 21323: 0.9633342725756022
Position 3929: 0.9456593654464207
Position 273: 0.9354340717921991
Position 15432: 0.915504052378776
Position 21065: 0.8575759790855093
Position 20502: 0.6760933418273052
Position 8015: 0.6221770334163887
Position 21646: 0.6165796144707707
Position 6205: 0.45496795536797063
Position 14043: 0.4243276931559399
Position 6334: 0.37386667303882437
Position 10584: 0.2375520315225251
Position 20478: 0.19323698385292667
Position 6154: 0.1890858038058377
Position 1548: 0.1877276913055285
Position 7832: 0.18249903507864682
Position 449: 0.16636674035670757
Position 4686: 0.164372863424933
Position 9721: 0.08087945418781894
Position 12385: 0.07231412552282895
Position 5444: 0.0675167550637953
Position 7413: 0.06626178960148445
Position 3426: 0.06344697265210526
Position 5667: 0.05051585721799402
Position 21590: 0.04782516128183633
Position 19769: 0.046330602342124105
Position 18054: 0.04463821545102964
Position 1197: 0.04197315997517284
Position 20548: 0.041419688790695
Position 5103: 0.04114081225225436
Position 17956: 0.03833272981567974
Position 16163: 0.032023715435185694
Position 10728: 0.029342191985931704
Position 503: 0.028633927715072234
Position 7824: 0.028207806712110404
Position 17664: 0.027225908236757034
Position 7828: 0.02184894970154808
Position 779: 0.02152205081665005
Position 12728: 0.02038236469699989
Position 2899: 0.019228471681197044
Position 16195: 0.014634752020530302
Position 970: 0.0127357639004965
Position 5158: 0.012580845509525642
Position 7161: 0.012305281081516743
Position 19847: 0.011673928679242536
Position 16748: 0.010903906879569656
Position 20485: 0.010636257032121843
Position 20529: 0.010403045940320734
Position 16264: 0.008843898836498049
Position 5079: 0.006315227370991786
Position 1961: 0.006022496072150194
Position 22105: 0.005598315313480732
Position 19522: 0.0055153009782967334
Position 17142: 0.0054999244108574884
Position 18476: 0.005400324043003171
Position 183: 0.005328410120350067
Position 18481: 0.005243310572271757
Position 6666: 0.005095096524062733
Position 4883: 0.005046642827802575
Position 15687: 0.004996798074759063
Position 20880: 0.004704208460760497
Position 19203: 0.0046852593131396746
Position 4661: 0.0046395922008027005
Position 2737: 0.004202502354768827
Position 419: 0.004197667906930833
Position 18831: 0.0041286179038447016
Position 19241: 0.004010772414047397
Position 3502: 0.003930655188099898
Position 7810: 0.0038267745206436764
Position 6700: 0.003782151848513902
Position 4053: 0.003649227458635524
Position 19976: 0.0033371095552415793
Position 18658: 0.003163450489270482
Position 3452: 0.003021819100266855
Position 18078: 0.0029583914155559003
Position 1690: 0.0029519788253874173
Position 2991: 0.0029448254023559965
Position 603: 0.0029439615770053785
Position 22296: 0.00292060498480383
Position 4704: 0.0028333927577315066
Position 650: 0.0026473637017753737
Position 15820: 0.002643732967473507
Position 7543: 0.0025855985147505206
Position 21093: 0.0024852425871610645
Position 5548: 0.002460397024797659
Position 19292: 0.0024288194117385014
Position 19704: 0.0022473005581073627
Position 2329: 0.00202996621288322
Position 22899: 0.0020046454704166264
Position 5166: 0.001950873539748065
Position 2278: 0.0017331535574118609
Position 22819: 0.0016982121882569466
Position 19785: 0.001661975809098115
Position 18486: 0.0016369267581051923
Position 21938: 0.0015741169222346456
Position 15900: 0.0015535667008170616
Position 19923: 0.0015219566624116994
Position 20628: 0.001493767256046045
Position 7586: 0.0014860937740216011
Position 6886: 0.0014198916014067859
Position 3979: 0.0013876934875311474
Position 6627: 0.0013041048915380627
Position 944: 0.0012872678410545738
Position 1770: 0.0012416424608285672
Position 19789: 0.001233869536489689
Position 5833: 0.001138902570307829
Position 2766: 0.001137641832352734
Position 19997: 0.001134910791943531
Position 20624: 0.001131049702897805
Position 7579: 0.0010858965331942895
Position 20252: 0.001056047679367645
Position 6495: 0.0010497941006563723
Position 17012: 0.0010220013346112086
Position 3719: 0.0009986753245760163
Position 19269: 0.0009962246780189296
Position 5162: 0.0008918188964965058
Position 8063: 0.0008524025965947597
Position 6945: 0.0008409956705097062
Position 2124: 0.000776040901189839
Position 21259: 0.0007496822824768106
Position 2307: 0.0007219772902279598
Position 1867: 0.0006722994214779689
Position 18567: 0.0006710183839153514
Position 21538: 0.0006660987774264
Position 618: 0.0006602571320095332
Position 783: 0.0006593889975600582
Position 2290: 0.0006539687118974446
Position 19813: 0.000531972844782617
Position 22621: 0.0005289222277314289
Position 7143: 0.0005003104913756048
Position 380: 0.0004890138354886398
Position 438: 0.0004890113537805165
Position 804: 0.00046929893776720617
