Gene = Fuom
index = 416
Annotated 5SS: [  97  803 1072 1314 2525]
Annotated 3SS: [ 733 1000 1214 2450 5363]
SMsplice 5SS: [  97  803 1072 1314 2525]
SMsplice 3SS: [ 733 1000 1214 2450 5363]
top_k =  1000
Partition function (log Z): 6.93348254208704

Sorted 5' Splice Sites (High to Low Probability):
Position 1072: 0.9821220046934415
Position 1314: 0.9599252806376581
Position 803: 0.9391039062200578
Position 2525: 0.7333429092978887
Position 97: 0.7051281965698015
Position 4635: 0.19705403160480736
Position 2601: 0.18824250588386487
Position 5115: 0.17820213006206054
Position 323: 0.14400829974634405
Position 2872: 0.09952230105700294
Position 609: 0.09667166771140988
Position 5126: 0.05924065366981486
Position 823: 0.05517323657474837
Position 2945: 0.05327138532003208
Position 136: 0.0441798179343844
Position 3530: 0.041572529118941416
Position 394: 0.039059501689490884
Position 1398: 0.029356441296187037
Position 5217: 0.02642264615535092
Position 2622: 0.02166795430078801
Position 3940: 0.01793031410054566
Position 164: 0.01774375897556994
Position 3039: 0.014253647914626036
Position 39: 0.013752309977201003
Position 275: 0.012717441818108549
Position 670: 0.012304967160519226
Position 1593: 0.009018705507662006
Position 4393: 0.008459387286851396
Position 147: 0.006667206324549657
Position 4108: 0.006003632575908609
Position 304: 0.005293219569333521
Position 4743: 0.00406519207138151
Position 1107: 0.003946219611639331
Position 4476: 0.0038418201525089206
Position 3079: 0.0036464821487170625
Position 665: 0.003477413737310439
Position 4349: 0.003303948454252984
Position 1370: 0.0032225961814734932
Position 1963: 0.003096045726551695
Position 2918: 0.003074358249472406
Position 2561: 0.0027717981889804743
Position 1309: 0.0026755695317851698
Position 1820: 0.0025012014266728067
Position 895: 0.002383101855077984
Position 2058: 0.002281871513662407
Position 2174: 0.0022636171824918588
Position 310: 0.0019645420883307014
Position 389: 0.0016077809155588905
Position 4702: 0.0014804666549243437
Position 4711: 0.0012483495549182608
Position 3425: 0.0012130998748316948
Position 4173: 0.0011542815512959874
Position 1682: 0.0009099430689653282
Position 3650: 0.0008773404425893949
Position 3147: 0.0008020231483053588
Position 4088: 0.0006979414978164782
Position 1544: 0.000634296323145559
Position 2548: 0.0006013878912234261
Position 5512: 0.000522815328718421
Position 1344: 0.0005094712755872289
Position 567: 0.0004948555050512562
Position 1561: 0.00047732271201317175
Position 3910: 0.0004667765362987291
Position 3357: 0.0004515868995918051
Position 1524: 0.000399688608101435
Position 3381: 0.00037640173772059967
Position 845: 0.00034993704872591814
Position 1662: 0.0003495478284698819
Position 2341: 0.00034549687763924246
Position 3709: 0.000304492219849643
Position 169: 0.00029511751054303836
Position 584: 0.00026883495419428296
Position 1780: 0.0002368278013598225
Position 1804: 0.0002339220878606299
Position 2529: 0.0002339196015810789
Position 44: 0.00023186174427162885
Position 3103: 0.00020548426247075056
Position 613: 0.0001864720544917217
Position 3713: 0.00017762237664962073
Position 903: 0.00014296473938320623
Position 1934: 0.00013768945349764385
Position 3656: 0.00013221900291225555
Position 1797: 0.00012675730264483798
Position 1507: 0.0001254255734748836
Position 3010: 0.00012000060510186849
Position 336: 0.00011973082582582819
Position 860: 0.00011889249103652971
Position 945: 0.0001147850900440947
Position 386: 0.00010669115729336475
Position 638: 0.00010483497162200833
Position 1481: 0.00010249021270837777
Position 854: 9.797821209116386e-05
Position 1942: 9.636589538333211e-05
Position 1318: 8.9272363775402e-05
Position 1756: 8.721374716422209e-05
Position 865: 8.060481564343389e-05
Position 1740: 7.03390511909706e-05
Position 1279: 5.3783690432347996e-05
Position 15: 5.035949972339728e-05
Position 620: 4.491945631299246e-05
Position 934: 4.0444122992820966e-05
Position 2420: 3.506586804190393e-05
Position 1750: 3.470173076980044e-05
Position 774: 3.432506531185313e-05
Position 647: 3.271317931380293e-05
Position 59: 3.198161110333118e-05
Position 374: 2.9394311349656272e-05
Position 1994: 2.439478137174037e-05
Position 657: 2.0518083543170624e-05
Position 56: 1.8274255051032172e-05
Position 626: 1.7181230523781664e-05
Position 1690: 1.442672903498698e-05
Position 640: 1.171411889024378e-05
Position 1377: 8.412287153813536e-06
Position 1485: 7.459067333946026e-06
Position 1769: 6.665652795566321e-06
Position 183: 5.788902715882098e-06
Position 920: 5.625228977950805e-06
Position 2491: 5.145104995280157e-06
Position 1178: 4.3547535282335365e-06
