Gene = Rnf121
index = 906
Annotated 5SS: [  203 22843 25920 30163 33976 36458 41457 42158]
Annotated 3SS: [22804 25777 30007 33867 36336 41322 42055 44976]
SMsplice 5SS: [  404 22996 23571 24588 25920 30163 33976 36458 42389]
SMsplice 3SS: [22804 23485 24424 25777 30053 33867 36336 42238 42495]
top_k =  1000
Partition function (log Z): -26.001802516556037

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.8831706398134498
Position 1361: 0.5761984724668514
Position 6377: 0.3116920448775412
Position 5769: 0.23562739738254265
Position 5774: 0.10929984494028362
Position 12811: 0.06671597015456181
Position 203: 0.05755314461556145
Position 5810: 0.04040189023693154
Position 5691: 0.03875689792131068
Position 3114: 0.03243743981010144
Position 1240: 0.024735355064961922
Position 693: 0.013806663524630416
Position 9540: 0.012981915217455326
Position 6474: 0.010885420404652794
Position 365: 0.009908290653985234
Position 375: 0.008568114207603427
Position 1393: 0.007810161177189036
Position 596: 0.007775604586108707
Position 1472: 0.006480565979823908
Position 359: 0.004536115279068991
Position 671: 0.003270633659492764
Position 1648: 0.0026290848118291793
Position 461: 0.0022009341674047163
Position 5556: 0.0019077075658855281
Position 878: 0.0017238705885122122
Position 2402: 0.0014086353623144706
Position 800: 0.001271541579875993
Position 322: 0.0009891741506433671
Position 1353: 0.000937970487086774
Position 81: 0.0007891303021824984
Position 481: 0.0006344947097727173
Position 542: 0.0006325294194379849
Position 600: 0.000608884645686829
Position 1226: 0.0005598982039703059
Position 591: 0.00047146935868089973
Position 2663: 0.00041648668057792175
Position 174: 0.00040906905872196357
Position 1581: 0.0003525430387768503
Position 3049: 0.00034430013837953176
Position 210: 0.00025903411012921456
Position 745: 0.00020966031164446685
Position 91: 0.00020631820006546963
Position 18: 0.00019914368895118206
Position 35: 0.00017309908657223773
Position 1023: 0.0001666815423813053
Position 16: 0.00016540599544781717
Position 713: 0.00015350151860116188
Position 941: 0.00015029910944625637
Position 1057: 0.00013441380182504335
Position 218: 0.00012774838766588768
Position 961: 0.00012395975314168737
Position 1106: 0.00011377864173818978
Position 6: 7.359854790991564e-05
Position 535: 7.099047391747461e-05
Position 1978: 6.18774045452654e-05
Position 622: 5.1106757768891656e-05
Position 956: 4.364995489681473e-05
Position 1028: 3.589244690854787e-05
Position 1004: 3.4013396458699286e-05
Position 1062: 3.132824065580431e-05
Position 1138: 2.5663882166913457e-05
Position 973: 2.5653091810848346e-05
Position 335: 2.4453954336310025e-05
Position 1146: 2.3861464774433845e-05
Position 131: 2.32852761239394e-05
Position 1114: 2.2226954231505878e-05
Position 900: 1.9662536486306523e-05
Position 113: 1.882145023832711e-05
Position 98: 1.8237191410007475e-05
Position 1157: 1.2578446863332196e-05
Position 911: 1.169583322830818e-05
Position 1074: 1.1562979379118015e-05
Position 1030: 1.0548660257051049e-05
Position 1400: 9.309997262612563e-06
Position 33: 7.457794791454475e-06
Position 1069: 5.781568210026642e-06
Position 1278: 4.4268342041084335e-06
Position 1438: 3.5488549333129744e-06
Position 794: 1.7401447688660817e-06
Position 1390: 1.706057308657349e-06
