Gene = Ambn
index = 113
Annotated 5SS: [  96  943 3414 4740 5733 7456 8499 9180 9324 9740]
Annotated 3SS: [  873  3347  4691  5621  7260  8459  9119  9278  9694 11440]
SMsplice 5SS: [  96  943 7032 7456 9180]
SMsplice 3SS: [  873  6809  7260  9119 11440]
top_k =  1000
Partition function (log Z): 0.6363550509420568

Sorted 5' Splice Sites (High to Low Probability):
Position 96: 0.9660358934344656
Position 7456: 0.9361451396047251
Position 9180: 0.9077540554823768
Position 7032: 0.8730423388020099
Position 943: 0.7824285389836957
Position 4029: 0.4831916008278563
Position 5733: 0.4484742064016213
Position 9324: 0.31380402923825884
Position 4740: 0.3000063138641849
Position 8499: 0.284040291408566
Position 846: 0.25502298841022664
Position 9740: 0.17034255784087268
Position 1054: 0.1612075126013839
Position 3414: 0.09528451542730346
Position 7870: 0.024868461176780196
Position 11075: 0.02267583392805609
Position 3651: 0.018447343152574992
Position 2124: 0.01425125223483985
Position 9230: 0.012641358176665207
Position 6900: 0.012560229989746576
Position 8210: 0.012317153353912012
Position 7837: 0.01130909929653005
Position 5003: 0.010790247409757765
Position 7539: 0.010419416058289051
Position 7036: 0.009475136519544895
Position 4860: 0.009120228741294504
Position 8520: 0.008377520415365285
Position 1190: 0.008029912364450198
Position 7423: 0.007643011357468339
Position 7024: 0.00756592797471963
Position 6980: 0.006825593460165193
Position 8607: 0.006517383432698494
Position 6937: 0.006292067828463543
Position 619: 0.004636252254822092
Position 11343: 0.004105878170087756
Position 561: 0.00404155859855524
Position 8051: 0.003939603986568834
Position 2220: 0.0037806080871492344
Position 8708: 0.0036816015201395495
Position 103: 0.003674378333193302
Position 11069: 0.0029365335424884243
Position 9526: 0.002925405525635312
Position 7330: 0.002835605611825008
Position 77: 0.002646250225465332
Position 512: 0.00258220201804513
Position 7977: 0.00231254273099495
Position 3667: 0.0022043261842269323
Position 1108: 0.0021848416472007018
Position 276: 0.001978069531758268
Position 3633: 0.001976680966355551
Position 8912: 0.0019743949059310645
Position 83: 0.0018333028260163896
Position 1771: 0.00177561011532417
Position 11305: 0.0016377986627915003
Position 8547: 0.001594259817662948
Position 1468: 0.0015011809461445375
Position 8988: 0.0013515127978560094
Position 6600: 0.0013509052421079564
Position 11130: 0.0012337682531055646
Position 11939: 0.001209137911983739
Position 11604: 0.0011331227726714191
Position 9814: 0.0010577812471918699
Position 8999: 0.0010237464702493794
Position 7772: 0.0010137313562121626
Position 8723: 0.0009824744846355334
Position 2224: 0.000960226652952827
Position 2650: 0.0009472254931719149
Position 1294: 0.0008778767337307589
Position 3575: 0.0007696653481783388
Position 9458: 0.0007445942869646489
Position 7215: 0.0007101655855352478
Position 663: 0.0006369117709958463
Position 8549: 0.0005722779999864092
Position 332: 0.0005327423895073233
Position 8975: 0.00048423091678003426
Position 2479: 0.00042994639392818495
Position 8936: 0.0004235723061567406
Position 7137: 0.00042229878010752533
Position 2543: 0.0004143490988418955
Position 4403: 0.0004030613512585438
Position 554: 0.00034462964626663265
Position 148: 0.0002927249151548821
Position 1605: 0.00028982337951525194
Position 1636: 0.0002704838140215096
Position 3434: 0.00024154694233785543
Position 8460: 0.00022648382708015825
Position 3291: 0.00021891195137695193
Position 2506: 0.00018681535706094999
Position 7782: 0.00018520483217119384
Position 122: 0.00018336125128969204
Position 3900: 0.00018186794315447298
Position 11105: 0.00018184442819747462
Position 1538: 0.00018119882484628707
Position 487: 0.0001719357615466592
Position 4059: 0.00016766009530812611
Position 2430: 0.00013509620835144967
Position 515: 0.00011643534602990924
Position 3566: 0.00011550920772129006
Position 476: 0.00010917938006415664
Position 7877: 9.898533025139451e-05
Position 300: 9.499595582644571e-05
Position 10136: 8.856151811519251e-05
Position 380: 8.369990624011636e-05
Position 598: 5.3076816228668515e-05
Position 310: 4.488019638486908e-05
Position 296: 4.2320392477429654e-05
Position 714: 4.211332516691447e-05
Position 124: 4.072873881529988e-05
Position 9184: 3.9541345845868714e-05
Position 8: 3.382094290592907e-05
Position 9186: 2.887261652136201e-05
Position 44: 2.8109113067280705e-05
Position 9352: 2.552450041381588e-05
Position 531: 2.5157628761863287e-05
Position 1010: 1.1749710836679546e-05
Position 3438: 6.61263434020814e-06
Position 3436: 6.497507453949831e-06
Position 1044: 6.465865602590445e-06
Position 690: 6.328154140366903e-06
Position 3432: 6.0710530825190085e-06
Position 3440: 5.488448724162731e-06
Position 678: 5.068109920330475e-06
Position 622: 4.388669510376291e-06
Position 3144: 4.3100207835591204e-06
Position 1349: 4.132431640976283e-06
Position 1685: 4.0451349637249276e-06
Position 3442: 3.7029121974482293e-06
Position 316: 3.4161334427860836e-06
Position 3225: 3.4117325224408645e-06
Position 2795: 3.270544539636537e-06
Position 1340: 3.2301647471520315e-06
Position 761: 2.7190030553300044e-06
Position 1081: 2.5524662884179407e-06
Position 596: 2.387164395855302e-06
Position 1040: 2.2849467067251497e-06
Position 1980: 1.9262066919135544e-06
Position 1523: 1.8551842569178965e-06
Position 6908: 1.8027876308921545e-06
Position 1235: 1.354316441732364e-06
Position 1732: 1.2381486822164472e-06
Position 2634: 9.961516703288941e-07
Position 867: 4.740334765786083e-07
Position 1058: 4.533125999930356e-07
Position 1065: 2.421796789550366e-07
Position 947: 2.2833366749491385e-07
Position 1071: 1.645887379346021e-07
Position 865: 1.360734029146385e-07
Position 1300: 1.0784109316679812e-07
Position 1359: 8.804455637892159e-08
Position 1222: 3.8134612113218804e-08
Position 919: 3.59132919371115e-08
Position 937: 3.3287909475346023e-08
Position 1343: 1.8464670664108093e-08
Position 1382: 1.634897656401823e-08
Position 912: 1.196937319093149e-08
Position 1167: 7.897310865998504e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9119: 0.9338318912318213
Position 6809: 0.9156036005766353
Position 7260: 0.5178611123870593
Position 11440: 0.5093836238222678
Position 743: 0.4900009471137745
Position 3920: 0.4530591648931388
Position 919: 0.34801966999101064
Position 5621: 0.34751842904261077
Position 9278: 0.31402794134128914
Position 10412: 0.2771805518948772
Position 873: 0.2667251143061994
Position 8459: 0.2660784391343082
Position 4691: 0.21842774886817
Position 7305: 0.1280813996345404
Position 9694: 0.12627330051908173
Position 7215: 0.1051494069057666
Position 7272: 0.09471453893352011
Position 5629: 0.07312871167087451
Position 4575: 0.06667953822373841
Position 3347: 0.06523196645083958
Position 9651: 0.05195380617530198
Position 7329: 0.05176660344139485
Position 787: 0.031618082378042395
Position 7389: 0.030597402244400967
Position 10859: 0.027817513219932057
Position 894: 0.026416771138923635
Position 11011: 0.0212413228410871
Position 10432: 0.0212402221849798
Position 7651: 0.020292381421930253
Position 9128: 0.020198306580205036
Position 11891: 0.01835792881316772
Position 7800: 0.017902746955245314
Position 8435: 0.017857486521659773
Position 9598: 0.01753087716132612
Position 1024: 0.016586536144870722
Position 11255: 0.015106517084034802
Position 3899: 0.014659574167992004
Position 7125: 0.014438973993674106
Position 3529: 0.013876345638057102
Position 3216: 0.013010943651625103
Position 8008: 0.012560759409527996
Position 3515: 0.011866501043890013
Position 3796: 0.010748846187309674
Position 8255: 0.010369087314254266
Position 3104: 0.009971370459441945
Position 2068: 0.009942465523135385
Position 5706: 0.009777165530944048
Position 4484: 0.009702858826830122
Position 4511: 0.009586048885840864
Position 5419: 0.00954981409311115
Position 12467: 0.008725398722380663
Position 9062: 0.008459387912649939
Position 9288: 0.007378426659649218
Position 4859: 0.00656917939453445
Position 8606: 0.005971448446008108
Position 3180: 0.005788456775375507
Position 7377: 0.005666827720384193
Position 8842: 0.005641560690533293
Position 4445: 0.005012391092316389
Position 11206: 0.004787506742268813
Position 9075: 0.004401769932895658
Position 9570: 0.00434552837713187
Position 9909: 0.004311951651243824
Position 419: 0.0042837915078027654
Position 5475: 0.004181439620593348
Position 9868: 0.0037452170510562364
Position 648: 0.0035429737338095323
Position 7711: 0.0033387894704071577
Position 8334: 0.0032131197139644305
Position 10252: 0.00313268717596829
Position 1630: 0.0027501961502790356
Position 1189: 0.002707165568806704
Position 10082: 0.0026978749572194624
Position 11807: 0.0026046181511399724
Position 11777: 0.002573556178066525
Position 1904: 0.0025522578290602988
Position 12448: 0.002487274472023337
Position 792: 0.0024773842075732472
Position 7106: 0.0023865572496999626
Position 11177: 0.0023667651464580348
Position 10113: 0.002278151936763809
Position 7159: 0.0020907073437810017
Position 7341: 0.002085028559134357
Position 5429: 0.002023138117174391
Position 10898: 0.0020062759239047705
Position 11484: 0.001983471937378495
Position 7281: 0.001934862468311292
Position 4739: 0.0018397705228650146
Position 10751: 0.0017048850604875424
Position 4601: 0.0016638250827315547
Position 10209: 0.0015933187791316735
Position 2406: 0.0015892052420279255
Position 8021: 0.0015724158016336969
Position 3968: 0.0015342763090548982
Position 12502: 0.001500167136174641
Position 845: 0.0014870453975501926
Position 1927: 0.001430523428445624
Position 7897: 0.001352947346879718
Position 361: 0.0013494510570977367
Position 10437: 0.0013217872225887086
Position 9670: 0.0012945851958067092
Position 11727: 0.001253436386564362
Position 12030: 0.0012242880732165108
Position 3765: 0.001189924381875094
Position 8402: 0.0011484897243298248
Position 5406: 0.0011359040325873752
Position 2052: 0.0010755684775241366
Position 8429: 0.0010633112472525448
Position 11142: 0.001051599622701492
Position 761: 0.001013822165229232
Position 707: 0.00097467065348969
Position 2018: 0.0009651712521371414
Position 11747: 0.000940637462921305
Position 11585: 0.0008833293627690857
Position 3300: 0.0008581041056847132
Position 11104: 0.0008283107578993443
Position 5499: 0.0007829178131631795
Position 11289: 0.0007566719869091936
Position 9884: 0.0007395275415795625
Position 11810: 0.0007370324642053462
Position 806: 0.0007014173988608646
Position 2037: 0.0006890216122011404
Position 7285: 0.0006332487763809512
Position 310: 0.0006108980217271696
Position 9040: 0.0005852880545994051
Position 9070: 0.0005391288160996186
Position 8301: 0.0005272895546864149
Position 2531: 0.0005229605620477629
Position 6470: 0.000502484224506863
Position 6542: 0.0004815060475220778
Position 7150: 0.0004792426602664772
Position 947: 0.00046531404798497936
Position 3244: 0.0004358040545264409
Position 1988: 0.0004314761642538145
Position 3318: 0.0004260859005122627
Position 9708: 0.0004065687362391877
Position 511: 0.00039206603522669607
Position 1966: 0.00038830531750972877
Position 5449: 0.0003766864805622921
Position 6358: 0.0003669149700790156
Position 4456: 0.000347903089057812
Position 991: 0.00033560172610603585
Position 1047: 0.0003061544354230266
Position 4214: 0.00030564600764576826
Position 155: 0.0002869499473970221
Position 10388: 0.00028113084644850573
Position 12066: 0.0002732735594532849
Position 7393: 0.00027282489365118584
Position 7653: 0.0002369188401992105
Position 8856: 0.0002307299764618452
Position 8067: 0.00022084074772978955
Position 195: 0.00020228044828242065
Position 8079: 0.00019462112829108272
Position 12332: 0.00019056288088133535
Position 12298: 0.00018962807780423656
Position 929: 0.00018903359850885353
Position 1907: 0.00018317130080372008
Position 8181: 0.00018242872767521262
Position 1726: 0.00017727146134021004
Position 9349: 0.000161373877458613
Position 6621: 0.00015949678564573726
Position 7129: 0.00015762855558041703
Position 7760: 0.00014902024678392308
Position 173: 0.0001413947507653862
Position 9497: 0.00013246371735703983
Position 1155: 0.00012756705519606406
Position 11783: 0.00012408405851132737
Position 570: 0.00011625298357919458
Position 1040: 0.00010281875297885909
Position 9779: 9.918560060373746e-05
Position 463: 9.757233030138194e-05
Position 4182: 9.74153436127758e-05
Position 1698: 9.379690273362484e-05
Position 2097: 8.94724910469787e-05
Position 4425: 8.752602915227841e-05
Position 8868: 8.547261481175515e-05
Position 9443: 7.844003612237541e-05
Position 2032: 7.84250042330713e-05
Position 1399: 7.776798849299803e-05
Position 3490: 7.24335176718614e-05
