Gene = Csf1
index = 298
Annotated 5SS: [  445  3853  5039  6738 10159 12316 13363 13744]
Annotated 3SS: [ 3729  4975  6566 10010 11299 13309 13684 17323]
SMsplice 5SS: [  445  3853  5039  6738  9788 10159 13363 13744]
SMsplice 3SS: [ 3729  4870  6566  9610 10010 13309 13684 17323]
top_k =  1000
Partition function (log Z): -0.8823225827826415

Sorted 5' Splice Sites (High to Low Probability):
Position 9788: 0.9321667112387703
Position 10159: 0.8653454180215356
Position 6738: 0.8559642928191887
Position 13363: 0.8438240125613417
Position 5039: 0.7700108915209748
Position 3853: 0.7633860355058955
Position 13744: 0.7540038574903817
Position 445: 0.7301609525189391
Position 3481: 0.4715721516176005
Position 106: 0.4444020737590479
Position 13614: 0.3272418751231866
Position 12316: 0.3179344032903686
Position 7707: 0.3166278376917433
Position 8071: 0.2683413143336016
Position 7226: 0.22355576947728387
Position 9047: 0.15773388885602965
Position 10426: 0.1525716384242465
Position 7742: 0.13267800927358972
Position 3173: 0.11998130383582847
Position 2822: 0.11384990062020038
Position 8414: 0.1099003412159807
Position 9129: 0.07933980165667287
Position 665: 0.07457396743559293
Position 2403: 0.07139473628303512
Position 1860: 0.06697102066469694
Position 10201: 0.06407303794674597
Position 8017: 0.06179693180474138
Position 90: 0.05653970216338074
Position 13796: 0.053479346145279986
Position 1257: 0.03863310321778083
Position 2551: 0.03555796641624878
Position 3895: 0.03212794693208251
Position 1277: 0.029318469251414903
Position 11854: 0.028926477412406486
Position 3597: 0.027531434154975797
Position 3432: 0.02344345272545341
Position 4875: 0.023235649584703293
Position 9922: 0.021260683120520804
Position 8878: 0.021029608031474235
Position 9180: 0.020712450991009254
Position 9964: 0.020665197714959494
Position 12369: 0.02034573491756092
Position 2435: 0.017243787469510843
Position 4477: 0.01698272348195153
Position 1319: 0.015510710260326781
Position 3964: 0.015218381910570603
Position 3592: 0.012893594217345495
Position 15585: 0.01224615608529032
Position 7803: 0.01208646157009629
Position 3104: 0.011808160313899084
Position 11465: 0.011711468770449379
Position 1414: 0.010733034930537603
Position 5190: 0.010391186286688071
Position 5056: 0.010064069127676337
Position 3626: 0.00994988759236892
Position 16755: 0.008872109168999451
Position 13484: 0.008621851780773866
Position 8854: 0.00798095700957295
Position 5061: 0.007400859419030204
Position 12490: 0.006475174563763543
Position 1212: 0.005870008126578944
Position 12374: 0.0053530859349540365
Position 3095: 0.0053129350941714375
Position 10403: 0.0050406350378405075
Position 16290: 0.004959274357339401
Position 14743: 0.004850737845696898
Position 5246: 0.004572932653436262
Position 9186: 0.0044735502496096756
Position 8155: 0.004040836926785486
Position 624: 0.004040279074461472
Position 3063: 0.0038933256525692677
Position 9957: 0.0036291958395949127
Position 3838: 0.0035227576575010476
Position 1355: 0.0034016918710123565
Position 3400: 0.003309739586559885
Position 16665: 0.0025852526738261317
Position 3857: 0.0024075415951461195
Position 6434: 0.0022331776293084984
Position 13749: 0.0018945286819698932
Position 126: 0.0018193773892626463
Position 404: 0.0017632261400880502
Position 17470: 0.0017541453889918551
Position 16670: 0.0017370857519738835
Position 3434: 0.0014997306504406934
Position 16356: 0.001341606266992993
Position 96: 0.0012222935124944435
Position 8210: 0.0011189432170481258
Position 13488: 0.0011105354077109695
Position 110: 0.001092894966937433
Position 72: 0.0010439422034965705
Position 2772: 0.0010211578129934377
Position 13607: 0.0008610674874853897
Position 11912: 0.0007856584655060298
Position 10190: 0.0007207221271527517
Position 14730: 0.0006690675584812307
Position 1400: 0.0006117580231062655
Position 1205: 0.0005619228694646427
Position 87: 0.0005406744546251587
Position 262: 0.0005051588286704359
Position 755: 0.00046982717388384257
Position 1281: 0.0004367025997864465
Position 915: 0.0004193702654861572
Position 13600: 0.0004161905677890156
Position 1871: 0.0003809012535840594
Position 853: 0.00035775992437745146
Position 2291: 0.0003235804460814979
Position 60: 0.0002451512576754965
Position 85: 0.00020630902497921892
Position 2265: 0.0002058771962796221
Position 158: 0.000186569575380627
Position 1531: 0.00013270517218408307
Position 1247: 0.0001248139100068883
Position 7284: 0.00011330606215523304
Position 120: 0.00011309058415303011
Position 122: 9.807714851272759e-05
Position 6980: 9.305271812940824e-05
Position 6975: 9.217208111877962e-05
Position 870: 8.906273987047556e-05
Position 2286: 8.392058347243085e-05
Position 100: 7.940684959449508e-05
Position 813: 7.224440614113047e-05
Position 118: 6.744293397251392e-05
Position 4941: 6.508072313312659e-05
Position 1660: 6.476624561345046e-05
Position 10713: 5.331292084062567e-05
Position 246: 4.421691251490191e-05
Position 134: 3.6105075207760505e-05
Position 805: 3.3177367578920777e-05
Position 114: 2.9671115120952723e-05
Position 252: 2.7625945083963553e-05
Position 836: 2.747897919720788e-05
Position 136: 2.7445934688261392e-05
Position 10174: 2.644884558680157e-05
Position 271: 2.5558653614540836e-05
Position 13713: 2.349440747113424e-05
Position 94: 2.2570849692475077e-05
Position 580: 2.099381642926862e-05
Position 1375: 1.9431695178416572e-05
Position 740: 1.865664383780021e-05
Position 1167: 1.6653016329815322e-05
Position 1741: 1.582126077945442e-05
Position 4337: 1.5495534534363526e-05
Position 1419: 1.2863967787238146e-05
Position 273: 1.230408789878112e-05
Position 307: 1.1398430761724701e-05
Position 10865: 9.324718098337538e-06
Position 130: 7.613717366370958e-06
Position 1664: 6.135088329493931e-06
Position 112: 6.055878121452003e-06
Position 1156: 4.849964586429374e-06
Position 208: 3.9514347329269846e-06
Position 2047: 3.529575609532359e-06
Position 2190: 3.4988653006758247e-06
Position 124: 2.7854200927003502e-06
Position 10418: 1.8309594993831004e-06
Position 16298: 1.7194051333674218e-06
Position 882: 1.4740303860038389e-06
Position 140: 1.466618415171419e-06
Position 138: 1.25678382309044e-06
Position 458: 8.989797695963592e-07
Position 1043: 8.98764473085805e-07
Position 796: 3.555011250606103e-07
Position 873: 3.1915288302988986e-07
Position 3153: 2.463258094376222e-07
Position 6606: 1.2978678262811016e-07
Position 384: 8.457294114091193e-08
Position 820: 3.751185962909436e-08
Position 1554: 6.22044787592297e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13309: 0.8588981414292977
Position 9610: 0.8250300432436267
Position 6566: 0.716942864501354
Position 10010: 0.702006551889093
Position 13684: 0.6976541492963797
Position 3729: 0.6672881591549451
Position 3340: 0.5258801335698604
Position 4870: 0.41660396910406183
Position 17323: 0.38950220905631017
Position 7576: 0.3735252475157577
Position 13462: 0.3544549487665185
Position 4975: 0.3509672941755706
Position 297: 0.25239465517464826
Position 8974: 0.24615015327794165
Position 12184: 0.2427418518782181
Position 18044: 0.21690891841236148
Position 7975: 0.1886053665940048
Position 10291: 0.15190524741312247
Position 6961: 0.14883178034894973
Position 10046: 0.1334052601371761
Position 3042: 0.11849640603261949
Position 2264: 0.11338961376491072
Position 12222: 0.10493298663623916
Position 2670: 0.09383454228320352
Position 13525: 0.08804464013349168
Position 7579: 0.08025435097175548
Position 1106: 0.07759074983083707
Position 8185: 0.07499815401731716
Position 9864: 0.07456711845554907
Position 3776: 0.07399919622964593
Position 3667: 0.0700088524463679
Position 16191: 0.06782406348856669
Position 7792: 0.0672985476018302
Position 9548: 0.059909204458148374
Position 1759: 0.05903359816544881
Position 7962: 0.05885199330600908
Position 6488: 0.055272755110599245
Position 9990: 0.05491030145948254
Position 14628: 0.05316530186094217
Position 7108: 0.0520104935114039
Position 9682: 0.04281269447558838
Position 16526: 0.03983189039072007
Position 8336: 0.03230448846257091
Position 6590: 0.02979539028123318
Position 11740: 0.029119720266850266
Position 7928: 0.02367954251210164
Position 4924: 0.023565733332606236
Position 204: 0.019904162164250536
Position 8669: 0.01971243028201905
Position 17491: 0.01936483241061961
Position 6523: 0.018848336343528407
Position 14501: 0.018683675178660587
Position 18787: 0.018341786358339413
Position 11299: 0.01575981027975002
Position 18639: 0.01571803291954416
Position 3062: 0.015640735981913147
Position 7041: 0.01540017231246702
Position 302: 0.015323722014936673
Position 17978: 0.015156621998018812
Position 1273: 0.01511417222155461
Position 15393: 0.015067083471754242
Position 8979: 0.01493453885971931
Position 17641: 0.014529324838161902
Position 14333: 0.014512189804140199
Position 2466: 0.014237575083435856
Position 3508: 0.012900865636811339
Position 6642: 0.012269990633755383
Position 13654: 0.010865721644275602
Position 1129: 0.009783586717325822
Position 6612: 0.009478990692087488
Position 8744: 0.009299128844735898
Position 18271: 0.009081520731296156
Position 5024: 0.009062909219895995
Position 17615: 0.008376767519592133
Position 2577: 0.008198432717643431
Position 13588: 0.007550458558086627
Position 18286: 0.00746291117769127
Position 18190: 0.007110976573926396
Position 3399: 0.006638472890698645
Position 556: 0.006477078924616446
Position 635: 0.0064431386934311
Position 4609: 0.006147556431993693
