Gene = BC048679
index = 161
Annotated 5SS: [  50 1432 2139 2703 3156]
Annotated 3SS: [1413 2120 2500 2907 3902]
SMsplice 5SS: [  50 2253 3156]
SMsplice 3SS: [2120 3025 3902]
top_k =  1000
Partition function (log Z): -5.771758138693288

Sorted 5' Splice Sites (High to Low Probability):
Position 50: 0.9538834055180363
Position 2253: 0.8265339547546593
Position 3156: 0.6337728955831465
Position 1554: 0.17765141286430955
Position 1432: 0.12911427707948206
Position 244: 0.12708030449521793
Position 1550: 0.099352748879874
Position 2703: 0.06647790609608102
Position 1617: 0.0587468601162439
Position 2660: 0.04176808935473934
Position 2647: 0.0208530489630646
Position 2375: 0.020013610287978018
Position 2377: 0.010547565311618734
Position 1502: 0.008959034779255881
Position 2139: 0.00859492660091079
Position 415: 0.00684750014985663
Position 2728: 0.006277101513754205
Position 1914: 0.0048403964129315885
Position 2767: 0.004455103695925878
Position 2193: 0.0044352573529396625
Position 164: 0.004238062210474655
Position 2765: 0.004156166636653779
Position 1281: 0.0033572640271917905
Position 2507: 0.002957134022408161
Position 2058: 0.0029059544610644168
Position 1690: 0.0026146816227693294
Position 36: 0.002262869508711346
Position 279: 0.0018988292851807836
Position 1678: 0.0018320408841185506
Position 2274: 0.00182207835111864
Position 335: 0.0018043161331151851
Position 1684: 0.0017490859465824386
Position 568: 0.0016491864250975296
Position 3376: 0.0015337503890437058
Position 1582: 0.0015241259827208063
Position 1388: 0.0013187029812957876
Position 2263: 0.0012927515374158924
Position 277: 0.0009539727943932238
Position 1373: 0.0009441373033113998
Position 31: 0.0009388594376294137
Position 2953: 0.0006768299129443446
Position 3063: 0.0006334852723140389
Position 1612: 0.000618335122345511
Position 3277: 0.0005428464638165359
Position 82: 0.0004370391150062824
Position 129: 0.0004293848529672016
Position 1672: 0.0003945770870285813
Position 1143: 0.0003220804878070569
Position 1385: 0.00031547309821291055
Position 1697: 0.0003031632221943461
Position 880: 0.00024692607917346684
Position 717: 0.00023998054058307198
Position 303: 0.00018135356734552132
Position 2573: 0.00015276557057886336
Position 352: 0.0001312544253193945
Position 318: 0.00013038625753159685
Position 3118: 0.00012842702935268144
Position 1939: 0.00012360659283076905
Position 2045: 0.0001063435112151971
Position 39: 9.740981455989911e-05
Position 362: 9.633152567230092e-05
Position 1481: 6.909980243648172e-05
Position 2623: 6.791507050666717e-05
Position 3048: 6.538741507638546e-05
Position 2021: 6.158500763042595e-05
Position 1290: 5.7316808163272595e-05
Position 1531: 4.839604464886938e-05
Position 298: 4.435287054802406e-05
Position 2771: 3.9333296885201953e-05
Position 999: 3.916106850414792e-05
Position 2309: 3.738467364694993e-05
Position 490: 3.5813883908111876e-05
Position 446: 3.105296774346e-05
Position 2422: 3.0145391441977706e-05
Position 2332: 2.802920703549789e-05
Position 550: 2.7316873615850275e-05
Position 120: 2.3542477139953872e-05
Position 506: 2.2456239911876965e-05
Position 1425: 1.7949710968183642e-05
Position 941: 1.786295926501661e-05
Position 1447: 1.758567479260451e-05
Position 781: 1.4043233938449034e-05
Position 1050: 1.3147118279578114e-05
Position 993: 1.1959411228748921e-05
Position 524: 1.0365318023380332e-05
Position 655: 9.838213661576131e-06
Position 843: 9.824978009754258e-06
Position 724: 8.307081120982045e-06
Position 827: 8.056237243450468e-06
Position 538: 7.979039655458507e-06
Position 432: 5.759997142831143e-06
Position 1199: 5.482308541049906e-06
Position 87: 5.462292221839159e-06
Position 1193: 5.21453427019613e-06
Position 774: 4.900851235761821e-06
Position 1149: 3.7047468860766102e-06
Position 195: 3.559452952238747e-06
Position 905: 3.376470631620304e-06
Position 1302: 3.2316184605550473e-06
Position 226: 2.914888568211497e-06
Position 406: 2.71332079980587e-06
Position 674: 2.2745613322621212e-06
Position 1463: 8.270583901112972e-07
Position 468: 7.545296543271325e-07
Position 746: 3.6975785176186176e-07
Position 200: 9.456979725818834e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3902: 0.5528140202014905
Position 2120: 0.49508360298191234
Position 1413: 0.4409622710154971
Position 2138: 0.3735759674220159
Position 3025: 0.2650229928270635
Position 3046: 0.19442082583682863
Position 3005: 0.17869695485200826
Position 2500: 0.15193091528150499
Position 157: 0.10372153126498475
Position 3814: 0.06907943349659892
Position 2907: 0.06778647580067496
Position 3478: 0.06413391363187877
Position 3446: 0.034982552264168465
Position 3535: 0.0307639374944699
Position 1528: 0.02975464642117149
Position 2175: 0.025059439568345793
Position 3369: 0.019889558902744756
Position 2975: 0.016835371939095272
Position 3555: 0.011105406652867923
Position 3235: 0.009988835568369436
Position 3481: 0.009861358591359816
Position 2569: 0.008937581870792627
Position 1114: 0.008869347230712048
Position 1479: 0.008298612613075644
Position 3400: 0.007105748530452368
Position 3375: 0.006922417296302053
Position 3271: 0.005930546452145689
Position 1309: 0.005746343997590577
Position 1856: 0.004747141078429992
Position 2623: 0.003994396052116035
Position 2545: 0.003615546822632729
Position 2629: 0.0031890796643229617
Position 1953: 0.0028706363409101913
Position 3713: 0.002755105670814495
Position 2983: 0.002502624171964912
Position 2342: 0.002439829267144626
Position 3515: 0.002204081401359404
Position 3194: 0.001969980077289597
Position 238: 0.001957550126243558
Position 2403: 0.0016455017131525266
Position 2057: 0.0016360365425099625
Position 2478: 0.001605228035921376
Position 1819: 0.001323243834460909
Position 1996: 0.001241150393818634
Position 419: 0.0011693536808895443
Position 2560: 0.0011090942633468575
Position 2510: 0.0010183056728840208
Position 3109: 0.000990031468686281
Position 3658: 0.0008988288160264114
Position 2911: 0.0008466921522263911
Position 2145: 0.0008219106687778404
Position 2180: 0.0008027258789940285
Position 2305: 0.0007443869811044699
Position 2159: 0.0007127047399777115
Position 2681: 0.0007126400250000659
Position 3501: 0.0006962937658630624
Position 2024: 0.0006804721468256636
Position 3245: 0.0006487856107638167
Position 1616: 0.000610806264855458
Position 1418: 0.0005447190326397983
Position 1499: 0.0005035649292927759
Position 1887: 0.00047765367178562304
Position 3276: 0.0004592367185726748
Position 3977: 0.0004377932034465377
Position 163: 0.00043578248839733474
Position 1121: 0.00039648615093745935
Position 490: 0.00037416206135612004
Position 1322: 0.00035872256870872954
Position 3112: 0.00031584358153435464
Position 1317: 0.00030418515775678436
Position 3346: 0.00029653119346580473
Position 2993: 0.00028798860414642113
Position 3411: 0.00027385109179141836
Position 242: 0.00023424000123141884
Position 753: 0.00023334397060132284
Position 810: 0.00023092271043475692
Position 289: 0.0002263034770326343
Position 2530: 0.0002079160770696824
Position 3557: 0.00016830763297225987
Position 3865: 0.00016775846583524777
Position 1861: 0.00016308726618235908
Position 1289: 0.00014690065672688698
Position 2864: 0.0001435587519221854
Position 3571: 0.00012680701037072264
Position 524: 0.0001227288452086838
Position 1278: 0.00011182511806103902
Position 3323: 0.0001071285078559415
Position 929: 0.00010070134857541301
Position 2156: 9.857007946507538e-05
Position 1558: 9.662931031575664e-05
Position 3916: 9.082400515680749e-05
Position 2208: 8.938877002981144e-05
Position 877: 8.864742751211389e-05
Position 423: 8.656382504121833e-05
Position 2757: 8.294431908728868e-05
Position 1372: 8.03374218664381e-05
Position 685: 7.254179789773062e-05
Position 1506: 6.661226829680348e-05
Position 358: 5.985828218371457e-05
Position 2924: 5.735699096795339e-05
Position 590: 5.4468173021094747e-05
Position 2273: 5.105998722884845e-05
Position 2606: 4.286209268369057e-05
Position 953: 4.281038456051815e-05
Position 1342: 3.771468369374383e-05
Position 720: 3.5365552417611415e-05
Position 2957: 3.492430302855129e-05
Position 3839: 3.4713896080799187e-05
Position 343: 3.3626136496171916e-05
Position 2361: 3.2978941649179335e-05
Position 192: 3.285553038719869e-05
Position 200: 3.149738331492049e-05
Position 2599: 2.8928737556571927e-05
Position 1897: 2.6139493541072094e-05
Position 1357: 2.376883507096406e-05
Position 843: 2.2994184175870705e-05
Position 1280: 2.04330398407052e-05
Position 461: 1.789380245371299e-05
Position 879: 1.672457186385741e-05
Position 1335: 1.5899018444513852e-05
Position 2318: 1.5663673692300668e-05
Position 528: 1.5113195653567552e-05
Position 486: 1.3184248080749228e-05
Position 2582: 1.3077630445102062e-05
Position 430: 1.3016551354386612e-05
Position 465: 1.162306404011516e-05
Position 1929: 1.0219340451934925e-05
Position 2366: 8.592512727946011e-06
Position 181: 8.162969311606021e-06
Position 760: 7.403314971355634e-06
Position 206: 6.532878498865564e-06
Position 986: 6.171788135225054e-06
Position 1062: 5.432751013027302e-06
Position 1081: 4.031284938881955e-06
Position 2578: 4.029340309937774e-06
Position 2322: 3.986013449107959e-06
Position 2520: 2.9120290008959207e-06
Position 2453: 2.8801804929111922e-06
Position 873: 2.3472654427973356e-06
Position 318: 2.2380887702603753e-06
Position 2410: 2.1980086972664347e-06
Position 1958: 2.1890802614112347e-06
Position 662: 2.039558087472722e-06
Position 427: 1.780257944629354e-06
Position 628: 1.614012104131703e-06
Position 115: 1.4211000948761099e-06
Position 307: 1.396571703259659e-06
Position 756: 1.3728989054982637e-06
Position 497: 1.2368376031110196e-06
Position 1091: 1.2098684579595239e-06
Position 601: 1.0965084422537443e-06
Position 2205: 9.600791485413217e-07
Position 934: 9.542493882297652e-07
Position 2201: 9.284656659726321e-07
Position 2218: 9.058286724641443e-07
Position 648: 8.216192332871946e-07
Position 120: 6.792604241338404e-07
Position 1370: 6.709030857670383e-07
Position 277: 6.542119827542771e-07
Position 178: 6.050484996599751e-07
Position 1329: 5.765992477420684e-07
Position 258: 5.400650257397548e-07
Position 728: 5.294780069035102e-07
Position 298: 5.135092222622691e-07
Position 273: 4.712470045901125e-07
Position 1212: 4.4596623191470797e-07
Position 1384: 4.419281322874003e-07
Position 632: 4.413003654716531e-07
Position 112: 3.8784062525254256e-07
Position 1234: 2.662101390056525e-07
Position 1071: 2.0405085080171106e-07
Position 2016: 7.25687297923827e-08
Position 1431: 6.00737726323221e-08
Position 1487: 4.5841008250634246e-08
Position 1637: 1.3404840600682909e-08
Position 1425: 1.5827278116241792e-09
Position 1191: 1.5099801347032563e-09
Position 133: 5.263629217384418e-10
Position 124: 3.3129004283101337e-10
Position 100: 3.122362159614342e-10
Position 264: 2.867324376614731e-10
Position 938: 1.8361208444195522e-10
Position 129: 1.8157031592802802e-10
Position 253: 7.827377104422909e-11
Position 248: 7.676406501955021e-11
Position 538: 5.3505898648373085e-11
Position 664: 4.837989532258417e-11
Position 109: 3.121185477915101e-11
Position 250: 2.2683114189811233e-11
Position 102: 1.8830646448592088e-11
Position 506: 1.7566470238520607e-11
