Gene = Supt20
index = 1043
Annotated 5SS: [  104  2103  3415  3905  5555  8512 10070 13872 14037 15292 16083 16225
 17368 19145 20098 20661 21692 22152 22585]
Annotated 3SS: [ 2017  3378  3845  5487  8381  9965 13754 13982 15151 15925 16167 17295
 18986 20070 20627 21582 22048 22428 23532]
SMsplice 5SS: [  309  2103  3905  8512 10070 13872 15292 16083 17368 19145 21692 21991]
SMsplice 3SS: [ 2017  3803  8384  9965 13754 15151 15925 17295 18986 21582 21871 23532]
top_k =  1000
Partition function (log Z): 9.643145771976513

Sorted 5' Splice Sites (High to Low Probability):
Position 13872: 0.9756117382862182
Position 10070: 0.9647364676470541
Position 2103: 0.9580492516777631
Position 16083: 0.9578146080289338
Position 19145: 0.8822415361394792
Position 17368: 0.8252481593431706
Position 21991: 0.7906284338733088
Position 21692: 0.7399294376638862
Position 3415: 0.6664301995672488
Position 8512: 0.6473744585628562
Position 5555: 0.6471037779470684
Position 3905: 0.619768202971273
Position 15292: 0.5189194764619817
Position 309: 0.48041729107510456
Position 16370: 0.42097069532183656
Position 22585: 0.3543647677881078
Position 20803: 0.2768610443840731
Position 17556: 0.26619914538650336
Position 3922: 0.2657337795614046
Position 18459: 0.26106410753888687
Position 17865: 0.22222628268308758
Position 20826: 0.19134685543458538
Position 16225: 0.18683270283783904
Position 453: 0.17185754190749034
Position 104: 0.1468056715638656
Position 22: 0.14374547156535222
Position 14452: 0.1281129509213863
Position 14037: 0.11634502326055435
Position 12088: 0.09784914586408358
Position 15832: 0.0951252078862109
Position 11002: 0.09267927458713196
Position 4772: 0.08771297511312301
Position 20098: 0.06408517310709184
Position 12663: 0.06323852932062345
Position 12618: 0.0586955169133958
Position 22152: 0.0585756228324237
Position 5278: 0.058471874943452185
Position 11335: 0.05826083356341252
Position 2951: 0.0519038730378177
Position 11205: 0.04962569235123066
Position 7124: 0.04432275491731356
Position 15310: 0.04412999810417016
Position 19903: 0.04178513910064999
Position 20416: 0.041180735017515235
Position 20661: 0.0402914616902703
Position 19087: 0.0295081143919489
Position 5371: 0.027716668524838034
Position 16836: 0.027431490570229856
Position 17526: 0.02681449310994637
Position 20024: 0.02589149214865267
Position 14117: 0.025169325193973715
Position 1507: 0.022830435497828844
Position 20887: 0.022288853329524752
Position 14060: 0.0210144747862911
Position 16099: 0.020646720324215224
Position 3933: 0.017133043722515177
Position 12613: 0.016655328878613703
Position 1036: 0.016446050740255187
Position 1930: 0.015990310878257138
Position 334: 0.014587447866687423
Position 22492: 0.014292251085307652
Position 369: 0.014094918798344904
Position 1877: 0.012931396213073649
Position 14087: 0.012289652683394133
Position 54: 0.011996347458646268
Position 5122: 0.01185551212391803
Position 9814: 0.01157466638797368
Position 73: 0.011501457767990124
Position 5157: 0.011290844882984758
Position 22429: 0.010183710085433844
Position 22950: 0.009363234119725977
Position 14150: 0.008997131166710743
Position 14126: 0.008839758024211837
Position 16289: 0.008009911894305562
Position 12111: 0.00786577847510005
Position 1811: 0.007611570918319037
Position 14744: 0.007540474079475657
