Gene = Cenpl
index = 246
Annotated 5SS: [  590  4164  7714 12684]
Annotated 3SS: [ 3989  7461 12140 15220]
SMsplice 5SS: [ 590 4164 7714]
SMsplice 3SS: [ 3989  7461 12140]
top_k =  1000
Partition function (log Z): -8.27579140196864

Sorted 5' Splice Sites (High to Low Probability):
Position 590: 0.9856685117400545
Position 4164: 0.8908220699726903
Position 7714: 0.732878432735864
Position 2666: 0.3053351985487612
Position 4523: 0.2779630767495988
Position 12684: 0.2696875843617159
Position 2925: 0.19495222008535631
Position 9244: 0.12978125264933651
Position 12199: 0.09367944021285998
Position 6580: 0.08455733069026643
Position 3005: 0.07761605418832342
Position 11476: 0.06765264044908201
Position 7118: 0.057560177011781975
Position 9408: 0.05681566563007757
Position 369: 0.055328226384501196
Position 12361: 0.050107664745729634
Position 707: 0.04391698711036852
Position 9116: 0.04148852345497619
Position 5334: 0.033012486457831766
Position 1635: 0.03133822931854807
Position 7144: 0.020510696404703634
Position 3655: 0.020139985834887342
Position 3230: 0.01927635965358863
Position 2112: 0.01882591737348855
Position 3359: 0.018247422375565106
Position 2198: 0.018053488361108115
Position 3669: 0.016951564975511677
Position 7093: 0.015658702511906916
Position 12949: 0.012412744528997318
Position 12924: 0.009932219572896148
Position 11588: 0.008314270563529708
Position 11298: 0.007928167844992388
Position 728: 0.007878842618213002
Position 153: 0.007142592178705608
Position 713: 0.006795720865369107
Position 9839: 0.00660163639664727
Position 7648: 0.006096959538120341
Position 4169: 0.005455416811987016
Position 1066: 0.004901550117478431
Position 3420: 0.004203168953472126
Position 2874: 0.00405425608532698
Position 11248: 0.003972783710573177
Position 1743: 0.00390836324135089
Position 6628: 0.0032262879125946036
Position 1664: 0.003078957366496357
Position 11407: 0.0025138216478106045
Position 9386: 0.002502778794507786
Position 2346: 0.0019899246811227412
Position 3632: 0.0018610921041442522
Position 4960: 0.0018563646907092854
Position 8434: 0.0018477716848324115
Position 5338: 0.0017490274164647993
Position 6249: 0.001635343816575002
Position 1381: 0.0015482087665530876
Position 7288: 0.0014753072870117552
Position 756: 0.0014572595773885235
Position 2476: 0.001409385603206551
Position 14505: 0.0014024672365387794
Position 8474: 0.0011500416593090905
Position 137: 0.0010963227835016325
Position 8707: 0.0010724490824047589
Position 98: 0.0010391645809001225
Position 186: 0.0007374715388273239
Position 362: 0.0006829188712961475
Position 6654: 0.0006685797430287003
Position 396: 0.0006316627873519555
Position 70: 0.0005958192919287459
Position 1313: 0.0005851250463225363
Position 258: 0.0005844273149512069
Position 223: 0.0005405461555332919
Position 4626: 0.00043461430178314133
Position 717: 0.0003850733028189358
Position 814: 0.0003715250465712068
Position 8380: 0.0003188061391383572
Position 103: 0.00028760449765170484
Position 4095: 0.0002703348192548355
Position 88: 0.0002603783885966131
Position 4470: 0.00024118342159032186
Position 346: 0.0002329612199545587
Position 1627: 0.00022796933252847127
Position 2043: 0.00020467221691510018
Position 188: 0.00019767663941884012
Position 620: 0.0001945306686376968
Position 1350: 0.00019129609870910925
Position 4063: 0.00015712447171866426
Position 1428: 0.00015229127121897722
Position 817: 0.00015144922161939255
Position 2218: 0.00015128977502306928
Position 4059: 0.00014528586311049577
Position 448: 0.000143265157766646
Position 1582: 0.00012564944543195288
Position 282: 0.00011696972964331431
Position 981: 0.00010818925001029767
Position 732: 7.918660070176464e-05
Position 833: 6.37434936417881e-05
Position 181: 5.95694552356287e-05
Position 808: 5.852769824144273e-05
Position 2673: 5.803865642933402e-05
Position 1355: 5.769538808241453e-05
Position 417: 5.2856480891917626e-05
Position 2643: 2.644534872354745e-05
Position 8253: 2.5287814089898833e-05
Position 1391: 2.086503056085611e-05
Position 9549: 1.9835200155765025e-05
Position 604: 1.919461475277084e-05
Position 275: 1.705023846509266e-05
Position 1192: 1.5157602556320836e-05
Position 2694: 1.4806637153314101e-05
Position 1433: 1.4746967592614246e-05
Position 2541: 1.2753238722711576e-05
Position 547: 1.2258020845079518e-05
Position 190: 1.2089151567192716e-05
Position 2935: 9.083683320355126e-06
Position 3009: 8.7227911448054e-06
Position 1957: 7.925336029554213e-06
Position 2906: 5.9127201040046225e-06
Position 2893: 5.2558107743490115e-06
Position 3001: 4.929562598025297e-06
Position 2817: 4.717716904301422e-06
Position 860: 4.371215647235993e-06
Position 2374: 4.25990271577993e-06
Position 568: 1.6882665911921901e-06
Position 584: 1.1590686978831412e-06
Position 507: 1.0916116921902333e-06
Position 515: 9.090426834437294e-07
Position 570: 4.5438464829203557e-07
Position 463: 2.8999923090117856e-07
Position 637: 2.4028502744019794e-07
Position 558: 2.376262280702618e-07
Position 3557: 1.2391177727339758e-07
Position 821: 8.505639989365172e-08
Position 518: 5.3344703052093956e-08
Position 1197: 4.7755085944023617e-08
Position 1169: 2.250529347178522e-08
Position 996: 2.144089738123174e-08
Position 865: 1.5555819516725527e-08
Position 960: 1.477224970661605e-08
Position 913: 1.4683709625662325e-08
Position 701: 1.3913958692644536e-08
Position 1015: 8.211224063780405e-09
Position 681: 5.5643198119359586e-09
Position 642: 4.00687048204641e-09
Position 683: 3.6073294915512955e-09
Position 670: 3.393593017706546e-09
Position 648: 2.4733217293713208e-09
Position 742: 2.0064695519462545e-09
Position 819: 1.794996415764001e-09
Position 942: 1.7631578447976118e-09
Position 618: 5.5795226242660734e-12
Position 640: 5.139485471317413e-13
Position 668: 1.654122647642765e-13
Position 651: 6.179402288607992e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7461: 0.6581606917991419
Position 3989: 0.6577641592938273
Position 12140: 0.39658533859603123
Position 15220: 0.3755618118958074
Position 2534: 0.2849755738133417
Position 4298: 0.26953683328909966
Position 2764: 0.2658266262255933
Position 11406: 0.23985134306538844
Position 12598: 0.2385966739062387
Position 9100: 0.12798950969848097
Position 4079: 0.10193202368422492
Position 4062: 0.08146404057693574
Position 7019: 0.08021875822333867
Position 9291: 0.060498471211253124
Position 678: 0.058907967695978176
Position 12804: 0.05832009267089266
Position 6528: 0.05681265678787553
Position 7561: 0.05534912747112925
Position 8998: 0.04399963704374356
Position 12457: 0.03676213811216193
Position 9635: 0.032034531614274074
Position 4014: 0.030318680998460766
Position 3541: 0.028184203136849013
Position 3125: 0.02811146169716575
Position 11438: 0.027879574569357163
Position 460: 0.027874487672519283
Position 7602: 0.02628640935957286
Position 5259: 0.02384100963199778
Position 1554: 0.02167448802513051
Position 463: 0.018000226069526913
Position 1986: 0.017884414351806852
Position 7571: 0.01664647369757653
Position 518: 0.016249351361199375
Position 4027: 0.015593369018224485
Position 2094: 0.014967758798799396
Position 6479: 0.013996375469586594
Position 11130: 0.01243500678134032
Position 5110: 0.01231243194174839
Position 6301: 0.011750754692364904
Position 4485: 0.009833898870917072
Position 14939: 0.00943756470482496
Position 3229: 0.00840296221880403
