Gene = Svip
index = 1047
Annotated 5SS: [ 281 2084 2673]
Annotated 3SS: [2032 2558 6240]
SMsplice 5SS: [ 281 2126 2673 6763 6936]
SMsplice 3SS: [2032 2558 6683 6853 7730]
top_k =  1000
Partition function (log Z): -2.359520022711418

Sorted 5' Splice Sites (High to Low Probability):
Position 6763: 0.9280673656884101
Position 281: 0.9270073639078888
Position 2673: 0.8590776105127336
Position 6936: 0.6957355191738317
Position 2126: 0.6106204007713909
Position 6547: 0.2806874710125958
Position 6419: 0.25766764511832413
Position 3326: 0.22632727733427446
Position 6325: 0.21739013777894528
Position 3502: 0.18559848486813968
Position 5282: 0.1794495960346746
Position 3338: 0.1736052774149401
Position 4676: 0.13951032756308854
Position 1369: 0.09088043982871569
Position 7483: 0.08743444569935506
Position 8097: 0.08714121149821924
Position 6974: 0.07807610321098774
Position 6349: 0.07691309462292684
Position 2084: 0.047345082286636614
Position 4791: 0.04587616725678533
Position 7787: 0.044953419560833645
Position 1597: 0.03984191927196772
Position 2145: 0.03877402253115603
Position 1128: 0.025032315879178625
Position 2164: 0.023454471618376233
Position 142: 0.022806286877585295
Position 347: 0.022600997185673353
Position 7601: 0.01872999337231706
Position 137: 0.017331827598645575
Position 695: 0.016572055261023406
Position 7103: 0.015995859143649618
Position 4827: 0.01495622256060765
Position 4748: 0.01324893948761096
Position 5792: 0.012725945793574747
Position 6405: 0.012221664933980903
Position 476: 0.011707842230536943
Position 1343: 0.011580615207271997
Position 5870: 0.010377584546420808
Position 8674: 0.010320137100252359
Position 5127: 0.01025565566430051
Position 86: 0.009616783069023329
Position 553: 0.006634253321686178
Position 5103: 0.00645370570235686
Position 6366: 0.006365080470252077
Position 566: 0.005911042740498648
Position 2293: 0.004463291587084046
Position 6305: 0.003345071961281727
Position 7369: 0.003280514690222672
Position 2360: 0.003150234199363129
Position 4286: 0.002712643362790945
Position 5816: 0.0026723425178840385
Position 1335: 0.0025539042564004127
Position 2151: 0.0024357013718854788
Position 5086: 0.002185824083012963
Position 2147: 0.0021738682984061707
Position 6573: 0.001962191389815247
Position 1393: 0.001897305975778791
Position 3310: 0.0018111752247595828
Position 2238: 0.001805267744193726
Position 402: 0.0017168523465424638
Position 6590: 0.001664939921405839
Position 2369: 0.0015838545084963466
Position 1455: 0.0015487369608431654
Position 4260: 0.0015296272024999957
Position 3345: 0.001410038941390765
Position 107: 0.0013837817462258757
Position 1971: 0.0013664480177097325
Position 1937: 0.0013113279477598395
Position 7969: 0.001299507052212877
Position 1276: 0.001296500596081595
Position 4714: 0.0012209062326047218
Position 6357: 0.0010650822724150328
Position 1889: 0.0010384697279151461
Position 3388: 0.0009883222321750453
Position 1746: 0.0009628267911373717
Position 4298: 0.0009090687832491414
Position 1108: 0.000894805124530025
Position 2495: 0.000851452951465215
Position 3461: 0.0008423821602603457
Position 1439: 0.000833804757427989
Position 1341: 0.0008023308883180593
Position 4241: 0.0007941960594779938
Position 4650: 0.0007450952204049934
Position 4769: 0.0007240170015117096
Position 5522: 0.0007238153150105002
Position 4838: 0.0006445153789266419
Position 4696: 0.0006408029516282042
Position 5107: 0.0006362453220647448
Position 1720: 0.0005958195970986402
Position 2677: 0.0005793848339404025
Position 3421: 0.0005596907441459369
Position 6772: 0.0005159755369231217
Position 2232: 0.0004632795518803597
Position 4780: 0.00040324623456988935
Position 2130: 0.0003699549793467407
Position 1484: 0.0003348792712188835
Position 1577: 0.00033186548284312923
Position 4503: 0.00030406491209429066
Position 5089: 0.00027796222102271617
Position 4691: 0.00024918369101784704
Position 1884: 0.00023576985974623805
Position 1932: 0.00023367450282133805
Position 4508: 0.00023311741737268405
Position 1463: 0.00022956049659609762
Position 1859: 0.00022356419313051623
Position 6622: 0.00022321763009610406
Position 1151: 0.0002138757248540133
Position 1472: 0.00020284983478782546
Position 4797: 0.00020247686371858677
Position 2197: 0.00020041858234940048
Position 701: 0.00018961853389383272
Position 2621: 0.0001743169730416656
Position 2202: 0.00017055470295508155
Position 613: 0.00017011657724247745
Position 1566: 0.00014001535762673533
Position 7379: 0.0001398901852637038
Position 3599: 0.0001346589659882851
Position 602: 0.00012478201160332332
Position 2156: 0.00011522820292098308
Position 817: 0.0001103702698576719
Position 777: 0.00010794535712367171
Position 1872: 0.00010572462321175823
Position 3018: 0.00010363260585213768
Position 2178: 0.00010102146049094236
Position 1278: 9.745464172864052e-05
Position 306: 8.021277806504494e-05
Position 2588: 7.663446441405066e-05
Position 153: 7.066952989209853e-05
Position 876: 6.975098672745831e-05
Position 1157: 6.332419611612226e-05
Position 1263: 6.254277626424727e-05
Position 24: 5.727084588205335e-05
Position 1527: 5.680377646613447e-05
Position 1395: 5.429133688216986e-05
Position 1634: 5.3379886810690343e-05
Position 1601: 4.6056358375253526e-05
Position 1204: 4.443444302009135e-05
Position 256: 4.266396904985127e-05
Position 540: 3.303771026213696e-05
Position 213: 3.301150029801106e-05
Position 1173: 3.254618608503372e-05
Position 465: 3.0242511133743447e-05
Position 3349: 2.7645311672490785e-05
Position 3251: 2.7559965908651543e-05
Position 594: 2.7104675979131364e-05
Position 285: 2.4831300708450074e-05
Position 2732: 2.1673868926865235e-05
Position 1022: 1.9363691898449224e-05
Position 2772: 1.903689808406782e-05
Position 1922: 1.8857422506793504e-05
Position 29: 1.638672283640063e-05
Position 3038: 1.5863330451503794e-05
Position 1863: 1.4694681262516943e-05
Position 1678: 1.403251317868403e-05
Position 27: 1.2916024867016266e-05
Position 2309: 9.665063406371375e-06
Position 90: 9.513686691506995e-06
Position 2698: 9.247649562155808e-06
Position 2689: 7.6135887132135856e-06
Position 2095: 7.0361780875372166e-06
Position 2774: 6.6938029332246345e-06
Position 844: 4.423384571577242e-06
Position 21: 3.959713656775814e-06
Position 768: 3.382753492749357e-06
Position 859: 3.1969012602793732e-06
Position 221: 2.978519460115152e-06
Position 438: 2.8947922335468075e-06
Position 199: 2.663973171069388e-06
Position 728: 2.086243040077127e-06
Position 456: 1.974004337946507e-06
Position 640: 1.7308594608830034e-06
Position 421: 1.5107325864324752e-06
Position 300: 1.3366146751191555e-06
Position 235: 1.3232786753943385e-06
Position 330: 1.1730605658760415e-06
Position 440: 9.693206416839664e-07
Position 246: 9.597932192035784e-07
Position 335: 8.452968471280951e-07
Position 791: 7.626851475485674e-07
Position 756: 6.687012636511906e-07
Position 1155: 5.592563617699639e-07
Position 1024: 4.3141934689809426e-07
Position 616: 2.879873003290185e-07
Position 621: 1.7939515960056308e-07
Position 623: 1.7857559407539552e-07
Position 452: 1.522550794213103e-07
Position 414: 1.4383478025415513e-07
Position 865: 1.3400394420851305e-08
Position 324: 1.2887658155207594e-08
Position 600: 3.967263553072827e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6853: 0.8171249178603077
Position 2558: 0.8022845767899257
Position 2032: 0.7061298238877122
Position 6240: 0.6391831724011258
Position 6683: 0.6203343901172212
Position 6502: 0.5664084534779144
Position 3127: 0.5069061076311843
Position 7730: 0.23860341967582013
Position 4583: 0.2106413358214301
Position 8545: 0.16200759355903754
Position 5197: 0.14707590089019557
Position 7847: 0.1450686314904502
Position 7368: 0.14054795755904742
Position 1242: 0.1351676169810215
Position 7622: 0.08670848411866042
Position 8665: 0.08014295155131375
Position 3406: 0.05689887078670662
Position 7892: 0.05542622363640979
Position 2400: 0.033414889745643384
Position 7958: 0.031661864017616274
Position 5006: 0.031116890497510895
Position 6888: 0.02977575850167397
Position 1006: 0.02523864648981814
Position 5699: 0.021142486780470048
Position 7045: 0.020993674528365674
Position 8075: 0.020176360166567132
Position 7697: 0.02001280372007889
Position 5162: 0.01960689245671431
Position 462: 0.017047343114562255
Position 3378: 0.014168586747567056
Position 8177: 0.013393658030008485
Position 8832: 0.012880171064874948
Position 7702: 0.012700978867092854
Position 1446: 0.011801936394961807
Position 2588: 0.011243309171776067
Position 1965: 0.011042088028723963
Position 7478: 0.009848302636880213
Position 2425: 0.009469634313424014
Position 380: 0.00869405178096031
Position 7192: 0.008377283257679696
Position 6874: 0.008321116107848657
Position 2163: 0.00820860718481029
Position 7523: 0.008136024625321892
Position 8777: 0.0073494210510679225
Position 6638: 0.0069679141323811845
Position 7050: 0.00681720899775982
Position 8799: 0.006202360239239901
Position 1776: 0.006005806380702409
Position 1970: 0.005512628208150789
Position 4714: 0.005327804469482835
Position 3319: 0.00523643081963436
Position 180: 0.004219410465161715
Position 8292: 0.0041996311733129305
Position 8408: 0.004160501283586192
Position 8352: 0.004089970990243999
Position 401: 0.004036888388347937
Position 256: 0.003930018852704027
Position 4025: 0.0039158220209767475
Position 8493: 0.003877746333100998
