Gene = 1810046K07Rik
index = 24
Annotated 5SS: [  117 10644 33968 37378]
Annotated 3SS: [10533 33924 37078 38475]
SMsplice 5SS: [  117 13813 26879 29538 33968]
SMsplice 3SS: [13640 26784 29448 33924 34040]
top_k =  1000
Partition function (log Z): -20.957717762908626

Sorted 5' Splice Sites (High to Low Probability):
Position 117: 0.9987231001979241
Position 13813: 0.21557386035513904
Position 1289: 0.17021919895238805
Position 10644: 0.11268711791034444
Position 4971: 0.08576783500811593
Position 6747: 0.0532472770657689
Position 8352: 0.04703525099427324
Position 6751: 0.03356420353703638
Position 630: 0.027115783087236247
Position 7182: 0.020534234128967276
Position 3880: 0.01920853150950658
Position 1479: 0.017670321411624643
Position 6935: 0.014266346881800954
Position 16374: 0.013417612766485322
Position 2275: 0.009236696500433303
Position 2071: 0.006822744906016361
Position 3709: 0.0031255931319995258
Position 6017: 0.002504356171661532
Position 2635: 0.0017565332105826154
Position 4533: 0.001624315773175055
Position 1579: 0.0013587884632123238
Position 1698: 0.0012109609862581314
Position 6645: 0.0008324947112321089
Position 4138: 0.0006945333431860774
Position 7718: 0.0005622457205902656
Position 1605: 0.000448600141300842
Position 1251: 0.00027070451077806213
Position 2162: 0.0002327321675822682
Position 2849: 0.00021251406459128907
Position 1830: 0.00021180787380138682
Position 353: 0.00019996378331118303
Position 2282: 0.00019645792270654442
Position 252: 0.0001674755616138244
Position 1233: 0.0001563551832216918
Position 591: 0.00015119298132865814
Position 319: 0.00013756542044742945
Position 1929: 0.00012211328481055844
Position 990: 0.00012120698621683741
Position 884: 0.0001046026708318984
Position 1433: 8.337100618405254e-05
Position 1517: 8.037607033950762e-05
Position 412: 7.593268620996513e-05
Position 323: 7.140020517136525e-05
Position 1219: 5.971570328311932e-05
Position 521: 5.1328491853345786e-05
Position 474: 4.340818256892581e-05
Position 3108: 3.971291120513835e-05
Position 1122: 3.7889755259052783e-05
Position 1784: 3.351453302146504e-05
Position 1362: 3.178065640635978e-05
Position 1453: 2.654729134885728e-05
Position 1053: 2.4060147366162713e-05
Position 2575: 1.925532802727233e-05
Position 1689: 1.903530068428325e-05
Position 693: 1.6850332321784162e-05
Position 601: 1.6357053710649453e-05
Position 248: 1.622325180667027e-05
Position 939: 1.5305119843308227e-05
Position 750: 1.2381440546033832e-05
Position 1007: 1.135038145677215e-05
Position 3702: 1.0629111606912484e-05
Position 472: 1.0516515813620302e-05
Position 121: 9.653766838459145e-06
Position 418: 9.57679330344721e-06
Position 4538: 8.28774383904138e-06
Position 6199: 8.23891749526205e-06
Position 5628: 7.752516273151875e-06
Position 636: 7.088403817950679e-06
Position 1062: 6.7967449588983525e-06
Position 6178: 5.602544666356934e-06
Position 1305: 5.12425678352458e-06
Position 1195: 4.698965158071273e-06
Position 888: 4.178165698140167e-06
Position 1125: 3.820986588450068e-06
Position 272: 2.8910788597622985e-06
Position 1474: 2.7609368433834836e-06
Position 280: 2.701077546053801e-06
Position 985: 1.9069016950837659e-06
Position 1567: 1.7804776457814026e-06
Position 572: 1.6767414003166633e-06
Position 1077: 1.6571679826529005e-06
Position 48: 1.6256400844502625e-06
Position 642: 1.413724858945103e-06
Position 786: 1.297678220095336e-06
Position 584: 1.1543079733008008e-06
Position 289: 7.855160102589255e-07
Position 1221: 6.213516660327898e-07
Position 537: 6.05009940860506e-07
Position 708: 6.039176765865773e-07
Position 409: 5.795888666085655e-07
Position 687: 5.435084558618698e-07
Position 1407: 5.176756219980629e-07
Position 282: 4.053813631497858e-07
Position 1016: 3.727027812606748e-07
Position 952: 2.488196465179115e-07
Position 2268: 1.7409295520974052e-07
Position 1533: 1.4960421537598014e-07
Position 1502: 1.1018538165467518e-07
Position 1525: 9.295360333938849e-08
Position 2925: 8.640324391582999e-08
Position 943: 7.701820048884195e-08
Position 257: 7.31846637245171e-08
Position 179: 5.597865599546904e-08
Position 781: 5.52529197777303e-08
Position 648: 5.121940306347123e-08
Position 3124: 3.501403988970359e-08
Position 3086: 2.702379807671547e-08
Position 185: 2.5254815923036897e-08
Position 3082: 2.4518541267460575e-08
Position 1520: 2.0013428708620252e-08
Position 2226: 1.620595690749498e-08
Position 1734: 1.553677421509744e-08
Position 2131: 1.4827322873666233e-08
Position 2581: 1.331675386539094e-08
Position 92: 9.530397955620827e-09
Position 1570: 9.048558539952766e-09
Position 2602: 7.576910814454067e-09
Position 1528: 6.661917293373449e-09
Position 329: 6.4622591248210284e-09
Position 2362: 5.505321108312701e-09
Position 2178: 5.287694162187648e-09
Position 187: 4.9644873844890596e-09
Position 399: 2.818723088711065e-10
Position 706: 4.327324119492985e-11
Position 634: 2.990270855126464e-11
Position 611: 6.033561510845847e-12
Position 615: 2.763318893668841e-12
Position 1001: 7.050714704570402e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13640: 0.38054945674375257
Position 1161: 0.10193262663309226
Position 2743: 0.08494385099410785
Position 16741: 0.0839535763398605
Position 4914: 0.07666275368427272
Position 6644: 0.07566061534917418
Position 15165: 0.07412463283656014
Position 10478: 0.0735884185436475
