Gene = Wfs1
index = 1191
Annotated 5SS: [  340  7148 12322 13735 15472 16020 17648]
Annotated 3SS: [ 6907 12238 13589 15300 15938 17495 20526]
SMsplice 5SS: [  340  7148 12322 13735 15472 15686 16020 17648]
SMsplice 3SS: [ 6907 12238 13589 15300 15612 15938 17581 20526]
top_k =  1000
Partition function (log Z): 14.432957188573974

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.998019912369725
Position 17648: 0.9970028144043778
Position 7148: 0.9873464807651389
Position 13735: 0.9724622174050404
Position 12322: 0.9722270179742653
Position 16020: 0.8791349566653932
Position 15472: 0.8228270805594339
Position 15686: 0.6243785270131237
Position 1741: 0.5840879524375621
Position 1441: 0.5798735194821283
Position 16292: 0.5497991522181529
Position 3719: 0.5312069492367214
Position 3408: 0.45698467019869354
Position 15174: 0.33890027975539294
Position 8489: 0.3317707969940136
Position 18003: 0.2823339658936021
Position 6604: 0.28228361713136996
Position 14950: 0.2345555702569583
Position 12696: 0.19825431040972652
Position 10001: 0.14572173909656994
Position 18147: 0.13614543864794182
Position 19683: 0.13369302891558882
Position 10485: 0.12404422678554877
Position 3069: 0.12241283438885373
Position 10293: 0.11992055187943461
Position 9832: 0.10687147423502469
Position 15459: 0.08321874589699292
Position 11963: 0.06619719356173026
Position 13356: 0.050819630332994775
Position 16024: 0.04953733048625726
Position 19520: 0.04749796807878242
Position 20153: 0.04677156375914215
Position 8612: 0.04628676293868928
Position 16573: 0.046285670576506475
Position 7360: 0.04603164595770772
Position 17477: 0.04436048419927155
Position 15423: 0.042584293356454056
Position 11984: 0.04060936672906873
Position 19394: 0.03850320530448497
Position 1564: 0.03837849692624091
Position 16250: 0.036104363474716454
Position 5085: 0.03477911944144486
Position 13981: 0.030369525867644995
Position 815: 0.027915742342179615
Position 12806: 0.026395530084878285
Position 4446: 0.025523209157075063
Position 9214: 0.02541891093117108
Position 14064: 0.02478441770737265
Position 2069: 0.024610535672702615
Position 17452: 0.024076781729685196
Position 15725: 0.023800129461521335
Position 14029: 0.023415467469649565
Position 12138: 0.022108269616014614
Position 19936: 0.02172648013968579
Position 6651: 0.017755398922909865
Position 15530: 0.014892491055784374
Position 16903: 0.014762855125918756
Position 15867: 0.013336447431792806
Position 19385: 0.01301432726666822
Position 2359: 0.0127657394207709
Position 20707: 0.011589399857547597
Position 17808: 0.011574683799311281
Position 1615: 0.010638605436278141
Position 19813: 0.010047812635495987
Position 20755: 0.009656573746633992
Position 20895: 0.009261961293845485
Position 13130: 0.008994788578972259
Position 16280: 0.008592802010082745
Position 15830: 0.008077775109790282
Position 18114: 0.007938662080983502
Position 20620: 0.00788869880199302
Position 2010: 0.007809146970161009
Position 14399: 0.007760944567845383
Position 18613: 0.007743497469019341
Position 571: 0.007002152450648641
Position 16117: 0.006703980837746412
Position 7156: 0.006666579223953861
Position 15081: 0.0063554864577472754
Position 20125: 0.005881744519192113
Position 12626: 0.00581131225739167
Position 891: 0.0056391785096065825
Position 8128: 0.0055804188967267365
Position 12142: 0.005484903364246991
Position 6397: 0.005427079924538392
Position 8107: 0.0052728843268747575
Position 3395: 0.004926621341936087
Position 8172: 0.004757737896798742
Position 19584: 0.004751631667998192
Position 19259: 0.004587028700056801
Position 3822: 0.004380163786890402
Position 13221: 0.004356502929828884
Position 6680: 0.004121946642341992
Position 5392: 0.003985396418504726
Position 16296: 0.003909321397401836
Position 15733: 0.0036249894397472186
Position 998: 0.0035578012699932953
Position 15199: 0.003208464649118434
Position 18374: 0.0028857054791426133
Position 1005: 0.002787508494929487
Position 1622: 0.0027417847373109806
Position 163: 0.00263511490340945
Position 21780: 0.0025196666305150523
Position 127: 0.002511702316178611
Position 16499: 0.002434692790493591
Position 2543: 0.0023683679198962374
Position 2257: 0.002349200504092086
Position 19415: 0.002304850696711783
Position 17438: 0.00218787112235017
Position 19646: 0.0021578564493666195
Position 14627: 0.0019506948467932499
Position 9992: 0.00191822276569745
Position 14591: 0.001880275003173619
Position 3944: 0.0018503758702398175
Position 20710: 0.0016646671082251219
Position 1113: 0.001628176024084267
Position 1254: 0.0015943453964569608
Position 16032: 0.001427213816066679
Position 15327: 0.001426850170063454
Position 10271: 0.0013941252680272254
Position 15389: 0.001333006241922655
Position 5063: 0.001310096461464335
Position 4790: 0.001303789840264208
Position 19880: 0.0012559631834657508
Position 19400: 0.0011516591080356657
Position 16510: 0.0011216279005870752
Position 557: 0.001062354677300805
Position 15450: 0.001044838489216276
Position 17231: 0.0010077116067902766
Position 924: 0.0009355395211784514
Position 107: 0.0009233665674961199
Position 17458: 0.0008243889280151361
Position 10013: 0.0008175268332459559
Position 972: 0.0007801399153900534
Position 15269: 0.0007558333551330027
Position 8606: 0.0007237277926004768
Position 858: 0.0007136477064205247
Position 747: 0.0007085001180969301
Position 1293: 0.0006831721597124243
Position 17771: 0.0006799908631202956
Position 13715: 0.0006647328099179824
Position 15644: 0.0006341178079539353
Position 16028: 0.0006176397666383227
Position 15429: 0.0005966109340519404
Position 13147: 0.0005840817845887065
Position 1422: 0.0005285999265159086
Position 9852: 0.000526761700348981
Position 773: 0.0005161885939840247
Position 15366: 0.00048458963096053746
Position 14073: 0.0004804162366619221
Position 9428: 0.000479191890186236
Position 14702: 0.00045871396514613155
Position 18579: 0.000407000572716777
Position 15384: 0.000403313476961435
Position 13299: 0.0003910735877336054
Position 14025: 0.0003847314527404873
Position 15659: 0.00035942765151832383
Position 595: 0.0003306940200977999
Position 19198: 0.00032079801029835425
Position 16463: 0.0003026996165557828
Position 15431: 0.00029933546852195124
Position 13776: 0.000298535747491479
Position 2886: 0.00028613066966229626
Position 1988: 0.00025173160535891105
Position 10025: 0.00025113677510667367
Position 651: 0.0002456511110946632
Position 84: 0.00023271649355661818
Position 13653: 0.00020470652138602417
Position 16727: 0.00018563759731261002
Position 18819: 0.00017231544441132345
Position 15264: 0.00016982298328437368
Position 16089: 0.00016955373179495644
Position 15522: 0.0001642926342834918
Position 15766: 0.0001578852208865667
Position 9540: 0.00012459957682875168
Position 560: 0.00010530926197981965
Position 1700: 0.00010424570135039181
Position 14366: 9.482817576717026e-05
Position 918: 9.19802183096878e-05
Position 19080: 8.568378176786701e-05
Position 974: 7.642570881422182e-05
Position 1535: 7.379980496056668e-05
Position 15553: 7.190673796025594e-05
Position 1296: 6.639975577533842e-05
Position 7936: 6.275753143496892e-05
Position 484: 5.455197240279686e-05
Position 19055: 4.940988844917045e-05
Position 1344: 4.892371758372348e-05
Position 19092: 4.807245991924488e-05
Position 18502: 4.745538065075419e-05
Position 1778: 4.6699570895440406e-05
Position 173: 3.988001556895918e-05
Position 7255: 3.841423765474236e-05
Position 1403: 3.510217917637958e-05
Position 7590: 3.0817949925794735e-05
Position 3782: 2.6825791611656456e-05
Position 777: 2.4922461131117116e-05
Position 1682: 2.1855007112484758e-05
Position 649: 1.5341061227427002e-05
Position 1697: 1.0779976128509206e-05
Position 1391: 1.0725715814015134e-05
Position 244: 1.0341352108823013e-05
Position 192: 1.0143942437160822e-05
Position 3483: 9.696427863213455e-06
Position 357: 9.396004978024121e-06
Position 494: 8.686882527947888e-06
Position 1413: 8.428805031325211e-06
Position 18898: 8.383290430281135e-06
Position 799: 6.97849094133693e-06
Position 1009: 6.403778878693383e-06
Position 1026: 6.287634725293166e-06
Position 775: 6.263273787138218e-06
Position 8573: 5.625853542322745e-06
Position 17542: 5.595396028525477e-06
Position 1963: 5.192981020291448e-06
Position 987: 5.131799728008133e-06
Position 58: 4.944075194048261e-06
Position 8448: 4.481046767480551e-06
Position 1149: 4.4111403400228235e-06
Position 1125: 4.376927222649368e-06
Position 535: 3.626009778831649e-06
Position 1089: 3.4854644666751475e-06
Position 1047: 2.853811712425523e-06
Position 1041: 2.79334203028595e-06
Position 473: 2.5631640416729823e-06
Position 8805: 1.7600115560073494e-06
Position 1766: 1.7283691853931274e-06
Position 17745: 1.4199142633063038e-06
Position 23: 1.0479803708117287e-06
Position 8162: 6.19607390604098e-07
Position 8577: 6.18565008585224e-07
Position 9322: 6.145245982072185e-07
Position 354: 4.8514727079104e-07
Position 344: 3.662952051582887e-07
Position 292: 2.4611544772255535e-07
Position 444: 2.451044632131864e-07
Position 8116: 1.7905001051549222e-07
Position 406: 1.1320696926122599e-07
Position 421: 2.9163719627075142e-08
Position 396: 2.1012526441147374e-08
Position 781: 1.9083823156715012e-08
Position 382: 1.1505017157859456e-08
Position 458: 4.643668735980421e-09
Position 360: 2.4367485551031794e-09
Position 1104: 1.9678423916487664e-09
Position 394: 1.7779347262327265e-09
Position 876: 4.698016451273345e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15300: 0.9719161243278446
Position 12238: 0.9650843032331665
Position 13589: 0.9481939851028417
Position 15938: 0.9480395261614492
Position 17581: 0.753757469910934
Position 6907: 0.6781234901072856
Position 15612: 0.6309318751103657
Position 20526: 0.5950261512734117
Position 1563: 0.4198862209281991
Position 15050: 0.3312825274434812
Position 8390: 0.3203240465624046
Position 1245: 0.27275195227549487
Position 22621: 0.2599478970526062
Position 16207: 0.24378479193244207
Position 3612: 0.24140338676394762
Position 6972: 0.2325604559185821
Position 3282: 0.23084565295718193
Position 19347: 0.22060439898546236
Position 17495: 0.21948066258236917
Position 3240: 0.21096690236520443
Position 6473: 0.16941442498066484
Position 17893: 0.1646835356216299
Position 16161: 0.16387427329814008
