Gene = Ecm1
index = 355
Annotated 5SS: [ 197 1331 1558 1762 1937 2557 3098 3723 4371 4747]
Annotated 3SS: [1267 1452 1680 1855 2511 2777 3347 4149 4658 5098]
SMsplice 5SS: [ 197 1331 1558 1762 1937 3098 3723 4371 4747]
SMsplice 3SS: [1267 1452 1680 1855 2777 3618 4149 4658 5098]
top_k =  1000
Partition function (log Z): 11.489292585916

Sorted 5' Splice Sites (High to Low Probability):
Position 1937: 0.9889805641697821
Position 1762: 0.9736539872886366
Position 1558: 0.9479272586729375
Position 1331: 0.9216093886854911
Position 3723: 0.9210650974525209
Position 3098: 0.9072706170881728
Position 4747: 0.8564589774194713
Position 197: 0.8380501101816696
Position 4371: 0.7012579540894937
Position 136: 0.09246813712787146
Position 1140: 0.07010499856223243
Position 2862: 0.06608351947260092
Position 3317: 0.05999638097041775
Position 2557: 0.058316190191403924
Position 1369: 0.0412270094779232
Position 455: 0.03649909141788294
Position 834: 0.03568388739478015
Position 396: 0.03396153726821601
Position 2143: 0.02723559876411257
Position 732: 0.023293534508248597
Position 4472: 0.015736148791584453
Position 2713: 0.011469751444007907
Position 3512: 0.00819974420905823
Position 2590: 0.007947285432615523
Position 4560: 0.007339326683539596
Position 2951: 0.006030967419994055
Position 3844: 0.005591462466838683
Position 4094: 0.005557744778757719
Position 768: 0.005385868580879252
Position 348: 0.004278555228095346
Position 748: 0.0037367366752043907
Position 3495: 0.003350395289402511
Position 4241: 0.002902917919094861
Position 3104: 0.0028324021728025005
Position 804: 0.002823128657365518
Position 3130: 0.002764112920423093
Position 1151: 0.0027475595641334866
Position 4357: 0.0020006028936676644
Position 3527: 0.0017527065839435035
Position 999: 0.0017238294674585019
Position 2343: 0.0015207254557756118
Position 4089: 0.001314857914515055
Position 212: 0.0011347676488608295
Position 3866: 0.0011320881167360354
Position 2943: 0.00111881738978093
Position 4232: 0.0010091748426225152
Position 1941: 0.0009126234830940933
Position 699: 0.000899665119893298
Position 3820: 0.0008101705591197206
Position 2573: 0.0007505422471199496
Position 755: 0.0007278921934144716
Position 4248: 0.0007183599531825683
Position 3848: 0.0006585291113558846
Position 3242: 0.0005797188463179506
Position 99: 0.0005755426803073052
Position 409: 0.0005659801481982006
Position 4157: 0.0004957596590874007
Position 3987: 0.0004459221007985384
Position 4375: 0.00041088289088220096
Position 4432: 0.00040635770564096654
Position 433: 0.00038029450161453814
Position 207: 0.00034854925422298915
Position 4751: 0.0003082308814708746
Position 2213: 0.0002818022400193529
Position 530: 0.0002766406703430277
Position 4753: 0.0002760399752036879
Position 762: 0.00026653212059021445
Position 4850: 0.00022018528481747702
Position 258: 0.00020212012454496396
Position 49: 0.00019771661945350714
Position 3146: 0.00017979097800800828
Position 3545: 0.00017113123179211687
Position 3373: 0.00016856128651168058
Position 4315: 0.00016512377023441467
Position 1589: 0.00016498469027224338
Position 961: 0.00015527613872131038
Position 1752: 0.00015491435775322836
Position 1452: 0.0001524875156391464
Position 2162: 0.00015199633400028717
Position 3977: 0.0001448757728788635
Position 4951: 0.000140755130881535
Position 3949: 0.0001365634632212371
Position 5225: 0.00013127970088731028
Position 106: 0.00012923969050763896
Position 4349: 0.000126995492997853
Position 3128: 0.0001253450431410458
Position 3914: 0.0001074589510005194
Position 1389: 9.601181070219076e-05
Position 3000: 9.065312110366697e-05
Position 2045: 7.41515052653073e-05
Position 1915: 7.283707694225725e-05
Position 67: 7.180342423621954e-05
Position 3727: 7.01578605825947e-05
Position 2259: 6.900300695586559e-05
Position 2108: 6.794068434288735e-05
Position 1715: 6.644587720495604e-05
Position 726: 6.167448476945352e-05
Position 3142: 6.0084874860895604e-05
Position 3853: 5.951913179162865e-05
Position 712: 5.851022303376976e-05
Position 2656: 5.6481045950791414e-05
Position 3577: 5.312449779195551e-05
Position 3084: 5.034100794452797e-05
Position 5173: 4.8078397484201054e-05
Position 807: 3.920999907665022e-05
Position 3023: 3.782571319797807e-05
Position 1766: 3.646677477586006e-05
Position 1583: 3.5653346662224594e-05
Position 295: 3.5318660151563226e-05
Position 1609: 3.4479377462328354e-05
Position 1179: 3.2926542727994256e-05
Position 542: 3.0826375786440566e-05
Position 3154: 2.307431080009786e-05
Position 2229: 2.2834878007899457e-05
Position 4764: 2.2167196014816923e-05
Position 3881: 2.1248517887744296e-05
Position 4003: 2.085557068080032e-05
Position 4806: 2.0477357510147535e-05
Position 351: 2.0268296104114545e-05
Position 2381: 1.987005610106474e-05
Position 1433: 1.8914988067100823e-05
Position 1512: 1.787294693906291e-05
Position 2561: 1.7651972975617217e-05
Position 5031: 1.6424189650403784e-05
Position 2049: 1.6164970952648032e-05
Position 3671: 1.5489212585422343e-05
Position 987: 1.4907818718631296e-05
Position 290: 1.2826392262746867e-05
Position 3857: 1.2717660114495369e-05
Position 3887: 1.2656480979934795e-05
Position 5234: 1.1639995701934723e-05
Position 2359: 1.1093514707317552e-05
Position 2040: 1.037577197152237e-05
Position 2372: 9.751286153318884e-06
Position 2379: 9.233396319838383e-06
Position 3814: 8.0498976213523e-06
Position 3870: 7.844722514809962e-06
Position 3832: 7.58724184514949e-06
Position 2030: 7.432198149448367e-06
Position 2299: 6.3912276272931186e-06
Position 113: 6.1034425638135084e-06
Position 219: 5.682566677142416e-06
Position 201: 5.6136216949923246e-06
Position 880: 5.277487915799684e-06
Position 2146: 5.173296829948497e-06
Position 3134: 4.709710802466699e-06
Position 1398: 4.320869181808242e-06
Position 2639: 3.826528391270061e-06
Position 2633: 3.4557508499542757e-06
Position 3152: 2.5564360740687126e-06
Position 548: 2.4085241792973687e-06
Position 81: 2.220983165639148e-06
Position 16: 1.489870789476538e-06
Position 3: 5.674436961465151e-07
Position 1713: 4.049414929477402e-07
Position 593: 2.6350009928107813e-07
Position 1859: 2.2927700643728334e-07
Position 230: 2.0526738881036027e-07
Position 1802: 1.8119057714991856e-07
Position 1677: 1.7312772894164076e-07
Position 3324: 1.4622825920179635e-07
Position 253: 1.2027101425032455e-07
Position 2577: 8.835077040432706e-08
Position 400: 7.371403030382165e-08
Position 423: 6.10541990435005e-08
Position 1456: 5.8696600468825514e-08
Position 3424: 3.397124654569576e-08
Position 376: 3.374666591694679e-08
Position 284: 3.0199979221082054e-08
Position 1431: 2.7097946723975327e-08
Position 1672: 2.1278722504567096e-08
Position 1607: 1.6712426060904132e-08
Position 691: 7.712856108579898e-09
Position 1867: 4.381775675367292e-09
Position 4757: 3.0838291746558435e-09
Position 3051: 2.1409252965323175e-09
Position 3095: 1.53634703344842e-09
Position 685: 1.1916577865765338e-10
Position 1500: 1.090228739134848e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1855: 0.9863621404239468
Position 4149: 0.7747205890482729
Position 4658: 0.6966990908319705
Position 1267: 0.6735824546369716
Position 1452: 0.6093930749900458
Position 2777: 0.6025662362060701
Position 5098: 0.5246708574110588
Position 1680: 0.46857538462107284
Position 3618: 0.4253895775006257
Position 1626: 0.34169863694348324
Position 1455: 0.33283998376392465
Position 1214: 0.23209740243228047
Position 3418: 0.17463022108402687
Position 3000: 0.15960978260569253
Position 3452: 0.15662853808084515
Position 5071: 0.132241863178722
Position 2980: 0.10946244141232457
Position 3347: 0.07136565288556819
Position 5183: 0.06921975613063742
Position 1701: 0.06470552856181375
Position 698: 0.06349762861504832
Position 1685: 0.056555885346265544
Position 3230: 0.053538744418406906
Position 4665: 0.05200351161103357
Position 4842: 0.05134120480502507
Position 3586: 0.04474801764746104
Position 953: 0.04160331703077525
Position 2712: 0.03964197204396211
Position 4822: 0.039161822878951216
Position 1704: 0.031335373431599714
Position 4560: 0.028157709533542886
Position 4597: 0.02558858766625939
Position 980: 0.023321449228201344
Position 1165: 0.02291851801936084
Position 2511: 0.02200849036488405
Position 1194: 0.021417412273610766
Position 2912: 0.02053256023768674
Position 3063: 0.018354721780528035
Position 4683: 0.01793352941532543
Position 3455: 0.017659345192685284
Position 2045: 0.017241567206780963
Position 2656: 0.017193074570440517
Position 4264: 0.01686079875822978
Position 4232: 0.01661490378821963
Position 5188: 0.01646018250699528
Position 4452: 0.016457449447215323
Position 3503: 0.013148880394344952
Position 2514: 0.012810491201001901
Position 2367: 0.012036203835139947
Position 4499: 0.01080397602414062
Position 3007: 0.010355419960577067
Position 3789: 0.010076593243451445
Position 3519: 0.009717366992356615
Position 1179: 0.009616444041843437
Position 2461: 0.009559062566064515
Position 2070: 0.00914928030969587
Position 4574: 0.009078198332634528
Position 295: 0.00902592474526948
Position 972: 0.008776159151741228
Position 4883: 0.008615771227262746
Position 4517: 0.008468138781873297
Position 5136: 0.0074626932891022554
Position 5294: 0.007357654842594683
Position 3635: 0.007149371647939823
Position 4932: 0.006979086316960199
Position 1220: 0.006578088907937418
Position 2851: 0.005997296861577349
Position 3954: 0.005971116152842081
Position 5320: 0.005311099616674296
Position 3270: 0.004895317980870238
Position 3395: 0.0048178156788041115
Position 4622: 0.004215907531474117
Position 4965: 0.0037355238681281064
Position 4310: 0.0037321090257387674
Position 4594: 0.003666331485357163
Position 717: 0.0034256842560563858
Position 2848: 0.0032574493116330552
Position 2947: 0.003229496894008471
Position 1893: 0.0031899988068343566
Position 3527: 0.002925559202567515
Position 5020: 0.0027676607345713247
Position 3641: 0.0025643035390041434
Position 3647: 0.0024972957668990157
Position 320: 0.0024534674009019583
Position 4616: 0.0023688126214434133
Position 5275: 0.002230938439956068
Position 4948: 0.0022116936224137237
Position 2594: 0.002210077294498273
Position 4845: 0.0020348969571291156
Position 886: 0.0020080199704727423
Position 2782: 0.001980122170142687
Position 3665: 0.0019363971734516288
Position 2803: 0.0017858147807122558
Position 2534: 0.001778755383706232
Position 2834: 0.0017751285430240534
Position 1876: 0.0017276987420157888
Position 1630: 0.0016439289041263018
Position 4975: 0.001573352823196114
Position 4053: 0.0015640636342968118
Position 1725: 0.0014886273939118953
Position 4720: 0.0014183643122672948
Position 2446: 0.0013811755676113647
Position 3866: 0.0013431379981650123
Position 2443: 0.0013331209144424282
Position 2480: 0.0013056988796034334
