Gene = Orc2
index = 782
Annotated 5SS: [  338  3268  3787  4869  7734 11449 12253 21467 24150 24859 28676 30301
 32805 34170 35442 37459 39115]
Annotated 3SS: [ 3218  3682  4724  7643 11358 12220 21405 23955 24759 28565 30167 32707
 34022 35269 37396 38995 40818]
SMsplice 5SS: [  338  3787  4869  7734  9381 11449 24079 24859 28676 30301 32805 34170
 39115]
SMsplice 3SS: [ 3682  4724  7643  9284 11358 23955 24759 28565 30167 32707 34022 38995
 40818]
top_k =  1000
Partition function (log Z): 7.647185294463476

Sorted 5' Splice Sites (High to Low Probability):
Position 24859: 0.963247814645958
Position 11449: 0.9507133456640527
Position 30301: 0.9502761566452965
Position 9381: 0.94390946419442
Position 28676: 0.9426994753574366
Position 7734: 0.9359437864647072
Position 34170: 0.8793507001381031
Position 32805: 0.8558319277928855
Position 3787: 0.7966329987446661
Position 338: 0.7635582734741062
Position 39115: 0.7216483598512646
Position 4869: 0.7076481384723264
Position 12776: 0.5682861866090335
Position 24079: 0.5048955780382727
Position 24150: 0.45020348996559356
Position 7531: 0.2731634016723021
Position 14832: 0.25467472877810077
Position 3268: 0.21494156300045483
Position 9566: 0.21198127751006818
Position 5722: 0.15354253691907468
Position 12253: 0.1522958660567166
Position 35442: 0.1259116560583178
Position 39589: 0.11937902056981183
Position 25254: 0.1065517642348782
Position 7310: 0.09818892090128255
Position 195: 0.0975075334559405
Position 15212: 0.09654830374371844
Position 481: 0.09052769403428433
Position 9595: 0.08833503333397429
Position 4116: 0.08826694899749374
Position 3337: 0.07074792486404984
Position 7323: 0.05430895534465294
Position 9637: 0.050464921239178985
Position 40967: 0.05014056160133823
Position 7931: 0.04750826686420764
Position 4794: 0.04651706550525525
Position 25201: 0.04353985434515092
Position 28689: 0.042414489399458154
Position 9788: 0.040290825478733534
Position 26391: 0.03833673600011249
Position 292: 0.03327969468989452
Position 29685: 0.0332016423059486
Position 7548: 0.03078478220823878
Position 13922: 0.030334417994914434
Position 25249: 0.026881016968204642
Position 2999: 0.026823496156106297
Position 11464: 0.02637702073332047
Position 14506: 0.025852884537436366
Position 7250: 0.025107861226384223
Position 3568: 0.024092025086513643
Position 24919: 0.023947420288737843
Position 10835: 0.023176767665393803
Position 37459: 0.023022772350785314
Position 38423: 0.02235631415460573
Position 946: 0.020953544003713957
Position 7457: 0.019693765053291835
Position 9549: 0.019263757216519278
Position 7674: 0.01894374367456535
Position 29515: 0.018868464349864025
Position 9854: 0.018270691425496224
Position 2399: 0.017524907209618964
Position 5703: 0.01694344078865467
Position 8014: 0.01562747602793188
Position 8115: 0.01556648889929754
Position 12683: 0.015540815005929723
Position 5175: 0.015236474296077116
Position 37483: 0.015017115733475332
Position 39327: 0.013581200294749629
Position 31566: 0.012720060904606064
Position 39831: 0.011940387381720033
Position 9800: 0.011867846643526518
Position 14224: 0.011680648741935792
Position 8755: 0.011618275841845457
Position 39419: 0.010549023057328013
Position 8661: 0.010523029798047014
Position 32664: 0.010448604253112462
Position 1203: 0.01042015086559103
Position 3876: 0.010278747433038669
Position 25112: 0.010208163829439955
Position 2515: 0.009636801455513154
Position 9583: 0.009540082185307998
Position 25517: 0.008593542226206742
Position 29054: 0.00838179012045704
Position 27465: 0.008253101306706973
Position 11237: 0.007591036182286036
Position 4706: 0.00744638214255121
Position 10241: 0.006861586073663102
Position 3859: 0.006798964443704237
Position 720: 0.006788547200594473
Position 40071: 0.006685701131344998
Position 25533: 0.006594952912196317
Position 1260: 0.00609851778624093
Position 10618: 0.005658940043739988
Position 4882: 0.005591323305036186
Position 28906: 0.005443593330984146
Position 32538: 0.005363566469444345
Position 5385: 0.004904633939281021
Position 11103: 0.00489072694729021
Position 11114: 0.004857056617471119
Position 1278: 0.00479649021448782
Position 12576: 0.0045421271601821895
Position 34405: 0.004427209345716754
Position 3420: 0.004426676276497811
Position 14259: 0.004229347805877952
Position 33857: 0.004045420171973729
Position 12055: 0.00391551347042382
Position 12666: 0.0036640206481862044
Position 26501: 0.0035277249276402713
Position 12793: 0.003346413563334799
Position 34938: 0.0032876277081449927
Position 4071: 0.0030971981091935594
Position 32678: 0.0030872902184655203
Position 3723: 0.003067189619328249
Position 9612: 0.0030516237869720594
Position 32916: 0.002967025481659174
Position 20380: 0.002549203213521187
Position 32815: 0.002427841453459825
Position 28944: 0.002417850615509851
Position 33525: 0.002310529736867689
Position 1627: 0.002293771742670478
Position 28794: 0.0022929391378702026
Position 7304: 0.002227229096202546
Position 39346: 0.0021869589486637683
Position 32683: 0.0021684251701340703
Position 7979: 0.0020864100715321824
Position 6789: 0.002063759731749213
Position 29146: 0.0020297287820380465
Position 9214: 0.002026050394028398
Position 3472: 0.0019254428251076008
Position 8256: 0.0018995555280443969
Position 12289: 0.001829126042814756
Position 24957: 0.0017680029869109543
Position 37299: 0.001739814937369228
Position 4667: 0.001648304289628659
Position 7849: 0.001593296965083394
Position 4198: 0.0015889481611790234
Position 14726: 0.001507913438875156
Position 9937: 0.0014772835282420035
Position 33251: 0.0014326638381257162
Position 11443: 0.0014270669046014825
Position 39481: 0.001394741893360991
Position 12825: 0.0013460145299691376
Position 13918: 0.0013434055833406195
Position 30026: 0.0013414968875908343
Position 12474: 0.0011586814033172383
Position 3904: 0.0011179418358237693
Position 2818: 0.0010984273034993608
Position 4912: 0.0010762711848126061
Position 4000: 0.0010738809517073951
Position 7359: 0.0010386544193304935
Position 5485: 0.0009928916987557552
Position 11887: 0.00096951607090054
Position 30286: 0.0009543046447868676
Position 685: 0.0009166915270348221
Position 348: 0.0008859940546720015
Position 39258: 0.0008793461360919515
Position 37554: 0.0008619243342396637
Position 33431: 0.0008038244641900482
Position 32575: 0.0008002961006166024
Position 37509: 0.000782184887560972
Position 34994: 0.0007652305814232499
Position 7481: 0.0007512585494386337
Position 7551: 0.0007338737844467673
Position 5126: 0.0006909198475852048
Position 34890: 0.0006492792800886647
Position 6747: 0.0006248152811286786
Position 17697: 0.0006113868102840156
Position 24946: 0.0005712722923346455
Position 40997: 0.0005584835373806398
Position 1254: 0.0005492006586743946
Position 38008: 0.0005091898215655029
Position 32744: 0.0005062645695865139
Position 39248: 0.000503858622489296
Position 210: 0.0005036690072544205
Position 38834: 0.0004864162175198792
Position 1780: 0.00045384638045395067
Position 38830: 0.0004317147724180509
Position 5444: 0.00042835257075663836
Position 33821: 0.00041937833060207207
Position 2134: 0.0004183965131271433
Position 806: 0.0003801735662316623
Position 117: 0.00037660688611932015
Position 32180: 0.0003742411926384409
Position 3600: 0.0003628044147510745
Position 951: 0.00036108012255642904
Position 3799: 0.0003593278598838536
Position 928: 0.0003562206229805542
Position 24866: 0.00034427252344702657
Position 37469: 0.00032519652811817173
Position 527: 0.00032391842127441517
Position 3225: 0.0003109778750035436
Position 36626: 0.0002834541237174568
Position 3524: 0.0002706312915147389
Position 12468: 0.0002618410292085023
Position 4946: 0.0002479381401997264
Position 2525: 0.00024753937963544
Position 1192: 0.00024537508624196234
Position 599: 0.00024342052421487764
Position 4907: 0.00023924553064054349
Position 897: 0.00023180554434892978
Position 648: 0.00021964149297579977
Position 155: 0.00021205476140767846
Position 7188: 0.00020589195534409407
Position 741: 0.0002017896961898586
Position 14677: 0.00019304690132110856
Position 7235: 0.00019245974435488317
Position 932: 0.0001897579034883417
Position 1138: 0.00018003676697361709
Position 2788: 0.00017531296222489907
Position 1402: 0.00017369288641889613
Position 708: 0.000163167136931517
Position 912: 0.00016153937869135864
Position 1163: 0.000150993497262506
Position 12319: 0.00014396958013359557
Position 4696: 0.0001424979692409722
Position 2161: 0.0001407574163612515
Position 3297: 0.00013950065638264876
Position 32748: 0.00012218237113480865
Position 35310: 7.403622356992236e-05
Position 34129: 6.811202924734999e-05
Position 6835: 6.454290016773542e-05
Position 34586: 5.9220552322363307e-05
Position 17421: 5.664222750315097e-05
Position 88: 5.3338741054914396e-05
Position 29517: 5.1488424180450034e-05
Position 29521: 4.588408774591177e-05
Position 4120: 4.4118367775411816e-05
Position 3804: 4.403158524543643e-05
Position 4060: 4.157543116699853e-05
Position 4311: 3.839247573365329e-05
Position 34857: 3.5011705508227286e-05
Position 4526: 3.13796842155876e-05
Position 3934: 2.9535514883136494e-05
Position 24: 2.670073946958833e-05
Position 28746: 2.5477574483708502e-05
Position 28830: 2.5222061581257834e-05
Position 29535: 2.06322060516482e-05
Position 157: 1.9423301653660875e-05
Position 9444: 1.5517566424644714e-05
Position 68: 1.4361639043093458e-05
Position 694: 1.3644993795200272e-05
Position 8664: 1.2597226916712108e-05
Position 689: 1.0982321247594665e-05
Position 9322: 8.169735883709038e-06
Position 29549: 6.558808858527692e-06
Position 3330: 6.209207844669249e-06
Position 949: 6.123607825924956e-06
Position 273: 5.674258704334066e-06
Position 3951: 5.3042533754989415e-06
Position 8212: 5.284603447716637e-06
Position 922: 5.053634077666656e-06
Position 246: 3.6049578595082883e-06
Position 543: 3.460558383509665e-06
Position 793: 2.94389101375366e-06
Position 512: 2.9097319498899458e-06
Position 254: 2.0545617867977812e-06
Position 12277: 2.0287064350347875e-06
Position 396: 1.849216141746003e-06
Position 36: 1.7719056790115466e-06
Position 710: 1.7491522939840034e-06
Position 697: 1.6390004314703638e-06
Position 256: 1.5903577707717658e-06
Position 342: 1.503164204224259e-06
Position 955: 1.03630226224551e-06
Position 4809: 1.02109935301997e-06
Position 940: 9.81343207848134e-07
Position 772: 9.713534753007827e-07
Position 3998: 9.107155828861522e-07
Position 734: 8.968610876536603e-07
Position 616: 8.95727622511716e-07
Position 752: 5.747654374421313e-07
Position 817: 4.920070855037428e-07
Position 860: 4.072673740725219e-07
Position 493: 4.070605989077667e-07
Position 517: 3.4873839423126856e-07
Position 876: 3.3469499623497933e-07
Position 754: 3.312362344125663e-07
Position 12079: 2.591341026920852e-07
Position 803: 2.4034505177880635e-07
Position 999: 2.105270811527504e-07
Position 307: 1.842928314002827e-07
Position 810: 9.724331942869592e-08
Position 953: 8.09780555838934e-08
Position 968: 7.216612013657862e-08
Position 1111: 5.451330248709563e-08
Position 614: 5.0613358127688026e-08
Position 981: 3.320244638969457e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 24759: 0.9885192674944657
Position 28565: 0.9807607522826504
Position 11358: 0.9748380933811319
Position 23955: 0.9550990680038661
Position 40818: 0.905396840905255
Position 9284: 0.8871105620535709
Position 7643: 0.8510110499432083
Position 34022: 0.84470982668813
Position 30167: 0.8313566626217511
Position 3682: 0.7926678535011976
Position 32707: 0.7250749232538587
Position 38995: 0.6897294015059795
Position 12635: 0.5599687378740456
Position 9475: 0.41924819318610973
Position 4724: 0.3803922547593284
Position 7165: 0.2603511725242282
Position 14588: 0.25637568911829695
Position 7374: 0.23062837525827168
Position 4771: 0.215353875846451
Position 4614: 0.1490772661437725
Position 25057: 0.1432361062551779
Position 39480: 0.12435125027141292
Position 7619: 0.12004496071670372
Position 3197: 0.11928298022027692
Position 32662: 0.11758185692496348
Position 3903: 0.09365479092631444
