Gene = Pex19
index = 809
Annotated 5SS: [  94 1986 2566 3233 4019 6552 7290]
Annotated 3SS: [1875 2399 3146 3856 6374 7244 7451]
SMsplice 5SS: [  94 1986 2566 3233 4019 6552 7350]
SMsplice 3SS: [1875 2399 3146 3856 6374 7244 7451]
top_k =  1000
Partition function (log Z): 5.727261212933215

Sorted 5' Splice Sites (High to Low Probability):
Position 3233: 0.986823963560571
Position 6552: 0.9717735459102123
Position 94: 0.8658461204640814
Position 2566: 0.8644920416069146
Position 1986: 0.7384206819964556
Position 4019: 0.5700682039959303
Position 7350: 0.38902292510990066
Position 4023: 0.3616011953622062
Position 7290: 0.2047475584811858
Position 3011: 0.2001804194310711
Position 2856: 0.1301821514511471
Position 5070: 0.11286402123108996
Position 834: 0.07770376007022843
Position 2258: 0.07119346683995977
Position 123: 0.07088392926072211
Position 2562: 0.055726518722027774
Position 2280: 0.03374051538650174
Position 7504: 0.03119784733783648
Position 7759: 0.028611346478939908
Position 2729: 0.025345540843449896
Position 5817: 0.021183470431143714
Position 150: 0.019980075179624093
Position 932: 0.019669982075515784
Position 4425: 0.01771418353615925
Position 5134: 0.01562930587818168
Position 4106: 0.015020152692254336
Position 4123: 0.014211448461360928
Position 7616: 0.012035753314067301
Position 1876: 0.011826586255892611
Position 1046: 0.011582133587122515
Position 19: 0.011266072817282341
Position 378: 0.009772882049334191
Position 3079: 0.009381340563939407
Position 6302: 0.007858030453824
Position 1004: 0.006996191188308409
Position 5790: 0.006516972058300364
Position 857: 0.006170385609219718
Position 166: 0.0059346218919313016
Position 43: 0.005924457937486839
Position 1130: 0.005146394350831165
Position 7547: 0.004973287157241981
Position 472: 0.004364258808212612
Position 2449: 0.004161166162124088
Position 6466: 0.004130895082220851
Position 7339: 0.003952524666004098
Position 294: 0.003311207309524207
Position 2191: 0.0032833049202915274
Position 2885: 0.003225565515830755
Position 4901: 0.0029955175106170526
Position 5386: 0.0028320001387493396
Position 4316: 0.0025403210914377184
Position 3042: 0.002525730561264165
Position 5593: 0.0024543879375796946
Position 7364: 0.002149219971232804
Position 1349: 0.0021286620605910837
Position 212: 0.002123739224991976
Position 199: 0.002072530301271722
Position 1330: 0.0020064624877384005
Position 3805: 0.0018267202613796356
Position 2200: 0.0018088635117923643
Position 2679: 0.0017793443156663379
Position 5794: 0.001720164904234785
Position 7009: 0.0017161780850347464
Position 543: 0.0015444494930020156
Position 2813: 0.0013837802567743989
Position 2523: 0.0012165878954339667
Position 1353: 0.001212539393227104
Position 6287: 0.0010962954076195962
Position 144: 0.0010372580275907729
Position 7532: 0.001027287454537942
Position 1066: 0.0009854114343823474
Position 2669: 0.00097598969343271
Position 5118: 0.0008607832767213063
Position 2188: 0.0008508243179527646
Position 976: 0.0008488216147862161
Position 3056: 0.0008357143991923507
Position 100: 0.0007336140737272455
Position 1669: 0.0007180576005030059
Position 5633: 0.0006875565459874029
Position 2531: 0.0006794732141220028
Position 1845: 0.0006686665889215642
Position 6241: 0.0005833305728036471
Position 654: 0.0005029666518881561
Position 4027: 0.0005014593393135353
Position 6996: 0.00048597305085682066
Position 4497: 0.0004455986951598014
Position 1316: 0.0004307055040875991
Position 1192: 0.00039947563332130907
Position 3988: 0.0003403010805324594
Position 501: 0.00033496396385857046
Position 7690: 0.0003133977791801159
Position 919: 0.00031314523717503056
Position 2079: 0.0002947281769994059
