Gene = Oaf
index = 776
Annotated 5SS: [  605 15036 16015]
Annotated 3SS: [14900 15833 17071]
SMsplice 5SS: [  605  8323 15036 16015]
SMsplice 3SS: [ 8195 14900 15833 17071]
top_k =  1000
Partition function (log Z): -5.966571185044461

Sorted 5' Splice Sites (High to Low Probability):
Position 15036: 0.9878028705306569
Position 8323: 0.8687540424810911
Position 605: 0.7050962736372125
Position 16015: 0.5571217193841006
Position 9377: 0.3684351043851359
Position 14675: 0.3173584818023495
Position 16036: 0.20725485778621824
Position 15747: 0.19365123233993337
Position 162: 0.13498312040683158
Position 14327: 0.13229403284598748
Position 13277: 0.1278602876820369
Position 17196: 0.09736224037662547
Position 610: 0.08621459072760164
Position 8: 0.08441378383456948
Position 14635: 0.06787171112997212
Position 2411: 0.06273654674794443
Position 13816: 0.05938229278113436
Position 15948: 0.054760729954528686
Position 18324: 0.05403249163132296
Position 3026: 0.05065827604986698
Position 9357: 0.043253293777510624
Position 6047: 0.03891537085028986
Position 17214: 0.03589101971378064
Position 13858: 0.032071150156464785
Position 8992: 0.021343386615163745
Position 9076: 0.020329932112344604
Position 4569: 0.01953589954043707
Position 17897: 0.018759809577837527
Position 14612: 0.017133143385678406
Position 3149: 0.016466554837090433
Position 6934: 0.015759537975679246
Position 7238: 0.014601698916523666
Position 6513: 0.013649477031932101
Position 172: 0.013474152144272207
Position 17892: 0.012469664578147327
Position 11886: 0.010693905514348451
Position 18087: 0.010336314189344355
Position 5671: 0.010048161986229681
Position 8976: 0.009160336436544993
Position 17421: 0.009028604182372306
Position 2561: 0.008829214716935669
Position 15762: 0.00856124857999057
Position 3283: 0.008366695182828305
Position 17072: 0.008078110410803313
Position 16040: 0.008069028335673715
Position 1877: 0.007976331864718514
Position 500: 0.007964175071003278
Position 16902: 0.007667513605647198
Position 3938: 0.007458860117591739
Position 3882: 0.006785294284933771
Position 14725: 0.006615124415651425
Position 3425: 0.006425329145030632
Position 16806: 0.006242278646700826
Position 17250: 0.0052054666562140655
Position 15867: 0.005122623183217654
Position 17884: 0.004712325264772174
Position 17296: 0.0036563568282798535
Position 17165: 0.0026934380565531474
Position 16811: 0.002208268796137809
Position 16242: 0.0021165288919914446
Position 18537: 0.0018259220140039074
Position 185: 0.0011599595485844425
Position 16906: 0.0011497317375280757
Position 16155: 0.0010675817738993302
Position 15010: 0.0008553947770824689
Position 218: 0.000808122356018994
Position 223: 0.000764321703045692
Position 15252: 0.0007125154364985573
Position 30: 0.0007029970708632664
Position 238: 0.0005986796040270074
Position 731: 0.0005099273783363371
Position 18279: 0.0004684024209843442
Position 17228: 0.0004109596407990104
Position 2833: 0.00039595714369612884
Position 1843: 0.00034269690650475914
Position 17428: 0.00033316520688295696
Position 8383: 0.00030481954663584305
Position 479: 0.00030028347873211
Position 15807: 0.00029487473544771557
Position 17132: 0.00028145957478954557
Position 1136: 0.0002573114647602429
Position 473: 0.00024047019372607184
Position 15229: 0.00023930453044071167
Position 16059: 0.00022395050936585244
Position 16162: 0.00012379687612911952
Position 200: 0.00010081154590348859
Position 1152: 8.202511664645267e-05
Position 1569: 7.770729876527495e-05
Position 2435: 7.382649809789978e-05
Position 971: 6.513259233398095e-05
Position 148: 5.919817358050449e-05
Position 1252: 5.439502980328213e-05
Position 6232: 4.570151194462407e-05
Position 6214: 3.7285921027422765e-05
Position 1131: 3.3909282567944077e-05
Position 69: 3.1647951628904784e-05
Position 3708: 3.159430982934946e-05
Position 15993: 3.0630622567081326e-05
Position 4267: 2.8838449752715902e-05
Position 3256: 2.7116855378122865e-05
Position 5304: 2.561720188822951e-05
Position 15998: 2.4339203322832758e-05
Position 2990: 2.432552841339927e-05
Position 5035: 2.2860899413890236e-05
Position 2856: 2.1757086084226338e-05
Position 1014: 2.1545851861249906e-05
Position 59: 2.083802043685771e-05
Position 5676: 1.891115358742717e-05
Position 6468: 1.5806455409040198e-05
Position 4034: 1.5029574920498296e-05
Position 16560: 1.4471569372072033e-05
Position 6383: 1.4406158991322087e-05
Position 15: 1.3069240510530892e-05
Position 5650: 1.2526304096446712e-05
Position 36: 1.2079803057637086e-05
Position 166: 1.2055792879802604e-05
Position 2850: 1.1971618732518982e-05
Position 2157: 1.1182744807124906e-05
Position 2103: 1.0289077215910595e-05
Position 2553: 1.0060174963916755e-05
Position 2069: 9.033444652981095e-06
Position 291: 7.22245700226246e-06
Position 406: 7.120100284032803e-06
Position 299: 6.0765515142077734e-06
Position 86: 5.400400772207983e-06
Position 1285: 5.097308645788529e-06
Position 1120: 4.950610340330304e-06
Position 1819: 4.583129061043598e-06
Position 2099: 4.246696578364073e-06
Position 1587: 3.850263305082756e-06
Position 1458: 3.817263237061512e-06
Position 39: 3.4650402841788433e-06
Position 203: 2.178165872859449e-06
Position 437: 1.7531472222344075e-06
Position 98: 1.5138510974446328e-06
Position 362: 1.3446032753517858e-06
Position 45: 1.2376000574342737e-06
Position 717: 1.3604797100144877e-07
Position 664: 3.14133531256711e-08
Position 776: 2.79958981205543e-08
Position 513: 8.84895687540448e-09
Position 828: 8.6435147687052e-09
Position 622: 7.742159574589278e-09
Position 915: 6.337883449434658e-09
Position 909: 6.063307272928076e-09
Position 948: 5.149796655283482e-09
Position 792: 4.041546714163759e-09
Position 701: 8.225422788574387e-10

