Gene = Taldo1
index = 1057
Annotated 5SS: [  120  3974  6404  8221  9558  9871 10131]
Annotated 3SS: [ 3849  6295  8088  9381  9672  9984 10544]
SMsplice 5SS: [  120  3974  6404  8221  9558  9871 10131]
SMsplice 3SS: [ 3849  6295  8088  9381  9672  9984 10544]
top_k =  1000
Partition function (log Z): 14.259236686331887

Sorted 5' Splice Sites (High to Low Probability):
Position 10131: 0.9987109308693579
Position 9871: 0.9825949292622235
Position 8221: 0.9810548257272452
Position 9558: 0.9295056804647979
Position 120: 0.8961887825450853
Position 3974: 0.8136720908194882
Position 6404: 0.6480485946013171
Position 3546: 0.3717138168517998
Position 7531: 0.1774894166104039
Position 8639: 0.11802186022959059
Position 5900: 0.10742291270325265
Position 6413: 0.06894654434741497
Position 307: 0.06324109242856711
Position 8868: 0.05006066112268423
Position 8414: 0.039854971969661354
Position 3970: 0.038924384887681907
Position 232: 0.037294971248559045
Position 9257: 0.0364437115739184
Position 9575: 0.032868051171524505
Position 6381: 0.03183512500979371
Position 7267: 0.02821089522163073
Position 4408: 0.02412996719739728
Position 7332: 0.022653323073078647
Position 9069: 0.017277285286398984
Position 3765: 0.01606753382035273
Position 9889: 0.013980680716283965
Position 2372: 0.013789400636712447
Position 4688: 0.013250117379780048
Position 317: 0.01293877923415301
Position 891: 0.011377675818551833
Position 8826: 0.011277660225131629
Position 9604: 0.010544869744393361
Position 7812: 0.00944400759031449
Position 108: 0.009355334064022731
Position 3936: 0.008623640422097142
Position 1539: 0.008178583108356468
Position 5368: 0.00753251370548783
Position 38: 0.007315772981832677
Position 2380: 0.006628885420212281
Position 714: 0.006606143091185348
Position 3283: 0.006427562660613792
Position 5870: 0.005956402025955957
Position 766: 0.005449970595236957
Position 4072: 0.005041408390607538
Position 9587: 0.004952850683469294
Position 695: 0.00433339165401498
Position 7289: 0.004108322518042686
Position 8931: 0.0033288126967006173
Position 2339: 0.003157303056183226
Position 3978: 0.003062463495185802
Position 8348: 0.003055551383591113
Position 9592: 0.0021975889940293544
Position 7705: 0.0019975041339752937
Position 8483: 0.0018961245347600192
Position 731: 0.0018761361685645428
Position 3303: 0.0016704447062526391
Position 2494: 0.0015937613298687154
Position 7514: 0.0014553311687665674
Position 5675: 0.0013817065607082055
Position 613: 0.0011974680769510266
Position 8159: 0.0011538087366695876
Position 6165: 0.0011528234787548317
Position 8185: 0.0011415473038078026
Position 8398: 0.001132826800243617
Position 2185: 0.001068959448064046
Position 812: 0.0010558744568443194
Position 3560: 0.0009997931886131309
Position 7563: 0.000966132045364696
Position 6432: 0.000962688036661689
Position 9883: 0.0009481027411246776
Position 10302: 0.0007870242219483913
Position 133: 0.0007726947095725195
Position 6417: 0.0007292191837557861
Position 858: 0.0007270563741468567
Position 9467: 0.0006681545017961464
Position 5723: 0.0006510202684517306
Position 5261: 0.0006392717822650949
Position 8889: 0.00048306687714582644
Position 8403: 0.0004780780231611357
Position 311: 0.0004638891638231621
Position 4419: 0.00043722438089494666
Position 2275: 0.00041343847210177946
Position 185: 0.00041193120594208417
Position 10147: 0.00033227849214056656
Position 7235: 0.00031951407609491907
Position 6393: 0.00031631893864609987
Position 783: 0.0003150257431676888
Position 8225: 0.00027961324767837874
Position 1049: 0.0002752229997944292
Position 9610: 0.00026889506994613445
Position 1659: 0.00026659725099122757
Position 10143: 0.0001905108335298598
Position 8517: 0.00014114785388976315
Position 7005: 0.00012965043178350251
Position 8629: 0.00012890189619325828
Position 8872: 0.00011941690740342105
Position 10643: 0.00011723628800957268
Position 10112: 0.0001145540224345964
Position 6915: 9.292144757264579e-05
Position 8646: 7.779669128752853e-05
Position 8271: 6.64914190243586e-05
Position 8382: 6.63357652808372e-05
Position 9784: 6.23614773237245e-05
Position 10663: 4.8823480906710596e-05
Position 9488: 4.361386682024803e-05
Position 9453: 3.8249199389706784e-05
Position 9713: 3.5009358253656426e-05
Position 10574: 3.409470185056704e-05
Position 9938: 3.210018201525577e-05
Position 10689: 3.0742333031758425e-05
Position 10306: 2.6215728226141307e-05
Position 9512: 2.4866594691857013e-05
Position 10597: 2.4438253362053887e-05
Position 9446: 2.32335638290572e-05
Position 92: 1.6036695992974645e-05
Position 9861: 1.5410789396105693e-05
Position 472: 1.2295506016061531e-05
Position 277: 1.147518400643834e-05
Position 10135: 9.930425963998091e-06
Position 1217: 8.364071251729824e-06
Position 9950: 5.809792079148135e-06
Position 1664: 5.482515560330063e-06
Position 1561: 4.860369878677701e-06
Position 1765: 4.160159194370431e-06
Position 95: 3.79491502650821e-06
Position 187: 3.788914998829344e-06
Position 10273: 3.6195548384757076e-06
Position 58: 3.451334207300865e-06
Position 1367: 2.9410260232864843e-06
Position 1585: 2.5313644808746385e-06
Position 10260: 2.4646811594234972e-06
Position 538: 2.3129902406884636e-06
Position 1119: 1.926971152244188e-06
Position 489: 1.8024605182931217e-06
Position 1631: 1.6829316929906448e-06
Position 507: 1.6535002759812855e-06
Position 10410: 1.5352189399978153e-06
Position 82: 1.1346882123837122e-06
Position 735: 1.1317077268994986e-06
Position 330: 1.0588354966336293e-06
Position 10283: 8.319340266090578e-07
Position 454: 7.382719844879023e-07
Position 1060: 7.345544585285891e-07
Position 1769: 5.706062765406861e-07
Position 821: 5.134310499076925e-07
Position 346: 4.638161284176323e-07
Position 25: 4.408184957061198e-07
Position 31: 4.281391854695577e-07
Position 778: 3.5495290358453054e-07
Position 975: 3.1959410233358574e-07
Position 516: 3.0865380234782357e-07
Position 1545: 3.0841491380448577e-07
Position 585: 2.477772718251785e-07
Position 10210: 2.3126591473087011e-07
Position 15: 1.7580065162215402e-07
Position 757: 1.6820833534652935e-07
Position 1774: 1.6548076828485898e-07
Position 726: 1.4274781115357158e-07
Position 1041: 1.2889547391087434e-07
Position 10062: 9.158249828472042e-08
Position 191: 7.500808804562729e-08
Position 236: 4.8602222283492675e-08
Position 9: 3.666996153133295e-08
Position 320: 3.2988404655714344e-08
Position 403: 2.6921328726433963e-08
Position 193: 2.5507228590477703e-08
Position 445: 2.4969075329254694e-08
Position 408: 1.6934683042491776e-08
Position 547: 1.0570734356494063e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10544: 0.9949462304718578
Position 9672: 0.9865739773312465
Position 8088: 0.9681634827825213
Position 9381: 0.9496281634172271
Position 6295: 0.729920309007324
Position 9984: 0.7011264440776522
Position 3849: 0.6717947549683794
Position 9989: 0.2547667582675399
Position 3410: 0.21505593653678287
Position 7405: 0.13288778309591137
Position 5813: 0.11075390151479711
Position 3799: 0.10844428315168879
Position 8511: 0.07702686443075644
Position 7141: 0.0705466513179949
Position 3909: 0.050764991156283405
Position 3426: 0.049276287576212593
Position 8321: 0.04879698375566185
Position 3479: 0.04368654156550734
Position 3506: 0.04031410609237656
Position 8665: 0.034059264207788986
Position 3802: 0.032553868683764475
Position 9442: 0.027505688127239965
Position 8701: 0.02677217004784323
Position 2111: 0.023729483420855024
Position 197: 0.023479523139617643
Position 7449: 0.02325998920312005
Position 630: 0.0208795922466897
Position 8857: 0.0175412650445262
Position 8104: 0.014155660634430352
Position 9231: 0.013573503983268875
Position 10050: 0.013475788335269929
Position 9125: 0.013112702988285388
Position 6354: 0.011305783568769448
Position 8444: 0.011169262321431275
Position 3648: 0.01091917981924973
Position 10007: 0.01046071407062727
Position 4610: 0.01029360563296034
Position 4244: 0.009215811052011467
Position 9994: 0.008927723275882976
Position 3240: 0.008860379949142697
Position 8584: 0.008257635004396368
Position 5213: 0.00817178548775293
Position 3155: 0.007984178447550411
Position 3207: 0.00750638940648899
Position 7625: 0.007255456383777575
Position 4256: 0.006692438455785319
Position 6079: 0.006456716076873889
Position 10025: 0.00518586704894718
Position 441: 0.005103277927921341
Position 1363: 0.0048163148476334195
Position 9809: 0.0048055254688933215
Position 9201: 0.004625736780914125
Position 9958: 0.0041886071938410305
Position 7420: 0.003986337215096173
Position 8428: 0.003928052100111515
Position 8352: 0.0038752062905239313
Position 4304: 0.003778181546383415
Position 3575: 0.0037074855520242605
Position 8953: 0.003617110749098886
Position 3321: 0.0031592282061814417
Position 8382: 0.002806029618758652
Position 9309: 0.0026425279982136983
Position 8538: 0.0026337738689712203
Position 7401: 0.002627249172666229
Position 9680: 0.002621444255854016
Position 7687: 0.0026172995219782775
Position 4299: 0.002429884103426532
Position 8051: 0.0023935524277102016
Position 222: 0.002296732338212741
Position 5572: 0.0022792428443283064
Position 2197: 0.0020684422524012785
Position 3340: 0.0020475062377774303
Position 10689: 0.002025850193600319
Position 3753: 0.0019207052285487947
Position 9639: 0.001915253842022032
Position 791: 0.001750323456219594
Position 6250: 0.001744390013507228
Position 6133: 0.0016650987191291413
Position 9236: 0.0016361303481213984
Position 253: 0.0015945130693530774
Position 7704: 0.0015687558185339325
Position 1448: 0.0015653604546013392
Position 8706: 0.0015604739023947446
Position 10754: 0.0015257919461815004
Position 4472: 0.0014724878855884597
Position 3584: 0.001311795999277155
Position 3372: 0.0013040253356008634
Position 7986: 0.0012292474846116008
Position 8478: 0.0011980626798004654
Position 5490: 0.0011857430598922684
Position 3914: 0.00117134005416408
Position 9130: 0.0011263200476473206
Position 4166: 0.0010960809155564366
Position 3171: 0.001013190806915615
Position 468: 0.0010024162582905
Position 7186: 0.0009235817665127357
Position 9710: 0.0009022931123060654
Position 10004: 0.0008752014419688687
Position 4502: 0.0008479338815113317
Position 10213: 0.000723196873616269
Position 5704: 0.0006805216501895537
Position 4273: 0.000661335369147628
Position 6263: 0.0006231441286585668
Position 2992: 0.0005897011618237226
Position 179: 0.0005852590810214208
Position 8540: 0.0005757692505690983
Position 3183: 0.0005338121292492655
Position 385: 0.0005276440114411589
Position 799: 0.0005251254777398255
Position 569: 0.0005182866255691571
Position 7454: 0.0005092959100328226
Position 9176: 0.0005060494862977718
Position 1404: 0.0004874768018350729
Position 3302: 0.00048066663739504813
Position 636: 0.0004743179832480925
Position 5631: 0.00046495102243424507
Position 4066: 0.00046457549803221844
Position 7137: 0.0004620470320480043
Position 1419: 0.0004494181758072692
Position 8327: 0.0004486075420059468
Position 10558: 0.0004358757009110553
Position 8535: 0.00043327443996829214
Position 755: 0.000427648274404525
Position 9067: 0.0004157705962442851
Position 698: 0.00041367473198807584
Position 152: 0.0004112800237738085
Position 9187: 0.0003984579417435105
Position 3353: 0.00036575120837632633
Position 8675: 0.00035702676574232646
Position 3930: 0.0003363962747094716
Position 8455: 0.0003347471194498437
Position 1400: 0.00032442657818913904
Position 9385: 0.0003130261238285851
Position 594: 0.0003124392516045053
Position 1472: 0.00031021610931035665
Position 4527: 0.00030475405530548216
Position 8496: 0.00028947763569269944
Position 3866: 0.00024885625578075117
Position 10757: 0.00024165105788741194
Position 1498: 0.00023248017096651433
Position 3873: 0.00023133804008091646
Position 3591: 0.00022343858730609166
Position 6847: 0.00022257187935614822
Position 8127: 0.00021396554126647512
Position 8398: 0.00021197161702134947
Position 6351: 0.00020998987744241156
Position 914: 0.00020986985249024672
Position 8514: 0.00019799856305273615
Position 10597: 0.00019616168778631483
Position 8718: 0.00019610018416747158
Position 4553: 0.00019562634147523
Position 8461: 0.00019531818232742217
Position 8517: 0.00019126815834980245
Position 1569: 0.00018489493238604154
Position 2436: 0.00018361056890340438
Position 10242: 0.0001795733200737414
Position 8402: 0.0001790549583895442
Position 2126: 0.00016724922871899062
Position 9713: 0.000162541657582652
Position 9764: 0.00015940634521639024
Position 8990: 0.00015595011512219424
Position 4262: 0.00015338151961405582
Position 262: 0.00014412798640330596
Position 2356: 0.00013068339261842354
Position 4342: 0.00012895812799531753
Position 489: 0.00012883522724717347
Position 3604: 0.00012589970508270206
Position 9954: 0.00012504709850768227
Position 4509: 0.00011660981750062768
Position 2283: 0.00011538471339537728
Position 10022: 0.00011221451553041056
Position 9286: 0.00011001110131586684
Position 10070: 0.00010938959769426312
Position 10620: 0.00010780010530636967
Position 3242: 0.00010529348001388663
Position 2260: 0.00010423130307059053
Position 9682: 9.973506941283089e-05
Position 9866: 9.85002190283899e-05
Position 821: 7.836009174917495e-05
Position 8153: 7.363860103850917e-05
Position 9391: 7.36063853201099e-05
Position 5608: 6.954733407853958e-05
Position 10424: 6.762897872408807e-05
Position 672: 6.70809708350715e-05
Position 10590: 6.265611636632027e-05
Position 9316: 5.906154813678406e-05
Position 787: 5.8418101348484925e-05
Position 2315: 5.7470932973024165e-05
Position 583: 5.475973829299617e-05
Position 2215: 5.3797954496993874e-05
Position 954: 5.307146449843511e-05
Position 666: 4.835248204192778e-05
Position 10264: 4.776875314760121e-05
Position 1533: 4.585516309679357e-05
Position 9966: 4.444007366254473e-05
Position 4316: 4.436169970159552e-05
Position 10638: 4.417706774872996e-05
Position 4096: 4.4056151002779155e-05
Position 10216: 4.374578161095438e-05
Position 735: 4.320376892066371e-05
Position 10204: 4.304165797462872e-05
Position 8487: 4.218403120916135e-05
Position 9725: 4.190876930434986e-05
Position 1453: 4.113347707547721e-05
Position 2364: 4.072152571870816e-05
Position 10178: 3.4944559940898095e-05
Position 9935: 2.7325136929130473e-05
Position 10565: 2.453548096733048e-05
Position 9346: 2.375876367564286e-05
Position 6390: 2.0744828878421025e-05
Position 713: 2.0682013079909212e-05
Position 6158: 1.9364744896891666e-05
Position 873: 1.851625243931838e-05
Position 10305: 1.8020545993767993e-05
Position 7933: 1.6883019009319296e-05
Position 8271: 1.6275809500362236e-05
Position 10195: 1.5571496547611626e-05
Position 10258: 1.4230675481108015e-05
Position 10609: 1.4147674299603914e-05
Position 987: 1.3690515447431029e-05
Position 4397: 1.217027867965345e-05
Position 10260: 1.1371301548219465e-05
Position 3709: 1.1157588659267878e-05
Position 588: 1.0731693012179963e-05
Position 9942: 9.998548905802338e-06
Position 10067: 9.86863433747955e-06
Position 8304: 9.149203056086173e-06
Position 10577: 8.968557063998792e-06
Position 1069: 8.750747114027615e-06
Position 9830: 8.558704264567467e-06
Position 4376: 7.465760229249925e-06
Position 10286: 7.3437371915171284e-06
Position 1342: 6.733134232743186e-06
Position 4560: 6.549631500312784e-06
Position 765: 6.297822017516532e-06
Position 4432: 5.694634962486546e-06
Position 7895: 5.597596442824372e-06
Position 289: 4.742530554022103e-06
Position 10112: 4.511835865983296e-06
Position 6136: 3.906763512335935e-06
Position 10574: 3.854701235983576e-06
Position 10197: 3.4500028338039605e-06
Position 10450: 2.6510241597935883e-06
Position 10296: 2.5401505368435355e-06
Position 8780: 2.5040059252822855e-06
Position 10714: 2.301109951903518e-06
Position 10184: 1.813627181486392e-06
Position 10701: 1.7660431188794002e-06
Position 8299: 1.6940373027135827e-06
Position 10283: 1.6776963259999147e-06
Position 9968: 1.4674896899738294e-06
Position 9574: 1.3477255800038973e-06
Position 1198: 9.076681526044821e-07
Position 403: 8.192099942359442e-07
Position 1629: 7.478350277671617e-07
Position 2239: 5.262253773356327e-07
Position 647: 4.818171270141914e-07
Position 8418: 4.198502859345787e-07
Position 10355: 3.89111614262849e-07
Position 1006: 3.084577698382339e-07
Position 1026: 2.180495452550701e-07
Position 1019: 2.0415203548769897e-07
Position 1074: 2.0385946140113797e-07
Position 10429: 2.0042155082466916e-07
Position 1652: 1.5517521894241434e-07
Position 2379: 1.4684461328993066e-07
Position 10118: 1.1772339844117016e-07
Position 1099: 1.1721630955031963e-07
Position 651: 1.154539252392942e-07
Position 1305: 1.0932968925991392e-07
Position 679: 9.938793908870299e-08
Position 236: 9.255744745947433e-08
Position 301: 9.117968839659511e-08
Position 1510: 8.01527243002088e-08
Position 10427: 7.120446907841921e-08
Position 10698: 4.341550831065323e-08
Position 496: 3.854490078164421e-08
Position 1048: 3.519686832222596e-08
Position 1146: 2.7751342844750512e-08
Position 918: 1.7947771220515154e-08
Position 816: 1.7081776596473933e-08
Position 867: 1.3666379597920028e-08
Position 962: 9.452903095012135e-09
Position 314: 6.882641828338466e-09
Position 124: 3.593080873904996e-09
Position 316: 4.5544840789998536e-10
Position 399: 2.633691704636929e-10
Position 408: 2.6316190932739776e-10
Position 511: 1.251142865175335e-10
Position 126: 1.208009088788295e-10
Position 320: 1.791484592665963e-11
Position 330: 1.0505297961895215e-11
Position 416: 6.999675494208401e-12
Position 79: 1.992073042702073e-13
Position 73: 2.3613898199149682e-14
Position 82: 1.9201967057901307e-14
Position 326: 7.329247327715267e-16
