Gene = Prr19
index = 861
Annotated 5SS: [  64 2087]
Annotated 3SS: [1461 2170]
SMsplice 5SS: [  64 1567]
SMsplice 3SS: [1461 2135]
top_k =  1000
Partition function (log Z): -3.640218895840053

Sorted 5' Splice Sites (High to Low Probability):
Position 1567: 0.9498513701887614
Position 64: 0.7808137329569735
Position 1864: 0.5264496143817478
Position 593: 0.2988748098019278
Position 2087: 0.10495546816893327
Position 44: 0.04219273837559843
Position 941: 0.015832426469556474
Position 1726: 0.0060249550709149105
Position 2216: 0.005503298947234115
Position 1763: 0.004218431369787865
Position 1689: 0.0041826528900723945
Position 173: 0.0028439524413545413
Position 2280: 0.002825089210946785
Position 2341: 0.0022355857654521943
Position 1592: 0.0020760516077137285
Position 398: 0.001494050454576385
Position 690: 0.0008080228614371094
Position 901: 0.000677690554080388
Position 48: 0.000655119065660311
Position 2354: 0.0006108277210553454
Position 1351: 0.0005988097900483233
Position 2066: 0.0005864116038386113
Position 608: 0.0005271148067708533
Position 2224: 0.0004615578379467819
Position 208: 0.0004294078714463726
Position 2282: 0.00036396405145973473
Position 405: 0.00025068558963746684
Position 182: 0.00024297752828701265
Position 920: 0.0002395144361233867
Position 711: 0.00023192832769831855
Position 762: 0.0002268700284329914
Position 885: 0.0001950936717199476
Position 696: 0.0001777539547527426
Position 828: 0.00016199620868807108
Position 434: 0.00014531064930381363
Position 1625: 0.00011577484777752263
Position 2056: 0.00011206715884814277
Position 98: 0.00010429847513480807
Position 262: 9.405224741227831e-05
Position 31: 8.899847513039301e-05
Position 237: 8.580795891594891e-05
Position 1941: 8.513786064262803e-05
Position 1056: 8.501001341069077e-05
Position 149: 7.951820654901095e-05
Position 945: 6.384660958744763e-05
Position 2408: 6.21298042601323e-05
Position 1627: 5.687062865057405e-05
Position 462: 5.662186614030875e-05
Position 320: 5.111238031923231e-05
Position 444: 4.926116578215124e-05
Position 26: 4.4773029012947704e-05
Position 658: 4.353318207610108e-05
Position 646: 3.541909548150387e-05
Position 2185: 3.502726344145836e-05
Position 2596: 2.9491144176571956e-05
Position 965: 2.940445098488374e-05
Position 1741: 2.847918877444652e-05
Position 985: 2.6917554168520195e-05
Position 1121: 2.5172480035855696e-05
Position 1669: 2.3174346845645177e-05
Position 612: 2.2791962075203004e-05
Position 873: 2.2510665934463236e-05
Position 1709: 2.086860299834084e-05
Position 1341: 1.883475618185932e-05
Position 770: 1.7480335694462075e-05
Position 1935: 1.606497267155527e-05
Position 1613: 1.4608299969047699e-05
Position 497: 1.225280992633758e-05
Position 1323: 1.2033233224989322e-05
Position 820: 8.998988204546165e-06
Position 1532: 8.487469917048365e-06
Position 265: 8.149515631258192e-06
Position 111: 7.312661695179997e-06
Position 1672: 6.774900678243048e-06
Position 1645: 6.021511625441831e-06
Position 824: 5.57353329458873e-06
Position 1170: 5.253632499984676e-06
Position 1321: 5.083594732083468e-06
Position 822: 4.5543603372713855e-06
Position 1237: 3.84680502941896e-06
Position 309: 3.579893519505312e-06
Position 1112: 3.1147684384582934e-06
Position 702: 3.056279296901856e-06
Position 564: 2.834569077009642e-06
Position 477: 2.7441578468781526e-06
Position 1315: 2.6858609128778574e-06
Position 947: 2.53956578309497e-06
Position 1258: 2.287125428954787e-06
Position 753: 2.038121630656504e-06
Position 832: 1.9553204220049678e-06
Position 1250: 1.663189924592365e-06
Position 516: 1.3982348960602537e-06
Position 1091: 7.012289896036467e-07
Position 2036: 2.6634385299374306e-07
Position 1822: 1.521528028346391e-07
Position 1842: 1.518333616120424e-07
Position 2091: 1.0233495178097404e-07
Position 1992: 6.08536000990073e-08
Position 1816: 3.765840243924525e-08
Position 1914: 3.648233562577351e-08
Position 1912: 1.9355974724540627e-08
Position 1811: 1.830844965009691e-08
Position 1954: 1.7661115119965818e-08
Position 738: 1.3992328539728985e-08
Position 500: 7.874639958459983e-09
Position 505: 5.658568979915436e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.986298089279726
Position 2135: 0.5558381229781689
Position 1760: 0.17190507216626294
Position 2170: 0.13284721356973644
Position 2380: 0.12379475910087842
Position 1657: 0.09900550910477117
Position 1811: 0.09048716536189962
Position 1638: 0.08054873831250192
Position 1788: 0.07054986144510268
Position 444: 0.06669314333924599
Position 1684: 0.0396358375174524
Position 2330: 0.034704518599244095
Position 1941: 0.0328956269648797
Position 1963: 0.028080186037989414
Position 2478: 0.026893806512017258
Position 1688: 0.016598394787324718
Position 805: 0.016101293820580825
Position 532: 0.015870818496640363
Position 516: 0.015744490531523127
Position 416: 0.012710015467535885
Position 2172: 0.011416743885402831
Position 1973: 0.010920271342993977
Position 2312: 0.009897414673496476
Position 1414: 0.009252213546374182
Position 1984: 0.009146863907290569
Position 1903: 0.007683487325658328
Position 2353: 0.007328340991825201
Position 1725: 0.006488788610272387
Position 347: 0.005816788318665182
Position 564: 0.00566987246216136
Position 2022: 0.0049853167399008524
Position 2419: 0.004909082877281898
Position 2502: 0.0048283194714876165
Position 2537: 0.004454526621961986
Position 1976: 0.00422420013061112
Position 303: 0.0038850755047676877
Position 2514: 0.003855521654109507
Position 146: 0.0035183250894274187
Position 1800: 0.0030920900646178237
Position 1762: 0.002425368544601463
Position 1816: 0.0022809897176692324
Position 2401: 0.0018252434726949108
Position 2065: 0.0013102304868552103
Position 2224: 0.0011806380850059232
Position 2336: 0.0010621732013299584
Position 835: 0.0010259760714386946
Position 2452: 0.0007704592726677683
Position 1665: 0.0007482555765607748
Position 1935: 0.000615857958863642
Position 1165: 0.0005948332397209107
Position 1932: 0.0005911843352168916
Position 2695: 0.0005491212842684318
Position 1694: 0.0004836910632367479
Position 1486: 0.00048232841331104497
Position 260: 0.0004352860593185308
Position 1849: 0.000430954887411038
Position 452: 0.0003971794316982292
Position 1506: 0.0003387129215231957
Position 265: 0.0002785123859779573
Position 1989: 0.00027290073002526606
Position 2340: 0.00026785606292997375
Position 2585: 0.0002191508636059966
Position 2199: 0.00020050574163425614
Position 1842: 0.0001797561741324605
Position 2678: 0.00015887210356248815
Position 128: 0.0001542955870297739
Position 1701: 0.00012592832332962417
Position 194: 0.0001257034960763118
Position 2253: 0.00011732134729736851
Position 2438: 0.00011322107685035458
Position 2247: 0.0001031575630912066
Position 2073: 9.85887036165774e-05
Position 1503: 9.104790157762793e-05
Position 2642: 7.046713905483602e-05
Position 2193: 6.555792493500769e-05
Position 738: 5.91652026605129e-05
Position 1494: 5.730002808009601e-05
Position 1997: 5.324681518175483e-05
Position 1885: 5.263567475114858e-05
Position 1822: 5.2302402166682424e-05
Position 2012: 4.9952421437071234e-05
Position 462: 4.9853826484573026e-05
Position 1854: 4.696974403590166e-05
Position 1999: 4.57267946564235e-05
Position 2195: 4.548975428269174e-05
Position 2558: 4.3862128635100525e-05
Position 279: 4.118615467457281e-05
Position 262: 2.9773205071638593e-05
Position 1879: 2.4757086179578387e-05
Position 856: 2.440930823534337e-05
Position 1863: 2.0475310836342315e-05
Position 1178: 2.0099636400668754e-05
Position 2599: 1.9611935263138598e-05
Position 753: 1.8737499637936297e-05
Position 198: 1.799566331162764e-05
Position 1330: 1.632132970344755e-05
Position 1512: 1.510124810035271e-05
Position 707: 1.5047182478648601e-05
Position 149: 1.3592235176947039e-05
Position 1834: 1.2855247389606391e-05
Position 574: 1.055511366435594e-05
Position 1870: 1.0240849433946342e-05
Position 1828: 1.01553542574704e-05
Position 273: 9.232748024843668e-06
Position 166: 9.228294517752109e-06
Position 218: 8.304395959156471e-06
Position 1079: 8.031648452216144e-06
Position 1539: 6.883799703550343e-06
Position 157: 6.659792330986613e-06
Position 711: 6.379136540074336e-06
Position 1596: 4.4358672314834114e-06
Position 1992: 4.137512908313081e-06
Position 1544: 3.510383625798875e-06
Position 1341: 3.465536081559825e-06
Position 1124: 3.2170037209022275e-06
Position 849: 2.8554068006728376e-06
Position 871: 2.4803821659278505e-06
Position 681: 2.0798309504199837e-06
Position 454: 2.035974716691486e-06
Position 676: 1.688719133640183e-06
Position 588: 1.5723488020436546e-06
Position 976: 1.5652647340197183e-06
Position 1315: 1.1526162973388103e-06
Position 1857: 1.025659496636077e-06
Position 608: 9.041747330902876e-07
Position 1613: 5.080368462304925e-07
Position 117: 4.26158800814728e-08
Position 1580: 4.141733629622563e-08
Position 1551: 2.567905863671157e-08
Position 1574: 2.333266409437326e-08
Position 578: 1.176737862801354e-08
Position 760: 5.172248677218544e-09
Position 896: 4.9370435732675794e-09
Position 782: 4.070870772879246e-09
Position 1133: 2.6411727343276918e-09
Position 689: 2.593418236511628e-09
Position 576: 2.3635695337997126e-09
Position 592: 5.865733501391043e-10
Position 981: 5.248241386017534e-10
Position 853: 2.4386051600437913e-10
Position 873: 1.4060050556073872e-10
