Gene = Dpm3
index = 347
Annotated 5SS: [ 234 7249]
Annotated 3SS: [7004 7370]
SMsplice 5SS: [234]
SMsplice 3SS: [3261]
top_k =  1000
Partition function (log Z): -7.929629797065951

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.7359356998055346
Position 7249: 0.3820236257855641
Position 2466: 0.2970634967153613
Position 208: 0.21215625112783054
Position 2572: 0.1500152878070093
Position 1500: 0.06874769111265197
Position 3360: 0.055354528273118674
Position 352: 0.033916042762209754
Position 6871: 0.027468634135276213
Position 6808: 0.021562763841761735
Position 2299: 0.019796085800079105
Position 6015: 0.01944573486046623
Position 1929: 0.014855038493046807
Position 2403: 0.009833982009399608
Position 809: 0.009767172241871992
Position 2678: 0.00944225521907256
Position 3527: 0.00907065704609142
Position 3449: 0.008625019347051833
Position 7192: 0.007685337618961633
Position 3424: 0.006278358345929433
Position 212: 0.006005419701053415
Position 145: 0.0050658496627052265
Position 6020: 0.004133965973739956
Position 1267: 0.0035196287503152617
Position 3306: 0.003285975618112147
Position 376: 0.0031581607834062398
Position 893: 0.0031011970151620296
Position 7259: 0.0021807108472626105
Position 4057: 0.002075651508024213
Position 2884: 0.0020628183472408005
Position 6717: 0.001921750318117651
Position 3159: 0.0016150576438116043
Position 1780: 0.001473908564215823
Position 2516: 0.0014336843902227336
Position 7045: 0.001402755650074509
Position 2105: 0.0013834830335538702
Position 2669: 0.001258906566088022
Position 223: 0.0012575588006459258
Position 865: 0.001243299079002272
Position 5768: 0.0011162573759119579
Position 1418: 0.0009606601908582598
Position 2255: 0.0008421147175378082
Position 1436: 0.0007667705456796851
Position 6907: 0.0007339105752250388
Position 7484: 0.0006587220123754766
Position 288: 0.0006341485419698426
Position 2894: 0.0006179715829955997
Position 3523: 0.0006091994997428718
Position 7053: 0.0004594521297568336
Position 3108: 0.0003997931655014867
Position 2762: 0.0003245547176011976
Position 3320: 0.00027999334323965
Position 3130: 0.0002695718417922048
Position 1514: 0.000227373649397441
Position 2270: 0.00020313329199219646
Position 1356: 0.00019697875311080486
Position 340: 0.0001927087931077704
Position 3184: 0.00018306195474938373
Position 1333: 0.00014498760481032418
Position 1681: 9.942163258977422e-05
Position 3143: 8.87503033821772e-05
Position 3392: 6.477216965117876e-05
Position 2372: 6.105658851632779e-05
Position 1922: 4.857262236768945e-05
Position 1853: 4.840452991879687e-05
Position 803: 4.260827262520055e-05
Position 954: 3.8858392623644676e-05
Position 1477: 3.707357087599904e-05
Position 2383: 3.472197761830102e-05
Position 227: 3.1247073557910076e-05
Position 2123: 2.6480855013232863e-05
Position 3540: 2.554803173607953e-05
Position 787: 2.0391788984916847e-05
Position 1382: 1.278472019072542e-05
Position 668: 1.1520356077177409e-05
Position 2267: 4.758276699321705e-06
Position 2443: 4.440348561749722e-06
Position 201: 3.700719279159803e-06
Position 2303: 3.4721505692727185e-06
Position 337: 2.790647974672501e-06
Position 2252: 2.114172450073669e-06
Position 240: 1.7093271525491767e-06
Position 191: 1.7079838900795269e-06
Position 782: 1.6617858962114635e-06
Position 238: 1.539617546274509e-06
Position 327: 1.5325424367627997e-06
Position 1044: 8.140142543467958e-07
Position 303: 7.0175611514476e-07
Position 117: 6.794088061688275e-07
Position 1487: 5.404946605416598e-07
Position 221: 3.7663003429344823e-07
Position 152: 3.6425504817012703e-07
Position 82: 3.2962891982859645e-07
Position 452: 3.2220657699985394e-07
Position 643: 3.073462576205174e-07
Position 446: 2.774031463898462e-07
Position 1563: 2.7401472944597434e-07
Position 298: 2.432044067997081e-07
Position 265: 1.7008589346294868e-07
Position 649: 1.414200022576904e-07
Position 391: 1.4016041553456517e-07
Position 356: 1.37420906810969e-07
Position 1047: 1.2508771670917e-07
Position 48: 9.61761622618232e-08
Position 273: 7.616337930677935e-08
Position 431: 6.900074519336469e-08
Position 659: 5.519986084110318e-08
Position 358: 5.130656904785232e-08
Position 768: 4.524745064229892e-08
Position 46: 4.361153153128645e-08
Position 976: 2.99072749144317e-08
Position 296: 2.7110720492718897e-08
Position 434: 1.9230210271197015e-08
Position 275: 1.3414058802860742e-08
Position 634: 9.905730358901073e-09
Position 437: 5.759395214511886e-09
Position 670: 3.5898070171686935e-09
Position 657: 9.123425026793188e-10
Position 687: 3.1265739563645955e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7370: 0.5361650747123808
Position 7004: 0.38527730432819457
Position 3261: 0.3289448536668036
Position 2214: 0.2212986150151212
Position 2382: 0.08020380956780757
Position 2442: 0.07399641001821498
Position 2353: 0.04662649565792764
Position 6739: 0.045410642985721714
Position 7095: 0.044817733066674165
Position 3706: 0.03666757998562218
Position 5875: 0.033313559537237754
Position 2465: 0.032206846786141746
Position 2248: 0.025115141680329352
Position 7064: 0.024914345601769528
Position 1266: 0.022993156963441622
Position 1304: 0.02140768653767647
Position 7035: 0.016002385041382287
Position 1119: 0.014988051309107535
Position 2169: 0.012454499437767275
Position 6716: 0.011700818275713357
Position 1172: 0.009153509182256077
Position 714: 0.008049125459913176
Position 6641: 0.0077412956865478165
Position 1965: 0.007215356987604784
Position 7559: 0.0070782954057591945
Position 3187: 0.006706422713392604
Position 1775: 0.005947481932554804
Position 6211: 0.0058008744812411295
Position 3029: 0.004565351383164
Position 2485: 0.0033287261505216864
Position 808: 0.0029796874119914427
Position 749: 0.0029336231581747084
Position 6776: 0.00283776239495434
Position 2194: 0.0028192193080035085
Position 4426: 0.0027149100838887697
Position 643: 0.0026398882435861074
Position 5891: 0.0023028463778428164
Position 2983: 0.002120760955627346
Position 4593: 0.0019546673624659546
Position 1389: 0.0019434495234324338
Position 1395: 0.0017412646053729902
Position 1311: 0.001704986606952273
Position 5546: 0.0016126583108228881
Position 2772: 0.0015992073803534283
Position 3901: 0.0015988500269717926
Position 1773: 0.001592993299110198
Position 5191: 0.0015424463817327741
Position 3218: 0.0015207899115336622
Position 3603: 0.001487665018649917
Position 4554: 0.0014800554766139999
Position 1828: 0.0013032121721144696
Position 2394: 0.0013013425765445743
Position 3241: 0.0012717203677783606
Position 3077: 0.0012151975426309075
Position 2809: 0.001187146195295135
Position 3875: 0.0011799130765005226
Position 1222: 0.0010910022408837127
Position 1840: 0.0009982690759636292
Position 446: 0.0009338161366010381
Position 1779: 0.0009305470215867823
Position 1803: 0.0009275643052308167
Position 1588: 0.0009118911538220384
Position 2618: 0.0008267046186570468
Position 2789: 0.0007656765690560004
Position 1664: 0.0007135679840221868
Position 5760: 0.0006846817323253832
Position 1768: 0.0006833963048931547
Position 7481: 0.0006745603233172541
Position 1418: 0.0006697132662521846
Position 1610: 0.0006690585501613796
Position 2492: 0.0006641717291366192
Position 1125: 0.0006173881570631318
Position 6109: 0.0005954006741027923
Position 2877: 0.0005921977965365667
Position 2667: 0.0005893701224838704
Position 1196: 0.0005624667627772841
Position 1244: 0.0005512285234389386
Position 2956: 0.0005473007641447654
Position 1622: 0.0005317077034613225
Position 1411: 0.0005298247216235125
Position 2223: 0.00046198574062976795
Position 6290: 0.0004543824609696867
Position 2041: 0.0004166794671091207
Position 5998: 0.00039556306413664996
Position 7483: 0.0003635368679297062
Position 4032: 0.00032957981224887437
Position 1567: 0.00032863375178132106
Position 6042: 0.00031942324472759235
Position 1177: 0.0003180421170164912
Position 647: 0.000307985257217931
Position 1322: 0.0002851013751987896
Position 2747: 0.0002816662734180875
Position 5692: 0.00027429419701133884
Position 2332: 0.0002585462880699808
Position 2290: 0.0002405681338009491
Position 375: 0.00023591590553110592
Position 1578: 0.00023483318119701228
Position 5225: 0.00022489959811364133
Position 667: 0.00021387074934874848
Position 690: 0.0002133203524467097
Position 1901: 0.00021094069670795566
Position 3444: 0.00020180460038079272
Position 1121: 0.00019899789193204964
Position 2847: 0.0001975178700309654
Position 2470: 0.00019538020739142458
Position 3382: 0.00019399768433505337
Position 2398: 0.0001865564701649173
Position 1597: 0.00018070345943805224
Position 1336: 0.0001675872908078835
Position 4108: 0.00016418142389088556
Position 662: 0.00015213998347080076
Position 5027: 0.0001493790628416609
Position 1346: 0.0001489879040937289
Position 3480: 0.00014710050957114122
Position 4747: 0.00013950233064288602
Position 7579: 0.00012749384486427696
Position 5101: 0.00012544535331592737
Position 6233: 0.0001250434168125637
Position 2897: 0.00012393864770966905
Position 1864: 0.00011709362869677499
Position 3356: 0.00011593226033875542
Position 2009: 0.00010257403496086086
Position 3191: 0.00010237298752442703
Position 1908: 9.575673901076032e-05
Position 1810: 8.318200127766503e-05
Position 2087: 7.924553396404878e-05
Position 4279: 7.879653233632802e-05
Position 1869: 7.070586238178524e-05
Position 3557: 6.325316282589213e-05
