Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  1000
Partition function (log Z): 10.192234821864169

Sorted 5' Splice Sites (High to Low Probability):
Position 22184: 0.984869552902102
Position 172: 0.9810929182070407
Position 23324: 0.9693396777044229
Position 29209: 0.96850213862485
Position 6777: 0.928965575660098
Position 29443: 0.8832093661722321
Position 24132: 0.7001949431202849
Position 19485: 0.6899078301608318
Position 22484: 0.6695093283923974
Position 17946: 0.6485146140430786
Position 23571: 0.5971875031712405
Position 28156: 0.5188810000751085
Position 908: 0.474434576436627
Position 3506: 0.4558676451783961
Position 13126: 0.35194230783521
Position 28683: 0.3481188408198411
Position 9629: 0.2775807499463774
Position 17732: 0.27076450551524367
Position 3047: 0.2279899910989694
Position 24094: 0.1863970662613748
Position 19504: 0.1582552675795086
Position 23029: 0.1493832340860907
Position 2599: 0.14574595878889016
Position 18910: 0.14414606764350396
Position 17657: 0.1345512745148023
Position 625: 0.1260056257430208
Position 22363: 0.11842484328652363
Position 18064: 0.10965577290779771
Position 18010: 0.09658855901717825
Position 26062: 0.08953382444864312
Position 24199: 0.08805124599488919
Position 29639: 0.08246164807994434
Position 11688: 0.08009349373791891
Position 8721: 0.07952741690458744
Position 25786: 0.07639017172702099
Position 6933: 0.06874979536066383
Position 7501: 0.05690017987740976
Position 18068: 0.05655368553097137
Position 9536: 0.05553064174903785
Position 17964: 0.053791441692749346
Position 11630: 0.052479300892035875
Position 12683: 0.050490572908508405
Position 22926: 0.049900321773196206
Position 2813: 0.04873296416778861
Position 21896: 0.04710780120094643
Position 26622: 0.045027459295733194
Position 8921: 0.0429414907676422
Position 19923: 0.042895297420599075
Position 26123: 0.04281090367709479
Position 2528: 0.03705327617536957
Position 17700: 0.03651445730511474
Position 8823: 0.03230206088346392
Position 6727: 0.03205441471368945
Position 18668: 0.029142927739613276
Position 1458: 0.02707058678154978
Position 5948: 0.026160241676819556
Position 3298: 0.025918304880061627
Position 7932: 0.025360762894358378
Position 19962: 0.024897279002264364
Position 29991: 0.024042363383295802
Position 19442: 0.023718797882477938
Position 17815: 0.02343436591109528
Position 7197: 0.022543072978620245
Position 21598: 0.020249936991761867
Position 13099: 0.01941070298871283
Position 28100: 0.018250816612621665
