Gene = 1700012B09Rik
index = 7
Annotated 5SS: [ 192 4174 9426]
Annotated 3SS: [ 4068  9299 12574]
SMsplice 5SS: [ 331 4174 4719]
SMsplice 3SS: [ 4068  4563 12574]
top_k =  1000
Partition function (log Z): -2.5438961307880406

Sorted 5' Splice Sites (High to Low Probability):
Position 4719: 0.9844813405599497
Position 4174: 0.8164471390271825
Position 331: 0.5435421780880891
Position 555: 0.3527476588321714
Position 192: 0.3327615024037998
Position 4412: 0.16536895529626378
Position 4193: 0.16276553306870747
Position 8277: 0.10956352429466239
Position 10228: 0.10695769041650498
Position 1845: 0.059547516031931876
Position 9426: 0.0585095360889739
Position 2998: 0.05053703348431585
Position 6897: 0.050295408322808106
Position 5014: 0.03796245890256539
Position 8831: 0.0335579265387346
Position 2532: 0.030970519610746677
Position 5721: 0.02882284060347453
Position 8303: 0.023530583277650032
Position 5337: 0.023196679828042646
Position 8144: 0.018760596836824645
Position 656: 0.014086050520630397
Position 3354: 0.01325974704117462
Position 10261: 0.0124604299010171
Position 927: 0.012236143399927365
Position 4279: 0.01093718665913169
Position 10257: 0.010803615041510978
Position 3414: 0.010138522844140092
Position 2690: 0.008073317638870321
Position 5563: 0.007926426691375396
Position 1602: 0.007919743362079255
Position 6399: 0.006565538088300226
Position 963: 0.005169722455582864
Position 226: 0.004982216039130187
Position 4542: 0.004943465185284848
Position 9455: 0.004597258407542515
Position 11559: 0.0037167216449378376
Position 3360: 0.0031244332684507827
Position 2893: 0.0029156446337486766
Position 8402: 0.002741537564340996
Position 8500: 0.002701824098751918
Position 7947: 0.002122228622901116
Position 817: 0.002058197666192096
Position 11009: 0.0019506875740730781
Position 8273: 0.0018296624116429633
Position 295: 0.0016665610650515473
Position 2962: 0.0015645664122296795
Position 1800: 0.001470588599755228
Position 1985: 0.0014359794653247436
Position 2030: 0.0013998322382333614
Position 3106: 0.001181018557859533
Position 2405: 0.0009967636380418597
Position 3679: 0.0009631746480752751
Position 7677: 0.0008999747812115835
Position 4874: 0.0007328662993910252
Position 2089: 0.0006603469181210133
Position 3584: 0.0006487206665114161
Position 9960: 0.0006230234552554829
Position 4849: 0.0006081351067795782
Position 6466: 0.000601738407139339
Position 3549: 0.0005624919615208539
Position 1923: 0.0005313481030139635
Position 10377: 0.0005263441218789543
Position 8575: 0.0005165472152992084
Position 495: 0.000477690433047325
Position 1913: 0.0004390831643643366
Position 5059: 0.0004223604675387532
Position 2897: 0.0004086994466712455
Position 7752: 0.0003877040605043627
Position 4673: 0.00038076795259150715
Position 1436: 0.00035912919417040417
Position 885: 0.00034845918007017564
Position 196: 0.0003219912912946895
Position 591: 0.0003216263814675777
Position 3475: 0.00028965360465968404
Position 7950: 0.0002742907160871007
Position 5001: 0.00026622888651257366
Position 1849: 0.00025832613172472766
Position 4197: 0.00023609278998235742
Position 1920: 0.00021782418512344132
Position 2594: 0.00021438639681947193
Position 6053: 0.00020680209897015669
Position 4954: 0.0001881458533261189
Position 142: 0.00018516032447154327
Position 5597: 0.00018422719903599653
Position 6889: 0.00017393990335258996
Position 178: 0.00016077712539345993
Position 1235: 0.00015722386581587907
Position 500: 0.00012822240337621776
Position 7649: 0.000124471475029007
Position 504: 0.00012149594268535363
Position 4155: 0.00011350621401037564
Position 3402: 0.00011238272556267577
Position 6063: 0.00011168142653965295
Position 2095: 0.00010932700195490297
Position 429: 0.00010689378770596732
Position 559: 9.269236309384905e-05
Position 1431: 6.727296057763595e-05
Position 2305: 6.165610098492933e-05
Position 2209: 6.131633594851202e-05
Position 235: 3.263574473750845e-05
Position 286: 2.621296716798761e-05
Position 271: 2.5019414422139643e-05
