Gene = Apoc4
index = 132
Annotated 5SS: [ 175 2870]
Annotated 3SS: [2736 3166]
SMsplice 5SS: [175]
SMsplice 3SS: [2736]
top_k =  1000
Partition function (log Z): -9.504958077186222

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.9046812177670489
Position 2870: 0.1831814103035969
Position 2799: 0.10245283869042748
Position 621: 0.05156041700455698
Position 113: 0.02552676059437477
Position 1199: 0.01938010748041598
Position 2083: 0.015881749904028054
Position 2625: 0.012776682221503221
Position 255: 0.010965756709281184
Position 200: 0.009224860883943035
Position 162: 0.009051468793020512
Position 171: 0.008095431210489567
Position 2615: 0.006342860677845607
Position 243: 0.00483257274060767
Position 2661: 0.004815567526877769
Position 2649: 0.002294770767034232
Position 138: 0.002219297333869752
Position 592: 0.0020871761564460046
Position 2835: 0.002081476499112675
Position 2644: 0.0015768353552074528
Position 2057: 0.0015758244622043683
Position 41: 0.0012438585582114946
Position 669: 0.0010587012318634876
Position 2040: 0.0009534680461615715
Position 2223: 0.0007151502797583513
Position 2127: 0.0006811694919954018
Position 2010: 0.0006462058522137061
Position 239: 0.0004240127987070268
Position 2210: 0.00041974442190436116
Position 3136: 0.00039833057700047574
Position 2135: 0.0003619154639610336
Position 3099: 0.0003429993855155059
Position 1670: 0.00023768592052981477
Position 1162: 0.00023349694726486632
Position 1429: 0.00021248469404818116
Position 582: 0.00014152876731635963
Position 485: 0.00013656133236037652
Position 1273: 0.00010640128215308707
Position 1460: 9.153754372071582e-05
Position 896: 8.160673977198568e-05
Position 448: 7.530520431562637e-05
Position 150: 5.7186714570835314e-05
Position 247: 4.835790699733184e-05
Position 2460: 4.629618093525022e-05
Position 1238: 3.6671268872736584e-05
Position 2500: 3.330086401303493e-05
Position 2517: 3.193185306444425e-05
Position 89: 3.115086318844904e-05
Position 1550: 2.5533852979290388e-05
Position 1635: 1.8212925017704013e-05
Position 366: 1.7386900631816656e-05
Position 1982: 1.6062583763942848e-05
Position 2106: 1.343652434672984e-05
Position 550: 5.713954671827304e-06
Position 1122: 4.223594584446769e-06
Position 266: 2.452234856994989e-06
Position 463: 2.14962637957136e-06
Position 54: 2.134944487573179e-06
Position 445: 2.0504279318535645e-06
Position 384: 1.4934148193280733e-06
Position 281: 1.475835949925145e-06
Position 392: 1.3747097542181253e-06
Position 884: 1.3355624636278592e-06
Position 205: 1.2530640538095277e-06
Position 343: 1.188670319582948e-06
Position 399: 1.0972175271030164e-06
Position 326: 1.034096645065341e-06
Position 101: 9.632765859794492e-07
Position 942: 9.112668903508685e-07
Position 460: 8.955952788993776e-07
Position 763: 6.687548167225443e-07
Position 155: 6.070458769506499e-07
Position 640: 5.505429627830024e-07
Position 1604: 4.4406240904384076e-07
Position 900: 4.3049749296509606e-07
Position 370: 4.092697383666594e-07
Position 1539: 3.7940025213395925e-07
Position 846: 3.5110968929693524e-07
Position 1218: 3.4423066267013184e-07
Position 182: 3.239133624420626e-07
Position 922: 2.6364114809756023e-07
Position 832: 2.3485291778430167e-07
Position 302: 2.258574774544554e-07
Position 809: 1.9603019910987685e-07
Position 49: 1.7223651794874274e-07
Position 214: 1.3487854138607135e-07
Position 625: 1.247995827228877e-07
Position 586: 9.312240157442339e-08
Position 20: 8.954001596037248e-08
Position 881: 5.9440721407903654e-08
Position 382: 5.359628670353344e-08
Position 1071: 4.849517996759621e-08
Position 227: 4.753720605130286e-08
Position 29: 3.9966970719788184e-08
Position 871: 3.5446842597719065e-08
Position 364: 3.3845656695096254e-08
Position 813: 2.98834770280404e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.523450754198713
Position 3166: 0.15627140458418684
Position 1014: 0.11219434992176311
Position 2590: 0.10387307491360755
Position 3242: 0.08328362869299752
Position 1892: 0.07249750129605076
Position 1925: 0.045947927616940075
Position 3197: 0.04051444060333727
Position 1813: 0.027724949608418793
Position 540: 0.02710696691634078
Position 2751: 0.018614904964055778
Position 689: 0.016315607270178615
Position 3059: 0.015698730659272228
Position 3149: 0.013051162823228286
Position 3210: 0.012350260057893895
Position 3023: 0.011469496213860904
Position 522: 0.010720112534676004
Position 3129: 0.008284649501053152
Position 2689: 0.007921664034197067
Position 1141: 0.0052706371536970775
Position 1575: 0.004343954076261832
Position 836: 0.0042868400234915
Position 2007: 0.004034658186372762
Position 1449: 0.0037775347274688212
Position 1596: 0.0033115669333520486
Position 1284: 0.003309196597572639
Position 1358: 0.003040572343530799
