Gene = 4930523C07Rik
index = 52
Annotated 5SS: [  370 26420]
Annotated 3SS: [26315 30646]
SMsplice 5SS: [  370   642 26420 27998 28233]
SMsplice 3SS: [  548 26315 27851 28100 30646]
top_k =  1000
Partition function (log Z): -17.27645257793209

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9623649407611824
Position 642: 0.8813608284852796
Position 71: 0.42709713894524626
Position 1407: 0.14528819311351762
Position 5971: 0.08290438354011063
Position 2813: 0.06985896235580938
Position 3535: 0.0524463881335118
Position 5589: 0.04743489822212928
Position 1705: 0.03096742912898307
Position 3240: 0.019488580263200612
Position 1437: 0.019099330384304985
Position 3213: 0.017691741085672015
Position 4022: 0.015834843669082083
Position 6815: 0.01253851345759319
Position 691: 0.012409208579385655
Position 2059: 0.011493364224367739
Position 6076: 0.010097442562250314
Position 8498: 0.00842488576315359
Position 2603: 0.007666055204246396
Position 10058: 0.007580265375236778
Position 2395: 0.00734539576088965
Position 6100: 0.007063132034423544
Position 7910: 0.0056655963931655316
Position 3559: 0.004235327437471738
Position 8820: 0.0033023943571727954
Position 1744: 0.0027117097840026806
Position 151: 0.002616187909183051
Position 10182: 0.002615862395486494
Position 156: 0.0016817055146942767
Position 389: 0.0009933390383923737
Position 6096: 0.0008296234118124689
Position 6227: 0.0007234427004599129
Position 120: 0.000323558636731465
Position 486: 0.0002847663914802053
Position 3258: 0.0002586508192400261
Position 2322: 0.00021186962418366927
Position 374: 0.0001175251575236051
Position 695: 0.00010762214198762785
Position 1300: 9.714651557310178e-05
Position 1493: 7.70023428559179e-05
Position 1452: 7.62705925943026e-05
Position 978: 6.38548088492445e-05
Position 138: 4.956408159250207e-05
Position 106: 4.3486657950224844e-05
Position 465: 3.83378295265578e-05
Position 847: 3.5158432895549944e-05
Position 334: 3.1958547905568444e-05
Position 2681: 3.127490836191245e-05
Position 40: 2.9767797101045598e-05
Position 856: 2.7255148941597847e-05
Position 957: 2.6358548943035516e-05
Position 42: 2.6050409864235677e-05
Position 52: 1.8366553230431796e-05
Position 54: 1.5222138153393896e-05
Position 1340: 1.463577354902372e-05
Position 206: 1.1742945512415655e-05
Position 2668: 1.1303099732051014e-05
Position 64: 9.461918129492548e-06
Position 998: 8.268330970668946e-06
Position 1027: 7.505930066827854e-06
Position 47: 5.008640433894379e-06
Position 77: 4.90482261479822e-06
Position 1582: 4.5735433603694e-06
Position 399: 3.874100928538844e-06
Position 420: 3.3232083319429523e-06
Position 1815: 3.073790582943956e-06
Position 1441: 2.58309697938061e-06
Position 125: 2.350237559268992e-06
Position 404: 2.2520332909746444e-06
Position 1447: 2.202745998742195e-06
Position 253: 1.9405993855784527e-06
Position 1323: 1.4352633778876387e-06
Position 303: 1.1315973992190079e-06
Position 676: 7.357387240447311e-07
Position 551: 6.460093509027523e-07
Position 881: 5.738121312541712e-07
Position 870: 4.0016063671944123e-07
Position 407: 3.171642729135383e-07
Position 295: 2.2414036212065302e-07
Position 824: 2.0077208250728872e-07
Position 439: 9.950531730169376e-08
Position 1432: 5.54810818131754e-08
Position 1430: 4.1445913059837234e-08
Position 1019: 3.598486718559194e-08
Position 499: 1.1142601464499618e-08
Position 842: 1.0499832643382647e-09
Position 525: 8.415443182460955e-10
Position 625: 7.187428314713651e-10
Position 607: 4.76924688406111e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 548: 0.8815339598017562
Position 9896: 0.6338709262371529
Position 253: 0.21610147014755038
Position 1369: 0.08498183714206659
Position 5814: 0.08150632403618874
Position 303: 0.08096813932222376
Position 226: 0.05522179324247917
Position 5327: 0.052112801707666155
Position 10652: 0.04650717666720559
Position 3374: 0.04513575767021006
Position 1693: 0.04422282852566924
Position 1638: 0.044175954041028115
Position 1064: 0.04305367804097297
Position 3053: 0.03766330858983234
Position 2484: 0.036699511347429624
Position 5722: 0.03474330378300819
Position 5999: 0.033629322675521954
Position 14615: 0.03330128076473513
Position 5523: 0.026346072993366214
Position 2735: 0.0256882893644431
Position 6773: 0.024765215888742913
Position 8394: 0.017597707452741702
Position 3107: 0.012444318788991314
Position 3324: 0.011898592474918302
Position 4113: 0.011630301982500433
Position 8565: 0.011584906202306441
Position 3845: 0.01150524314717461
Position 550: 0.010859175128041134
Position 141: 0.01074130887094954
Position 167: 0.009032107556432014
Position 1282: 0.007838602406826635
Position 5074: 0.006620479871883117
Position 3978: 0.006114039609945929
Position 11875: 0.006035432974628316
Position 1124: 0.005910726591149306
Position 2394: 0.005806559443648521
Position 1300: 0.005696714913627032
Position 138: 0.005612663627843676
Position 2196: 0.00560946166388611
Position 6328: 0.0053301900297026165
Position 2534: 0.005159995590969313
Position 7060: 0.005154736193649642
Position 1317: 0.005016615800227462
Position 312: 0.004998051193296704
Position 5367: 0.004714646405985212
Position 1148: 0.004407879928859095
Position 7796: 0.004219807615835711
Position 2571: 0.00419752600033274
Position 1163: 0.004130680102464011
Position 13391: 0.004042965628289755
Position 6043: 0.0035368010114135225
Position 9339: 0.0033131215171833817
Position 3002: 0.00298167036899073
Position 4556: 0.00296186473097621
Position 1081: 0.0028153349105530896
Position 1522: 0.002780595572137612
Position 1947: 0.0026284681132182778
Position 171: 0.0025906509860953355
Position 6903: 0.0025756365970674433
Position 2628: 0.0024045533959116162
Position 144: 0.002339436389919353
Position 11937: 0.002201843685722292
Position 179: 0.002178859461662916
Position 952: 0.002177417809422884
Position 8347: 0.002155805550902552
Position 2583: 0.002068896682077297
Position 3722: 0.001988074078921614
Position 11851: 0.001976956055642334
Position 7715: 0.0019264188874605797
Position 3473: 0.0018498718177613728
Position 4199: 0.0018475530033498116
Position 3929: 0.0018042324410272594
Position 1323: 0.0017234666535797338
Position 9662: 0.0016902407920014934
Position 3505: 0.001687855178691723
Position 460: 0.0016726567435287325
Position 325: 0.0016347060041022787
Position 7774: 0.001554784302929441
Position 5869: 0.0015381567402629535
Position 4992: 0.0015031669140090549
Position 1180: 0.0015012570509574242
Position 10786: 0.0014832849429199906
Position 1227: 0.0014760662798368475
Position 2214: 0.0012826579736296897
Position 513: 0.0012522701411757523
Position 8796: 0.0011964705143753308
Position 7679: 0.0011477533800378125
Position 5428: 0.0011225328641927892
Position 1389: 0.0011121375198628076
Position 4636: 0.0011014673239063194
Position 8134: 0.0010910123155503416
Position 2779: 0.0010692096351926552
Position 272: 0.0010528403334296274
Position 2645: 0.0010398472136965813
Position 3343: 0.0008997267679874115
Position 10050: 0.0008978840171959035
Position 283: 0.0008713118066922653
Position 2492: 0.0008629128362405467
Position 6039: 0.0008255724322175071
Position 269: 0.0008040984654026772
Position 525: 0.000793594755101509
Position 1835: 0.0007915847003127245
Position 265: 0.0007709563484475775
Position 6579: 0.0007474184063273055
Position 6410: 0.0007014809699739148
Position 6665: 0.0006433481729804445
Position 1261: 0.0005881477140305561
Position 3601: 0.0005779764517035589
Position 1263: 0.0005728713293318329
Position 463: 0.0005560844077606146
Position 1092: 0.0005483815731161299
Position 5005: 0.0005439759309011895
Position 263: 0.0005398572712715076
Position 1255: 0.0004682973140919952
