Gene = Hax1
index = 534
Annotated 5SS: [ 170  960 1311 2451 2687 2884]
Annotated 3SS: [ 693 1122 2398 2579 2792 2986]
SMsplice 5SS: [ 170  777 2687 2884]
SMsplice 3SS: [ 693 2579 2792 2986]
top_k =  1000
Partition function (log Z): -0.21063939694180434

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9635914797096102
Position 2884: 0.955741126490881
Position 170: 0.8395627808581781
Position 1311: 0.4040127897882525
Position 2451: 0.29951653153678853
Position 48: 0.13313835248922948
Position 960: 0.12111265562687588
Position 896: 0.1132739301339854
Position 781: 0.08600385276992184
Position 1335: 0.050306038855062636
Position 1003: 0.05008326374928595
Position 508: 0.04806970149381451
Position 786: 0.04677825355445865
Position 1153: 0.04415450639558469
Position 810: 0.03492997847141012
Position 2294: 0.03202685733127279
Position 2050: 0.027911765722248693
Position 999: 0.014763088779451395
Position 2417: 0.010958273091553462
Position 436: 0.009379149465812557
Position 834: 0.004653303425603634
Position 802: 0.003268506201097627
Position 2705: 0.002650042711693788
Position 43: 0.002553577894706123
Position 2507: 0.002252949831875655
Position 2362: 0.0016481591188033545
Position 2691: 0.0014821557142023385
Position 964: 0.0012675766730337538
Position 1199: 0.001232846686776421
Position 3096: 0.000951340148366258
Position 2890: 0.0008165470390837365
Position 3063: 0.000797922593284573
Position 2607: 0.0006804545609060417
Position 373: 0.0006262885804802504
Position 2652: 0.0006125055954241
Position 2881: 0.0005250814157200806
Position 3053: 0.0005113686745313432
Position 1346: 0.00041006042181285023
Position 2257: 0.0003458095498656001
Position 283: 0.00030589930826034444
Position 454: 0.00023383955898561502
Position 320: 0.00023302965947393013
Position 1132: 0.00022173175302273707
Position 2872: 0.00016839864847578937
Position 992: 0.00016129180581335778
Position 411: 0.00014150076139072344
Position 1007: 0.00010186375114461192
Position 56: 9.338080229376847e-05
Position 2641: 9.32489531310996e-05
Position 303: 9.118974450695166e-05
Position 2594: 8.65233212291252e-05
Position 1624: 8.485155068287876e-05
Position 335: 7.57769635180187e-05
Position 2824: 5.885311898313869e-05
Position 451: 5.778971197429189e-05
Position 2523: 5.293581147317387e-05
Position 204: 4.42263075157659e-05
Position 2660: 4.1117308099080095e-05
Position 96: 3.7027449964704314e-05
Position 62: 3.444203815826736e-05
Position 2847: 3.0261970927336547e-05
Position 3057: 2.2871158056381397e-05
Position 69: 2.0498943081487055e-05
Position 179: 1.6201135232023424e-05
Position 618: 1.580847204474617e-05
Position 3074: 1.4569524922437158e-05
Position 1031: 1.3815549620774703e-05
Position 561: 1.172826005263044e-05
Position 523: 9.742897240278242e-06
Position 212: 7.334288226117254e-06
Position 3144: 7.314341281615497e-06
Position 586: 6.962187080255207e-06
Position 103: 6.747728651969176e-06
Position 59: 6.613835020016666e-06
Position 3168: 6.272811783902738e-06
Position 3159: 5.990129769774969e-06
Position 2817: 5.120948941603205e-06
Position 3116: 3.0409082485124277e-06
Position 633: 2.5027354909646058e-06
Position 332: 2.3569606507511237e-06
Position 206: 2.3389588690866084e-06
Position 584: 1.5829177775170803e-06
Position 3148: 1.3830873918009315e-06
Position 486: 1.2704167600282619e-06
Position 500: 1.019818991102522e-06
Position 962: 9.019217220227206e-07
Position 631: 7.65361499746011e-07
Position 67: 6.894376191647651e-07
Position 663: 4.5470894353175305e-07
Position 564: 4.52994947567075e-07
Position 123: 2.013103089553249e-07
Position 489: 1.678750218489401e-07
Position 1315: 3.1182737338900934e-08
Position 2968: 6.288990205374985e-10
Position 2934: 2.655360196484684e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2792: 0.9869843427515209
Position 2579: 0.939878337612428
Position 2986: 0.9231548997257709
Position 693: 0.39410895422908965
Position 1122: 0.2197922617980199
Position 1099: 0.20656897562183366
Position 2398: 0.11350669117677535
Position 2136: 0.10280265439200623
Position 2192: 0.05120536507921483
Position 1131: 0.05011627162195668
Position 2236: 0.03583848578285644
Position 896: 0.03223476214795224
Position 699: 0.02607584874399177
Position 2433: 0.021156159081229926
Position 2593: 0.014963894228333078
Position 3157: 0.01411521315047044
Position 320: 0.011796207207446412
Position 1938: 0.010646135872918534
Position 2632: 0.010504380018856884
Position 3049: 0.009836787379865946
Position 2204: 0.009331196638317623
Position 1083: 0.008596706159290523
Position 141: 0.008381210924167949
Position 1894: 0.007962241131375884
Position 593: 0.007760265431761314
Position 2992: 0.007380494120278006
Position 2089: 0.006723155353009186
Position 2796: 0.006396228436523426
Position 716: 0.005869113680888947
Position 3245: 0.005470378048400389
Position 2109: 0.005120312932908215
Position 1067: 0.004284873702877734
Position 384: 0.004048260104215273
Position 247: 0.0040197345337766414
Position 651: 0.003975044546657031
Position 1909: 0.0038824889473783094
Position 1890: 0.003359779931531226
Position 366: 0.0031726155115264893
Position 2602: 0.002928035391209562
Position 817: 0.0027183841555310484
Position 282: 0.0022076975579826234
Position 3072: 0.0019541600719058068
Position 728: 0.0019333313743701988
Position 576: 0.0015159021858067343
Position 1206: 0.001418213918053782
Position 2161: 0.0013972346841708476
Position 840: 0.0012152540258150732
Position 2049: 0.0010452774988869583
Position 1583: 0.0009850992755410432
Position 1029: 0.0008822270862141254
Position 2494: 0.0007317109942933751
Position 280: 0.0007183657939252093
Position 655: 0.0006395424318265796
Position 329: 0.0006204897180647699
Position 332: 0.0006035743001736967
Position 618: 0.0005578114300327988
Position 497: 0.0005501852782271552
Position 999: 0.0005184702320988562
Position 761: 0.00047354209298497766
Position 356: 0.0004721124035204865
Position 1275: 0.00043242183083209263
Position 1943: 0.00038601252241421484
Position 2606: 0.0003590744844497002
Position 1222: 0.00035557770021474024
Position 3134: 0.0003422906268502553
Position 1143: 0.00031803826067531996
Position 3227: 0.000317910170587801
Position 1175: 0.00031291781780484507
Position 289: 0.0003018930465456978
Position 347: 0.00029979113281867624
Position 701: 0.00026409255100686785
Position 2000: 0.00024702235602070067
Position 1735: 0.0002464737796602642
Position 2824: 0.00023275002580688361
Position 2506: 0.0002262537547187324
Position 1986: 0.0002250686385105729
Position 423: 0.00022087447345766874
Position 1960: 0.0002061933157828078
Position 824: 0.00019308538725271079
Position 3095: 0.00019284798643396094
Position 3085: 0.00018917779125985065
Position 846: 0.00018436800274905377
Position 550: 0.00017803489427765313
Position 852: 0.00016088115627920624
Position 3000: 0.0001566753322941494
Position 2503: 0.00015382424652159673
Position 2820: 0.00015317879832055367
Position 340: 0.0001352966089855231
Position 770: 0.00013150571306002465
Position 3010: 0.0001252994935292642
Position 1199: 8.543607370349592e-05
Position 2652: 7.362877346139506e-05
Position 1281: 6.256105045284187e-05
Position 912: 6.168744741161802e-05
Position 2767: 5.9362250327749054e-05
Position 421: 4.754928139607262e-05
Position 921: 3.950501607844687e-05
Position 902: 3.911503096430955e-05
Position 457: 3.458221127026738e-05
Position 2801: 2.9640185540140923e-05
Position 2668: 2.7820663210854536e-05
Position 3197: 2.7433260962475994e-05
Position 451: 2.7043005683327847e-05
Position 2753: 2.4891090102935817e-05
Position 121: 2.4275416876218655e-05
Position 169: 2.2643899027938564e-05
Position 1309: 2.2547435137723094e-05
Position 3187: 2.1484156183019777e-05
Position 474: 1.959591266057805e-05
Position 342: 1.7499060359881836e-05
Position 454: 1.7167578413680772e-05
Position 3139: 1.3264935178314701e-05
Position 2930: 1.0903951192259227e-05
Position 3087: 9.621795008915655e-06
Position 766: 9.095354347068593e-06
Position 1050: 8.443422509031732e-06
Position 601: 8.02795513570051e-06
Position 774: 5.867276983510244e-06
Position 432: 5.84015628803285e-06
Position 528: 5.712054271168496e-06
Position 303: 5.701735352824148e-06
Position 398: 4.8880437025459525e-06
Position 776: 3.690344443254077e-06
Position 857: 2.7000766621734842e-06
Position 663: 2.3840512553874296e-06
Position 2859: 2.363533415781171e-06
Position 1404: 1.5179898623373834e-06
Position 2862: 1.4533049855530677e-06
Position 436: 8.323652498211964e-07
Position 3002: 8.289521547756194e-07
Position 1034: 5.792856125480147e-07
Position 174: 4.849581130570221e-07
Position 1454: 4.3876058964931053e-07
Position 179: 3.734843324103281e-07
Position 201: 1.2103016021587314e-07
Position 826: 1.7883573080011046e-08
Position 1020: 4.0956065309966366e-09
