Gene = Cog7
index = 282
Annotated 5SS: [  295  4096  4445 10432 17511 18574 25782 30549 31967 37934 40542 44758
 46054 51182 52525 56288]
Annotated 3SS: [ 3946  4327 10262 17427 18450 25582 30420 31811 37816 40475 44570 45912
 51097 52409 56143 58242]
SMsplice 5SS: [  295  2390  4096  4445  9567 10432 17511 18574 25782 26708 30549 31967
 37934 46054 48956 51182 52525 56288]
SMsplice 3SS: [ 2326  3946  4327  9447 10262 17427 18450 25582 26608 30420 31887 37816
 45912 48804 51097 52409 56143 58242]
top_k =  1000
Partition function (log Z): 22.516595069464486

Sorted 5' Splice Sites (High to Low Probability):
Position 4445: 0.998530969058376
Position 37934: 0.9942822396162087
Position 56288: 0.9931654302949351
Position 10432: 0.9930571103554373
Position 18574: 0.98542210226765
Position 46054: 0.9666209814784317
Position 51182: 0.9496778976305766
Position 9567: 0.8781122254981001
Position 25782: 0.8732907923979807
Position 31967: 0.865022119878909
Position 26708: 0.8561357942246568
Position 30549: 0.8079619105596187
Position 52525: 0.7328225447962728
Position 17511: 0.700860641252977
Position 2390: 0.6164390566722108
Position 4096: 0.601414660120895
Position 48956: 0.5948364191801002
Position 21742: 0.5710312438606922
Position 40542: 0.5485142335381049
Position 295: 0.4943419744280137
Position 34093: 0.4646692760034449
Position 44758: 0.4289054199781968
Position 39442: 0.372718282974047
Position 21548: 0.361621107954855
Position 4239: 0.2995744810393564
Position 44146: 0.2825907102033557
Position 246: 0.2810430396758299
Position 49701: 0.2806469111355771
Position 49659: 0.2761947337632322
Position 17987: 0.25724970747879294
Position 33786: 0.21051457365261497
Position 10919: 0.17684129535545892
Position 34113: 0.160769544608413
Position 26205: 0.15321955438150153
Position 33201: 0.12486137715049375
Position 53113: 0.11279697651795413
Position 30669: 0.10850364609842074
Position 49663: 0.10679064832017733
Position 30233: 0.10614070726661064
Position 5277: 0.09670747370393551
Position 596: 0.09410062338135626
Position 41713: 0.09399995653911253
Position 52241: 0.09362318503782913
Position 40419: 0.09034411257651068
Position 8145: 0.08720816958916691
Position 21066: 0.08601859013399663
Position 34142: 0.08102761063638751
Position 22488: 0.0780065876668128
Position 25674: 0.07424093319276372
Position 33793: 0.06927689377616764
Position 5292: 0.06712557363889403
Position 55101: 0.06656365642726736
Position 52757: 0.06586401703858251
Position 276: 0.06171991084787398
Position 42335: 0.05791207600457643
Position 17994: 0.05768577300504281
Position 34415: 0.05601687961555146
Position 3835: 0.0502095665549862
Position 46429: 0.049377404773599524
Position 43600: 0.04666946657476618
Position 56053: 0.04542840074786793
Position 40438: 0.0447540959255286
Position 56996: 0.044305007040399864
Position 2421: 0.04430293475659927
Position 55693: 0.04358916862256412
Position 44151: 0.035977099147879735
Position 36874: 0.035924020619701416
Position 56469: 0.03445233314203885
Position 8347: 0.03365510883967968
Position 21746: 0.033110242447320436
Position 2207: 0.029582693886543398
Position 46382: 0.02712998007975795
Position 30494: 0.02597239695584904
Position 50605: 0.02525300614685255
Position 17525: 0.024105635838749674
Position 26108: 0.02404542027713951
Position 29937: 0.023932188767503856
Position 27193: 0.023619859541138186
Position 11459: 0.022943189250090004
Position 42969: 0.02217726387087495
Position 8492: 0.020947634945824394
Position 33902: 0.02086562621571942
Position 15708: 0.0203852313145148
Position 24148: 0.020026726904661233
Position 64: 0.019777309381153768
Position 9360: 0.01957886692148399
Position 58344: 0.018819388981901986
Position 9364: 0.01852407571523827
Position 229: 0.017800076273955686
Position 45798: 0.01745492448113192
Position 27962: 0.017416441775442562
Position 5912: 0.0172640763855931
Position 54304: 0.01653589323880965
Position 20400: 0.01596685056447744
Position 32323: 0.015928303963523915
Position 43615: 0.01549535765849579
Position 10180: 0.015355879509787335
Position 10216: 0.015162438241278216
Position 51208: 0.013716325553854691
Position 55097: 0.013540668081196128
Position 30945: 0.013326423537919902
Position 56444: 0.012929272231972575
Position 39239: 0.012776877922053296
Position 40598: 0.012715075492158555
Position 17178: 0.012653117609481762
Position 14736: 0.012265571011586011
Position 24138: 0.012111658964901876
Position 15038: 0.012098716212517067
Position 37119: 0.011631550613701245
Position 5863: 0.011136558183651063
Position 24192: 0.011072897741197288
Position 44630: 0.01099662842556187
Position 35526: 0.010647195540303505
Position 30999: 0.009277480305624773
Position 30252: 0.008686681134585993
Position 29988: 0.008423194660407123
Position 7970: 0.008338615353811333
Position 162: 0.008288192502858503
Position 30499: 0.008135080617127996
Position 54: 0.007996322600388073
Position 26255: 0.007876726818627593
Position 9472: 0.007830999406755789
Position 38180: 0.007475655486936537
Position 46780: 0.007351331249976217
Position 29363: 0.007126638621785537
Position 58154: 0.0071217801969139195
Position 37320: 0.007115333969402905
Position 45622: 0.007111151521808951
Position 32158: 0.006973277388153662
Position 23813: 0.006771304350385563
Position 34080: 0.006681487350738722
Position 56624: 0.006576769060091293
Position 2436: 0.006554209887202918
Position 21704: 0.006553371912163087
Position 31352: 0.006496746256717256
Position 34399: 0.0064257303648441
Position 373: 0.006185086702833046
Position 25335: 0.005759515636984044
Position 2418: 0.005656371254795949
Position 37929: 0.005642877360382803
Position 57412: 0.005616461800978383
Position 4140: 0.005554976063083381
Position 53522: 0.0053460276247698935
Position 6968: 0.0052655473620027765
Position 35178: 0.005243604131250914
Position 19594: 0.005059957799970261
Position 37290: 0.005020448493682749
Position 34718: 0.0049987444816296765
Position 5603: 0.004774601275086707
Position 57288: 0.004727342970569526
Position 2104: 0.004713224466197803
Position 23760: 0.004581147720315774
Position 47766: 0.0037970139171677204
Position 51196: 0.00369715906890493
Position 42710: 0.0036532338544916602
Position 34: 0.0034539189282840866
Position 6999: 0.003395149966327857
Position 57909: 0.003374260052291176
Position 9625: 0.0033064087607577518
Position 9874: 0.0031597017708525823
Position 2449: 0.00315272762559762
Position 57566: 0.003133471098810532
Position 7134: 0.003071232726898917
Position 15731: 0.0030564235386972586
Position 26954: 0.0030333548686701205
Position 29918: 0.0029959816062975373
Position 13360: 0.0029817669327914264
Position 51717: 0.002928866213420979
Position 39073: 0.002910098331841757
Position 25583: 0.002830187420241802
Position 56248: 0.002810105880530484
Position 4065: 0.002804935263195975
Position 25994: 0.002625509847215525
Position 2433: 0.002486403875069497
Position 19532: 0.002269660521807226
Position 8363: 0.002232906204325434
Position 21535: 0.0020788748600968224
Position 708: 0.0020160368160453807
Position 2125: 0.001995145655710058
Position 56518: 0.0019551542065432497
Position 28495: 0.0019496736621653836
Position 56683: 0.0019278472985980457
Position 39628: 0.0019082456999073615
Position 48842: 0.001862413561239543
Position 32237: 0.0018257548188364216
Position 35095: 0.0017029222116563922
Position 21193: 0.0016417224829298692
Position 19276: 0.0014999065761491697
Position 17392: 0.00144044791491058
Position 10428: 0.0014107202154272015
Position 25604: 0.001399731732781472
Position 6949: 0.001392943584985673
Position 9522: 0.0013731679418872123
Position 26936: 0.0013477173839934113
Position 15671: 0.0013458173436373608
Position 51269: 0.0013388497598337897
Position 9690: 0.001263099324055369
Position 16571: 0.0012529889973573226
Position 51169: 0.0012268809928378728
Position 17236: 0.0012134915422329245
Position 51541: 0.001197654598830118
Position 8229: 0.0011392914490148827
Position 10346: 0.0011221122897704461
Position 22063: 0.001116406592104179
Position 41195: 0.0011022167247699268
Position 4232: 0.0010728033680904381
Position 9647: 0.0010450531224706569
Position 38719: 0.00103683391572231
Position 10847: 0.0010354391536720508
Position 19089: 0.0010142275009577676
Position 37817: 0.000994409546578785
Position 564: 0.0009903394365551352
Position 22501: 0.0009786170189947157
Position 23506: 0.000975576790775137
Position 2249: 0.0009429481460270408
Position 7111: 0.000894987210097328
Position 407: 0.000894301112562874
Position 56399: 0.0008756248032962996
Position 5262: 0.0008480684427390086
Position 4190: 0.0008452206233392211
Position 13946: 0.0008257042004964459
Position 56615: 0.0008102770275801458
Position 140: 0.0007793764413029992
Position 427: 0.0007626292611417575
Position 9556: 0.0007577947186543574
Position 10602: 0.0007407807909001848
Position 3777: 0.0007331454960066035
Position 6374: 0.0006885026952443124
Position 6674: 0.000650904187051887
Position 964: 0.0006273583491342943
Position 15755: 0.0006084257525201286
Position 7986: 0.0005764990959184017
Position 21711: 0.0005204459100433575
Position 9615: 0.0005037789305143983
Position 2443: 0.0005028809186896183
Position 51727: 0.0004981726857288841
Position 9727: 0.000496568533424381
Position 33575: 0.0004925995225981382
Position 970: 0.000489986852018575
Position 3766: 0.00047569947770652755
Position 58439: 0.0004751039394242111
Position 7342: 0.0004729655944711768
Position 40954: 0.00044669960106988175
Position 10454: 0.0004406903433007803
Position 38396: 0.00043543825775990046
Position 35174: 0.0004319183111277815
Position 19006: 0.0004258124310846817
Position 9551: 0.00041478469606334533
Position 1758: 0.0003897546831030211
Position 9702: 0.0003884936521114967
Position 56619: 0.0003877866830025473
Position 3668: 0.00038057571565571044
Position 52853: 0.0003666561396182715
Position 2287: 0.0003581888270142139
Position 2296: 0.00034005845509679436
Position 4851: 0.0003248015641342911
Position 8063: 0.00031891345798386225
Position 34352: 0.00030496008665006923
Position 57037: 0.0002686883581995953
Position 2637: 0.0002555766934992328
Position 1009: 0.00025157858175850196
Position 30689: 0.00023776483123773054
Position 7394: 0.00023687764848152732
Position 7490: 0.00021340458829480875
Position 3989: 0.00020148696567190484
Position 10458: 0.00019321524091932968
Position 57849: 0.00019069949132833794
Position 1017: 0.0001883767716306503
Position 57402: 0.00018319240212297765
Position 4119: 0.00017744512325400824
Position 551: 0.00015629517515474873
Position 10537: 0.0001561147576606732
Position 402: 0.0001441095318728602
Position 2445: 0.00013028837160177252
Position 802: 0.00011637618038407314
Position 393: 0.00011520027808063374
Position 11354: 0.00010698449089537289
Position 11812: 0.00010641169985621863
Position 56407: 0.00010613055008972043
Position 57426: 0.00010472420887384717
Position 2176: 0.00010251881634306369
Position 2108: 0.00010161066380683639
Position 3771: 0.00010115531882905223
Position 1900: 8.860533734441326e-05
Position 10613: 8.800344573273449e-05
Position 4116: 8.086173113460159e-05
Position 4349: 7.671129851098488e-05
Position 10404: 7.518933718265826e-05
Position 2073: 7.303074441341134e-05
Position 4086: 7.152513875047037e-05
Position 94: 6.961077483710392e-05
Position 11823: 6.84710018784553e-05
Position 795: 6.722359274575895e-05
Position 56818: 6.70555425814985e-05
Position 92: 6.626600952084267e-05
Position 4080: 6.31822877632256e-05
Position 10677: 6.0958324883560865e-05
Position 4696: 5.78008771106235e-05
Position 1595: 5.488198848068453e-05
Position 38859: 5.298367947154035e-05
Position 68: 4.900232090534672e-05
Position 1012: 4.7998151072223806e-05
Position 2164: 4.731232825180649e-05
Position 2064: 4.3145118296992e-05
Position 883: 4.148648548659e-05
Position 4713: 4.129224958582406e-05
Position 1072: 4.0602633755992586e-05
Position 4948: 4.035993606841535e-05
Position 15027: 3.934773843811205e-05
Position 13630: 3.677979601442479e-05
Position 78: 3.634692270014585e-05
Position 10412: 3.5983383439750326e-05
Position 2079: 3.557092439993932e-05
Position 1934: 3.541494160123126e-05
Position 10445: 3.509629488952195e-05
Position 10424: 3.4140602453719766e-05
Position 37939: 3.277879980027403e-05
Position 1033: 3.1345404396563456e-05
Position 1745: 2.8895901589203933e-05
Position 2115: 2.887049876702358e-05
Position 4670: 2.6086424737314144e-05
Position 37998: 2.2168406998403572e-05
Position 907: 2.1164980620276952e-05
Position 11214: 2.1076726191392602e-05
Position 1239: 1.914195938898138e-05
Position 4469: 1.909978947580937e-05
Position 4261: 1.854251422815181e-05
Position 4110: 1.8176020011540815e-05
Position 14830: 1.7879640185645363e-05
Position 37994: 1.763352932428864e-05
Position 263: 1.730142068156269e-05
Position 3982: 1.6419866117738076e-05
Position 600: 1.3850649362227102e-05
Position 10839: 1.3776837285524188e-05
Position 80: 1.2699975336458409e-05
Position 816: 1.1908948450910812e-05
Position 1910: 1.0215884612895522e-05
Position 6506: 9.474888199951033e-06
Position 3740: 8.813362420493786e-06
Position 2081: 8.800540217651971e-06
Position 699: 8.568769501752838e-06
Position 2652: 6.6883507402116556e-06
Position 6597: 6.107494315539252e-06
Position 6670: 5.099260647084172e-06
Position 4399: 3.6053419732457667e-06
Position 4413: 3.5086832564705473e-06
Position 12830: 3.4613740549597905e-06
Position 56402: 2.667532265490968e-06
Position 4849: 2.260368048154154e-06
Position 5486: 2.012382396171944e-06
Position 11341: 2.0062900966905455e-06
Position 12184: 1.6835794056603056e-06
Position 37958: 1.556608767691685e-06
Position 56331: 1.1989748174239962e-06
Position 13229: 1.1642725418924788e-06
Position 38184: 3.3265882783862e-07
Position 38186: 3.1889893728873197e-07
Position 6582: 3.1681702130459145e-07
Position 13473: 2.603242788328901e-08
Position 4504: 2.3670568276641436e-08
Position 764: 2.135583490086596e-08
Position 588: 2.0762734667643694e-08
Position 4449: 1.7616655010768182e-08
Position 419: 1.3359421111210872e-08
Position 288: 1.1795393799135398e-08
Position 396: 1.1640180222517466e-08
Position 554: 1.1211162807495926e-08
Position 530: 8.98457809211878e-09
Position 689: 7.830536783169029e-09
Position 421: 3.0034097769268486e-09
Position 10348: 1.1966886340548828e-09
Position 4508: 6.069939580307058e-10
Position 518: 3.096853828562136e-10
Position 515: 1.3006356887910536e-10
Position 4467: 1.2599365048219152e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4327: 0.9921362177015998
Position 37816: 0.9910511413638814
Position 18450: 0.9843399841975543
Position 10262: 0.9671193968443444
Position 51097: 0.9604677316583364
Position 58242: 0.9491801579746738
Position 30420: 0.9227559898956943
Position 56143: 0.9075638705763117
Position 45912: 0.907171868589503
Position 9447: 0.8956284752927796
Position 25582: 0.7968939900601065
Position 26608: 0.7941992448935248
Position 52409: 0.7279481500188096
Position 17427: 0.6725017947689726
Position 49509: 0.6636322932189858
Position 31887: 0.6330880797174044
Position 2326: 0.6312503018667446
Position 3946: 0.6147350715218087
Position 21628: 0.610014114751939
