Gene = Mcmbp
index = 664
Annotated 5SS: [  363 15383 16428 16560 19931 24550 26097 27832 30714 31414 33448 36017
 37001 38253 41177]
Annotated 3SS: [15296 16286 16517 19828 24404 25944 27730 30534 31289 33329 35850 36866
 38087 41087 41924]
SMsplice 5SS: [  363 15183 15383 16428 19931 27832 30714 33448 36017 37001 38253 41177]
SMsplice 3SS: [15075 15296 16286 19828 27730 30534 33329 35865 36866 38087 41087 43546]
top_k =  1000
Partition function (log Z): 5.3065123368215374

Sorted 5' Splice Sites (High to Low Probability):
Position 363: 0.9984883985725196
Position 41177: 0.9960618171599592
Position 21959: 0.9850871328472435
Position 38253: 0.9549197603411654
Position 37001: 0.9024518788976058
Position 33448: 0.9021298859328134
Position 36017: 0.8688397849080384
Position 27832: 0.8449290010513235
Position 30714: 0.8431150603275982
Position 16428: 0.8225729425693433
Position 15183: 0.6995172970345034
Position 19918: 0.594688796785952
Position 15383: 0.48714039584384095
Position 23670: 0.4582854735035978
Position 37199: 0.4241517521776201
Position 15474: 0.3178134364742868
Position 17075: 0.21079868261346904
Position 31414: 0.1683503796780035
Position 15402: 0.15311471819092487
Position 42588: 0.133460449611472
Position 26097: 0.1291522547069453
Position 12940: 0.11791996110730092
Position 42572: 0.10332920148322451
Position 33620: 0.09997612492471204
Position 19410: 0.0947318283967031
Position 36988: 0.08825256492893412
Position 30808: 0.0847932041689809
Position 29572: 0.06938047564642297
Position 37663: 0.0688396118047663
Position 42538: 0.06747004241796319
Position 16668: 0.061073010730332215
Position 32888: 0.059337017028626315
Position 35932: 0.05388070635426757
Position 39957: 0.04999534569880841
Position 33844: 0.04247403108617007
Position 38650: 0.039276245594891825
Position 32266: 0.039102664291959396
Position 31603: 0.037643540302398595
Position 42090: 0.03653356914315737
Position 40173: 0.03463030907496165
Position 19240: 0.031706773835279124
Position 7400: 0.029448857474916528
Position 1077: 0.02702759729953647
Position 9040: 0.026100826904145825
Position 41875: 0.026023969117776515
Position 14462: 0.025935521475609142
Position 19309: 0.02377090269214997
Position 16560: 0.022508492140512176
Position 37498: 0.02171792441612291
Position 4396: 0.02068693427641705
Position 19244: 0.018630188494784074
Position 16343: 0.016851443819980372
Position 33761: 0.016214287895668603
Position 6846: 0.015946922548951015
Position 5840: 0.013635206511724207
Position 16636: 0.013563363385549483
Position 8500: 0.012296329240874032
Position 30632: 0.01056493004400278
Position 31530: 0.01021306980907991
Position 6533: 0.009402049355454682
Position 36679: 0.008968860644752105
Position 34665: 0.008850925447753878
Position 28069: 0.008822378898958715
Position 39739: 0.008393833892703767
Position 35528: 0.008368232651167238
Position 16591: 0.008016184437141144
Position 15332: 0.00798078048732265
Position 6479: 0.007072484523293687
Position 7395: 0.0069279877269427794
Position 6445: 0.006766627049277708
Position 34554: 0.006742485071115036
Position 39983: 0.006655850102308574
Position 40846: 0.006506342423656621
Position 17052: 0.006014624400833687
Position 43108: 0.006006636276765916
Position 1183: 0.005874301761111676
Position 37932: 0.005746364418734096
Position 15681: 0.005227677037815071
Position 2304: 0.005086936114710533
Position 17068: 0.004889540773527164
Position 32053: 0.0048255155865522675
Position 4458: 0.004505953714051288
Position 8325: 0.004232783629796904
Position 41906: 0.003882450200526673
Position 9426: 0.003718676636246191
Position 38327: 0.003503824490707768
Position 39764: 0.003457940022809996
Position 38174: 0.0029903075517800043
Position 4449: 0.002911624213424095
Position 15466: 0.0026936360789143947
Position 15777: 0.002685262177599743
Position 4120: 0.0026312439451169306
Position 34842: 0.0025066908863183236
Position 40429: 0.002446982729810603
Position 41355: 0.0022132548807334675
Position 22964: 0.0022113680585596073
Position 40842: 0.002165944450709916
Position 40389: 0.00209261478619316
Position 8526: 0.001957947625796391
Position 40298: 0.0018715907228547479
Position 20927: 0.0018565469513328469
Position 16404: 0.0018357288327100578
Position 15456: 0.0017249959542920273
Position 36440: 0.0016471742660326446
Position 37161: 0.001637173753634766
Position 41819: 0.0015820615476924318
Position 37016: 0.001577128801937526
Position 42207: 0.0015589634257229177
Position 38041: 0.0015365056389923042
Position 42419: 0.0014004329786977856
Position 15497: 0.0013022103064511687
Position 15504: 0.0012560043164584732
Position 16965: 0.0012271735493717744
Position 37031: 0.0010988949664944923
Position 19196: 0.00109291915062231
Position 37045: 0.0010704455645166521
Position 36384: 0.0010290105457452384
Position 38189: 0.0009891610776590347
Position 16432: 0.0009184707752137761
Position 9782: 0.0008595775795713164
Position 37582: 0.0007641478997992799
Position 40412: 0.0006261603658010528
Position 35971: 0.0005934940739413055
Position 37969: 0.0005835867119378828
Position 38210: 0.0005430993500430259
Position 36914: 0.000530192598381221
Position 17740: 0.0004301010199207053
Position 16647: 0.0003838882493139563
Position 34819: 0.0003727585915454606
Position 37114: 0.000353526108988215
Position 767: 0.0003519108740419311
Position 27: 0.00033279411732366215
Position 42139: 0.00032761962330152354
Position 38679: 0.0002892931845144003
Position 15697: 0.0002844125269262116
Position 34194: 0.0002692527542458071
Position 41195: 0.0002530665895865911
Position 37395: 0.00021232620974794431
Position 37238: 0.0002049463626238127
Position 37205: 0.00019934420701744882
Position 37774: 0.00019706015438613667
Position 763: 0.0001827163476602625
Position 41595: 0.00012718798853726101
