Gene = Il21
index = 572
Annotated 5SS: [ 200  352 4964 7170]
Annotated 3SS: [ 315 4807 7091 7257]
SMsplice 5SS: [ 200  352 4964 7170]
SMsplice 3SS: [ 315 4807 7091 7257]
top_k =  1000
Partition function (log Z): -0.14587981903728986

Sorted 5' Splice Sites (High to Low Probability):
Position 7170: 0.9938019920878365
Position 4964: 0.9075243336389838
Position 200: 0.9067407461884479
Position 352: 0.5775246174609594
Position 7407: 0.5036861125795898
Position 862: 0.16413818832676938
Position 5211: 0.11578098738817622
Position 2243: 0.08921800519452867
Position 1270: 0.06664879395688952
Position 7714: 0.06487376165167096
Position 6458: 0.05536228893092309
Position 1915: 0.04224008385604685
Position 7683: 0.039041290980784536
Position 1255: 0.03505035789115449
Position 6345: 0.028545320466960174
Position 1243: 0.025057772813522047
Position 7373: 0.024783125659964253
Position 4538: 0.023924243435974907
Position 3954: 0.018528211874708513
Position 6514: 0.018210272914703576
Position 3098: 0.016261971690674178
Position 1274: 0.014204425818467991
Position 411: 0.013106501265562086
Position 5765: 0.012844293079426031
Position 5843: 0.011473624467956602
Position 5704: 0.008632607326585088
Position 4774: 0.007757378880319745
Position 7012: 0.007271478809012432
Position 7019: 0.006358139972847304
Position 1969: 0.006321295980079599
Position 3385: 0.005813200396388392
Position 7399: 0.004792118119049508
Position 6639: 0.004561026459854782
Position 490: 0.004489031258600914
Position 8789: 0.004328143455038566
Position 7448: 0.004267702319775943
Position 5235: 0.004152555472499005
Position 7568: 0.004009260155347039
Position 6275: 0.00391576445633897
Position 5783: 0.003335791135472559
Position 4693: 0.0030526121764268663
Position 4564: 0.0017337848973170253
Position 5124: 0.0014048765387641904
Position 77: 0.0013720080584276439
Position 2545: 0.0013408887395436817
Position 2810: 0.0013191020100708252
Position 391: 0.001277906590313191
Position 1114: 0.0012336804681544523
Position 2221: 0.0012328924437820165
Position 8585: 0.0011764626430701794
Position 5044: 0.00115040407574606
Position 2068: 0.0011237776232924032
Position 7416: 0.0010845268232340833
Position 1122: 0.000982392121767676
Position 8889: 0.000826784737259043
Position 7882: 0.0008011085115258441
Position 5877: 0.0006379534730956582
Position 3183: 0.00063280738513907
Position 4901: 0.0005184146633556081
Position 210: 0.00048211530223954164
Position 2227: 0.00044727736275718426
Position 1574: 0.00039691093114548964
Position 2237: 0.0003622820973766534
Position 5225: 0.0003402510396095425
Position 4815: 0.0003331135087345528
Position 9131: 0.000321853824304262
Position 9272: 0.0003004619624633158
Position 382: 0.0002977047858125785
Position 9212: 0.00028249531130356725
Position 1857: 0.0002579858917204132
Position 1550: 0.00025132865570784
Position 718: 0.00023537647504240545
Position 2499: 0.00022385285208968296
Position 532: 0.00021770233960185904
Position 8115: 0.00019810271185121507
Position 1417: 0.00017599126415973387
Position 2049: 0.000172846638850545
Position 5138: 0.00015147281317000555
Position 7215: 0.00012594131030281184
Position 1199: 0.00010597777707835057
Position 346: 9.618705550428478e-05
Position 8446: 8.392967776217638e-05
Position 986: 6.555896870818151e-05
Position 866: 5.2218976896452e-05
Position 1503: 5.0950236396692144e-05
Position 837: 4.468482797496017e-05
Position 361: 3.432366704621424e-05
Position 167: 2.8612369199766482e-05
Position 395: 2.474409032898568e-05
Position 1738: 2.1320062802942943e-05
Position 423: 2.0794082944115803e-05
Position 42: 2.0497848861736447e-05
Position 848: 1.2742295357044526e-05
Position 896: 1.0326945578099598e-05
Position 889: 1.0072990479154998e-05
Position 508: 9.769377387382608e-06
Position 415: 8.394619636889446e-06
Position 903: 7.419151055056028e-06
Position 402: 7.4086510141202984e-06
Position 827: 6.76082048895511e-06
Position 98: 4.7930430423754115e-06
Position 48: 4.355459885479687e-06
Position 80: 4.092703764228942e-06
Position 150: 3.830846139183281e-06
Position 925: 3.5984953037229773e-06
Position 68: 2.9001011735312717e-06
Position 72: 2.276877336293344e-06
Position 676: 1.4365712299906822e-06
Position 20: 1.0763592507860194e-06
Position 7204: 1.0546243937025468e-06
Position 918: 7.372043784655341e-07
Position 302: 7.252052295058848e-07
Position 272: 6.408519255116183e-07
Position 7554: 4.641744793228217e-07
Position 649: 3.850936454042388e-07
Position 214: 2.6250924625413334e-07
Position 8498: 2.407400322666806e-07
Position 4991: 1.3730402869841534e-07
Position 712: 1.1907027840369135e-07
Position 874: 8.148937222296126e-08
Position 1378: 7.59131074718039e-08
Position 1261: 1.3600513309788989e-08
Position 881: 5.278561157163881e-11
Position 598: 7.229445034435611e-13
Position 1190: 6.654631433680623e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7091: 0.9960734106435537
Position 7257: 0.8165031109123368
Position 4807: 0.7098063635886097
Position 315: 0.441445747424422
Position 9000: 0.23139923385114775
Position 7499: 0.21067311642673361
Position 4843: 0.18499387790597846
Position 1109: 0.1181356268496815
Position 5107: 0.11159139462096414
Position 7281: 0.09055605444289615
Position 2144: 0.08382915104857475
Position 6286: 0.0678427797511075
Position 286: 0.0644475642181724
Position 612: 0.049122303667889604
Position 8446: 0.04840805401758643
Position 732: 0.04444699802981451
Position 7904: 0.04393766996683653
Position 9307: 0.033681396441564544
Position 683: 0.03228743252873359
Position 1836: 0.029343570134442384
Position 6162: 0.026094892595192244
Position 984: 0.021511678707642014
Position 9827: 0.018027767715623574
Position 4846: 0.01718411536663579
Position 5703: 0.01685078470778152
Position 8398: 0.016285582850433647
Position 7478: 0.016220038954950663
Position 9720: 0.012906103280728214
Position 4226: 0.01192249629302235
Position 8016: 0.011874014178777842
Position 6920: 0.011820894414832972
Position 5529: 0.0109333807097812
Position 1731: 0.009824351882688315
Position 9031: 0.009723864470545174
Position 783: 0.009516923466557359
Position 4590: 0.009287503587995852
Position 9259: 0.009147314219018262
Position 775: 0.008927691259424227
Position 1759: 0.008637084664536077
Position 4496: 0.008610355213383566
Position 7241: 0.007693415237696831
Position 7269: 0.007420083423540044
Position 9053: 0.006420645330771849
Position 3817: 0.0059589451326201295
Position 5627: 0.005818919668710562
Position 5081: 0.005805753165327734
Position 8601: 0.005658268966955623
Position 2047: 0.005594211017349756
Position 667: 0.005401100852643839
Position 8965: 0.0052472799376922655
Position 4470: 0.005125176826886003
Position 7558: 0.004915320602300536
Position 7290: 0.004856980197568624
Position 2889: 0.004853520675060532
Position 7579: 0.0048210726030804224
Position 6582: 0.004561026459854784
Position 8809: 0.004545279399052878
Position 779: 0.004275496391097354
Position 3805: 0.004002757910134503
Position 334: 0.003833118167770461
Position 7475: 0.0036226849228049455
Position 6380: 0.0035961455133169955
Position 3017: 0.003194181189084593
Position 5564: 0.0031380611342114824
Position 8783: 0.003107259441944701
Position 2929: 0.0029907527662396496
Position 3098: 0.0027994054578761667
Position 6219: 0.0026462583089585387
Position 8641: 0.0025956781820816186
Position 3733: 0.002482776636825742
Position 3268: 0.0021823886361888624
Position 2945: 0.002131033869744994
Position 6933: 0.0020146756767391418
Position 7772: 0.0019601814300813413
Position 6445: 0.0019483918530109746
Position 1151: 0.0018774004417832924
Position 6078: 0.0018491470102489232
Position 8050: 0.001831926690193671
Position 7963: 0.0017222926449220262
Position 701: 0.0016742620930687707
Position 797: 0.001636385176591342
Position 3662: 0.0015977186743097605
Position 9058: 0.0015599009377171185
Position 2108: 0.0015565654326158212
Position 4594: 0.0015504159942300638
Position 9396: 0.0015410390344915382
Position 3755: 0.001483054789869431
Position 3262: 0.0014642136874624336
Position 7626: 0.0014579690375270248
Position 2864: 0.0014107558860306966
Position 8463: 0.001407572227197369
Position 3853: 0.0013944638709217705
Position 499: 0.001278227136654456
Position 5175: 0.001212870003492993
Position 8320: 0.0012034771036684478
Position 8672: 0.0011048654079503554
Position 1890: 0.001104546995739619
Position 9179: 0.0010699386213940238
Position 6119: 0.001004938948976735
Position 2956: 0.000980735762665163
Position 3716: 0.0009768657771209157
Position 2389: 0.0008803622042325075
Position 7792: 0.0008586997944037527
Position 1487: 0.0008233111122102946
Position 2450: 0.0008219372124732093
Position 1686: 0.0007448200993249594
Position 5048: 0.0007319617392149462
Position 6175: 0.0007083049005653085
Position 2981: 0.0007009915418485588
Position 7046: 0.0006584394806060242
Position 2638: 0.0006536407136576223
Position 1155: 0.000653602994654073
Position 3769: 0.0006316290829062633
Position 9085: 0.000562223833103998
Position 9034: 0.0005518743655153948
Position 2704: 0.0005276776777681526
Position 8028: 0.0005056077706356328
Position 8167: 0.0005006039767945362
Position 4773: 0.00048476915718642167
Position 621: 0.00047229864551266487
Position 8354: 0.00043161302309183694
Position 9332: 0.0004286987581039504
Position 649: 0.00040405225189663963
Position 9107: 0.00040050558455769744
Position 630: 0.0003941791509171096
Position 1086: 0.0003693559731599771
Position 9853: 0.00034896738330527223
Position 6106: 0.0003427878875485997
Position 8619: 0.0002798737609654146
Position 8227: 0.0002796597876387431
Position 801: 0.0002763043466668183
Position 1610: 0.00026829984495318663
Position 8616: 0.00026692703291665576
Position 8400: 0.0002190750107493284
Position 737: 0.00021815069754955798
Position 1054: 0.00021702789522178614
Position 5750: 0.00018491022203942546
Position 1345: 0.00018232457432741328
Position 1185: 0.00017636616280712652
Position 7299: 0.00014830624788828668
Position 175: 0.00014718027289540038
Position 805: 0.00013817019465104595
Position 7538: 0.00012866852170361216
Position 1850: 0.00011133963132593471
Position 8838: 0.0001035347026934985
Position 1789: 9.218031819785476e-05
Position 1302: 7.391467385397018e-05
Position 144: 4.9374946007088256e-05
Position 999: 4.6605301673889975e-05
Position 7970: 4.032973478099554e-05
Position 7143: 3.808963348917094e-05
Position 4826: 3.716690086579485e-05
Position 7830: 3.638580180750283e-05
Position 990: 3.027381641986676e-05
Position 1036: 2.918928601746391e-05
