Gene = Sgcb
index = 972
Annotated 5SS: [ 116 3519 7108 8002 8408]
Annotated 3SS: [ 3308  6921  7809  8275 12091]
SMsplice 5SS: [  116  3519  7108  7910  8408 12185]
SMsplice 3SS: [ 3308  6921  7821  8275 12091 14868]
top_k =  1000
Partition function (log Z): -1.851906994447095

Sorted 5' Splice Sites (High to Low Probability):
Position 8408: 0.9949620985977288
Position 116: 0.8768037737648553
Position 7108: 0.8687032837312162
Position 3519: 0.6364489044277828
Position 11121: 0.47096828692159987
Position 12185: 0.4270461341970465
Position 2937: 0.31661674234789267
Position 3552: 0.286503092034038
Position 9380: 0.16155539288661402
Position 8002: 0.12888012942292448
Position 8834: 0.09607702126050482
Position 13125: 0.08472051075304
Position 7958: 0.06885348820013693
Position 120: 0.05689044374099674
Position 9560: 0.051908224107438825
Position 8792: 0.04910197408281359
Position 498: 0.04058157847404178
Position 3523: 0.03677893753901609
Position 6211: 0.03265658184188434
Position 7963: 0.03070902737396037
Position 423: 0.02961300199800229
Position 1599: 0.029222183052091694
Position 7978: 0.027565249435280003
Position 12177: 0.026398309732283222
Position 6218: 0.026301496847035075
Position 8007: 0.025644707820194672
Position 7057: 0.021934841605743105
Position 6225: 0.02028754306766334
Position 14343: 0.02018954236741969
Position 7944: 0.019867315606462932
Position 14534: 0.017825296864046786
Position 9194: 0.017663431925921964
Position 2349: 0.013809682664591181
Position 1604: 0.013492523302030199
Position 9319: 0.01349054102517766
Position 6528: 0.013412584851749189
Position 10660: 0.012388632645966782
Position 8887: 0.012111146572383413
Position 5019: 0.011430791242027309
Position 14926: 0.011004867103597554
Position 12263: 0.010458206082431512
Position 12125: 0.010072139482615136
Position 12243: 0.009913713891271199
Position 1541: 0.009330288227003882
Position 9422: 0.009209398154421537
Position 13058: 0.00883216618882108
Position 13235: 0.008783478975969327
Position 12119: 0.008578109412098052
Position 7411: 0.008240385738558651
Position 466: 0.008014140109650765
Position 2047: 0.007884771806258272
Position 12844: 0.007521108683736055
Position 7917: 0.007180289171969209
Position 11876: 0.007071839021422457
Position 1285: 0.006979079241537442
Position 7660: 0.006770043628389184
Position 12236: 0.006538868927669956
Position 3990: 0.00630974725142507
Position 4240: 0.005580678619655993
Position 12485: 0.005443032785851289
Position 12299: 0.005368645487403545
Position 9394: 0.0049616192824981885
Position 7681: 0.0041686503185902135
Position 8930: 0.004138613071536468
Position 7970: 0.0038853005627790954
Position 2988: 0.003791499129435434
Position 3798: 0.003788590242279025
