Gene = Rbm42
index = 888
Annotated 5SS: [ 380  734 2587 2758 4399 4651 5492 5819 9010]
Annotated 3SS: [ 597 2501 2682 4332 4474 5158 5700 8814 9096]
SMsplice 5SS: [ 380  734 2587 2758 4399 4651 5492 5819 9010]
SMsplice 3SS: [ 597 2501 2682 4332 4495 5383 5700 8814 9096]
top_k =  1000
Partition function (log Z): 27.188468531641053

Sorted 5' Splice Sites (High to Low Probability):
Position 5819: 0.9993424043106086
Position 4651: 0.9989827366834307
Position 2758: 0.9941643932104437
Position 2587: 0.9841583106992052
Position 9010: 0.9682107961292049
Position 4399: 0.9656114044756272
Position 734: 0.8078524361452701
Position 380: 0.7610126120259789
Position 5492: 0.6897765457030163
Position 2918: 0.2590619137625682
Position 8616: 0.25559419788420884
Position 739: 0.18691376993580922
Position 231: 0.15753450035292804
Position 8344: 0.11898755142246141
Position 5387: 0.10914474283476804
Position 3394: 0.07243866251544011
Position 1888: 0.051713945811758096
Position 6466: 0.051230895584646975
Position 2950: 0.05037246108848275
Position 2895: 0.04403357849573823
Position 6417: 0.04199335670789637
Position 1389: 0.036782099352138206
Position 1761: 0.027765630282309144
Position 8418: 0.025435251920291384
Position 7123: 0.020552549957860426
Position 3874: 0.019955907368551528
Position 4175: 0.01950754898311216
Position 392: 0.016218891347997137
Position 6561: 0.015191207037669427
Position 7746: 0.014956952062293012
Position 5574: 0.014612603889993876
Position 147: 0.013135781115664774
Position 7777: 0.012676152568987999
Position 8913: 0.012116844694930792
Position 285: 0.01141157749955898
Position 1589: 0.011176797542134628
Position 4117: 0.009653374927267278
Position 9169: 0.00925882115741023
Position 9014: 0.008105406156941474
Position 300: 0.006728944807816371
Position 7679: 0.006443885600521559
Position 3381: 0.005848425302448459
Position 458: 0.005554140851219247
Position 2003: 0.004386917528705631
Position 7686: 0.004065643096493936
Position 447: 0.0035969190993532926
Position 7834: 0.003342469843701044
Position 2900: 0.002915090512293819
Position 3849: 0.0029149416015476046
Position 1047: 0.002855460914723531
Position 1895: 0.0027772612441455662
Position 8686: 0.0025489370774794884
Position 8853: 0.0019244631365660343
Position 2008: 0.0015889309802632646
Position 2954: 0.001570355959102079
Position 2762: 0.0015539061275533848
Position 6194: 0.0013803600358444832
Position 7784: 0.0012958038779453936
Position 6412: 0.001280665140160908
Position 3364: 0.0012676182037088923
Position 87: 0.0011567224336882843
Position 2559: 0.0011173888924124497
Position 665: 0.0010857571295072826
Position 680: 0.001003266777856322
Position 5384: 0.0009741300145030029
Position 6503: 0.0009350722866880344
Position 5276: 0.0009235192978238236
Position 4255: 0.0008987426295891131
Position 3902: 0.0008687493765815194
Position 200: 0.0008615341406308197
Position 6066: 0.0008497505300463342
Position 4126: 0.000791687585895996
Position 436: 0.0007548890244513896
Position 4017: 0.0006850172996652182
Position 2112: 0.0006778951431162066
Position 3260: 0.0006238950744481942
Position 5199: 0.0006212343903249271
Position 6471: 0.0006165812480141303
Position 560: 0.0005732255148114635
Position 5635: 0.0005688610272167955
