Gene = Cog6
index = 281
Annotated 5SS: [  192  1769  3423  4332  6662  7765  8185  9992 14825 14992 16757 18981
 21230 23798 24483 27279 28128 30837]
Annotated 3SS: [ 1624  3350  4272  6549  7681  8113  9897 14695 14899 16691 18888 21111
 23665 24314 27170 28073 30756 34045]
SMsplice 5SS: [  192   484  1769  3423  4398  6662  7765  8185  9992 14782 14992 16757
 18981 19807 23798 24483 27279 28128 29676 30837]
SMsplice 3SS: [  351  1624  3350  4272  6549  7681  8113  9897 14695 14885 16691 18888
 19717 23665 24314 27170 28073 29563 30756 34045]
top_k =  1000
Partition function (log Z): 25.347938034331673

Sorted 5' Splice Sites (High to Low Probability):
Position 30837: 0.9969662729122967
Position 1769: 0.9901911621074216
Position 7765: 0.9685367308322358
Position 24483: 0.9336520681967202
Position 6662: 0.9140019502586741
Position 9992: 0.9034914464167971
Position 192: 0.8558880598644122
Position 18981: 0.8211489683937891
Position 8185: 0.8041627207394316
Position 28128: 0.7848072565357477
Position 14992: 0.7166813967136864
Position 3423: 0.7000185369703285
Position 23798: 0.6738363087957185
Position 34173: 0.6639735914104756
Position 29676: 0.6445966608629231
Position 14782: 0.6092120669574378
Position 4398: 0.6007996791987433
Position 484: 0.5902075258650497
Position 16757: 0.5656860285013696
Position 27279: 0.5643726251603397
Position 21230: 0.4875725757661091
Position 19807: 0.4697255932153405
Position 15212: 0.30467632950607326
Position 4332: 0.2989362098733087
Position 19811: 0.2743404010674279
Position 3449: 0.26860247975244
Position 23935: 0.26025416907996984
Position 14825: 0.198563424437137
Position 25695: 0.1776248890059691
Position 20059: 0.1747674485240185
Position 26547: 0.15049996809950375
Position 17037: 0.14964339819067937
Position 25052: 0.14956256675980004
Position 10656: 0.12451717935756589
Position 21406: 0.11386263994288218
Position 24923: 0.10030653732329142
Position 11950: 0.09341979237984487
Position 148: 0.0787615780084971
Position 18668: 0.06122499936377042
Position 7533: 0.058570983468343336
Position 8640: 0.05759683157304669
Position 7296: 0.056036749956395716
Position 11460: 0.054623717773759795
Position 8754: 0.054515746906456025
Position 2109: 0.05363784029210725
Position 28195: 0.05361174000836269
Position 16056: 0.05358348833327236
Position 11858: 0.04868031316785859
Position 14028: 0.047595417791614365
Position 451: 0.04664436070860504
Position 112: 0.04485833457647095
Position 28468: 0.044796899542664755
Position 2437: 0.04396513080127453
Position 5819: 0.042520142744629306
Position 446: 0.040266812719877136
Position 17317: 0.03972392113077625
Position 472: 0.03958364255727049
Position 412: 0.03929878273281006
Position 34501: 0.0372630392695698
Position 3617: 0.03702367182666229
Position 13695: 0.03534751990871357
Position 33643: 0.034849306940049236
Position 33797: 0.03369660221699975
Position 31905: 0.03323871406836576
Position 29285: 0.029840558491718332
Position 9095: 0.026480456672022746
Position 9213: 0.024609572100139927
Position 28210: 0.023611463607904063
