Gene = Proser1
index = 856
Annotated 5SS: [  654  3502  5884  6702  7852  8421  9902 11101 11745 12036 15501 16045]
Annotated 3SS: [ 3435  5814  6606  7757  8309  9817 11021 11648 11990 13816 15893 16845]
SMsplice 5SS: [  255   654  7852  8421  9902 11101 11745 15501]
SMsplice 3SS: [  486  7757  8309  9817 11021 11648 15364 16845]
top_k =  1000
Partition function (log Z): 13.435448148074139

Sorted 5' Splice Sites (High to Low Probability):
Position 11745: 0.9729689334240288
Position 654: 0.9614876797942233
Position 255: 0.9296856642561175
Position 7852: 0.9238409387863822
Position 9902: 0.8786497181493231
Position 15501: 0.8741076099662091
Position 11101: 0.8404923827214533
Position 8421: 0.6824325182930513
Position 2814: 0.5287183994177742
Position 6702: 0.4786293846998011
Position 12036: 0.3777981843351234
Position 5884: 0.36031274758561815
Position 14891: 0.3358228249213849
Position 6336: 0.2853850301209606
Position 16045: 0.27902815881745996
Position 3502: 0.26871406664027864
Position 8517: 0.26628015065686383
Position 3687: 0.195976177888664
Position 10239: 0.10623742096370022
Position 9970: 0.0948440962757438
Position 4136: 0.07965480540314471
Position 5832: 0.07727697647473523
Position 15956: 0.0769919333353574
Position 15524: 0.06351310134677146
Position 10079: 0.06212200901879338
Position 7648: 0.06082325111616044
Position 7550: 0.05590910639544899
Position 9672: 0.048219773142424364
Position 9448: 0.04675821009540891
Position 4813: 0.04529787598392147
Position 7556: 0.03802847193305094
Position 4991: 0.032888296142310834
Position 7889: 0.026142194102375955
Position 14873: 0.025900765312075434
Position 10431: 0.025776259597193353
Position 1480: 0.02433394176011231
Position 699: 0.02432197249069094
Position 15920: 0.024296140943947046
Position 5728: 0.022506321848019876
Position 2053: 0.021534837364342696
Position 13407: 0.021257949908001308
Position 14807: 0.019557289996468573
Position 11805: 0.018763857731597982
Position 14903: 0.0187594846076144
Position 8468: 0.018146206301929337
Position 4890: 0.015972645406539313
Position 4102: 0.01432184569631752
Position 7885: 0.013078962472083783
Position 14306: 0.013062699098945146
Position 5687: 0.013055145170811907
Position 5964: 0.010511528332790922
Position 9142: 0.009301493591850516
Position 7305: 0.008373453013464684
Position 14907: 0.008360419274913686
Position 949: 0.008027314184539698
Position 6637: 0.007976510210705801
Position 2254: 0.007907642210467313
Position 15645: 0.007629897744003103
Position 4368: 0.007385397439787439
Position 9329: 0.0061817142181997955
Position 8177: 0.005760421799953583
Position 844: 0.005595810750151485
Position 9246: 0.005487204312966912
Position 9661: 0.005367686471046426
Position 10041: 0.005344702967333722
