Gene = Pdcd1
index = 801
Annotated 5SS: [  139 11398 11844 12462]
Annotated 3SS: [11037 11681 12426 13014]
SMsplice 5SS: [   78 11398 11844]
SMsplice 3SS: [11125 11681 13014]
top_k =  1000
Partition function (log Z): -8.96370242681107

Sorted 5' Splice Sites (High to Low Probability):
Position 11844: 0.8770455565360494
Position 11398: 0.7045100744410984
Position 78: 0.6146176344201674
Position 6504: 0.4353076638634621
Position 4032: 0.26334704508828516
Position 4262: 0.2211305408937467
Position 139: 0.21953931970126697
Position 12462: 0.20935898559923638
Position 6632: 0.179415497056951
Position 292: 0.10556332920924802
Position 412: 0.049258826979258964
Position 7874: 0.046182403364039296
Position 4788: 0.028306766298247903
Position 12523: 0.02077519519431718
Position 4004: 0.020241937894386847
Position 305: 0.01971182001020365
Position 469: 0.01776933372570397
Position 11835: 0.017634366379745105
Position 7416: 0.01743304595901765
Position 65: 0.015494783865471437
Position 5956: 0.010244763555218164
Position 12868: 0.009655641834963542
Position 13299: 0.009081972504980825
Position 12842: 0.008949642586390728
Position 12814: 0.00817849308076248
Position 3777: 0.008057996565005986
Position 13658: 0.007622884715357739
Position 3977: 0.007548144091643151
Position 3458: 0.006833685087612733
Position 7728: 0.0064864175423355475
Position 2246: 0.005941213389404399
Position 1787: 0.005929008147425092
Position 9551: 0.005629831200669865
Position 862: 0.003661598404432709
Position 4663: 0.0034804241364776085
Position 1178: 0.0034675781645433436
Position 6538: 0.0032724273983184672
Position 69: 0.003234567651838037
Position 173: 0.00285579245786748
Position 10724: 0.0026365386378294983
Position 5530: 0.002563620931927661
Position 1767: 0.002388612269602795
Position 3758: 0.0022910106931083407
Position 6233: 0.0020826427856703816
Position 5463: 0.0016313311587759112
Position 86: 0.001319176181675809
Position 10415: 0.0011306476009137886
Position 12847: 0.0011218967348568896
Position 3987: 0.0009597644829510845
Position 1185: 0.0007464785724294628
Position 1315: 0.0006611600518761925
Position 13865: 0.0006507892563576703
Position 11760: 0.0006446166781097424
Position 2785: 0.0005799560808476116
Position 1200: 0.0005790529903024171
Position 5708: 0.00045600516125779563
Position 4269: 0.0003897257065382212
Position 7410: 0.00038632905599265087
Position 110: 0.00038608660155699156
Position 4166: 0.00026682966526425157
Position 4510: 0.00020641770448207136
Position 501: 0.00013626386750892908
Position 416: 0.0001252594231273213
Position 3750: 0.00011316459946505687
Position 1976: 0.00010893998395649387
Position 11777: 4.701018731435906e-05
Position 272: 2.124381183746189e-05
Position 158: 9.987116985526073e-06
Position 243: 8.733010656309383e-06
Position 128: 7.926793370557359e-06
Position 2750: 6.726984379384054e-06
Position 2923: 6.447899686474295e-06
Position 143: 6.042457053601194e-06
Position 252: 5.148315873503556e-06
Position 177: 4.645356988637711e-06
Position 102: 3.1988823672523566e-06
Position 203: 2.6108748431210243e-06
Position 374: 2.470437141407983e-06
Position 214: 1.823571191453707e-06
Position 3549: 1.6125424613106866e-06
Position 666: 1.4849001317808705e-06
Position 245: 9.231746165087889e-07
Position 296: 9.21565792714741e-07
Position 539: 7.227845605924088e-07
Position 627: 4.30393298126194e-07
Position 563: 4.15899453963935e-07
Position 600: 3.9591385721667396e-07
Position 659: 3.574385782855768e-07
Position 754: 3.4327205399375643e-07
Position 1003: 1.7595455839671003e-07
Position 1031: 9.546065183750964e-08
Position 683: 7.834218594362552e-08
Position 1379: 5.7082525326082194e-08
Position 968: 5.705502467744784e-08
Position 575: 3.968201980484404e-08
Position 1136: 3.897321879393584e-08
Position 378: 3.5503539167303824e-08
Position 1038: 3.281722788790773e-08
Position 389: 1.901273412079426e-08
Position 401: 1.1043320780108134e-13
Position 391: 1.1812720928056808e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11681: 0.8416334082402315
Position 6414: 0.5930393673177322
Position 11125: 0.40713243070846955
Position 11037: 0.2901590013375367
Position 3888: 0.2564517610880861
Position 13014: 0.23474843612844798
Position 12685: 0.17764993780427676
Position 4125: 0.170804451896903
Position 12426: 0.15233329382468094
Position 12585: 0.09469693430379858
Position 13252: 0.08538943749433411
Position 11656: 0.07662516937290942
Position 12178: 0.07301369115124318
Position 13972: 0.07054620365840954
Position 12618: 0.06386490550294723
Position 12621: 0.03891810748919961
Position 7843: 0.038556476614563434
Position 351: 0.03833184368064116
Position 3920: 0.033395559572156695
Position 13540: 0.032207101959231384
Position 12376: 0.03195601952154036
Position 13864: 0.02687242315834943
Position 4107: 0.021874599160679534
Position 4165: 0.021785945212017505
Position 6537: 0.02070007366209123
Position 7218: 0.01931538050588328
Position 4621: 0.016752008169305867
Position 3632: 0.014322711115680314
Position 14109: 0.014239602319034402
Position 12148: 0.013931523534649893
Position 13046: 0.013220666748148804
Position 12729: 0.013065931868227377
Position 13017: 0.013054856750540007
Position 11354: 0.01248898590712536
Position 13020: 0.011022436457453615
Position 5819: 0.010018962516892715
Position 4629: 0.009864435498685351
Position 11079: 0.00964701611055891
Position 7548: 0.008840773377339104
Position 6371: 0.008162396720725931
Position 13147: 0.008011979175065798
Position 7710: 0.0077112173463854
Position 12593: 0.0073110849029712046
Position 13311: 0.005810379165877222
Position 13197: 0.005672129353362548
Position 12113: 0.005075795251268641
Position 1072: 0.004517591071588779
Position 5417: 0.004374576384898588
Position 9291: 0.003667950458298864
Position 13886: 0.0033487526422665403
Position 3404: 0.0033452705698773454
Position 1559: 0.0031159485905088704
Position 712: 0.0030970930758072537
Position 9422: 0.0030311973609019023
Position 10536: 0.0028795212225705595
Position 7647: 0.0028561137631470395
Position 2118: 0.0028449913248718094
Position 4347: 0.002626082548095597
Position 1615: 0.0025771240369238703
Position 12522: 0.0025456584343907934
Position 2153: 0.002527619553987057
Position 14215: 0.0024824107412747265
Position 4241: 0.0023640365439549175
Position 406: 0.0021961660831653785
Position 6191: 0.00217802719493893
Position 12510: 0.00206125253167421
Position 153: 0.002037717610299298
Position 3715: 0.001981912439023237
Position 189: 0.0019606833455868724
Position 4504: 0.0018094633456491387
Position 4052: 0.0017076040880865783
Position 11987: 0.0016695570930779576
Position 8209: 0.0016275194167185301
Position 11911: 0.0014568360324900653
Position 11592: 0.0014490151923811148
Position 7441: 0.0014130543342739021
Position 304: 0.0013669106001135576
