Gene = Srrt
index = 1030
Annotated 5SS: [  251   629  4763  5148  5549  7431  7708  7921  8117  8949  9284  9447
  9876 10335 10596 10900 11208 11457 11688]
Annotated 3SS: [  488  4633  5000  5359  7260  7522  7821  8001  8790  9221  9367  9686
 10160 10441 10705 11050 11354 11560 11767]
SMsplice 5SS: [  251   629  4162  4763  5148  5549  7431  7708  7921  8117  9284  9447
 10596 11208 11457 11688]
SMsplice 3SS: [  477  4076  4633  5000  5460  7260  7522  7821  8001  9221  9367 10441
 11050 11330 11581 11767]
top_k =  1000
Partition function (log Z): 34.46317138977616

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9845028248097153
Position 11688: 0.9834035913008019
Position 10596: 0.9815661687642921
Position 5148: 0.9800240401295118
Position 7431: 0.9736378571442392
Position 11457: 0.9670720517278661
Position 9447: 0.9663292687603863
Position 7921: 0.9448811510489861
Position 9284: 0.9354662074478203
Position 251: 0.9280164895077526
Position 7708: 0.863634739365712
Position 8117: 0.7789536420442165
Position 5549: 0.7573121314307586
Position 4763: 0.7450810659139001
Position 11208: 0.6656137405922598
Position 4162: 0.5695468795149536
Position 10900: 0.4870393343487143
Position 10218: 0.3109128042319374
Position 1046: 0.2793996768799144
Position 10335: 0.258663332282488
Position 4895: 0.17971996914630758
Position 8949: 0.17470639996974627
Position 11108: 0.15465076777956208
Position 8866: 0.12666035266211656
Position 8163: 0.1247390394877156
Position 9876: 0.10897544977489806
Position 3973: 0.06162054041915002
Position 2353: 0.04946938117001069
Position 11120: 0.047748448433184
Position 8595: 0.03932158816805027
Position 8173: 0.0372096859359756
Position 7926: 0.03640760180066564
Position 9311: 0.028772903500477204
Position 4354: 0.025826769901949893
Position 3968: 0.02452908022846217
Position 8185: 0.023725009840122054
Position 6357: 0.02057672810485188
Position 10927: 0.02034885136852769
Position 6790: 0.018418921005281353
Position 8169: 0.017952907338167776
Position 10756: 0.01577037371360749
Position 5153: 0.015137757353542707
Position 9777: 0.014571312662201881
Position 7446: 0.01392768350292047
Position 10921: 0.013593557958880363
Position 958: 0.011424549990383502
Position 193: 0.011217002546392255
Position 7082: 0.011212684388164309
Position 8542: 0.01113163497389425
Position 10866: 0.010225767984130116
Position 2040: 0.009194438442982964
Position 933: 0.008124503206919783
Position 6819: 0.008124375588704583
Position 3784: 0.008055270707053292
Position 4851: 0.007693067554058047
Position 815: 0.0073710253446957735
Position 9794: 0.0069367702955150335
Position 8979: 0.006764778244461454
Position 7750: 0.006170498709925728
Position 7340: 0.00578331621331238
Position 10827: 0.0055728438841382965
Position 9880: 0.00538107415117861
Position 4953: 0.004933232502314442
Position 8179: 0.004539799397363118
Position 5898: 0.003949011262122064
Position 11424: 0.003878203368600514
Position 1632: 0.0038330689524305734
Position 4768: 0.0038058149067607787
Position 4797: 0.0036505490697475514
Position 10373: 0.0032249569100617744
Position 6830: 0.0031418426477210614
Position 3896: 0.0030649285762561125
Position 4287: 0.00283814112701004
Position 11266: 0.002600237143112195
Position 4669: 0.002160404501014367
Position 4533: 0.001969832378065735
Position 7369: 0.0018442583208279854
Position 11526: 0.001806488091996861
Position 8054: 0.001748558323705185
Position 2479: 0.001618397489102049
Position 9620: 0.001592995879489083
Position 2950: 0.0015771038050243875
Position 9579: 0.0015327668221144437
Position 8189: 0.0014044583959598985
Position 10363: 0.0013918961228628244
Position 4494: 0.001380502678462603
Position 10607: 0.001366195648015846
Position 2183: 0.0012435542569600672
Position 1656: 0.0011996566910921693
Position 9906: 0.0011921481378960222
Position 2623: 0.0011363998597233344
Position 8858: 0.001042311240897367
Position 3336: 0.0010198207811019438
Position 4467: 0.0009844584267101988
Position 1780: 0.0009553025592091236
Position 10909: 0.0009451678076253567
Position 10341: 0.0008925941474475063
Position 6866: 0.0008518277418693967
Position 7153: 0.0008302334215113819
Position 4298: 0.0008067326065435258
Position 10077: 0.0008047683400993335
Position 995: 0.0007776938645108572
Position 11225: 0.0007579816882005496
Position 4256: 0.0006327712001337587
Position 4269: 0.0006290546293889188
Position 6902: 0.0006265185445981158
Position 8070: 0.0006131116109477258
Position 11222: 0.0006029845215429794
Position 9897: 0.0005803746637110352
Position 10760: 0.0005420716158385241
Position 356: 0.0005370474539933432
Position 9521: 0.0005325770812807557
Position 10819: 0.000501102539419239
Position 10749: 0.0004915643219696696
Position 4157: 0.0004886046119137381
Position 8076: 0.0004668189487469002
Position 9614: 0.00045686295017230384
Position 9584: 0.0004380500408738667
Position 10949: 0.00043169285940405726
Position 1372: 0.000430393595701293
Position 10503: 0.0004213327370686682
Position 852: 0.0004130826549010857
Position 7759: 0.00041302473042500163
Position 1726: 0.00040263069082514813
Position 9638: 0.0003862594585814004
Position 8689: 0.0003845734808130685
Position 5942: 0.0003769757003224621
Position 10874: 0.00036547059573798125
Position 5174: 0.0003558088157820795
Position 9570: 0.00034490786886400406
Position 9005: 0.0003394056747682871
Position 637: 0.00032773655485253964
Position 9712: 0.0002974090529892014
Position 8084: 0.000295914793727741
Position 348: 0.000294260146884923
Position 8056: 0.0002765574720731313
Position 61: 0.00024938696561817677
Position 2838: 0.00022351298641528874
Position 7454: 0.00021128185569028993
Position 1338: 0.00019888487003896278
Position 5865: 0.00017970165023558802
Position 414: 0.00017603316036738482
Position 8983: 0.00017411095123535844
Position 339: 0.0001709901287822469
Position 8691: 0.00015545729587847394
Position 8294: 0.00015363086130071747
Position 8064: 0.00015035099034969003
Position 302: 0.00014808465986658971
Position 10392: 0.00014585623179076644
Position 14: 0.00014383678795576172
Position 8590: 0.00014065249772483894
Position 7289: 0.00013224127864898977
Position 127: 0.00013075008481724013
Position 4914: 0.0001296244843622438
Position 3898: 0.00012741744342877363
Position 7159: 0.0001270455589011834
Position 10754: 0.00012433750660487944
Position 7634: 0.0001241177697837146
Position 5340: 0.00012200017884144167
Position 5391: 0.00011893773053960982
Position 419: 0.00011892387472177289
Position 8058: 0.00011603541470374081
Position 9606: 0.00011551611313818535
Position 11482: 0.00011426247883465052
Position 1697: 0.00011394511057892667
Position 7157: 0.00011200412115212533
Position 180: 0.00011170052564555831
Position 2627: 0.00010111213901732985
Position 9480: 9.853226020564929e-05
Position 4206: 9.458717794315517e-05
Position 3873: 9.235000132431423e-05
Position 8693: 8.99231968419315e-05
Position 321: 8.959376288382624e-05
Position 4483: 8.879166210317354e-05
Position 8715: 8.727333754802495e-05
Position 9738: 8.481656341036485e-05
Position 4145: 8.2768978527173e-05
Position 10883: 7.645544882285998e-05
Position 4423: 7.036498775675049e-05
Position 104: 6.88662538897503e-05
Position 11877: 6.559626772197394e-05
Position 4166: 6.24609407753722e-05
Position 6440: 6.146837024142537e-05
Position 11663: 5.696863139294181e-05
Position 7752: 5.399775805222886e-05
Position 7541: 5.1411689891020396e-05
Position 11063: 5.085996133963193e-05
Position 7094: 5.032160654692525e-05
Position 11493: 4.567128109978911e-05
Position 7770: 4.428188592246844e-05
Position 5553: 4.391554721623844e-05
Position 694: 4.283726798149168e-05
Position 11801: 4.27972502256651e-05
Position 7868: 3.508421817717319e-05
Position 661: 3.425422377148878e-05
Position 7362: 3.2596298972157535e-05
Position 7468: 3.233024927404926e-05
Position 9559: 2.892942215063569e-05
Position 9364: 2.3040049714011153e-05
Position 5769: 2.2454016414887833e-05
Position 645: 2.2104014284968493e-05
Position 6190: 2.1310206990366556e-05
Position 5597: 2.1202136986180637e-05
Position 5948: 2.0796816030185758e-05
Position 2152: 2.0233993753206637e-05
Position 10553: 1.8596038601817465e-05
Position 56: 1.657707272984584e-05
Position 173: 1.531756622732872e-05
Position 11853: 1.4257080825525066e-05
Position 11883: 1.3638891816156422e-05
Position 1709: 1.2880635339561565e-05
Position 7412: 1.1755332392495013e-05
Position 5060: 1.1412814066648368e-05
Position 1903: 1.0152919569344496e-05
Position 150: 9.535059213553493e-06
Position 10796: 9.145936395749385e-06
Position 11829: 7.95286094037334e-06
Position 11621: 7.761014774553792e-06
Position 9166: 7.640482779188683e-06
Position 7348: 6.619538997874592e-06
Position 11772: 5.750909437187798e-06
Position 9387: 5.692842748363702e-06
Position 187: 5.542911597811269e-06
Position 9333: 5.332646711208103e-06
Position 869: 5.1822760367018145e-06
Position 580: 4.803430249261873e-06
Position 7342: 4.2408726184856395e-06
Position 9507: 3.830526244922619e-06
Position 445: 3.7878441523393125e-06
Position 9509: 3.601156200144352e-06
Position 22: 3.574109948789818e-06
Position 511: 2.8373491618228725e-06
Position 11520: 2.7759740959335857e-06
Position 3: 2.5998725392820623e-06
Position 32: 2.430025933528508e-06
Position 745: 2.095000825046734e-06
Position 9453: 2.056738334194575e-06
Position 819: 1.713197665217538e-06
Position 809: 1.671070164003534e-06
Position 433: 1.615673809637929e-06
Position 170: 1.3302101150855196e-06
Position 7930: 1.2333941433845624e-06
Position 517: 8.455184555804609e-07
Position 9: 8.21656191749291e-07
Position 2604: 7.252944611310018e-07
Position 5689: 5.941557587003785e-07
Position 35: 5.468241605660216e-07
Position 27: 2.7731489157165083e-07
Position 1220: 2.2686279687431443e-07
Position 464: 2.1389519222073992e-07
Position 451: 1.932947591048671e-07
Position 9451: 1.642531123931334e-07
Position 466: 1.572257856809181e-07
Position 5901: 1.3767110858060864e-07
Position 825: 1.1362958535059465e-07
Position 10222: 9.88564157286562e-08
Position 1070: 3.504467289668455e-08
Position 1205: 3.4813137472374925e-08
Position 1224: 2.675684219960606e-08
Position 706: 2.0814344199561665e-08
Position 1012: 1.927401253665803e-08
Position 8123: 7.568733124649925e-09
Position 9368: 6.957617762632532e-09
Position 1208: 4.718422593209916e-09
Position 1064: 3.933531158706693e-09
Position 759: 6.469374743740695e-10
Position 9405: 6.104728696979844e-10
Position 738: 5.443437438314647e-10
Position 4916: 5.430041475389668e-10
Position 9494: 3.986337595165557e-10
Position 762: 7.002740419950691e-11
Position 768: 3.758387595757441e-11
Position 779: 3.6408550396774077e-11
Position 9260: 1.8990378727828746e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11767: 0.994894081225964
Position 8001: 0.9913422449280876
Position 7260: 0.9907737467615728
Position 9221: 0.978563535012673
Position 10441: 0.9691355847639606
Position 5000: 0.9080801509151835
Position 7821: 0.9064889300324553
Position 9367: 0.9063727502348657
Position 11050: 0.7503966043242347
Position 4633: 0.7440306490099653
Position 7522: 0.7342346902334588
Position 488: 0.7158818788906641
Position 4076: 0.5783622437627821
Position 11330: 0.5682946674571188
Position 11581: 0.43774425563077324
Position 11560: 0.43262515844937355
Position 11366: 0.3709947275899825
Position 10160: 0.3557804366192293
Position 10705: 0.2556092931586449
Position 5460: 0.2550355544327976
Position 8790: 0.2048953434340972
Position 502: 0.1792069790706885
Position 4796: 0.17376877493697096
Position 5359: 0.16324428785345424
Position 10671: 0.15912832277443248
Position 10113: 0.14484004483263696
Position 7575: 0.12927514558276818
Position 9686: 0.1253513286054311
Position 788: 0.11658089535267735
Position 11590: 0.10808880025792884
Position 5411: 0.0968764347422607
Position 10992: 0.09523234552326822
Position 3828: 0.08536539237498701
Position 957: 0.08251543971156176
Position 874: 0.07465494200135285
Position 10683: 0.06703958575454594
Position 5236: 0.061789333801689904
Position 5030: 0.05460131280817172
Position 8793: 0.0479981163277862
Position 5462: 0.0469656883786149
Position 9403: 0.04042911092050616
Position 5421: 0.037240443126440946
Position 8766: 0.03547962513691205
Position 2266: 0.034488068377899375
Position 10780: 0.029511009733863204
Position 8400: 0.02658661187490821
Position 5330: 0.024597765107606057
Position 7808: 0.024422042543525018
Position 11147: 0.02440739173717382
Position 5456: 0.022854785816494434
Position 10782: 0.020982100890227843
Position 8426: 0.02050776898529428
Position 5088: 0.01949885116202074
Position 10049: 0.01712404243387497
Position 6673: 0.015240446915053404
Position 517: 0.015167263184297421
Position 6634: 0.014993237540828172
Position 10848: 0.014371767311128783
Position 7584: 0.013624999711057642
Position 11378: 0.013309486450369806
Position 538: 0.012793650589421711
Position 3633: 0.011449425206337535
Position 4000: 0.010934102902015408
