Gene = Smim14
index = 991
Annotated 5SS: [  665 25008 32877 40215]
Annotated 3SS: [24898 32827 40071 42962]
SMsplice 5SS: [  665 25008 32877 40215]
SMsplice 3SS: [24898 32827 40071 42962]
top_k =  1000
Partition function (log Z): -27.015462978209296

Sorted 5' Splice Sites (High to Low Probability):
Position 665: 0.8922646239770773
Position 141: 0.36826945887343027
Position 4329: 0.16520479870574561
Position 8660: 0.1411048964719285
Position 8347: 0.1289851586823983
Position 460: 0.06698491760019082
Position 4325: 0.05234336271528449
Position 429: 0.0382742125161342
Position 1133: 0.013388258920787027
Position 2979: 0.011232472695375443
Position 1237: 0.01072263960203962
Position 4878: 0.008936332338945377
Position 8419: 0.008821872359434999
Position 2146: 0.006189519483806368
Position 248: 0.005220072531281102
Position 192: 0.003872061433091876
Position 3: 0.0028355821924609995
Position 6102: 0.0025049140071792693
Position 1181: 0.002259721976847776
Position 78: 0.001372926884389785
Position 326: 0.0012468093285294653
Position 288: 0.0010539619665584136
Position 996: 0.000992941568075758
Position 388: 0.0007873276055658948
Position 5999: 0.0005581901767516483
Position 170: 0.0005135007842264604
Position 1564: 0.0004685330892306404
Position 89: 0.00037376859591838676
Position 2096: 0.00032162488744744345
Position 150: 0.00032056235820168726
Position 309: 0.0002896196486653784
Position 3731: 0.0002680916799598522
Position 2802: 0.00025699584932784486
Position 482: 0.00019373492169976188
Position 1004: 0.00018751315255935704
Position 105: 0.000177748520940997
Position 1223: 0.0001567439950578401
Position 1531: 0.00015629390088748256
Position 1102: 0.00014220921057800658
Position 1804: 5.224520065673793e-05
Position 465: 5.1898768635258045e-05
Position 954: 3.6670302067161336e-05
Position 159: 2.1905030231840165e-05
Position 30: 2.0598345049075807e-05
Position 864: 1.4319232025579625e-05
Position 494: 1.0867641524663674e-05
Position 7: 7.0342147171138135e-06
Position 613: 4.2994984269464645e-06
Position 1271: 2.5076443852245153e-06
Position 1000: 2.172961231048458e-06
Position 1819: 1.9058355995817027e-06
Position 1831: 1.6724541846989842e-06
Position 1194: 1.6713629175683105e-06
Position 210: 1.5176203697634598e-06
Position 669: 1.4778466196310329e-06
Position 4391: 1.26511181066407e-06
Position 990: 1.0044144589599727e-06
Position 1772: 6.546323563292227e-07
Position 910: 6.068606375943342e-07
Position 858: 5.044768755038875e-07
Position 1332: 4.5922264681871454e-07
Position 676: 3.5533505094678124e-07
Position 671: 3.3134840374039244e-07
Position 958: 2.9898483499083977e-07
Position 1213: 2.8717767842262116e-07
Position 527: 2.5903013439056104e-07
Position 654: 2.3971221017976066e-07
Position 726: 2.2826074067261025e-07
Position 547: 2.1483861379021785e-07
Position 542: 1.579380880018515e-07
Position 550: 1.3253309949265406e-07
Position 998: 6.457107708478305e-08
Position 993: 3.5033602469842975e-08
Position 2386: 3.1852889434744523e-09
Position 532: 1.3092688792960028e-10
Position 940: 1.1524657658167189e-10
Position 968: 3.965648337514787e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16020: 0.36976392332774655
Position 8272: 0.19833301029918285
Position 520: 0.17054698829181425
Position 8526: 0.13077219321447386
Position 4226: 0.12863379641670805
Position 17307: 0.10881254654668718
Position 568: 0.10793386820059377
Position 1088: 0.06630051300417787
Position 4125: 0.06295445557579042
Position 12174: 0.05820880552991793
Position 8383: 0.041669246975894726
Position 540: 0.03941128030679528
Position 4042: 0.027659474268933
Position 459: 0.023572510174873856
Position 4540: 0.020824061953305797
Position 575: 0.020055940095605074
Position 5955: 0.019032233374928036
Position 7289: 0.01846518417294438
Position 6317: 0.018123751236836738
Position 8404: 0.017431608612945532
Position 8558: 0.015414755927112058
Position 4765: 0.015281417943337558
Position 1856: 0.014952312443082146
Position 11275: 0.014526962686556677
Position 12671: 0.01440524615015309
Position 4142: 0.01405025332622077
Position 13622: 0.012901572822849927
Position 1583: 0.011535259810771109
Position 10256: 0.010914253562818475
Position 5456: 0.0069847710349475334
Position 239: 0.006746335741873522
Position 2859: 0.006627046079502087
Position 1949: 0.006486262398580502
Position 1563: 0.006254639884967975
Position 4493: 0.006103307393564586
Position 9155: 0.0059503473326703435
Position 5844: 0.005918664791760886
Position 428: 0.005283451389378034
Position 2440: 0.004975617771749894
Position 10586: 0.004861226618089246
Position 7371: 0.004766633470287166
Position 2022: 0.004313719251119865
Position 3984: 0.0038456447901752144
Position 4411: 0.0037236320336800155
Position 5661: 0.003624877056113561
Position 7260: 0.0035046625307132676
Position 542: 0.0034465915451867986
Position 9659: 0.00344163692807556
Position 2904: 0.003423237328680815
Position 2462: 0.00318552889853566
Position 1691: 0.0027671401217849436
Position 578: 0.0024647302351082988
Position 1356: 0.002257078999237892
Position 4390: 0.0021871685116044547
Position 4676: 0.0020992713826614
Position 879: 0.001958628853205724
Position 4050: 0.0019470856636048112
Position 5916: 0.0017921962464105446
Position 1445: 0.0017465586058257982
Position 4563: 0.001734150811072835
Position 1102: 0.0016078509726045187
Position 2801: 0.0015940576955234412
Position 1627: 0.0015585311948561255
Position 2711: 0.0013864344165934951
Position 217: 0.0013833563955044645
Position 4175: 0.0013689358948915673
Position 2666: 0.0013453128958070284
Position 5007: 0.0013254704440026266
Position 463: 0.0012672960983488395
Position 570: 0.001264514783759322
Position 1064: 0.0012310127255966807
Position 5959: 0.001166368850845068
Position 3819: 0.0009962518775991545
Position 7325: 0.0009729469997102778
Position 4662: 0.0009626429495541736
Position 7583: 0.00092925258100334
Position 1132: 0.0008540100244558879
Position 4328: 0.0008529363779296184
