Gene = Denr
index = 331
Annotated 5SS: [  192  1040  8036 10110 15089 17673 19963]
Annotated 3SS: [  924  8015 10024 15004 17555 19822 20074]
SMsplice 5SS: [  192  1040  1368 10110 15089 17673 19963]
SMsplice 3SS: [  924  1208 10024 15004 17555 19882 20074]
top_k =  1000
Partition function (log Z): 3.01151112776151

Sorted 5' Splice Sites (High to Low Probability):
Position 1040: 0.9986587675098278
Position 19963: 0.9213879102109465
Position 10110: 0.8781653555175299
Position 15089: 0.8754560124910149
Position 1368: 0.7748365166939067
Position 192: 0.6788233998772505
Position 17673: 0.6242539946786834
Position 16334: 0.5704642545935574
Position 13910: 0.26156188978390804
Position 727: 0.2533102550338939
Position 12524: 0.23663303794718304
Position 12606: 0.23192796330747298
Position 528: 0.1522327781339271
Position 20298: 0.1355568806947399
Position 10106: 0.11914647548600973
Position 20294: 0.11853418778559834
Position 3562: 0.10826119249000248
Position 8738: 0.08835502315689073
Position 1307: 0.08068373135719063
Position 18986: 0.07109852113891782
Position 17840: 0.05956622982315492
Position 13905: 0.0510179700582119
Position 9830: 0.050714848783766336
Position 8036: 0.03853263334843668
Position 4350: 0.03651072476635227
Position 16411: 0.03336244744738806
Position 6731: 0.03284549932078304
Position 2952: 0.029441643219580496
Position 20307: 0.027481702908978122
Position 18824: 0.026463875964739224
Position 299: 0.025753284908356374
Position 9243: 0.0254578977446647
Position 12224: 0.022207001466162207
Position 9911: 0.020188239256609578
Position 12003: 0.019506079431115673
Position 3452: 0.0188778304126497
Position 17329: 0.01844182709394691
Position 4974: 0.015871451341506297
Position 5857: 0.015011584022596785
Position 14647: 0.014880281148656844
Position 13967: 0.014515939049461826
Position 20644: 0.011319532101616419
Position 18996: 0.010433882856656635
Position 5761: 0.010211864668687341
Position 20144: 0.009671327054864329
Position 20572: 0.009649211547167594
Position 20341: 0.009543577607892189
Position 20116: 0.00930678981036491
Position 12206: 0.009084052072495503
Position 2722: 0.008738665797368322
Position 74: 0.008321121099006706
Position 503: 0.007891700753377855
Position 1847: 0.007890663837708084
Position 7767: 0.007439776013327064
Position 178: 0.00651902108112035
Position 6541: 0.006189258518192763
Position 12173: 0.005915498722660821
Position 19998: 0.005711451202949417
Position 20127: 0.005655887320538761
Position 4028: 0.00564187266500135
Position 13004: 0.005258807888421779
Position 7552: 0.0048515509869849465
Position 2917: 0.004501417888353896
Position 8188: 0.004247266806322678
Position 7686: 0.0040165540798288175
Position 12734: 0.003813973184845615
Position 20229: 0.0037976293611996074
Position 12700: 0.0037717212314195498
Position 7808: 0.003752641462968723
Position 20132: 0.003713129209694852
Position 8054: 0.0035667682775824393
Position 4417: 0.0035093986382388766
Position 20302: 0.0034508069005652403
Position 1815: 0.003142232138066118
Position 1472: 0.0029447552655033757
Position 2717: 0.0028927264202075545
Position 6224: 0.0022300751575833476
Position 132: 0.002162584151684097
Position 139: 0.0020989258410482117
Position 20201: 0.0020714843954620166
Position 15383: 0.0019130656199791833
Position 5150: 0.0017546478529192634
Position 7144: 0.0017423625653900758
Position 18271: 0.0016928851726205152
Position 335: 0.001620034323935375
Position 9085: 0.0015519290757801702
Position 141: 0.0015030027537375576
Position 17535: 0.001483252280735347
Position 753: 0.0014515827859035992
Position 4405: 0.0013614476983172478
Position 11713: 0.0012428955330308303
Position 7889: 0.0011873179212803168
Position 5654: 0.0011588880186407839
Position 6120: 0.0011145345896418884
Position 12909: 0.0011131858495008326
Position 7792: 0.0010772780765923298
Position 4494: 0.0010310583921745243
Position 20560: 0.001029165102958886
Position 16581: 0.0010287522956217948
Position 20108: 0.0010283944418751963
Position 12611: 0.0010266363367152653
Position 20640: 0.000984468898841182
Position 3729: 0.0009246705559541917
Position 2961: 0.000914557085995356
Position 709: 0.0009121906152378659
Position 10314: 0.0008757113695575297
Position 1663: 0.0008721573665596227
Position 6506: 0.0008072081419992512
Position 11588: 0.0008027955493339812
Position 20714: 0.0008026400270156399
Position 20134: 0.000763185604007687
Position 517: 0.0007504245832271952
Position 5745: 0.0007376214556645275
Position 6437: 0.0007292276343396801
Position 742: 0.0007251568037702549
Position 4865: 0.0006834794577415079
Position 772: 0.0006165768792936823
Position 472: 0.0006082838428737101
Position 999: 0.0006065921435808266
Position 12529: 0.0006042253609097532
Position 1745: 0.0005693535301600639
Position 10883: 0.0005518337237733506
Position 116: 0.0005176321827059052
Position 5670: 0.0004723680290915318
Position 511: 0.00045730390206777583
Position 1879: 0.00045669814744690387
Position 16084: 0.00044246431063025226
Position 1464: 0.00043661424825202337
Position 18284: 0.00041846191978928474
Position 15: 0.0004174439085993181
Position 20213: 0.0004105164914567516
Position 5704: 0.00040985392187322544
Position 451: 0.00039575160622716814
Position 346: 0.00036442813560669024
Position 530: 0.00036201572165193866
Position 2846: 0.0003513677076004826
Position 2484: 0.00034033135851100027
Position 20209: 0.0003200925671211769
Position 20271: 0.0002769383699457999
Position 13528: 0.00027559984072672344
Position 19014: 0.0002653983084764159
Position 20257: 0.00026311817403418703
Position 647: 0.0002613773304677392
Position 1260: 0.0002563165044492345
Position 617: 0.00024439496189847693
Position 594: 0.0002391557928450541
Position 2014: 0.00023825717657192702
Position 1482: 0.00023440030574247315
Position 12767: 0.00023061672308631064
Position 20925: 0.00022396555642941056
Position 17852: 0.0002141559341712603
Position 330: 0.00021404349484968686
Position 13055: 0.00019256343762578634
Position 17417: 0.00015417913366186467
Position 588: 0.00015099007323246015
Position 380: 0.00014343064303943775
Position 774: 0.00012830536445949798
Position 806: 0.0001223824631827225
Position 20: 0.00011538420471455591
Position 1024: 9.088547987114148e-05
Position 19572: 8.686266646880553e-05
Position 520: 5.502680535662879e-05
Position 717: 5.3922116331307404e-05
Position 1128: 4.881403645018727e-05
Position 649: 4.702184479652896e-05
Position 925: 4.54630993830633e-05
Position 1067: 4.273647211511705e-05
Position 433: 4.147951309284166e-05
Position 17651: 2.941994675373394e-05
Position 1106: 2.8738175174948818e-05
Position 17121: 2.5507616686676956e-05
Position 1044: 2.3713329578157417e-05
Position 439: 2.0323863448888447e-05
Position 1046: 1.9294482339984612e-05
Position 824: 1.8368875291475297e-05
Position 1101: 1.4221642793462394e-05
Position 1034: 1.2643580559215369e-05
Position 17445: 1.212219007171247e-05
Position 3829: 1.1740353084971077e-05
Position 1089: 1.1132692586349577e-05
Position 877: 1.0880432963323999e-05
Position 808: 1.0285069257229453e-05
Position 3093: 9.743507495414338e-06
Position 1438: 9.121931539872249e-06
Position 17888: 7.136873417806033e-06
Position 1297: 6.855808285871312e-06
Position 20248: 6.711604382189135e-06
Position 18000: 6.61140836832843e-06
Position 20266: 6.604992496829505e-06
Position 2760: 6.06145904138817e-06
Position 17111: 5.150150450681769e-06
Position 1136: 4.866558437395297e-06
Position 1347: 4.671232713995455e-06
Position 1429: 4.582926516308906e-06
Position 1122: 4.047958201724988e-06
Position 1518: 3.861485557126022e-06
Position 894: 3.580763386953459e-06
Position 2033: 3.485094862493092e-06
Position 2783: 3.4007075733636026e-06
Position 2939: 2.710284473929596e-06
Position 20332: 2.065581365109566e-06
Position 992: 1.934904633369718e-06
Position 1242: 1.790713996460217e-06
Position 422: 1.65707137685137e-06
Position 1811: 1.5350186457688214e-06
Position 1320: 1.3128868786262557e-06
Position 904: 1.0106761822524354e-06
Position 1458: 9.347220558043374e-07
Position 1979: 8.844587718418855e-07
Position 1780: 8.049012298775873e-07
Position 1809: 7.628959841867333e-07
Position 1415: 6.894277718244994e-07
Position 929: 6.711684424110278e-07
Position 1299: 5.42503923474982e-07
Position 1131: 5.182599013454965e-07
Position 1607: 4.3863175875796243e-07
Position 899: 3.096545437495112e-07
Position 2277: 2.452041157042549e-07
Position 1104: 2.3424822086690789e-07
Position 902: 1.0969804593919662e-07
Position 2453: 7.327685635115423e-08
Position 1182: 6.849123651487639e-08
Position 1226: 6.437558456364546e-08
Position 2340: 6.092609364031738e-08
Position 1210: 5.8879199211566306e-08
Position 2371: 5.78450684310634e-08
Position 20237: 4.840250677630233e-08
Position 1407: 4.834689842214653e-08
Position 1500: 4.495940346796576e-08
Position 20627: 2.812570145319605e-08
Position 917: 2.672437094161764e-08
Position 1219: 1.4464712319480917e-08
Position 1168: 1.176215441973157e-09
Position 1186: 6.4128574251601896e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10024: 0.9975211778448851
Position 20074: 0.9635352703314665
Position 924: 0.9552901782767532
Position 19882: 0.8727056248900584
Position 1208: 0.8524460744145124
Position 15004: 0.7770994863877272
Position 17555: 0.5615687831303842
Position 16188: 0.4782908501298987
Position 20457: 0.3050741261467679
Position 13760: 0.2876152897420617
Position 12450: 0.25130744473735345
Position 12413: 0.2119804780769547
Position 14960: 0.0972646569565314
Position 16238: 0.09633810419888113
Position 3422: 0.0899332118047196
Position 418: 0.06687153219414213
Position 9688: 0.05888522662906076
Position 393: 0.054128925433316585
Position 19729: 0.05407355159766047
Position 8632: 0.0446534665408782
Position 8015: 0.0436668537190639
Position 17762: 0.041939105302340816
Position 8488: 0.041105273120119086
Position 959: 0.038198628586141856
Position 13827: 0.036534502441871654
Position 6465: 0.03189748995241796
Position 17459: 0.02922583312193904
Position 21310: 0.02547631366003198
Position 4186: 0.02523122602399168
Position 9137: 0.02383878672185265
Position 18777: 0.02328049784490982
Position 18933: 0.022857703324261246
Position 20031: 0.021165427865075827
Position 5571: 0.020552238867084325
Position 7670: 0.020088519959494993
Position 17185: 0.01900067442090539
Position 12080: 0.017891799050182563
Position 17707: 0.01783607046233874
Position 18823: 0.017641207544534764
Position 18690: 0.01669725781236013
Position 17501: 0.01627670412710601
Position 16333: 0.015603415881371735
Position 11929: 0.014769146791459579
Position 4807: 0.014532008783731832
Position 11963: 0.014099820695310223
Position 18752: 0.01256824566793165
Position 3215: 0.012197195737312023
Position 20708: 0.011904938481198639
Position 2820: 0.01146522946942173
Position 3323: 0.011155178887617282
Position 1702: 0.010388824290580013
Position 16272: 0.010210781264146353
Position 2714: 0.010005124191202973
Position 600: 0.009908127967499559
Position 676: 0.009421492604448387
Position 14555: 0.009397900277269864
Position 2864: 0.009350068071912352
Position 17587: 0.009347352215575692
Position 17325: 0.009177650038415388
Position 18799: 0.00906416248284384
Position 9803: 0.00899605000599206
Position 4162: 0.008399899290914779
Position 4329: 0.008045870367889093
Position 3170: 0.007582027888752567
Position 2590: 0.007256392493786918
Position 5760: 0.006102885222409964
Position 551: 0.005683550669874212
Position 21012: 0.005322434409081337
Position 20793: 0.005190551677979433
Position 2834: 0.005172671015698367
Position 18874: 0.00468218309120619
Position 1239: 0.004611444632194078
Position 6601: 0.004453293007570304
Position 6352: 0.004220410655326473
Position 12351: 0.004198039538836611
Position 12102: 0.004191616745818199
Position 21422: 0.004143332832784733
Position 12795: 0.0038144501132628904
Position 3887: 0.0035408979649408623
Position 12124: 0.003435974132567851
Position 569: 0.003378742907746262
Position 21507: 0.0033561184238853647
Position 789: 0.0032254136536998827
Position 8991: 0.0031710400985922246
Position 12416: 0.00313093691493437
Position 7349: 0.003051316454950638
Position 9654: 0.0030218297477153473
Position 13849: 0.0029618678603584763
Position 12329: 0.0025983494799612906
Position 3299: 0.0025863050812226316
Position 2638: 0.0025748191740033524
