Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  1000
Partition function (log Z): 33.0353614068857

Sorted 5' Splice Sites (High to Low Probability):
Position 8003: 0.9998137959213024
Position 70962: 0.9985228418989676
Position 291: 0.9940698993137794
Position 47324: 0.9934924041477552
Position 60983: 0.9881930534933422
Position 28439: 0.9837225924406187
Position 54157: 0.9797779821117424
Position 30677: 0.9734069275371268
Position 29208: 0.9668708172259181
Position 66755: 0.9633638359517233
Position 53517: 0.8829690976172231
Position 62773: 0.8767646542330535
Position 45697: 0.8530672948506567
Position 24055: 0.8148945394651099
Position 59401: 0.8084151671574061
Position 32758: 0.7732320940686876
Position 31059: 0.7702861081963472
Position 4483: 0.7586378577554648
Position 42535: 0.6097230586977961
Position 54650: 0.5615095561001571
Position 21055: 0.5501757238941092
Position 16457: 0.4450848719367393
Position 73340: 0.44342086765979183
Position 16317: 0.4200604705854614
Position 42505: 0.38991445871690134
Position 63056: 0.38679481998414117
Position 69824: 0.31817279506234625
Position 53695: 0.3177164234606692
Position 20566: 0.31479636172122033
Position 26334: 0.3073109839909962
Position 37848: 0.2811270208426518
Position 31379: 0.2722773462448308
Position 69269: 0.26743145713661753
Position 4131: 0.2587121176750555
Position 29918: 0.23155337455293243
Position 5197: 0.22794040341079275
Position 33690: 0.19456436341340916
Position 31949: 0.19194841774734817
Position 3401: 0.18702540169624687
Position 53830: 0.17886978833690825
Position 71490: 0.17838888982988316
Position 63535: 0.17323197693824133
Position 57111: 0.16920883286117638
Position 11183: 0.16585246714685276
Position 69212: 0.16225274046982058
Position 2339: 0.15701917559827241
Position 7059: 0.15680429325313275
Position 24185: 0.15628366244820252
Position 43439: 0.1558886742898611
Position 70090: 0.1467895629006465
Position 38409: 0.14676638169357334
Position 6517: 0.1368772129096978
Position 45739: 0.1321365105370209
