Gene = Gclc
index = 428
Annotated 5SS: [  425 20657 21774 25101 26608 26833 30874 31332 32315 32855 33365 33758
 37262 37449 37639]
Annotated 3SS: [20543 21590 24986 26548 26698 30798 31214 32175 32741 33271 33652 37179
 37344 37517 38504]
SMsplice 5SS: [  425 11771 20657 21774 25101 26608 26833 30874 31332 32315 32855 33365
 33758 37262 37449 37639]
SMsplice 3SS: [11631 20543 21590 24986 26548 26734 30798 31214 32227 32741 33271 33652
 37179 37344 37517 38504]
top_k =  1000
Partition function (log Z): 11.903507973812637

Sorted 5' Splice Sites (High to Low Probability):
Position 37449: 0.9951091373168791
Position 26833: 0.9850775976020808
Position 32315: 0.9799974637895057
Position 37262: 0.9499304710926354
Position 26608: 0.9417041197121816
Position 31332: 0.9164660215317818
Position 20657: 0.9159603397062244
Position 33365: 0.8954834106877245
Position 25101: 0.8874833354491263
Position 21774: 0.8521007384107836
Position 425: 0.8398029679832275
Position 32855: 0.6789398059294326
Position 11771: 0.6773282185461157
Position 37639: 0.6723298577377769
Position 30874: 0.6348176650620038
Position 9627: 0.5639369772957514
Position 2729: 0.5253764505947237
Position 33758: 0.45224328098037186
Position 1839: 0.44923826145627943
Position 12854: 0.4033951715284871
Position 32620: 0.3643075100424597
Position 8795: 0.3617882893188066
Position 38872: 0.32245177952045306
Position 38694: 0.27462169302893025
Position 13563: 0.2653639930787038
Position 30511: 0.21655885723817542
Position 4325: 0.17365016546374984
Position 9992: 0.1696377216865699
Position 29899: 0.16154654489388687
Position 32060: 0.15999606294061136
Position 33591: 0.15806535040576755
Position 28208: 0.15384893118862514
Position 8884: 0.15297281111104963
Position 9916: 0.14944219772846407
Position 30885: 0.14648166752240416
Position 13502: 0.14453597217534384
Position 865: 0.13552597658325907
Position 4830: 0.12145409829178759
Position 33043: 0.12110755539598549
Position 31149: 0.11894140116335121
Position 18615: 0.09622889825577263
Position 27155: 0.09247272062241911
Position 38868: 0.07492910162219574
Position 7011: 0.06172535743677076
Position 11765: 0.059963299830212945
Position 4224: 0.05709941567713406
Position 26174: 0.0565813352359817
Position 2271: 0.05387170216941973
Position 2257: 0.05073055377641164
Position 20743: 0.042342418266783505
Position 9679: 0.03871193577296961
Position 36870: 0.030153799502510976
Position 32894: 0.02984368174764848
Position 11802: 0.029802916360345672
Position 1923: 0.02666760635607688
Position 31516: 0.025088404632712336
Position 34574: 0.022574610424805318
Position 12687: 0.022107999738677487
Position 32914: 0.017974148176417917
Position 3012: 0.01655271190984461
Position 28476: 0.01654674194804058
Position 32952: 0.015993521507285526
Position 31718: 0.01576410356690783
Position 16263: 0.014280811253992286
Position 25947: 0.014052508196667618
Position 33612: 0.01295046323270241
Position 338: 0.01267577682308074
Position 38094: 0.012540339394005858
Position 20799: 0.01179783184700927
Position 31713: 0.01125459027084948
Position 33539: 0.010932898296644308
Position 860: 0.010858338116391211
Position 27193: 0.010781316605237977
Position 2231: 0.010053140513128795
Position 1877: 0.009972847643057012
Position 1910: 0.009827308100355415
Position 32567: 0.00845757280726672
Position 30614: 0.007043488086035509
Position 33098: 0.006711050892049706
Position 31033: 0.00641298074563977
Position 48: 0.00624464328744087
Position 38423: 0.0059159627405994146
Position 417: 0.005876942839748612
Position 25380: 0.005818739314953537
Position 28040: 0.005483949833685934
Position 37644: 0.005446050098254232
Position 31823: 0.004854990896958954
Position 4204: 0.004705101766933036
Position 3017: 0.0046631411205186515
Position 37883: 0.004599760239232361
Position 35308: 0.0040192382055238
Position 31474: 0.0036691283824425817
Position 26612: 0.003615436290292461
Position 2506: 0.0036148086496566177
Position 28618: 0.0034913139678781078
Position 7383: 0.0033963856385256976
Position 2502: 0.0033415611649117855
Position 412: 0.0033235903277565805
Position 27977: 0.0033090960768025882
Position 30666: 0.003144639406261431
Position 3716: 0.002768927453690426
Position 32046: 0.0027614372410121168
Position 3842: 0.0027402730484663135
Position 33698: 0.0027025928749923596
Position 184: 0.0024844097777736445
Position 36125: 0.0023831522095482706
Position 33928: 0.0022135405239337397
Position 1919: 0.002163140586418207
Position 31066: 0.0019419741677109046
Position 33768: 0.0018384021054349742
Position 38317: 0.0018361580279840624
Position 35493: 0.0016052733241351655
Position 614: 0.0015059835318229316
Position 36227: 0.0015022399405042082
Position 1834: 0.001496148373571919
Position 26616: 0.0014885272364515137
Position 31708: 0.0014218576459117472
Position 11795: 0.0013389454309278433
Position 33165: 0.001204533451202641
Position 839: 0.0010530606800563708
Position 37597: 0.000957752513735204
Position 38031: 0.0009078255908861428
Position 2198: 0.0008271005329002362
Position 2845: 0.0007919776770824155
Position 33653: 0.0006725161185381865
Position 38128: 0.0006558022348442001
Position 32839: 0.0005863091792431652
Position 4270: 0.0005849187972025481
Position 2974: 0.0005597695899454329
Position 33543: 0.0005519531922101513
Position 4212: 0.0005160918248096214
Position 1185: 0.0005040848374135331
Position 2786: 0.0004857947910334773
Position 1106: 0.0004439759861161994
Position 1848: 0.00044092516285619706
Position 37649: 0.00043030985264699373
Position 1518: 0.0004030074568344428
