Gene = 1700064H15Rik
index = 18
Annotated 5SS: [190]
Annotated 3SS: [18105]
SMsplice 5SS: [  190 11489]
SMsplice 3SS: [11316 15864]
top_k =  1000
Partition function (log Z): -13.457006082979834

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9692775662875542
Position 11489: 0.4513674055251269
Position 4869: 0.30102340465785127
Position 9992: 0.17277309571993274
Position 3777: 0.08895917061454292
Position 2580: 0.07860334760895984
Position 7875: 0.07359685121655063
Position 14565: 0.052885975469763695
Position 7944: 0.04748266947814716
Position 13023: 0.029195386971862126
Position 10142: 0.028788833040108708
Position 1782: 0.02657721528240409
Position 3794: 0.02119132600583643
Position 694: 0.020212919506192407
Position 146: 0.017333310118365884
Position 698: 0.012905133285951286
Position 4141: 0.00809714275967795
Position 4493: 0.0071480616238007695
Position 1424: 0.0060452210466850845
Position 92: 0.005754179211204478
Position 11673: 0.005699643110253618
Position 1830: 0.00564181156718684
Position 1753: 0.005153538523515228
Position 3925: 0.005140391241970962
Position 1195: 0.004626679778378097
Position 7682: 0.00407639093672643
Position 1948: 0.002987934482437897
Position 7572: 0.0029097307298777443
Position 3773: 0.001938674596310437
Position 3753: 0.0017381365165527372
Position 4190: 0.0014611043003557255
Position 154: 0.0012319332957660752
Position 5256: 0.001122781707987914
Position 1708: 0.0005079209780903604
Position 84: 0.0004945217493674054
Position 2952: 0.0003746123941370355
Position 2806: 0.00036199179540558567
Position 2591: 0.0002746996035471343
Position 159: 0.00026241574783225966
Position 2398: 0.00015619001263066939
Position 1887: 0.00012197698427060279
Position 6: 0.00011057325111893553
Position 1382: 7.623712978546175e-05
Position 1260: 7.620530224902382e-05
Position 126: 5.2735256856133465e-05
Position 751: 5.165704101007945e-05
Position 74: 4.4883315801647166e-05
Position 25: 3.8284390024105204e-05
Position 1369: 3.5016447410001596e-05
Position 3199: 2.8550641426859343e-05
Position 3812: 2.3766016070915363e-05
Position 2767: 2.208928473938547e-05
Position 2081: 2.17653815332379e-05
Position 1879: 2.0106952069471312e-05
Position 2165: 1.8448786305565022e-05
Position 1591: 1.592943524152533e-05
Position 1385: 1.188397712405818e-05
Position 266: 1.1493840936313431e-05
Position 421: 1.1490926296679497e-05
Position 50: 1.0554906261149278e-05
Position 377: 1.0262981085303661e-05
Position 2861: 9.840503048958274e-06
Position 281: 8.947449691938962e-06
Position 737: 8.655646280378492e-06
Position 1855: 7.797012821712959e-06
Position 227: 5.421629042352321e-06
Position 169: 4.81374840696065e-06
Position 510: 4.7642968348720065e-06
Position 1100: 4.563905030927331e-06
Position 194: 3.7991789876503922e-06
Position 3619: 3.667588133190927e-06
Position 3608: 3.5988210708680484e-06
Position 372: 2.0647476707331793e-06
Position 291: 1.977095012995953e-06
Position 335: 1.5157031267043448e-06
Position 921: 1.2999708286407869e-06
Position 870: 1.0729093906221661e-06
Position 1286: 1.066922369608903e-06
Position 407: 1.0216767463033863e-06
Position 893: 8.737084486954307e-07
Position 36: 3.8686154793373197e-07
Position 244: 3.7968207342728394e-07
Position 434: 3.615497252296128e-07
Position 1650: 2.8023486085239283e-07
Position 533: 2.624382366989866e-07
Position 1456: 1.8026164521397822e-07
Position 461: 1.7260544896480614e-07
Position 860: 1.6075616515471084e-07
Position 28: 1.4573680054748246e-07
Position 735: 1.268573091477044e-07
Position 1311: 1.1557313065362525e-07
Position 22: 1.105193862620597e-07
Position 1527: 9.910088490906953e-08
Position 1402: 9.280159198115091e-08
Position 1611: 5.648761620307484e-08
Position 821: 5.413211170756422e-08
Position 437: 2.3476851966397748e-08
Position 939: 1.1898672443116984e-08
