Gene = Polg
index = 831
Annotated 5SS: [  293  1759  4665  5847  6100  6305  6674  6926  7189  8189  9655  9928
 10322 10928 11552 11769 12324 12658 14256 14503 14821 15878]
Annotated 3SS: [  990  4468  5681  5952  6224  6490  6776  7061  7951  9533  9849 10213
 10766 11497 11650 12187 12410 14132 14333 14611 15716 16324]
SMsplice 5SS: [ 1759  4665  5847  6100  6305  6674  6926  7189  8189 10322 10928 11769
 12324 12658 14256 14503 14821 15249]
SMsplice 3SS: [ 4468  5681  5952  6224  6490  6776  7061  7951 10173 10766 11650 12187
 12410 14132 14333 14733 15121 16324]
top_k =  1000
Partition function (log Z): 31.546308814750457

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9971683602500947
Position 14821: 0.9812379443458282
Position 7189: 0.9652851972623225
Position 4665: 0.8706364172002965
Position 6926: 0.8687421363016384
Position 10928: 0.8607727576456743
Position 6305: 0.8507344241021311
Position 12324: 0.8253807880477161
Position 10322: 0.8251324654355738
Position 6674: 0.7842395007445775
Position 8189: 0.7571970894407976
Position 12658: 0.7515668678922096
Position 6100: 0.7278835789503074
Position 15249: 0.7173503474262627
Position 14503: 0.706204403270939
Position 11769: 0.6613557184058482
Position 14256: 0.6511799284026
Position 1759: 0.48115314664206804
Position 15878: 0.4759260811920359
Position 16917: 0.39931505089859776
Position 9655: 0.398705647895192
Position 2101: 0.3270706113602921
Position 13038: 0.27828382393481804
Position 6131: 0.255072186826085
Position 11552: 0.24195001974132224
Position 293: 0.2326962513613326
Position 2580: 0.17440827917046797
Position 14153: 0.16858141511169258
Position 9122: 0.16307750062857976
Position 15691: 0.16094579374550294
Position 9601: 0.1421421315128185
Position 936: 0.12933609577208607
Position 11367: 0.12252970920922616
Position 11700: 0.11569775223296284
Position 9506: 0.11413031449939548
Position 9928: 0.11255667061693136
Position 10855: 0.10481708236435992
Position 7868: 0.09724184612852327
Position 1366: 0.0934400555521237
Position 16456: 0.09175276699054676
Position 12004: 0.08878392022541892
Position 11938: 0.08825451695558621
Position 1630: 0.08248201280248707
Position 781: 0.07966470185877726
Position 6370: 0.07898678054605954
Position 6682: 0.07372735875924763
Position 6652: 0.064665378016648
Position 9257: 0.0639816952151479
Position 14579: 0.06389481373547949
Position 4670: 0.06297805398738103
Position 3573: 0.062282946336640735
Position 11758: 0.06165584769222848
Position 16609: 0.0568413912556583
Position 11525: 0.05422178311790843
Position 1016: 0.053167030681350265
Position 4947: 0.05227351884948609
Position 16414: 0.051284371564185895
Position 8356: 0.05004317422465684
Position 6719: 0.046934771672316564
Position 5234: 0.04203727378523067
Position 3098: 0.04072954655860509
Position 14539: 0.03893011974464888
Position 14133: 0.03723441331326776
Position 14531: 0.03681564273267371
Position 823: 0.03628517915689529
Position 15305: 0.03573124942824829
Position 11744: 0.033436004385847394
Position 4601: 0.03252025417157574
Position 11856: 0.03211860569455167
Position 460: 0.03013611106096942
Position 14071: 0.029616383643034115
Position 2051: 0.027193960878242985
Position 242: 0.025595143476065188
Position 4700: 0.025344567792929956
Position 946: 0.025259790217553
Position 12334: 0.023914828516635456
Position 6850: 0.023075793700284425
Position 3077: 0.022236210334740453
Position 11813: 0.021812382607086865
Position 16450: 0.02134286855729668
Position 121: 0.020170288192125563
Position 664: 0.02008221241140677
Position 1175: 0.019999185424895708
Position 16645: 0.01923981138761385
Position 15459: 0.017682053593363136
Position 454: 0.016739543712116393
Position 10327: 0.016346682677763135
Position 2212: 0.015423816551072254
Position 11703: 0.015029774047557856
Position 4365: 0.014615784299076267
Position 14759: 0.014115283479981105
Position 16559: 0.013263327602989664
Position 718: 0.012549963012266456
Position 16066: 0.012133337100569715
Position 17044: 0.012101636954992542
Position 14356: 0.01155295155151447
Position 13070: 0.011440954310716974
Position 1700: 0.011139949257831037
Position 11116: 0.010845387449755597
Position 9370: 0.01043337785088505
Position 10771: 0.010104818152639783
Position 9131: 0.009421211423258767
Position 2727: 0.009326967859578471
Position 13301: 0.009171254055902937
Position 12197: 0.009072453157286007
Position 9962: 0.008568269969952313
Position 7858: 0.008536543709530973
Position 6333: 0.008385923436702114
Position 2044: 0.008352596123432508
Position 11511: 0.008089471303731619
Position 12631: 0.007976070867727671
Position 2768: 0.007881018852025048
Position 13657: 0.007870602380425057
Position 140: 0.007841426234783476
Position 5239: 0.007361867758331417
Position 690: 0.00709791420605875
Position 13232: 0.006903611627650799
Position 2130: 0.006896376977675631
Position 15020: 0.006875310929205712
Position 15009: 0.006792441583954577
Position 765: 0.0066042909859436155
Position 8323: 0.0063613081252922345
Position 12204: 0.0063412509529639435
Position 16764: 0.005978051388925377
Position 17284: 0.005663521934258045
Position 11268: 0.005558126978601079
Position 1907: 0.0047710477823797726
Position 6159: 0.004686729848348847
Position 10921: 0.004667670920476667
Position 11362: 0.004613402464882458
Position 17507: 0.004539920146616814
Position 16325: 0.004376999916293252
Position 18761: 0.004232531731822168
Position 14967: 0.004107651049541876
Position 11170: 0.0039424304912876506
Position 11725: 0.0038451726012684257
Position 573: 0.003824070239850033
Position 173: 0.0036702318552685434
Position 1190: 0.0035116118578408873
Position 13285: 0.0032403901562109093
Position 11557: 0.003081560592956569
Position 9674: 0.0029038344495203286
Position 8654: 0.0028961840352341047
Position 14272: 0.0028137101399753066
Position 3540: 0.0027800119891858493
Position 835: 0.002767656469359891
Position 5534: 0.0027580154298393962
Position 4859: 0.0027282733951244087
Position 3762: 0.002630944537474942
Position 7426: 0.0025390512979978582
Position 6709: 0.0025099152486196016
Position 4951: 0.0024293440884543107
Position 16419: 0.002355271978093535
Position 6656: 0.00231546791715421
Position 11081: 0.002254477754842187
Position 6337: 0.002174248251932608
Position 34: 0.002168801719350535
Position 493: 0.002149074871481631
Position 6105: 0.0020476017244668476
Position 6955: 0.002046768404250608
Position 4608: 0.002037655149161933
Position 10174: 0.002032987541544621
Position 534: 0.0019307901596766677
Position 8245: 0.0018916568319147314
Position 7345: 0.0018848388856998167
Position 239: 0.001862411955019109
Position 11303: 0.0018607855970836653
Position 17258: 0.0018328010265807628
Position 4871: 0.0018023549859166688
Position 15446: 0.0018000246719935052
Position 2119: 0.0017503980879771152
Position 10861: 0.0016614147288552532
Position 959: 0.001635588185155362
Position 6623: 0.0016034189542907214
Position 5178: 0.0015875547655337919
Position 254: 0.0015874841677392764
Position 8250: 0.0015588040034479427
Position 17305: 0.0014483787933031655
Position 8031: 0.0013998926733874185
Position 4652: 0.0013987375041234114
Position 9103: 0.001392732384305007
Position 1397: 0.001382236546206303
Position 15208: 0.0013720285070088045
