Gene = Map11
index = 659
Annotated 5SS: [ 573  928 1148 1337 1581 1825 2193 2442 3160 3481]
Annotated 3SS: [ 831 1017 1249 1459 1676 2109 2277 3004 3286 3599]
SMsplice 5SS: [ 245  928 1148 1337 1581 1825 2193 2442 3160 3481]
SMsplice 3SS: [ 764 1017 1249 1459 1676 2109 2277 3004 3286 3599]
top_k =  1000
Partition function (log Z): 11.062993744495873

Sorted 5' Splice Sites (High to Low Probability):
Position 3481: 0.9786555022396854
Position 2193: 0.9779276834375089
Position 928: 0.9730266411110646
Position 1148: 0.9476954215972859
Position 1581: 0.9206831025603271
Position 3160: 0.8350484766887017
Position 1337: 0.8078602143680289
Position 245: 0.6247405221528447
Position 2442: 0.5843846931872688
Position 1825: 0.5492568959116048
Position 3716: 0.3356616509912854
Position 573: 0.21760015362657156
Position 1796: 0.1833421019015812
Position 440: 0.09553866576064937
Position 1389: 0.09513095480258117
Position 2620: 0.08781078268987032
Position 2405: 0.05485167681953365
Position 1398: 0.04531317586064775
Position 607: 0.02657586296011103
Position 414: 0.019047718094009836
Position 3176: 0.017376723624074344
Position 1873: 0.014661013651751114
Position 2328: 0.013972140928916498
Position 9: 0.010129288385512166
Position 1877: 0.00719607572707271
Position 1586: 0.006891875818492317
Position 502: 0.006387025139775715
Position 3884: 0.005474003862919885
Position 39: 0.0049454010425559235
Position 109: 0.004596532676778514
Position 2197: 0.004394142311503958
Position 3967: 0.003946640965739439
Position 4144: 0.003295659287583111
Position 1404: 0.0027706796027777087
Position 1833: 0.0021455644558647175
Position 735: 0.0020685671369867513
Position 306: 0.0020161673664483046
Position 3209: 0.0020054965396565294
Position 587: 0.0019438388857388243
Position 188: 0.001929242681369732
Position 3184: 0.0017724156478428133
Position 661: 0.0016562064363184715
Position 133: 0.0015917788460101828
Position 275: 0.0014782336328554603
Position 1978: 0.0013428387549412665
Position 1847: 0.0011468919299171603
Position 3750: 0.0010247110107543128
Position 1415: 0.0009256924745890368
Position 291: 0.0008905080183616644
Position 2507: 0.0007475962774528025
Position 3722: 0.0007260362449479534
Position 1384: 0.0007187226478890755
Position 3465: 0.000669424075653093
Position 140: 0.0005502178183187132
Position 4138: 0.0003644511772855184
Position 1994: 0.0003508873857053251
Position 514: 0.0003326942114603295
Position 1859: 0.00030656487178471733
Position 2548: 0.0002901553070782236
Position 3733: 0.0002692302192166604
Position 3727: 0.0002552780682325721
Position 2414: 0.0002493064008995889
Position 2246: 0.00024830330260988513
Position 79: 0.00024026160630457281
Position 327: 0.00023722907257856866
Position 3940: 0.00023503038887654092
Position 1184: 0.0002323432844577765
Position 3811: 0.00022408501120740686
Position 1567: 0.00021245823758354992
Position 71: 0.00021123312068324767
Position 1576: 0.00020695497209290663
Position 167: 0.00020657351302934626
Position 2416: 0.00019970976951723082
Position 2446: 0.00019921702847994173
Position 2524: 0.0001979742313193709
Position 1617: 0.00018083094205659003
Position 2579: 0.00016566339256715053
Position 3171: 0.00016125129702388187
Position 1045: 0.0001544957824740181
Position 3404: 0.00015047005750094125
Position 3758: 0.0001456033022663157
Position 3951: 0.00014107702658166274
Position 1558: 0.00012787408658997015
Position 1327: 0.00012569327679321212
Position 2645: 0.00012092834557149596
Position 506: 0.00011949871272447675
Position 1393: 0.00011725766912876724
Position 1835: 0.00011173815590258513
Position 3392: 0.00010709614680563581
Position 148: 9.36296299793419e-05
Position 1882: 8.86526361306959e-05
Position 1911: 8.696122713888974e-05
Position 853: 8.491392918594796e-05
Position 688: 7.904948601127549e-05
Position 1868: 6.683642706631289e-05
Position 1196: 6.681514827012226e-05
Position 769: 5.730171971818974e-05
Position 868: 5.381271318156512e-05
Position 3017: 5.3732394162963235e-05
Position 201: 4.862671352894049e-05
Position 114: 4.82177544563705e-05
Position 2821: 4.754425689048599e-05
Position 3124: 4.747582924807949e-05
Position 855: 4.493779011746295e-05
Position 3122: 4.1229344933967254e-05
Position 1060: 4.047224477127441e-05
Position 1249: 4.014173487188783e-05
Position 41: 3.6098862600038076e-05
Position 886: 3.134700017844927e-05
Position 2363: 3.1212517511806526e-05
Position 3829: 2.9373229328291167e-05
Position 2355: 2.8908782301922666e-05
Position 3688: 2.758555132247687e-05
Position 13: 2.742442505280796e-05
Position 683: 2.7245335434370104e-05
Position 3659: 2.5806265614344856e-05
Position 1118: 2.5580341495740664e-05
Position 756: 2.374408279320577e-05
Position 1904: 2.3286473546203193e-05
Position 4051: 2.2533027988615507e-05
