Gene = Leo1
index = 632
Annotated 5SS: [  100  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
Annotated 3SS: [ 3698  5565  6765  7820  8951 13087 14104 15521 16538 19469 24657]
SMsplice 5SS: [  100  3792  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
SMsplice 3SS: [ 3698  4351  5565  6765  7820  8951 13087 14121 15521 16538 19469 24657]
top_k =  1000
Partition function (log Z): 33.524485808788924

Sorted 5' Splice Sites (High to Low Probability):
Position 15658: 0.998879995341823
Position 19568: 0.9983304291436328
Position 16726: 0.9925862289817761
Position 9037: 0.9832928216522346
Position 13183: 0.9806420717803308
Position 100: 0.9431881924144391
Position 7967: 0.9296745371012772
Position 6861: 0.9223896507929544
Position 3792: 0.9187193691067312
Position 5671: 0.8780106665181145
Position 4458: 0.7674283269538862
Position 14240: 0.6752035324430566
Position 22618: 0.5426997091503535
Position 4006: 0.4683853323713179
Position 10066: 0.29055148328990876
Position 12914: 0.27201668526898976
Position 24084: 0.1997180944685302
Position 20411: 0.19117758134119556
Position 4431: 0.18556113386520964
Position 20903: 0.17783821140773212
Position 24092: 0.16965762508707838
Position 24088: 0.1017975525756526
Position 5661: 0.09981063063224516
Position 5985: 0.09867086582059723
Position 7284: 0.09598102093715588
Position 425: 0.08553486947181618
Position 3195: 0.08079018222708088
Position 5433: 0.07840742052209529
Position 10019: 0.07799034724800945
Position 5200: 0.07461018957402944
Position 16249: 0.0738137480733738
Position 7184: 0.07250763011611919
Position 3154: 0.0639875660351156
Position 580: 0.06229783099811935
Position 13958: 0.05845796758245774
Position 14191: 0.05617098366571426
Position 15130: 0.05388054962668672
Position 19992: 0.05033597290346291
Position 5996: 0.05012497238759724
Position 1383: 0.049580967623379595
Position 13703: 0.04797608467257699
Position 13862: 0.04476825918456185
Position 18469: 0.041988968037085864
Position 16134: 0.04144836682109399
Position 12686: 0.041168540906323194
Position 15388: 0.041075184641725375
Position 5871: 0.033966356815819616
Position 9300: 0.032355709558058894
Position 4863: 0.031746424352290185
Position 22840: 0.031564998583419004
Position 8797: 0.03056959053254848
Position 24048: 0.02878290753871207
Position 10516: 0.026358917393560968
Position 13974: 0.023655479093171596
Position 3332: 0.021940567662769566
Position 19957: 0.020002880666205224
Position 16025: 0.019231367910793957
Position 3274: 0.019045286405832404
Position 5695: 0.0189982905338286
Position 3837: 0.01823340010794839
Position 11782: 0.018178004920685806
Position 13187: 0.017692187193817748
Position 20187: 0.017409074775614028
Position 7653: 0.01690512888167738
Position 23401: 0.01618555971399114
Position 22102: 0.01596214274392693
Position 24723: 0.01579702406281562
Position 19212: 0.014552401785623842
Position 11759: 0.013240414922715476
Position 24773: 0.012081144098825398
Position 10070: 0.011957690775178602
Position 12520: 0.011641317934764622
Position 17984: 0.011532561232680783
Position 7204: 0.010965448374498865
Position 9024: 0.010318697745345405
Position 2331: 0.010217987052012018
Position 2596: 0.009010896276206028
Position 1813: 0.008947428860865938
Position 18725: 0.008404630064771584
Position 8046: 0.00820457077843759
Position 6088: 0.00802230924762942
Position 16083: 0.00801691096707861
Position 16406: 0.00798368783172118
Position 1511: 0.00764184015630373
Position 5867: 0.006958559537657618
Position 24572: 0.0069541748492019835
Position 7899: 0.006132984187442729
Position 15159: 0.006023139953934184
Position 24070: 0.005747893197944034
Position 20065: 0.00551953427386992
Position 7682: 0.004898640314428159
Position 11763: 0.00477531757418071
Position 8723: 0.004720708269215044
Position 3774: 0.0046014056785133066
Position 5447: 0.0045254471625249815
Position 7650: 0.004445357388899316
Position 12922: 0.0043038887239647055
Position 21314: 0.004285189488179966
Position 274: 0.0039517430380292765
Position 6896: 0.0039033864068879587
Position 4827: 0.0038840533051401286
Position 13549: 0.003647533616927334
Position 21356: 0.0035569184544256833
Position 16833: 0.00355506447227777
Position 2580: 0.00347269185068007
Position 22845: 0.0033577340248499006
Position 2384: 0.003333856938371578
Position 2304: 0.003231579843045477
Position 14432: 0.0031373201565207454
Position 24797: 0.0030939338559558124
Position 17202: 0.003057273113795246
Position 3172: 0.0029919763322444367
Position 20611: 0.002971196875986274
Position 8855: 0.0029052382298714427
Position 14581: 0.002861752907644207
Position 8150: 0.002598468906810145
Position 5687: 0.0025556330790910066
Position 9919: 0.0025246009072945226
Position 14780: 0.002478879977492659
Position 15395: 0.002417697085291643
Position 3889: 0.0023265583044960866
Position 1688: 0.002247289183488431
Position 14485: 0.0022381533333050655
Position 4659: 0.0021438215492815584
Position 14428: 0.002114736476943915
Position 1373: 0.002113977895216049
Position 6565: 0.0020867384479803333
Position 17599: 0.0020749108513176085
Position 7290: 0.0020314051027609777
Position 14985: 0.0020237828254988104
Position 17962: 0.001976671864426666
Position 10979: 0.0019649378146806315
Position 3810: 0.001955042822608472
Position 13794: 0.001907044996663406
Position 5948: 0.0018001708496259187
Position 8530: 0.0016649805501125318
Position 17916: 0.0016519814950944458
Position 5170: 0.0015831068563795464
Position 8005: 0.0015159210292073355
Position 829: 0.001446199061014317
Position 7396: 0.0014404839057794662
Position 14620: 0.0014225020884774619
Position 5325: 0.0013660252606393396
Position 14943: 0.0012799310295802434
Position 1861: 0.0012795515280464291
Position 21392: 0.001273513143225191
Position 14768: 0.0012236105656419191
Position 2977: 0.0012098709626871898
Position 22814: 0.0012077077924823219
Position 14776: 0.0011315589216823936
Position 13668: 0.001119735737162141
Position 16956: 0.0011188942095154146
Position 17433: 0.001021914673749382
Position 2894: 0.0009352744776941476
Position 16277: 0.0009111297846401447
Position 16676: 0.0008834473297930712
Position 8174: 0.0008318822580473326
Position 7299: 0.0008206517492970937
Position 496: 0.0007815123474596296
Position 15218: 0.0007729230690761634
Position 15955: 0.0007694985396975184
Position 8103: 0.0007659245824998154
Position 17035: 0.000756713180606412
Position 1126: 0.0007517024328101983
Position 19856: 0.0007513241360137562
Position 15988: 0.0007462103542203625
Position 14416: 0.0007281895785886853
Position 24074: 0.0007119470597879139
Position 3264: 0.0007107536021202499
Position 1387: 0.0007100004570577557
Position 8779: 0.0006831478210861237
Position 7303: 0.0006676180735914265
Position 24072: 0.0006482633294570859
Position 14796: 0.0006340296097335806
Position 19534: 0.0005925283177029898
Position 5255: 0.000583988762866392
Position 15324: 0.0005596239533777277
Position 3494: 0.0005322280372991267
Position 8365: 0.0005228994223229588
Position 5390: 0.0005182984318567138
Position 15194: 0.0005158658015342113
Position 24821: 0.0005153735818600159
Position 20072: 0.0005083669245345988
Position 8313: 0.00048459492689602226
Position 16977: 0.00047412792649869224
Position 3185: 0.00046630976420324705
Position 13235: 0.00046457649151739267
Position 833: 0.00045585469129588415
Position 15164: 0.00045034990364657115
Position 21733: 0.00042958442452424323
Position 3226: 0.0004225103480642036
Position 14266: 0.00039824064200717
