Gene = Rps19
index = 931
Annotated 5SS: [ 297  836 1182 4095 4591]
Annotated 3SS: [ 764 1080 3910 4535 5369]
SMsplice 5SS: [ 297  836 1182 1817 4095 4591]
SMsplice 3SS: [ 764 1080 1735 3910 4535 5369]
top_k =  1000
Partition function (log Z): 3.9330832250638528

Sorted 5' Splice Sites (High to Low Probability):
Position 1182: 0.9930617452250748
Position 297: 0.9176947872844126
Position 836: 0.8678857590966308
Position 4591: 0.7935921340923102
Position 1817: 0.5860668761232007
Position 4095: 0.48967590980048364
Position 2832: 0.34635630393293676
Position 4255: 0.17332874790888098
Position 3266: 0.1651855243592527
Position 499: 0.10296164760941073
Position 4180: 0.07548471530572519
Position 484: 0.06617806370584149
Position 2639: 0.054402896471452064
Position 1658: 0.050723660255114024
Position 1950: 0.04318882781237011
Position 4771: 0.03623234219370793
Position 2849: 0.031632680477899223
Position 4598: 0.030490724457168498
Position 4451: 0.023681207736330052
Position 1872: 0.022685306454356225
Position 4045: 0.01982857619669251
Position 693: 0.017609512700824555
Position 3328: 0.017220510928303307
Position 1793: 0.014103588847045538
Position 1013: 0.012667725037584184
Position 2211: 0.011716932284739518
Position 479: 0.01016166630641341
Position 2921: 0.009825249497693376
Position 3784: 0.009797076021943374
Position 3952: 0.009547795235769097
Position 3736: 0.008117863245434004
Position 2209: 0.00806087287254479
Position 2147: 0.006644309755414075
Position 942: 0.005895209319626887
Position 4414: 0.005440799382059945
Position 1888: 0.005115072995822936
Position 4677: 0.004816336262723604
Position 1854: 0.0044508105777439355
Position 1821: 0.00444788941134669
Position 2892: 0.004093878382948831
Position 3941: 0.004090908260072046
Position 3995: 0.00399629024972743
Position 4866: 0.003970513826320431
Position 4753: 0.0036011629939967245
Position 4122: 0.003504789281397119
Position 2429: 0.0029939685568523716
Position 2380: 0.002654006329159165
Position 34: 0.0025196675350047876
Position 1859: 0.002142245466196645
Position 869: 0.0018319344251398575
Position 3227: 0.001457317029175138
Position 86: 0.0014562039390901484
Position 2316: 0.0014460195093171147
Position 3699: 0.0014014744360044652
Position 3055: 0.0011642919570514884
Position 1947: 0.0010579138896801875
Position 425: 0.0009740244575755692
Position 4104: 0.0008419545062627714
Position 3307: 0.0008245194192028693
Position 1954: 0.0007767377163700383
Position 4604: 0.00069567245588725
Position 3238: 0.0006596169688122618
Position 4031: 0.0005886300775127548
Position 4149: 0.0005739774041544785
Position 2349: 0.0005064992976618236
Position 3366: 0.000505237948447542
Position 301: 0.0004911689225403766
Position 238: 0.000443661600456301
Position 2219: 0.00038226901662118367
Position 4615: 0.00036226740580118323
Position 2388: 0.00031894619050887616
Position 966: 0.00031641096045509527
Position 2031: 0.0003154760120678221
Position 4075: 0.0003002647781163843
Position 876: 0.00029155750373080903
Position 1580: 0.00024176172068252297
Position 842: 0.00023929436619299582
