Gene = 4930558K02Rik
index = 56
Annotated 5SS: [  151 11726 14815 22544 27037 30053]
Annotated 3SS: [11639 14729 22459 26968 29993 37100]
SMsplice 5SS: [  151 11726 20598 22584 27037 27507 37243]
SMsplice 3SS: [11639 20472 22459 26968 27388 37155 37394]
top_k =  1000
Partition function (log Z): -7.554335347859072

Sorted 5' Splice Sites (High to Low Probability):
Position 11726: 0.9998490332540484
Position 151: 0.955784224093831
Position 27507: 0.7651908670996254
Position 27037: 0.7650952295869188
Position 22584: 0.6863048141819708
Position 14815: 0.5883688996301666
Position 30070: 0.5620790405920505
Position 1052: 0.27281796800499497
Position 26313: 0.2599680103356673
Position 14324: 0.246263991630435
Position 15930: 0.2352926230360352
Position 22544: 0.18377090687056935
Position 20254: 0.17454682135756425
Position 2240: 0.14832222517321572
Position 22568: 0.1299001207226498
Position 20271: 0.1259267714676079
Position 7417: 0.12207704514494881
Position 37243: 0.11842145555921757
Position 25542: 0.11484886311564943
Position 4476: 0.10103645281010501
Position 5299: 0.09521390137088144
Position 30053: 0.09516523214099659
Position 7105: 0.09324070868784211
Position 1076: 0.08798718984722408
Position 15901: 0.08188220525848815
Position 3741: 0.08000523660056065
Position 2771: 0.07622390794161239
Position 26350: 0.06884254937757985
Position 20221: 0.05673158921938811
Position 29370: 0.05538864730025565
Position 13269: 0.04771527411267602
Position 20433: 0.04326660541164145
Position 25703: 0.040568359010744466
Position 7079: 0.039421237702519055
Position 14525: 0.036356161409768294
Position 32389: 0.03538188341885882
Position 8239: 0.03312591287550261
Position 26428: 0.03213953987226303
Position 20189: 0.031796496371897826
Position 6380: 0.030148864988529582
Position 36136: 0.028826910418255462
Position 24544: 0.027599370727109076
Position 3333: 0.026014362123798988
Position 17107: 0.02435353230682699
Position 30562: 0.0216741558501945
Position 7100: 0.02131530652734219
Position 37247: 0.01858146034905961
Position 4673: 0.017281103226854923
Position 26174: 0.016866799205994796
Position 16778: 0.015755221361619193
Position 45: 0.0119099109525309
Position 14394: 0.011215022082170931
Position 460: 0.010205527057263774
Position 26080: 0.00867743210991
Position 8382: 0.007056383834251029
Position 25669: 0.006506434090986049
Position 29998: 0.005099814440240146
Position 31347: 0.004932191661629221
Position 80: 0.0041885180661957126
Position 3722: 0.002886033533982542
Position 16299: 0.002274541712706205
Position 15780: 0.002140507698443713
Position 1731: 0.001805714540528856
Position 212: 0.001294518581818415
Position 3: 0.0011594311808829727
Position 25581: 0.0008845999251531554
Position 4746: 0.0008439092170320758
Position 271: 0.0008429373853498401
Position 1541: 0.000583960306682533
Position 28080: 0.0005601944917061007
Position 947: 0.0005222973553357846
Position 25731: 0.0005036634423881402
Position 1522: 0.0003642836137350897
Position 2633: 0.0003193934741908966
Position 295: 0.0003067475643818307
Position 2654: 0.0002998421397895495
Position 355: 0.0002964139117687142
Position 568: 0.00028240720747158904
Position 359: 0.0001726695082446391
Position 1757: 0.00016117604143564887
Position 1037: 0.00016001209502992513
Position 1590: 0.00011214639318803121
Position 24380: 9.182837392893274e-05
Position 2582: 8.58060845570284e-05
Position 1985: 8.055437988622029e-05
Position 1582: 5.7404478159112614e-05
Position 1885: 4.677032970387289e-05
Position 1859: 2.598606946419379e-05
Position 1697: 2.579432462689213e-05
Position 682: 2.424235370350917e-05
Position 1745: 2.0964831610937903e-05
Position 2304: 1.824570470313861e-05
Position 193: 1.5815212002316717e-05
Position 56: 1.1176515640250482e-05
Position 331: 1.0827019729432755e-05
Position 348: 1.0464395711985142e-05
Position 337: 8.65629485444831e-06
Position 30: 8.567220648668229e-06
Position 259: 8.177496139805736e-06
Position 686: 8.147922257693996e-06
Position 13: 5.865655646512219e-06
Position 363: 5.41106283392331e-06
Position 2230: 4.88396473320099e-06
Position 2646: 4.6923056851606755e-06
Position 2590: 4.498764290356717e-06
Position 642: 3.5590759632631453e-06
Position 868: 3.1755304096577457e-06
Position 1090: 2.1908311343622323e-06
Position 50: 1.7445989011763249e-06
Position 1675: 1.563545337760953e-06
Position 777: 4.816968009258154e-07
Position 96: 3.982344160172479e-07
Position 339: 1.6326090278991578e-07
Position 88: 1.5210711237739477e-07
Position 908: 1.5153844915009035e-07
Position 1205: 1.4695687609291625e-08
Position 684: 3.5832841525821797e-09
Position 2175: 3.1564447166268686e-09
Position 1251: 2.1812252504039024e-09
Position 712: 1.8519488501358698e-09
Position 86: 1.45066578158926e-09
Position 182: 9.777479798739296e-10
Position 216: 5.846198515423451e-10
Position 365: 3.518529303315537e-10
Position 429: 8.702621270818525e-11
Position 487: 7.177539599743232e-11
Position 472: 1.2947358549592563e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 22459: 0.9999999688235995
Position 11639: 0.9957271371341323
Position 26968: 0.7644045302248125
Position 27388: 0.5785215600634808
Position 14729: 0.5366924170694678
Position 20075: 0.43226828382809973
Position 29949: 0.3840884279486599
Position 15779: 0.3155249939180921
Position 29993: 0.2386335331926495
Position 37155: 0.21137931960147976
Position 26173: 0.19963347421782654
Position 14273: 0.17251845988871234
Position 32078: 0.13903246373076755
Position 37394: 0.13700291590827718
Position 946: 0.13662748179245487
Position 2154: 0.135182620478789
Position 26300: 0.11760110494649995
Position 25420: 0.09761233556157659
Position 35931: 0.0888529905918607
Position 6944: 0.08815991215450507
Position 932: 0.08750201958717262
Position 1015: 0.08284144920449917
Position 7238: 0.07996187513372817
Position 4323: 0.07548822265091965
Position 5241: 0.07485107085351105
Position 14474: 0.06744281742051193
Position 27312: 0.06623681401423989
Position 35627: 0.060132141101113736
Position 35907: 0.05944664297203763
Position 14070: 0.05790264842605317
Position 31290: 0.05721404821786276
Position 2484: 0.05618489494092226
Position 36020: 0.05267094999699817
Position 27449: 0.04862282700133037
Position 3512: 0.04732069736202063
Position 27330: 0.046319449074639495
Position 25607: 0.04520373737613636
Position 33087: 0.04122704472617428
Position 32210: 0.039463033891691285
Position 29265: 0.036294838446181914
Position 30636: 0.0341710659427158
Position 7139: 0.033903142227882155
Position 33893: 0.032959626890097335
Position 26235: 0.0322147494630669
Position 32037: 0.029978478369144173
Position 30872: 0.02714529197669714
Position 13011: 0.027011124376803787
Position 26006: 0.025830661881025417
Position 6988: 0.024963183565116984
Position 30297: 0.024923595196501606
Position 30998: 0.02397433164149878
Position 14003: 0.023613468833481095
Position 27409: 0.02291166673311057
Position 16982: 0.022677281225988118
Position 33235: 0.022320269534511675
Position 8062: 0.021773975841771
Position 12994: 0.020704149735872247
Position 14419: 0.020589826549955188
Position 29285: 0.02042035295771977
Position 3602: 0.020300771334202116
Position 6293: 0.019263831902288676
Position 25439: 0.018655096221695203
Position 24373: 0.01858992907252312
Position 29805: 0.0166648900291349
Position 8176: 0.01638896164130796
Position 30052: 0.016199398053059404
Position 29871: 0.015851144066137263
Position 16679: 0.015755221361619186
Position 35382: 0.015528118469440924
Position 4549: 0.014850717363453435
Position 26119: 0.014351451900210555
Position 6966: 0.014139053017246167
Position 6755: 0.014014384549608567
Position 961: 0.012992437290747087
Position 27412: 0.012394933424552073
Position 4199: 0.010910884306628319
Position 6949: 0.010136291258665584
Position 32876: 0.00996048690850509
Position 5189: 0.00988989449928465
Position 3183: 0.009881892885607403
Position 844: 0.009477478535419796
Position 3142: 0.009330761265815599
Position 31695: 0.009085303499622922
Position 6174: 0.008883013162778564
Position 4273: 0.008781540282885594
Position 24461: 0.008225476292368947
Position 966: 0.007986088111876722
Position 28020: 0.007946896934250545
Position 32657: 0.007300516232282148
Position 28196: 0.007057336199022961
Position 7346: 0.00702733446923574
Position 30068: 0.006963880131715578
Position 32353: 0.006922939668021579
Position 2729: 0.006328807811255903
Position 2636: 0.006066205394558622
Position 5113: 0.006022249498008906
Position 3202: 0.005837465050025961
Position 30353: 0.005624111228182174
Position 30224: 0.005316195539528668
Position 3372: 0.005291530190532151
Position 28007: 0.005048077347449128
Position 5041: 0.004359253505597145
Position 30205: 0.004167174845662092
Position 3681: 0.004132150899941247
Position 11412: 0.004121896119915896
Position 2169: 0.004077359928107254
Position 33561: 0.003944772610451298
Position 15617: 0.003790342074874951
Position 28473: 0.0037269242363338734
Position 27767: 0.0035701669317360256
Position 26148: 0.0035422177861318934
Position 13955: 0.003444436564359311
Position 4576: 0.0031282201033452596
Position 25211: 0.0023058154716263874
Position 16054: 0.0022745417127062093
Position 7032: 0.002227944330614452
Position 30317: 0.002208627381806493
Position 4118: 0.002201279950634041
Position 8329: 0.0020193592266746514
Position 2611: 0.0020176422632544283
Position 2030: 0.0019595670806499144
Position 2654: 0.001855233430464447
Position 27452: 0.0018301664444292504
Position 800: 0.0017816882204794192
Position 31457: 0.0016985217911707961
Position 16917: 0.0016762510808388691
Position 32299: 0.0016085201037881114
Position 4362: 0.0016031872614532343
Position 3551: 0.0015722945907170396
Position 1581: 0.001515525701376457
Position 2658: 0.0015151911847212003
Position 3554: 0.0014617250085925905
Position 2052: 0.0014492360563899494
Position 974: 0.0014457173160277866
Position 26697: 0.0014369068954775833
Position 3567: 0.0014288697465104146
Position 4371: 0.0014116650316233924
Position 2567: 0.001397419048366165
Position 27972: 0.0012620660727597297
Position 3474: 0.0012028955120819151
Position 7191: 0.001184693314102828
Position 29200: 0.0011248825452284175
Position 1998: 0.0011031296660559292
Position 988: 0.0010517507664523787
