Gene = Crb1
index = 293
Annotated 5SS: [   237  40048  48927  53851  62507 128959 134100 135955 140256 142351
 145414]
Annotated 3SS: [ 39468  48730  53710  62323 128001 133551 135788 139348 142221 145286
 178289]
SMsplice 5SS: [   237  27236  32373  40923  48622  48927  53851  62507  64440  73117
  90098 104484 105671 128959 134100 134898 140256 142351 145414]
SMsplice 3SS: [ 27115  32218  40739  48497  48730  53730  62323  64202  72985  89772
 104359 105501 128751 133971 134798 140108 142221 145286 159939]
top_k =  1000
Partition function (log Z): -87.76585186459126

Sorted 5' Splice Sites (High to Low Probability):
Position 237: 0.7880956392164873
Position 2502: 0.19885719460283396
Position 159: 0.18843686535588394
Position 6732: 0.15700470962974358
Position 2506: 0.13322319685837547
Position 3368: 0.049302696321432325
Position 5322: 0.02427472686195866
Position 6941: 0.02000629648049113
Position 1050: 0.01465439919695559
Position 1906: 0.01445728542994025
Position 10990: 0.012703076957570714
Position 343: 0.011494895799711786
Position 1054: 0.003445098634857367
Position 2235: 0.002654717130137933
Position 7861: 0.002338553640263337
Position 6072: 0.0021022067395259554
Position 2185: 0.0018240250498599156
Position 2135: 0.0017919812089578198
Position 251: 0.001569587565163514
Position 2611: 0.0015662135448832818
Position 4965: 0.001390541543816359
Position 3803: 0.0013144542756750215
Position 1352: 0.0010425447473136075
Position 1105: 0.000917965097184307
Position 6025: 0.0006830513479827329
Position 1345: 0.0006821261444622964
Position 2005: 0.0006344198184191764
Position 1156: 0.0006162436357388647
Position 1320: 0.0005866426642755384
Position 2311: 0.000512585620396158
Position 1024: 0.0005101677541893161
Position 3485: 0.0004925795805993078
Position 382: 0.0004357168045690448
Position 1262: 0.0004345172619761971
Position 3346: 0.0002507977234583187
Position 1140: 0.00022866851465229554
Position 45: 0.00021885041328201476
Position 202: 0.00021677157359860236
Position 4961: 0.00021625549649098195
Position 397: 0.00017961336792575094
Position 3295: 0.00014921243383860428
Position 938: 0.00014601297742532676
Position 4: 0.00011559237918526588
Position 2242: 0.00010017378496428542
Position 883: 9.338658930764296e-05
Position 148: 9.091688932624418e-05
Position 1063: 7.944111357045226e-05
Position 339: 7.663513186821134e-05
Position 2191: 5.339224769863346e-05
Position 337: 4.358052132034837e-05
Position 283: 4.274033908108644e-05
Position 2264: 3.215631491900179e-05
Position 2630: 2.774186948572167e-05
Position 1846: 2.473698865706488e-05
Position 962: 2.040592700437383e-05
Position 1927: 1.7262440625313222e-05
Position 1341: 1.4051881635972918e-05
Position 1331: 7.890281502927746e-06
Position 1290: 7.425922687173689e-06
Position 21: 6.686952325193099e-06
Position 25: 2.3339772237571137e-06
Position 692: 1.812878139661728e-06
Position 376: 1.5501560478717425e-06
Position 540: 1.1963583563020645e-06
Position 651: 1.1403386301691352e-06
Position 150: 1.078311783828687e-06
Position 501: 1.0394965309990003e-06
Position 405: 1.0091817126565454e-06
Position 701: 9.207271394292405e-07
Position 608: 8.700855812308402e-07
Position 523: 8.090543295087753e-07
Position 358: 7.482611589876805e-07
Position 736: 6.910979908860567e-07
Position 3283: 6.424606980777021e-07
Position 842: 6.324704810726013e-07
Position 106: 5.360525100794744e-07
Position 347: 5.092913123514225e-07
Position 320: 4.2374203785448836e-07
Position 305: 3.307296529260371e-07
Position 515: 2.8837315038090513e-07
Position 322: 2.8389589844413473e-07
Position 666: 2.349715783271729e-07
Position 801: 1.828976990458619e-07
Position 837: 1.2173885340035528e-07
Position 940: 1.189644851358829e-07
Position 948: 1.1559063726262e-07
Position 572: 1.0609320827055959e-07
Position 852: 1.0573851056783086e-07
Position 1047: 6.416009315616125e-08
Position 618: 3.3913863838472225e-08
Position 3877: 3.372382531526373e-08
Position 910: 3.331856890493755e-08
Position 550: 3.1191446362309953e-08
Position 326: 2.8916754634048304e-08
Position 739: 2.619338287594619e-08
Position 741: 1.9717985346402287e-08
Position 1022: 1.1801228702956824e-08
Position 561: 2.3264186503820175e-09
Position 425: 4.286424843501246e-10
Position 527: 3.327317236886424e-10
Position 749: 1.79670042089257e-10
Position 355: 3.940750991994374e-11
Position 416: 4.491296272766119e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2427: 0.27157660372764686
Position 11133: 0.09228562834216385
Position 7097: 0.08675442525144128
Position 6657: 0.07167626006483722
Position 18428: 0.07047194574128038
Position 13696: 0.06901784301046762
Position 3242: 0.06212426962657662
Position 13302: 0.05960709686270616
Position 6641: 0.046801145709478735
Position 4539: 0.041257376455937765
Position 6615: 0.04008558675325859
Position 3581: 0.03698225993245359
Position 5141: 0.033512833651780205
Position 2403: 0.030776996508037804
Position 10877: 0.030246173323825235
Position 12454: 0.027771422920486545
Position 3600: 0.026628550489213632
Position 4039: 0.025459088468921476
Position 9672: 0.024767661038844306
Position 2382: 0.023660192706510777
Position 9997: 0.02342876606399174
Position 11261: 0.023177785431323074
Position 11278: 0.021479711496570193
Position 5886: 0.016059281474750903
Position 4482: 0.015674564792166144
Position 9860: 0.014609908845207385
Position 6265: 0.011648042224834357
Position 6782: 0.01154928853544808
Position 9876: 0.011381538876376648
Position 6818: 0.011256231490788617
Position 3140: 0.01121228602582144
Position 5964: 0.011007576655773696
Position 3368: 0.010735201863964521
Position 1761: 0.010644650439350681
Position 2386: 0.01048442015290136
Position 336: 0.010321791076781784
Position 4851: 0.009668253491417044
Position 7734: 0.00963549775239995
Position 1117: 0.009289288291637731
Position 8576: 0.00909660521414049
Position 2134: 0.008517358535904343
Position 4581: 0.008438826996783715
Position 928: 0.008182822254214635
Position 8402: 0.007436758493882062
Position 3489: 0.006970574447776559
Position 5274: 0.006748698129298947
Position 2315: 0.00641264283803482
Position 852: 0.005818066652149183
Position 13110: 0.005148101191439409
Position 2341: 0.004554219802740956
Position 2862: 0.0044721556965555175
Position 2059: 0.004440070607857721
Position 2042: 0.004085273400631036
Position 5388: 0.004049298184453624
Position 2498: 0.004027916653886746
Position 6351: 0.00402429262019029
Position 2101: 0.003878031721627484
Position 3634: 0.0038130448043245144
Position 2712: 0.003688006310506338
Position 1737: 0.003578077996386892
Position 2932: 0.003564196503907258
Position 9257: 0.003434270988977201
Position 11973: 0.003390095301702593
Position 798: 0.0033844860727748507
Position 3872: 0.0033548529130493507
Position 7881: 0.0033320262315938804
Position 8221: 0.003195172229588568
Position 1876: 0.0030132182474291473
Position 3176: 0.0029065854320180595
Position 5551: 0.0028325971208155694
Position 6562: 0.0028242325324944594
Position 8604: 0.002736079378743819
Position 9576: 0.002466909337790986
Position 1085: 0.0022774343171369812
Position 5492: 0.0022769470825584797
Position 11110: 0.0021564520838863953
Position 2888: 0.002115006932142665
Position 8075: 0.0019422711789244158
Position 6342: 0.0019280228017716288
Position 658: 0.0018898615189068529
Position 7894: 0.0018614449574155209
Position 5482: 0.0018200577392301896
Position 10699: 0.0018080756639388034
Position 6764: 0.0017611070523991103
Position 2358: 0.0015515568269066414
Position 925: 0.0015136033914624964
Position 8441: 0.001484258715862053
Position 2429: 0.0014484409921016353
Position 7459: 0.0014239398698630468
Position 3416: 0.0013442860627642169
Position 714: 0.0013154849180515233
Position 2264: 0.0012576038222718384
Position 9634: 0.0012507230422867523
Position 2146: 0.0011915424158503514
Position 6767: 0.0011524622116819568
Position 9490: 0.0011036973280233577
Position 10032: 0.0010941511330298107
Position 7410: 0.0009331841477592498
Position 9048: 0.0009004921594331948
Position 5631: 0.0008847698955023119
Position 1624: 0.0008654500642788993
Position 896: 0.0008019553719090055
Position 2983: 0.0007477605545302372
Position 6481: 0.0007189759503860302
Position 2322: 0.0006915941404841597
Position 4295: 0.000662339395164227
Position 2955: 0.0006611682171417007
Position 6305: 0.0005995866692068334
Position 5868: 0.0005751045774861451
Position 1905: 0.0005749703979206228
Position 3246: 0.0005577453216366019
Position 1168: 0.0005419593483895187
Position 4615: 0.00050405968012679
Position 2575: 0.0004893884617797116
Position 1479: 0.0004824038500613203
Position 5766: 0.00046985118607021167
Position 1660: 0.00043922997347828097
Position 933: 0.000432061671233844
Position 2505: 0.0004245700320784506
Position 2463: 0.00039849458869721353
Position 1969: 0.000366402991342249
Position 904: 0.0003385073229396605
Position 5789: 0.00028608132536243457
Position 2191: 0.00026722819317192203
Position 4098: 0.0002577687071085631
Position 1845: 0.00022085506073312336
Position 2765: 0.00021449812152791146
Position 5819: 0.00020912568971192383
Position 2434: 0.00018987300914811476
Position 3211: 0.00018378100630359238
Position 5971: 0.0001774268981740683
Position 952: 0.00017649033293959114
Position 5900: 0.00016762112351360347
Position 381: 0.000161146756972579
Position 388: 0.00014146950471443918
Position 523: 0.00014089942609177948
Position 1663: 0.00013529575324802313
Position 2787: 0.00012903760566763462
Position 3941: 0.00012736020363997205
Position 3788: 0.00012012490829927018
Position 2728: 0.00012006982020256634
Position 363: 0.00011731548570233005
Position 1374: 0.00011490532880721476
Position 2807: 0.00011392102771983306
Position 4766: 0.0001101256480623101
Position 367: 9.731890117972743e-05
Position 3678: 9.67164052215819e-05
Position 4415: 9.539007618255688e-05
Position 3917: 9.211159691311578e-05
Position 437: 9.022187048472341e-05
Position 3523: 8.700876933809549e-05
Position 1689: 8.384475726558388e-05
Position 1580: 8.010125085314549e-05
Position 540: 7.784659260158042e-05
Position 3455: 7.559112972846963e-05
Position 3458: 7.499118825040101e-05
Position 1793: 7.046725334703869e-05
Position 2891: 7.046328842621698e-05
Position 1765: 6.904888311024462e-05
Position 1438: 6.416844203238415e-05
Position 103: 6.310473630142303e-05
Position 3388: 6.049908562137876e-05
Position 3283: 5.859467617520655e-05
Position 2822: 5.23300878975358e-05
Position 1583: 5.209131352864009e-05
Position 763: 5.1974243311623644e-05
Position 1747: 5.0249289413046886e-05
Position 3089: 4.9839986002276356e-05
Position 1927: 4.958043075160987e-05
Position 305: 4.2475856401337496e-05
Position 1047: 4.1477061705696816e-05
Position 235: 3.3184351079446344e-05
Position 556: 3.294899327562018e-05
Position 684: 2.71368500359394e-05
Position 1489: 2.6338057176450573e-05
Position 1129: 2.498689629859995e-05
Position 1796: 1.693823709441725e-05
Position 880: 1.503176299370627e-05
Position 1882: 1.4793461814445745e-05
Position 1700: 1.4506806839116789e-05
Position 1741: 8.914939585228235e-06
Position 1172: 8.35904660092126e-06
Position 1257: 7.307080111655653e-06
Position 1850: 6.174399775390657e-06
Position 2148: 5.81540007129804e-06
Position 865: 4.824016783667603e-06
Position 859: 4.637910604760955e-06
Position 2460: 4.5851658901192405e-06
Position 1233: 4.015675249672294e-06
Position 1697: 4.014950851381506e-06
Position 2106: 3.6741363771479994e-06
Position 1007: 3.272855707489426e-06
Position 936: 2.9087569191100034e-06
Position 1290: 2.6918512552825853e-06
Position 1891: 2.6868816062103255e-06
Position 1798: 2.3680758325198227e-06
Position 1804: 4.451530623408288e-07
Position 954: 3.123839535500155e-07
Position 1013: 2.60831120979236e-07
Position 720: 1.8633361181126605e-07
Position 1066: 1.708639858995736e-07
Position 2275: 1.3110377825824102e-07
Position 801: 1.1831303926033461e-07
Position 1036: 9.306595726543204e-08
Position 736: 5.512549200520974e-08
Position 2004: 4.749683952796702e-08
Position 938: 2.47892553437945e-08
Position 660: 1.8891356769120744e-08
Position 1028: 1.7011269477558955e-08
Position 673: 9.769408814990975e-09
Position 210: 8.022845434544259e-09
Position 1010: 6.978246948508529e-09
Position 1145: 3.942039556980799e-09
Position 1155: 3.440905784173051e-09
Position 1094: 3.428460297177669e-09
Position 286: 3.1377207423146166e-09
Position 283: 2.9167608218975863e-09
Position 251: 2.8908705413741305e-09
Position 237: 1.8452190622159425e-09
Position 1139: 8.133040318519286e-10
Position 1274: 1.2559836018969932e-10
