Gene = A630076J17Rik
index = 78
Annotated 5SS: [ 141 2067]
Annotated 3SS: [1995 2963]
SMsplice 5SS: [ 141 2067 2429]
SMsplice 3SS: [1995 2352 2963]
top_k =  1000
Partition function (log Z): -3.745964573817046

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.9786956996962943
Position 2429: 0.8424956350242956
Position 2067: 0.8273005109582136
Position 2174: 0.04507640962154124
Position 634: 0.041955324562947205
Position 1433: 0.03230561678962333
Position 742: 0.027353154614327437
Position 1862: 0.016292797822898393
Position 115: 0.01443627859159262
Position 1724: 0.012884118218840612
Position 1910: 0.011132553827665889
Position 890: 0.01057372347221898
Position 2098: 0.009889396113598403
Position 748: 0.009095333336625197
Position 1866: 0.00808292832129838
Position 1145: 0.007205129362378208
Position 312: 0.006557347743026809
Position 1369: 0.006164964105419114
Position 363: 0.004855814190859663
Position 2793: 0.0034417071341419983
Position 1567: 0.0029200029029935234
Position 3364: 0.0022548809917050574
Position 1067: 0.002249726078004881
Position 816: 0.002189762486666075
Position 3245: 0.0021023943226858464
Position 3759: 0.0018293279658611818
Position 1217: 0.0013923133941124003
Position 3772: 0.0010456824109398308
Position 397: 0.0009986502130651994
Position 2131: 0.0009169501746146627
Position 1392: 0.0008390246440393196
Position 2910: 0.0008323053005842336
Position 2915: 0.0006203117094623184
Position 849: 0.0005450046676461617
Position 414: 0.0004895721342491045
Position 1545: 0.0004410243763415899
Position 1618: 0.00042248689695502205
Position 1874: 0.0004161841876081054
Position 2447: 0.0004147405975048628
Position 1899: 0.0004009762358249988
Position 1756: 0.0003051921085126042
Position 1522: 0.0002955169126740711
Position 1783: 0.0002803357869369076
Position 1403: 0.0002586841421857062
Position 2810: 0.0002443132189060826
Position 2460: 0.0002028758744677578
Position 3872: 0.00019249646783454872
Position 991: 0.00017377881547102727
Position 1415: 0.0001536309490227549
Position 1339: 0.00013791319934653158
Position 2085: 0.00013068013875569358
Position 1894: 0.00012852225241954466
Position 2060: 0.00011614611406010372
Position 1653: 0.00011493371799789331
Position 1902: 0.00011403866203089699
Position 2557: 0.00011258852961810061
Position 3184: 0.00010372962748390449
Position 3151: 8.230169615621905e-05
Position 1794: 8.168067191655788e-05
Position 2148: 7.58832070691413e-05
Position 700: 6.759038726613601e-05
Position 3120: 6.38554521846706e-05
Position 1424: 6.28273053137275e-05
Position 1046: 4.9163309690214245e-05
Position 3135: 4.842582058854882e-05
Position 686: 4.718585812565702e-05
Position 3939: 3.993635784380777e-05
Position 1007: 3.9425786518604216e-05
Position 3455: 3.63395245081666e-05
Position 1882: 3.264688233583409e-05
Position 145: 3.220117287244717e-05
Position 689: 2.875181002400497e-05
Position 694: 2.8121811927912396e-05
Position 750: 2.7451891156327248e-05
Position 2071: 2.1789426829317842e-05
Position 572: 4.106396073543605e-06
Position 37: 4.0120281181800085e-06
Position 1191: 3.475314620966382e-06
Position 355: 2.6240301103018766e-06
Position 394: 2.34339282440557e-06
Position 1239: 2.0044112368381386e-06
Position 272: 1.6486031257713497e-06
Position 1139: 1.5018428210301086e-06
Position 345: 1.3457281762897158e-06
Position 260: 1.2831207003663163e-06
Position 783: 1.0111933423138674e-06
Position 46: 9.37525545026664e-07
Position 610: 7.618940548793958e-07
Position 1398: 6.849616126646037e-07
Position 1261: 6.706120227302502e-07
Position 1244: 6.434679374899282e-07
Position 149: 6.389586958481711e-07
Position 77: 6.300782968438384e-07
Position 484: 4.0538196972374083e-07
Position 677: 3.687708312781741e-07
Position 2670: 2.6165494577155803e-07
Position 1301: 1.4145004367002594e-07
Position 1117: 1.3674466280092629e-07
Position 496: 1.1709884270093228e-07
Position 3092: 1.1425408557699028e-07
Position 2601: 1.0816749286663951e-07
Position 177: 1.07900508778724e-07
Position 316: 1.0384619748973434e-07
Position 15: 7.140882423374235e-08
Position 639: 6.816074216152336e-08
Position 2815: 6.397702098665042e-08
Position 3225: 4.627210005737356e-08
Position 851: 4.197282451156551e-08
Position 2291: 3.3067612834946843e-08
Position 2561: 2.8071399144439478e-08
Position 498: 2.663655909021451e-08
Position 263: 7.534767258356303e-09
Position 627: 5.065482849292101e-09
Position 597: 3.760416613363204e-09
Position 581: 3.090550810582803e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2352: 0.8398987341698184
Position 1995: 0.7924631515304639
Position 2963: 0.4556413385228839
Position 3355: 0.13425249911396642
Position 2866: 0.11590264868114002
Position 624: 0.07025353760494832
Position 1950: 0.04929221404334525
Position 2321: 0.04855895937219468
Position 3971: 0.03402365219906027
Position 3358: 0.0255249996322272
Position 1752: 0.023885652176554972
Position 1927: 0.02315694355065163
Position 3052: 0.021169644590463426
Position 1311: 0.018788664672317212
Position 1339: 0.017567539902926425
Position 2358: 0.014327700014219655
Position 1969: 0.01320265524532316
Position 4049: 0.012331338134958613
Position 1665: 0.012304542151972927
Position 549: 0.012053666447366806
Position 3834: 0.011942082387898212
Position 2884: 0.01168846477913652
Position 2289: 0.011108624567171049
Position 1463: 0.009998318935909321
Position 3695: 0.009854695808969397
Position 3244: 0.009658444925606849
Position 246: 0.009215268117922469
Position 2914: 0.00826685720779285
Position 1509: 0.006947745284187338
Position 2679: 0.006252321982145947
Position 3450: 0.006013660236293634
Position 3670: 0.005930783982357549
Position 3791: 0.005164265562061743
Position 3743: 0.004785809159168991
Position 1720: 0.004426174991794157
Position 1640: 0.003946888391204336
Position 3272: 0.0039047809385282925
Position 889: 0.0036017009260712854
Position 694: 0.0028586895165945334
Position 2776: 0.002800653584864008
Position 2384: 0.002719361292377573
Position 2066: 0.002683210494000443
Position 2480: 0.0024183872771894968
Position 1030: 0.002364865544873746
Position 1774: 0.0023069680619480695
Position 1016: 0.002277987059927444
Position 2993: 0.0021480997390238288
Position 2612: 0.0021301648451496976
Position 3473: 0.002085790904142503
Position 2572: 0.0020527108918546927
Position 2662: 0.0019798894483364776
Position 2966: 0.001969022898803989
Position 3225: 0.0019323233822306732
Position 1794: 0.0019025701095886495
Position 1216: 0.0018872851038536738
Position 1107: 0.0018547312688945961
Position 2803: 0.0017821444128482927
Position 3100: 0.0016372055183134099
Position 783: 0.0013925105516164969
Position 3318: 0.0013835389799523139
Position 3110: 0.001283640696269975
Position 1699: 0.0012669926674369082
Position 2694: 0.0012018213436604042
Position 1239: 0.0011188007177438347
Position 525: 0.0011001175318786445
Position 3017: 0.0010351162320815302
Position 2513: 0.0010122377183774344
Position 767: 0.0009888747850267513
Position 3577: 0.0009827489438059965
Position 1273: 0.0008449594148682226
Position 2868: 0.000830923798512677
Position 281: 0.0007013099651391306
Position 2002: 0.0006818906391938823
Position 1777: 0.0006678750781627787
Position 3504: 0.0006154517672866872
Position 2983: 0.0006129643893483006
Position 553: 0.0006091474821626939
Position 3563: 0.0005628144213110136
Position 2085: 0.0005313953286271209
Position 2428: 0.0005156039895860392
Position 3999: 0.0005133093128921431
Position 3626: 0.0004770135262332069
Position 2543: 0.00046182967867241647
Position 870: 0.00045985460814694485
Position 4067: 0.0004565655941264759
Position 214: 0.00041334839764213077
Position 1418: 0.0004125727759965858
Position 3702: 0.0004052836218719897
Position 2524: 0.0003919942776845636
Position 3631: 0.000379269510441562
Position 2729: 0.00037858448551295173
Position 3021: 0.00035345447453021363
Position 3922: 0.0003212770827622799
Position 2923: 0.00030570853392767233
Position 183: 0.0002972956101980375
Position 1067: 0.00028680664537130356
Position 2731: 0.0002702696285901003
Position 2173: 0.000255201790810643
Position 1894: 0.0002303869394900053
Position 3120: 0.00021616397864208052
Position 2888: 0.00019753443966437996
Position 1468: 0.00019202053100759894
Position 250: 0.00018751893645471546
Position 2941: 0.00018503326790361263
Position 3550: 0.00018071605098345147
Position 468: 0.0001798218578580465
Position 3855: 0.00017032312758027144
Position 1045: 0.00016461231016774366
Position 2223: 0.0001480611552927906
Position 2920: 0.00014441613563610816
Position 633: 0.00013747614066163198
Position 2295: 0.0001370088273643785
Position 3517: 0.00013538489122472708
Position 3598: 0.00013196713486939856
Position 532: 0.00011974036788182979
Position 2253: 0.00011578182425988014
Position 3360: 0.00010886959227026546
Position 946: 0.00010397589220297797
Position 2528: 9.55543968548943e-05
Position 912: 9.198596700866851e-05
Position 2756: 8.021693905132951e-05
Position 955: 7.730867440515119e-05
Position 3656: 7.532497633640933e-05
Position 1155: 7.229748310552129e-05
Position 3421: 7.132755797988012e-05
Position 2050: 6.727281795610753e-05
Position 1545: 6.019367417087282e-05
Position 3543: 5.9927694650402755e-05
Position 3363: 5.691987543782349e-05
Position 3007: 5.277524569477408e-05
Position 1557: 5.2758392929446635e-05
Position 3839: 5.219887058656778e-05
Position 3635: 5.0365846157676576e-05
Position 3907: 4.933727445674865e-05
Position 3248: 4.901811968944696e-05
Position 3274: 4.6917418924256956e-05
Position 2820: 4.511882227353423e-05
Position 964: 4.4858434898531145e-05
Position 2530: 4.466240378215129e-05
Position 453: 4.2819615978189135e-05
Position 3527: 4.206539192723752e-05
Position 3478: 4.04759135960538e-05
Position 1512: 3.9384367403980294e-05
Position 459: 3.821994735989357e-05
Position 1144: 3.5915795537653796e-05
Position 351: 3.543128725806013e-05
Position 1275: 3.5264164510061504e-05
Position 191: 3.495929495290732e-05
Position 484: 3.3842149109516935e-05
Position 2765: 3.165098987781728e-05
Position 3750: 2.8646220078496547e-05
Position 2139: 2.7815768632505287e-05
Position 1484: 2.613262530110141e-05
Position 738: 2.2760383238780997e-05
Position 1359: 1.996286716626421e-05
Position 295: 1.8533753859179e-05
Position 2361: 1.686786214736229e-05
Position 1491: 1.4841427935025056e-05
Position 1033: 1.4274362117475892e-05
Position 2053: 1.3813672744082145e-05
Position 447: 1.3172210315588126e-05
Position 803: 1.2895246904301999e-05
Position 813: 1.0884267324681916e-05
Position 557: 9.281410382545618e-06
Position 451: 8.609799223083183e-06
Position 2071: 8.540080668238814e-06
Position 2696: 5.949090863768702e-06
Position 2698: 5.7877275833498215e-06
Position 2092: 5.384618060003418e-06
Position 3676: 5.304872194879728e-06
Position 1117: 2.8061062092678603e-06
Position 2711: 2.517134330183812e-06
Position 301: 1.8310556879976462e-06
Position 455: 9.254489660476484e-07
Position 203: 8.476010560545167e-07
Position 917: 7.420307397774962e-07
Position 560: 7.082109946909048e-07
Position 289: 6.967337115404706e-07
Position 721: 5.919261324660344e-07
Position 430: 5.121737839006666e-07
Position 297: 4.5005429513002993e-07
Position 322: 3.885887425901273e-07
Position 742: 3.81655073366336e-07
Position 254: 3.433086406147447e-07
Position 304: 3.35949438135497e-07
Position 2410: 3.162116937032385e-07
Position 1082: 2.4983024320862775e-07
Position 825: 2.3513161551764862e-07
Position 727: 2.2012018611105137e-07
Position 1367: 1.7837919888715162e-07
Position 1080: 1.67814393781021e-07
Position 436: 1.4665856536801747e-07
Position 578: 1.4359767383409422e-07
Position 581: 1.3241362739987468e-07
Position 902: 1.248718407697712e-07
Position 1077: 1.1918607207034355e-07
Position 897: 1.1292296797513403e-07
Position 316: 1.1100822043032342e-07
Position 566: 1.0008640788439518e-07
Position 639: 9.449334417965123e-08
Position 291: 9.123775790498373e-08
Position 1124: 8.655768962214335e-08
Position 432: 7.413566397116507e-08
Position 345: 6.608276201445304e-08
Position 713: 5.801571719065902e-08
Position 260: 5.5962451359052545e-08
Position 361: 5.586651267576292e-08
Position 1424: 5.3498685726597915e-08
Position 412: 5.055548611670333e-08
Position 408: 3.280943146040868e-08
Position 2413: 2.774261268888473e-08
Position 263: 1.9932821572959893e-08
Position 81: 9.120869096504592e-09
Position 587: 6.2755565322521405e-09
Position 935: 5.706149928056793e-09
Position 374: 4.189965747268749e-09
Position 124: 4.1077638272310135e-09
Position 394: 3.157989703789918e-09
Position 193: 2.948550393728375e-09
Position 838: 2.3813347194740703e-09
Position 832: 2.2797740008816094e-09
Position 390: 2.047964140587663e-09
Position 746: 1.8650242254549427e-09
Position 597: 1.4737670642783627e-09
Position 562: 1.4305211828545095e-09
Position 440: 1.346414314383151e-09
Position 1075: 1.316761647886554e-09
Position 848: 8.014828684120125e-10
Position 422: 4.596092112222602e-10
Position 88: 4.0343818999420447e-10
Position 103: 3.1387392750759305e-10
Position 140: 3.1174491095123527e-10
Position 119: 2.770807918708902e-10
Position 388: 2.73300814856621e-10
Position 379: 2.673489524320228e-10
Position 134: 1.9293947065441815e-10
Position 571: 1.6124812526608938e-10
Position 106: 1.0322249438488601e-10
Position 384: 4.508928464321472e-11
Position 652: 1.4537274717588496e-11
Position 96: 1.2966705541694061e-11
Position 392: 9.807047651983332e-13
Position 830: 3.9615213448120254e-13
